"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"Bradi1g00700.v3.1" 264.760421907551 0.378314705858717 0.296606002660858 1.27547892647097 0.202139778436098 0.389049953331432
"Bradi1g00710.v3.1" 251.811131122503 0.0302712866455505 0.224262437508613 0.134981528702897 0.892626478622584 0.940416418920263
"Bradi1g00720.v3.1" 56.4977156737467 0.122573862299411 0.365429122815811 0.335424449356743 0.737304927226155 0.857714599435266
"Bradi1g00730.v3.1" 266.232458699397 -0.166261654857277 0.208669728535595 -0.796769402174767 0.425584968543908 0.623270782468977
"Bradi1g00740.v3.1" 43.0082858074541 -1.27407637862848 0.503790526274892 -2.528980423767 0.0114394407492855 0.0498765161144199
"Bradi1g00750.v3.1" 942.917982346901 0.151814147653598 0.145826496743505 1.04106010254518 0.297847654864248 0.50075397974913
"Bradi1g00760.v3.1" 112.731357133796 -0.325352568511985 0.392056675754879 -0.829861059974402 0.406617343342703 0.605884858265263
"Bradi1g00770.v3.1" 2.54557987114503 -2.85364429166289 2.30599101404535 -1.23749150550973 0.215904665992222 0.406169745837037
"Bradi1g00780.v3.1" 9.02052537901158 2.09537969431782 1.1802472756712 1.77537346411258 0.0758362425273167 0.200521024226124
"Bradi1g00785.v3.1" 1.56151752179721 -3.16726080877736 2.97092472862209 -1.06608584804043 0.286384836341928 NA
"Bradi1g00790.v3.1" 53.516528471786 -3.84879863301909 0.609287148100639 -6.31688793209759 2.66882968766032e-10 1.29773131607699e-08
"Bradi1g00800.v3.1" 11.343250823371 -1.1828422926476 0.897291676135552 -1.31823611441695 0.187424619490569 0.370466241523067
"Bradi1g00807.v3.1" 86.3129512747475 -2.33181159547315 0.900242550809677 -2.59020371051771 0.00959191521841733 0.0435638815046833
"Bradi1g00820.v3.1" 280.883033681534 -0.138915667106153 0.252136072203315 -0.550955148512566 0.581664421098967 0.745596103747623
"Bradi1g00830.v3.1" 332.746231644973 0.247267374843153 0.223037047893987 1.10863812616764 0.267586323759903 0.467078220980402
"Bradi1g00840.v3.1" 54.4530868932562 0.56892225486531 0.470911387847988 1.20813016959565 0.226997196643806 0.418933571883367
"Bradi1g00847.v3.1" 292.510442394361 0.204272820029461 0.178025224942945 1.14743750552725 0.251200847839715 0.448200535197757
"Bradi1g00860.v3.1" 289.25372133146 0.0846570891820358 0.171114217964704 0.494740239525263 0.62078349315197 0.773499610463112
"Bradi1g00867.v3.1" 0.59605237346313 4.03811101313181 7.197094800692 0.561075145591183 0.574746310810468 NA
"Bradi1g00880.v3.1" 12.6901215780472 2.23596965550433 0.982834657171525 2.27502117389631 0.0229046596743873 0.0843947583204311
"Bradi1g00887.v3.1" 1350.1040883731 0.0479112536278391 0.153917071756035 0.311279659112671 0.755588029372115 0.870564221072336
"Bradi1g00900.v3.1" 229.301326994432 2.2253872237703 0.375667409219363 5.92382295923582 3.1454208381249e-09 1.19678036360559e-07
"Bradi1g00910.v3.1" 74.7359562866826 0.49236160078866 0.359786728361222 1.36848183097609 0.171161305363041 0.349935954503593
"Bradi1g00920.v3.1" 122.196672729777 -0.450055711314408 0.492528327761834 -0.913766144902909 0.36083973933142 0.564741762558748
"Bradi1g00931.v3.1" 52.5313262010515 -0.369650729265132 0.486663490993357 -0.75956124941819 0.447516889480989 0.641322607796223
"Bradi1g00940.v3.1" 2458.2040018983 -0.481834556323779 0.164118663279058 -2.93589130387014 0.00332590840572886 0.0188720389555076
"Bradi1g00950.v3.1" 16.5365170588637 1.64584176262305 0.919266933100968 1.79038503764203 0.0733920339896092 0.195918339508089
"Bradi1g00960.v3.1" 139.166680918744 1.23897321722927 0.620410822015048 1.99702064062193 0.0458229408202802 0.140132035106299
"Bradi1g00970.v3.1" 3.48691631707258 0.47284302045516 2.36223931471325 0.20016728089743 0.841349755365318 0.915892369182368
"Bradi1g00980.v3.1" 554.006302015828 0.572786321157615 0.24227850953673 2.3641647880898 0.0180707726085047 0.0705028842105044
"Bradi1g00990.v3.1" 685.473531528014 0.124212663226824 0.116320053375291 1.06785252948663 0.285587038513849 0.48776450897884
"Bradi1g01000.v3.1" 198.391006956865 -0.761681121985935 0.39318305170048 -1.93721758527418 0.0527187515303845 0.154674422078896
"Bradi1g01007.v3.1" 95.0226924174052 -0.221008596415906 0.390537212352231 -0.565909187205891 0.571455515856118 0.737924221947848
"Bradi1g01014.v3.1" 323.164771202596 -0.375959349925951 0.167139560893752 -2.24937380423622 0.0244887237947154 0.088776910613312
"Bradi1g01021.v3.1" 381.237109097593 -0.339647022283867 0.223100622808333 -1.52239387774215 0.127910417943532 0.288640710191873
"Bradi1g01030.v3.1" 0.0573241373161536 1.43453155471419 12.3535594419713 0.116122932945169 0.907555113901703 NA
"Bradi1g01040.v3.1" 126.464035827285 1.68436419895008 0.480160902446417 3.50791618053086 0.000451631322432628 0.00382247639429873
"Bradi1g01047.v3.1" 333.876601963781 0.00967237578103892 0.252495160515299 0.0383071729426389 0.969442771804379 0.983606381236265
"Bradi1g01058.v3.1" 13.7337665565359 -0.397683897382199 0.973855508803169 -0.408360268835915 0.683009198071357 0.819923538319575
"Bradi1g01070.v3.1" 67.7449909472035 0.218378566587332 0.49324809260373 0.442735754809649 0.65795687737175 0.801112671109375
"Bradi1g01075.v3.1" 0.0105716203108573 0.472808256493071 12.3535594419714 0.038273038529017 0.969469987168024 NA
"Bradi1g01080.v3.1" 76.3674202432329 -0.486855912982981 0.475678152217811 -1.02349857926637 0.306072171300103 0.509027329083848
"Bradi1g01090.v3.1" 1103.74597474432 -0.237250689496702 0.13311502652853 -1.7822983301277 0.0747005948816349 0.198351105194879
"Bradi1g01100.v3.1" 98.7735271468433 0.00614091434545328 0.240925246208202 0.0254888785716813 0.979665019220966 0.988297120479722
"Bradi1g01110.v3.1" 330.01847984161 0.729252600286406 0.188415365364184 3.87045185448039 0.000108633810850837 0.00116387427805652
"Bradi1g01120.v3.1" 21.2139983267305 1.27651786847832 0.666775473238405 1.91446434326462 0.0555608509455897 0.160487974125925
"Bradi1g01130.v3.1" 458.34245057599 0.549092298275666 0.164580265687708 3.33631918736582 0.000848956321435598 0.00633246978002156
"Bradi1g01140.v3.1" 144.605895148341 -0.0480270152218602 0.290214702716859 -0.165487877672127 0.868559990500958 0.92873531332731
"Bradi1g01150.v3.1" 45.4028508219774 0.932804985828805 0.545410843706578 1.71027950139297 0.087214200484949 0.220956338608789
"Bradi1g01160.v3.1" 1.35846920856315 5.21160709463075 3.29012941428789 1.58401279657832 0.113190807073619 NA
"Bradi1g01170.v3.1" 432.029130018397 0.0855076376753342 0.170463903435531 0.501617268829426 0.61593676968994 0.769726410942883
"Bradi1g01172.v3.1" 5.84724219075888 0.147771194382943 1.04668640752152 0.141180007040365 0.887727739940023 0.937647767585411
"Bradi1g01174.v3.1" 1.43138609149084 4.35039243717779 3.01786989665251 1.4415440645746 0.149431037894135 NA
"Bradi1g01176.v3.1" 0.0766226895304394 1.4345315547142 12.3535594419713 0.116122932945169 0.907555113901703 NA
"Bradi1g01178.v3.1" 0.204411010327728 2.2344665635831 12.3428958306293 0.181032603227372 0.856341985122921 NA
"Bradi1g01180.v3.1" 3.46002730734642 -2.35752524420468 1.57826725077677 -1.49374273783125 0.135242873410994 0.299604001361136
"Bradi1g01190.v3.1" 34.4164168845889 -2.20535531550264 0.584004850611834 -3.77626198342735 0.000159199543937202 0.00160460908871158
"Bradi1g01200.v3.1" 88.5726712860398 0.549293248480862 0.334680159014675 1.64124831928497 0.100745879238328 0.244382943621153
"Bradi1g01210.v3.1" 80.8550542908854 5.01820604608515 0.544828699278628 9.21061253331447 3.24269152434537e-20 7.42517401047374e-18
"Bradi1g01220.v3.1" 135.434307061191 0.193952793287463 0.260546823073913 0.74440667132004 0.456630484182783 0.648587002450397
"Bradi1g01227.v3.1" 278.862386560749 -0.441856520893923 0.192826956966984 -2.29146654515519 0.0219364446484107 0.0816514212803559
"Bradi1g01240.v3.1" 3.72005484246561 -2.33926581833187 1.84362271093156 -1.26884194063213 0.204497443190948 0.392149341385124
"Bradi1g01250.v3.1" 125.447526548019 -0.185055384574272 1.17796595262845 -0.157097396712825 0.8751680892308 0.931886887780753
"Bradi1g01257.v3.1" 133.738290521252 0.47703955575738 0.507758362540098 0.939501130756283 0.347473511955838 0.551352073777475
"Bradi1g01270.v3.1" 51.3936004437306 -0.7033252061909 0.468488928716217 -1.50126323821183 0.133287489297591 0.296812419806183
"Bradi1g01280.v3.1" 21.4624352519133 0.852319813055107 0.62424131706419 1.36536911248293 0.172137066785425 0.351132850517596
"Bradi1g01290.v3.1" 397.49956672975 -0.33921229146758 0.141285945824358 -2.40089196054417 0.016355164509797 0.0656186498363757
"Bradi1g01300.v3.1" 24.0425784244641 -1.20795851719631 0.64605245041341 -1.86975301529053 0.0615181237128068 0.172840881213405
"Bradi1g01305.v3.1" 0.218685962515694 2.87811569164506 12.326502031392 0.233490059411448 0.8153808877054 NA
"Bradi1g01310.v3.1" 106.35051055117 -1.02757939161601 0.356052181893476 -2.88603593482104 0.00390127610655789 0.0214693778833253
"Bradi1g01320.v3.1" 56.0899396044027 -0.261967097839455 0.505887140914547 -0.517837036469971 0.604571975230032 0.761716387902224
"Bradi1g01330.v3.1" 41.1764746224057 0.593126716533893 0.362351759124162 1.63688101850957 0.101655332783186 0.245865547587625
"Bradi1g01332.v3.1" 0.753938349083744 0.47283669558898 5.68613152127092 0.0831561306347157 0.933727394554894 NA
"Bradi1g01334.v3.1" 0.010446114751142 0.472808256493071 12.3535594419713 0.038273038529017 0.969469987168024 NA
"Bradi1g01336.v3.1" 10.5262386929955 1.86800393365773 0.944416358019028 1.97794533925268 0.0479348733755076 0.144978817312954
"Bradi1g01338.v3.1" 0.507772422355308 0.472808256493069 12.3535594419713 0.0382730385290168 0.969469987168024 NA
"Bradi1g01342.v3.1" 0.606582529647091 0.472808256493066 12.3535594419713 0.0382730385290166 0.969469987168024 NA
"Bradi1g01344.v3.1" 0.191602325296629 0.472808256493069 12.3535594419713 0.0382730385290169 0.969469987168024 NA
"Bradi1g01350.v3.1" 33.6220080685371 2.57710541329827 0.455645863130153 5.6559394517363 1.54996105497582e-08 5.10332275199099e-07
"Bradi1g01357.v3.1" 20.7577558602242 -0.746534222413715 1.06070068253103 -0.703812333402431 0.481549651961435 0.669385906931822
"Bradi1g01363.v3.1" 137.38843808613 -1.07482970763007 0.313021319962979 -3.43372683930024 0.000595343827472671 0.00478631354177518
"Bradi1g01368.v3.1" 8.79010060638392 -4.49219717789863 1.52240295966491 -2.95072809033909 0.00317025871756051 0.0181606724079859
"Bradi1g01374.v3.1" 86.111277737197 -0.317502419379675 0.398385631652056 -0.796972566663691 0.425466964026715 0.623265383363338
"Bradi1g01380.v3.1" 147.990143042103 0.796717403967528 0.374845831367367 2.1254535526279 0.0335487858049832 0.111554695294511
"Bradi1g01387.v3.1" 24.5675128465226 -0.451298622106202 0.632468851879714 -0.713550747621689 0.47550502234757 0.664324134666731
"Bradi1g01397.v3.1" 16.1561609308784 -1.42687180039139 0.639434216444389 -2.23145988077647 0.0256506821676941 0.0918262340022568
"Bradi1g01407.v3.1" 198.097728702032 0.322379782240112 0.37213136009142 0.866306409008137 0.386322152578794 0.588846134895894
"Bradi1g01420.v3.1" 554.502951027498 1.38412206189279 0.198402092362289 6.97634810909827 3.02951536196938e-12 2.00809034045486e-10
"Bradi1g01432.v3.1" 14.9992915987602 -1.62095114079176 0.762576074877822 -2.12562548733444 0.0335344556749235 0.111521767829413
"Bradi1g01442.v3.1" 14.5631202299975 0.824753052243301 0.75288540787695 1.09545628539808 0.273316786939776 0.473864484405222
"Bradi1g01450.v3.1" 0.725056148406908 -2.77617678530849 12.2815593847097 -0.226044323717132 0.821166947012925 NA
"Bradi1g01455.v3.1" 0.197965652951879 1.4345315547142 12.3535594419713 0.116122932945169 0.907555113901703 NA
"Bradi1g01460.v3.1" 60.0718260298244 0.93637050189479 0.348457796879662 2.68718481916523 0.00720570701998057 0.0347824278735406
"Bradi1g01470.v3.1" 5.72261874408722 3.12454601456868 1.19369582965012 2.61753952469157 0.00885662307408718 0.0411342935508348
"Bradi1g01480.v3.1" 1005.1176790126 -0.611093949700688 0.20128710703416 -3.03593190197215 0.00239793515684615 0.014575094288282
"Bradi1g01487.v3.1" 120.588699751401 0.260880934723762 0.315687625355576 0.82638948685403 0.408583185230861 0.607843202976488
"Bradi1g01500.v3.1" 193.021764608118 -0.913041228394719 0.293623302062158 -3.10956665217747 0.00187362006499826 0.0120113876806251
"Bradi1g01507.v3.1" 544.483434299896 0.148151887033028 0.16503141064843 0.897719327798994 0.369335202587474 0.572551396034792
"Bradi1g01520.v3.1" 3.68246222516675 0.667168779978916 1.66714409189241 0.400186632471342 0.689019059578196 0.823671227782026
"Bradi1g01530.v3.1" 462.651410223356 0.0155953860331693 0.152377623782713 0.102346956502012 0.918481285064083 0.956374808110546
"Bradi1g01541.v3.1" 0.00469140631340944 0.472808256493065 12.3535594419713 0.0382730385290165 0.969469987168024 NA
"Bradi1g01551.v3.1" 1.12975386282362 1.96357453230159 2.81452802752879 0.697656769837055 0.485391869583026 NA
"Bradi1g01560.v3.1" 1117.0244760672 -0.336282734293783 0.122471721066742 -2.74579904131929 0.00603637263863464 0.0302334766398746
"Bradi1g01570.v3.1" 460.290624721845 -0.222228771602716 0.201951477632755 -1.10040676209775 0.271154933523983 0.471316711448629
"Bradi1g01580.v3.1" 514.279854122971 0.115326637169023 0.276558637200445 0.417006094390885 0.676673950020269 0.815388386983233
"Bradi1g01590.v3.1" 0.278995230056408 0.807001354629425 10.4896249702663 0.0769332895043372 0.938676614821298 NA
"Bradi1g01593.v3.1" 0.239529932358742 2.68671367676434 12.2996366286952 0.218438459433525 0.827087502661073 NA
"Bradi1g01594.v3.1" 0.392828630525124 1.4345315547142 12.3535594419713 0.116122932945169 0.907555113901703 NA
"Bradi1g01596.v3.1" 1.86879026119636 2.37728408846849 2.54299740922112 0.934835434691463 0.349873115119212 NA
"Bradi1g01598.v3.1" 0.32708352202888 3.14005705200304 12.3216581550102 0.254840461608346 0.798846322891174 NA
"Bradi1g01600.v3.1" 233.668092897991 -0.455525538448668 0.307812392167785 -1.47988044029224 0.138905156461589 0.305300443364267
"Bradi1g01610.v3.1" 129.361081345376 -0.858842468200518 0.396041037669963 -2.16856938173217 0.0301153918244862 0.103273858308395
"Bradi1g01620.v3.1" 193.465338632879 0.0288825681951767 0.304674052099716 0.0947982540558582 0.924475073689663 0.959685530238927
"Bradi1g01630.v3.1" 418.882017689504 0.0502789826155943 0.293790282831564 0.171139025195126 0.864114450834412 0.926223021729315
"Bradi1g01640.v3.1" 1.35208173400312 -0.310272438543025 2.2788485287072 -0.13615316447515 0.891700199622005 NA
"Bradi1g01645.v3.1" 6.69308295853997 -0.471440431356096 1.36595827766801 -0.345135308349937 0.729992650211745 0.852713206582267
"Bradi1g01650.v3.1" 0.851939760619444 -4.03804166934292 2.58447247610182 -1.56242394015878 0.118188150961221 NA
"Bradi1g01656.v3.1" 8.01837901065742 -1.37767067709074 0.973293949735423 -1.41547235289528 0.15693004893387 0.330544672437594
"Bradi1g01660.v3.1" 402.802178863141 0.793567835334437 0.225677188793533 3.51638479536563 0.00043746646270322 0.00372386119045918
"Bradi1g01670.v3.1" 84.8400891993763 -0.383864537477478 0.661863262499765 -0.579975591979037 0.561931077703909 0.732036203010399
"Bradi1g01680.v3.1" 0.885406812225556 1.43455735835891 10.8001392426228 0.132827672507908 0.894329668772255 NA
"Bradi1g01683.v3.1" 0.167679782137223 2.75732527160745 12.3290511632253 0.223644563973578 0.823033884784053 NA
"Bradi1g01686.v3.1" 0.648192072425223 0.472837150102706 5.51449775069987 0.0857443726480253 0.931669627720867 NA
"Bradi1g01691.v3.1" 0.579269832444943 0.472834749417239 6.36895255636922 0.0742405827696713 0.940818954550727 NA
"Bradi1g01692.v3.1" 11.1912163313337 2.34953067870881 1.65673060467164 1.41817304037459 0.156140250853595 0.329464830798635
"Bradi1g01693.v3.1" 28.9378960514519 0.472843665626446 1.68857670838303 0.280024983928173 0.779458336971352 0.886358014419164
"Bradi1g01695.v3.1" 0.480204400772767 2.23446656343143 12.3428958295593 0.181032603230778 0.856341985120248 NA
"Bradi1g01700.v3.1" 4.129364850273 3.48939902341218 1.73525002401777 2.01089121170728 0.0443369488337298 0.13672368599706
"Bradi1g01710.v3.1" 168.947207115985 0.200651676546905 0.286808251656993 0.699602174580642 0.48417578414 0.67166490339364
"Bradi1g01715.v3.1" 1.50274566709802 1.23345301911888 3.44360965879104 0.358186072561986 0.720204069233605 NA
"Bradi1g01720.v3.1" 151.314165500385 -0.576033580298184 0.267442709422383 -2.15385785442531 0.0312513209802651 0.10609686780801
"Bradi1g01730.v3.1" 262.072962117913 -0.122606853956611 0.196502122556884 -0.623946715492188 0.532662579288245 0.709615753271926
"Bradi1g01740.v3.1" 534.682551078164 0.172191747511032 0.174786790087569 0.985153096665736 0.324548875548045 0.528668831568542
"Bradi1g01750.v3.1" 548.672934351287 0.441937248435384 0.197172198912651 2.24137708496706 0.0250016595571668 0.0902208883848021
"Bradi1g01760.v3.1" 135.39743871845 0.253928591446221 0.369415998950609 0.687378435605252 0.491844283094885 0.677971531910139
"Bradi1g01770.v3.1" 371.153078191733 -0.255017621250381 0.192660839408249 -1.32366090604431 0.185615687580092 0.368190891381899
"Bradi1g01780.v3.1" 23.6303183530037 0.739280078002905 0.605998585844441 1.21993696894976 0.222488770023026 0.413521778286599
"Bradi1g01790.v3.1" 18.3577413817637 1.48155652825345 0.661585173480141 2.23940406714377 0.0251296369810223 0.0905389341824049
"Bradi1g01795.v3.1" 0.218676702369905 1.4345315547142 12.3535594419713 0.116122932945169 0.907555113901703 NA
"Bradi1g01800.v3.1" 1745.91258005207 0.590942195881313 0.193905063605518 3.04758516819101 0.00230688143982419 0.0141410877844467
"Bradi1g01801.v3.1" 0.0492868583463979 0.472808256493067 12.3535594419713 0.0382730385290167 0.969469987168024 NA
"Bradi1g01802.v3.1" 18.0533777163686 1.49164688392168 0.554355534793365 2.69077656900763 0.00712859199069751 0.0344833829578815
