Bd1	0	999999	15.551753
Bd1	1000000	1999999	15.469954
Bd1	2000000	2999999	15.426752
Bd1	3000000	3999999	18.9037
Bd1	4000000	4999999	15.338887
Bd1	5000000	5999999	15.339024
Bd1	6000000	6999999	15.281479
Bd1	7000000	7999999	15.209073
Bd1	8000000	8999999	15.163259
Bd1	9000000	9999999	15.250459
Bd1	10000000	10999999	15.052975
Bd1	11000000	11999999	15.10733
Bd1	12000000	12999999	15.195585
Bd1	13000000	13999999	14.882365
Bd1	14000000	14999999	15.558978
Bd1	15000000	15999999	15.288042
Bd1	16000000	16999999	15.018749
Bd1	17000000	17999999	15.344601
Bd1	18000000	18999999	15.258815
Bd1	19000000	19999999	15.188429
Bd1	20000000	20999999	15.215621
Bd1	21000000	21999999	15.162358
Bd1	22000000	22999999	14.856305
Bd1	23000000	23999999	14.986708
Bd1	24000000	24999999	15.092917
Bd1	25000000	25999999	15.357442
Bd1	26000000	26999999	14.913849
Bd1	27000000	27999999	15.666367
Bd1	28000000	28999999	15.235284
Bd1	29000000	29999999	15.105633
Bd1	30000000	30999999	15.063109
Bd1	31000000	31999999	14.984489
Bd1	32000000	32999999	15.068341
Bd1	33000000	33999999	15.246041
Bd1	34000000	34999999	14.900459
Bd1	35000000	35999999	30.489444
Bd1	36000000	36999999	14.30813
Bd1	37000000	37999999	16.043406
Bd1	38000000	38999999	16.125472
Bd1	39000000	39999999	14.42454
Bd1	40000000	40999999	15.056804
Bd1	41000000	41999999	15.09424
Bd1	42000000	42999999	14.923024
Bd1	43000000	43999999	15.00013
Bd1	44000000	44999999	14.769276
Bd1	45000000	45999999	15.460834
Bd1	46000000	46999999	16.124429
Bd1	47000000	47999999	15.02863
Bd1	48000000	48999999	15.047897
Bd1	49000000	49999999	15.153915
Bd1	50000000	50999999	15.723946
Bd1	51000000	51999999	14.732526
Bd1	52000000	52999999	15.100549
Bd1	53000000	53999999	15.567233
Bd1	54000000	54999999	16.182492
Bd1	55000000	55999999	14.943789
Bd1	56000000	56999999	15.042604
Bd1	57000000	57999999	14.894457
Bd1	58000000	58999999	15.161596
Bd1	59000000	59999999	14.659094
Bd1	60000000	60999999	15.018382
Bd1	61000000	61999999	15.306207
Bd1	62000000	62999999	15.332307
Bd1	63000000	63999999	15.086454
Bd1	64000000	64999999	15.327984
Bd1	65000000	65999999	15.317745
Bd1	66000000	66999999	15.261626
Bd1	67000000	67999999	15.277359
Bd1	68000000	68999999	15.224932
Bd1	69000000	69999999	15.301392
Bd1	70000000	70999999	15.366208
Bd1	71000000	71999999	15.184036
Bd1	72000000	72999999	15.340674
Bd1	73000000	73999999	15.386228
Bd1	74000000	74999999	16.496112
Bd1	75000000	75999999	0
Bd2	0	999999	15.548737
Bd2	1000000	1999999	15.400376
Bd2	2000000	2999999	15.432484
Bd2	3000000	3999999	15.37678
Bd2	4000000	4999999	15.258142
Bd2	5000000	5999999	15.141814
Bd2	6000000	6999999	15.099113
Bd2	7000000	7999999	15.026517
Bd2	8000000	8999999	15.276565
Bd2	9000000	9999999	15.144758
Bd2	10000000	10999999	14.990154
Bd2	11000000	11999999	18.336477
Bd2	12000000	12999999	14.912046
Bd2	13000000	13999999	15.518638
Bd2	14000000	14999999	15.058878
Bd2	15000000	15999999	14.932198
Bd2	16000000	16999999	15.177072
Bd2	17000000	17999999	15.080091
Bd2	18000000	18999999	15.277462
Bd2	19000000	19999999	14.841394
Bd2	20000000	20999999	14.938239
Bd2	21000000	21999999	14.837965
Bd2	22000000	22999999	14.81772
Bd2	23000000	23999999	14.843312
Bd2	24000000	24999999	14.6518
Bd2	25000000	25999999	14.899217
Bd2	26000000	26999999	14.714465
Bd2	27000000	27999999	14.942302
Bd2	28000000	28999999	13.788403
Bd2	29000000	29999999	15.279114
Bd2	30000000	30999999	14.449595
Bd2	31000000	31999999	14.909209
Bd2	32000000	32999999	14.739018
Bd2	33000000	33999999	15.116075
Bd2	34000000	34999999	15.273136
Bd2	35000000	35999999	15.042657
Bd2	36000000	36999999	15.128521
Bd2	37000000	37999999	15.246522
Bd2	38000000	38999999	15.481901
Bd2	39000000	39999999	15.123597
Bd2	40000000	40999999	14.684865
Bd2	41000000	41999999	15.117179
Bd2	42000000	42999999	15.168324
Bd2	43000000	43999999	15.107008
Bd2	44000000	44999999	14.766364
Bd2	45000000	45999999	15.079225
Bd2	46000000	46999999	15.190079
Bd2	47000000	47999999	15.218391
Bd2	48000000	48999999	15.185558
Bd2	49000000	49999999	15.284542
Bd2	50000000	50999999	15.326467
Bd2	51000000	51999999	15.378156
Bd2	52000000	52999999	15.33505
Bd2	53000000	53999999	15.282386
Bd2	54000000	54999999	15.379185
Bd2	55000000	55999999	15.371474
Bd2	56000000	56999999	15.414241
Bd2	57000000	57999999	15.465842
Bd2	58000000	58999999	15.526065
Bd2	59000000	59999999	0
Bd3	0	999999	15.784268
Bd3	1000000	1999999	15.373196
Bd3	2000000	2999999	15.814512
Bd3	3000000	3999999	15.298831
Bd3	4000000	4999999	15.193877
Bd3	5000000	5999999	15.116672
Bd3	6000000	6999999	15.300289
Bd3	7000000	7999999	15.3138
Bd3	8000000	8999999	15.205184
Bd3	9000000	9999999	14.940313
Bd3	10000000	10999999	14.347175
Bd3	11000000	11999999	14.894997
Bd3	12000000	12999999	15.193159
Bd3	13000000	13999999	15.066542
Bd3	14000000	14999999	15.184519
Bd3	15000000	15999999	14.982345
Bd3	16000000	16999999	15.646978
Bd3	17000000	17999999	15.282711
Bd3	18000000	18999999	14.97373
Bd3	19000000	19999999	14.990912
Bd3	20000000	20999999	14.97475
Bd3	21000000	21999999	14.835754
Bd3	22000000	22999999	15.427974
Bd3	23000000	23999999	14.446021
Bd3	24000000	24999999	14.369011
Bd3	25000000	25999999	16.510713
Bd3	26000000	26999999	14.831541
Bd3	27000000	27999999	15.635014
Bd3	28000000	28999999	18.410709
Bd3	29000000	29999999	14.87298
Bd3	30000000	30999999	14.645572
Bd3	31000000	31999999	14.984837
Bd3	32000000	32999999	14.687503
Bd3	33000000	33999999	14.606659
Bd3	34000000	34999999	14.827474
Bd3	35000000	35999999	15.146411
Bd3	36000000	36999999	15.270738
Bd3	37000000	37999999	15.229031
Bd3	38000000	38999999	15.011449
Bd3	39000000	39999999	14.851469
Bd3	40000000	40999999	15.089275
Bd3	41000000	41999999	15.316746
Bd3	42000000	42999999	15.211871
Bd3	43000000	43999999	15.605061
Bd3	44000000	44999999	15.205553
Bd3	45000000	45999999	14.880999
Bd3	46000000	46999999	14.820565
Bd3	47000000	47999999	15.200059
Bd3	48000000	48999999	15.227224
Bd3	49000000	49999999	15.283992
Bd3	50000000	50999999	15.294527
Bd3	51000000	51999999	15.205818
Bd3	52000000	52999999	15.268213
Bd3	53000000	53999999	15.402636
Bd3	54000000	54999999	15.377857
