"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"Bradi1g00400.v3.1" 0.149346379126047 1.50102279258168 12.322504901533 0.12181149892624 0.903048306945309 NA
"Bradi1g00405.v3.1" 0.008728135575611 -0.228654961420155 12.3535594419713 -0.0185092371550258 0.985232608644592 NA
"Bradi1g00410.v3.1" 10.1995950821657 1.04739329435937 0.949306445969899 1.10332474703599 0.269886163506275 0.441327062121341
"Bradi1g00412.v3.1" 0.9397337185208 -1.27020287481772 2.29330104223215 -0.553875331422423 0.57966416873121 NA
"Bradi1g00413.v3.1" 0.00383239112518277 0.672496894040369 12.3509659158726 0.0544489312512898 0.956577495144578 NA
"Bradi1g00415.v3.1" 0.00493910548216538 -0.228654961420158 12.3535594419714 -0.018509237155026 0.985232608644592 NA
"Bradi1g00417.v3.1" 46.4358655580882 3.5477369035789 1.28178198212807 2.7678161754847 0.00564332763926258 0.025125147333868
"Bradi1g00427.v3.1" 57.0748110460564 1.33353880964118 0.6469240285673 2.06135303490656 0.0392693719682105 0.110304901043161
"Bradi1g00438.v3.1" 0.015011253486725 -0.228654961420162 12.3535594419713 -0.0185092371550263 0.985232608644592 NA
"Bradi1g00450.v3.1" 387.300262927833 1.33103811649781 0.191750332118528 6.94151661586194 3.87912593704243e-12 1.9995427309091e-10
"Bradi1g00455.v3.1" 0.0505868555234245 1.97149956216292 12.3327082652374 0.159859417717684 0.872991817288649 NA
"Bradi1g00460.v3.1" 258.080610172546 -0.646058018594911 0.239098087236057 -2.70206268089912 0.00689107699926136 0.029298122553089
"Bradi1g00470.v3.1" 589.897603767191 0.510904075152054 0.175310489683703 2.91428126219847 0.00356508547743154 0.0172700764608609
"Bradi1g00480.v3.1" 931.16759290656 0.17019794227096 0.117039089323049 1.45419742459874 0.145891578829104 0.28742538767873
"Bradi1g00482.v3.1" 4.18736501217212 1.47470477727035 1.02912843928807 1.43296475053251 0.151867911141406 0.295790876039771
"Bradi1g00485.v3.1" 38.3751279951255 0.179337197663042 0.443312008340003 0.404539453678631 0.685816071448035 0.809349388151075
