"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"Bradi1g00200.v3.1" 0.025526952593914 0.549475272968955 12.3506976145523 0.044489411862981 0.964514291730968 NA
"Bradi1g00210.v3.1" 16.6391634288289 -0.346059703827711 2.31558020838712 -0.149448376944262 0.88119984103112 0.955452712532888
"Bradi1g00213.v3.1" 2.09806130371999 -2.19737970389482 2.43093001800766 -0.903925529578076 0.366034890949256 NA
"Bradi1g00215.v3.1" 0.0289199442484567 -0.346034223357178 12.3535594419713 -0.0280108923248083 0.977653463737563 NA
"Bradi1g00217.v3.1" 1.5223242742826 -0.967964599047817 2.61058670827174 -0.37078431295953 0.710798186294383 NA
"Bradi1g00219.v3.1" 13.4540145038523 0.555274002234577 0.696831957024873 0.796854961424734 0.425535270630984 0.716954449921855
"Bradi1g00222.v3.1" 27.7652585755605 -0.664964189603846 0.561243091844156 -1.18480601234463 0.23609415487688 0.536551608835346
"Bradi1g00234.v3.1" 28.361635294667 -5.3350689700113 1.3901146565811 -3.83786254231186 0.000124109919369647 0.00619768275321938
"Bradi1g00247.v3.1" 10.8464635366516 -1.01270878475677 1.03050092413931 -0.982734475083169 0.325738138487498 0.631514326384884
"Bradi1g00253.v3.1" 0.566639233148637 0.719945379319853 7.20205004967218 0.0999639511464689 0.920372944866006 NA
"Bradi1g00260.v3.1" 106.538554061365 -0.150511565714598 0.252748248916118 -0.595499934658496 0.551509342773272 0.795529836009076
"Bradi1g00266.v3.1" 38.4800175193148 0.668352073211834 0.572386284283049 1.16765913433616 0.242944286923866 0.54425929237279
"Bradi1g00272.v3.1" 0.16143617621307 0.54948376265488 12.3506975200275 0.0444900995886146 0.964513743548091 NA
"Bradi1g00278.v3.1" 3.00619049365453 1.84899838725906 1.90685065088917 0.96966083127531 0.332215580386876 NA
"Bradi1g00284.v3.1" 95.1640612112986 -0.746073861303553 0.286701146631266 -2.60227023878317 0.009260884592154 0.0907853047170375
"Bradi1g00287.v3.1" 0.190074019803447 -2.33640643178645 12.2886583644715 -0.190127055573566 0.849209569467621 NA
"Bradi1g00291.v3.1" 2.42894781244261 0.372360024384448 1.80899636888523 0.205837905917915 0.836917530518131 NA
"Bradi1g00300.v3.1" 0.508078173434297 -0.346034223357161 12.3535594419713 -0.0280108923248069 0.977653463737564 NA
"Bradi1g00322.v3.1" 0.0222359890777903 -0.346034223357178 12.3535594419713 -0.0280108923248083 0.977653463737563 NA
"Bradi1g00330.v3.1" 1.81413281050088 0.816458826060554 3.34127602783276 0.244355395740869 0.806955583838804 NA
"Bradi1g00332.v3.1" 0.655061621175566 -2.95222579913184 4.42678584052738 -0.666900524553076 0.504835675870794 NA
"Bradi1g00335.v3.1" 0.969867743255753 -2.54272365351833 3.30870958666097 -0.768494056948756 0.442193720098507 NA
"Bradi1g00341.v3.1" 8.05228082971539 0.0824820878518961 0.750387839602693 0.109919275738221 0.912473395345793 NA
"Bradi1g00345.v3.1" 1.4703791966067 -0.77944068094979 2.86001727099514 -0.272530060868683 0.785214480456641 NA
"Bradi1g00350.v3.1" 0.169577961092297 -2.89863904193612 12.3234359798678 -0.235213543257862 0.814042994848593 NA
"Bradi1g00360.v3.1" 0.0788349545429953 -2.10466185386629 12.342586251526 -0.170520327828867 0.864600949173839 NA
"Bradi1g00361.v3.1" 1.55007330847745 -2.38134006973835 2.19672723770094 -1.08403994308853 0.278347089102293 NA
"Bradi1g00362.v3.1" 3.51591605451102 0.481828982058731 1.60996005708301 0.299280084582799 0.764726348814986 NA
"Bradi1g00364.v3.1" 3.44304153649328 -0.800329938524142 1.58992410170998 -0.503376191142317 0.614699807696124 NA
"Bradi1g00365.v3.1" 0 NA NA NA NA NA
"Bradi1g00366.v3.1" 0.728221151014544 -0.346053489488926 6.42462560028949 -0.0538636040477337 0.957043834311615 NA
"Bradi1g00368.v3.1" 0.659778219043373 -0.346055715558516 5.33020286688738 -0.0649235543563089 0.948234866490747 NA
"Bradi1g00370.v3.1" 33.4451746905659 -1.23206897388731 0.484029437339491 -2.54544223727277 0.0109139418906603 0.0994209971523755
"Bradi1g00381.v3.1" 0.30284585733624 2.24587943472927 12.3248192348388 0.182224127748729 0.855406838778495 NA
"Bradi1g00385.v3.1" 0.00469012138457946 -0.346034223357178 12.3535594419713 -0.0280108923248083 0.977653463737563 NA
"Bradi1g00390.v3.1" 0.0785909806742171 -0.346034223357181 12.3535594419714 -0.0280108923248085 0.977653463737563 NA
"Bradi1g00400.v3.1" 0.149346379126047 0.549483765237696 12.3506975201516 0.0444900997972906 0.964513743381756 NA
"Bradi1g00405.v3.1" 0.008728135575611 0.764673070990305 12.3484880643612 0.061924428885931 0.950623013389483 NA
"Bradi1g00410.v3.1" 10.1995950821657 -0.553311566136677 0.778532185297973 -0.710711228881186 0.477263199897908 0.751543746196691
"Bradi1g00412.v3.1" 0.9397337185208 4.67971705202805 2.43315944641473 1.92330883161957 0.0544412761103138 NA
"Bradi1g00413.v3.1" 0.00383239112518277 -0.34603422335718 12.3535594419713 -0.0280108923248084 0.977653463737563 NA
"Bradi1g00415.v3.1" 0.00493910548216538 -0.346034223357178 12.3535594419713 -0.0280108923248083 0.977653463737563 NA
"Bradi1g00417.v3.1" 46.4358655580882 -0.0704593948889041 0.352490910941653 -0.199889962270735 0.841566640968781 0.941051539766289
"Bradi1g00427.v3.1" 57.0748110460564 0.376034612197903 0.566227477991007 0.664105199436957 0.506622982583112 0.767996500756641
"Bradi1g00438.v3.1" 0.015011253486725 -0.346034223357185 12.3535594419713 -0.0280108923248088 0.977653463737563 NA
"Bradi1g00450.v3.1" 387.300262927833 0.0413574015759799 0.187971227682987 0.220019851366449 0.825855694343905 0.935180796142793
