"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"Bradi1g00200.v3.1" 0.025526952593914 -0.326984508724838 12.3535594419713 -0.0264688497481872 0.978883379189945 NA
"Bradi1g00210.v3.1" 16.6391634288289 -1.28905224709426 2.31547040079497 -0.556712902333663 0.577723600155432 NA
"Bradi1g00213.v3.1" 2.09806130371999 -0.327008441051279 2.50024173138995 -0.130790729930536 0.895940856444653 NA
"Bradi1g00215.v3.1" 0.0289199442484567 -0.326984508724826 12.3535594419714 -0.0264688497481861 0.978883379189945 NA
"Bradi1g00217.v3.1" 1.5223242742826 -0.197226639180267 2.59239373704436 -0.0760789676205315 0.939356273044693 NA
"Bradi1g00219.v3.1" 13.4540145038523 0.403952374261765 0.699910126024961 0.577148921327878 0.563838858832956 NA
"Bradi1g00222.v3.1" 27.7652585755605 0.0518588539177067 0.565537921416306 0.0916982786721603 0.926937765051791 NA
"Bradi1g00234.v3.1" 28.361635294667 0.48384362758422 0.825444071032432 0.586161612353758 0.557766915659784 NA
"Bradi1g00247.v3.1" 10.8464635366516 -0.172521576436949 1.03084472700864 -0.167359420790347 0.867087252318243 NA
"Bradi1g00253.v3.1" 0.566639233148637 -2.92978945776297 7.22345690732116 -0.405593816832153 0.685041072759741 NA
"Bradi1g00260.v3.1" 106.538554061365 0.151945111729323 0.253919830196078 0.598397973139752 0.549574417866809 0.783558565887049
"Bradi1g00266.v3.1" 38.4800175193148 0.557627562519556 0.56749706365373 0.98260871858855 0.325800051747201 NA
"Bradi1g00272.v3.1" 0.16143617621307 0.712515603061655 12.3507146967601 0.0576902325537943 0.95399537403227 NA
"Bradi1g00278.v3.1" 3.00619049365453 3.85842685892866 1.62945660811494 2.36792243482466 0.0178882857177453 NA
"Bradi1g00284.v3.1" 95.1640612112986 -0.167906355963009 0.285079319991888 -0.588981185895161 0.555873894589126 0.788244442567079
"Bradi1g00287.v3.1" 0.190074019803447 1.12202121064874 12.3467655114612 0.0908757204149699 0.927591342651507 NA
"Bradi1g00291.v3.1" 2.42894781244261 0.166475555318344 1.82903386603558 0.0910183011970022 0.927478049162712 NA
"Bradi1g00300.v3.1" 0.508078173434297 -0.32698450872483 12.3535594419714 -0.0264688497481864 0.978883379189945 NA
