"X10"	"X14"	"X18"	"X22"	"X2"	"X6"
"Bradi1g00260.v3.1"	-0.628179759358438	-0.0679974321708652	-0.675647725329814	0.238724321266729	1.87905151855315	-0.74595092296077
"Bradi1g00266.v3.1"	-0.00250019654218838	-0.891394131026703	1.17711482604745	-1.40061549408686	0.900604932723508	0.216790062884788
"Bradi1g00450.v3.1"	-0.603469977171908	-0.360308994032627	-0.0493455420138679	-0.184661198351029	1.96858650207178	-0.770800790502348
"Bradi1g00460.v3.1"	-0.669569775522707	0.758346289913431	0.858597681016604	0.198243688768401	0.554993459493586	-1.70061134366932
"Bradi1g00470.v3.1"	0.0755099911895622	-0.287446990233695	0.0668419641126281	-0.525850148349338	1.81965629369128	-1.14871111041044
"Bradi1g00480.v3.1"	-0.721136067741205	-0.323954823757669	0.252864398106936	1.77029142306498	0.102084450092874	-1.08014937976592
"Bradi1g00485.v3.1"	-0.633177624301336	1.40426769104531	0.561699420808981	-0.0135825769259018	0.189300009667685	-1.50850692029474
"Bradi1g00497.v3.1"	-0.728426345753189	-0.787033017779552	0.255534127439941	-0.00395940005792201	1.85381762551332	-0.589932989362606
"Bradi1g00510.v3.1"	-0.532394744525558	-0.827531520250661	0.724593122439514	-0.084632639521293	1.63284859058294	-0.912882808724936
"Bradi1g00517.v3.1"	-0.982361262464605	0.62203965096458	0.208457306665319	-0.0340427163607744	1.432008953276	-1.24610193208052
"Bradi1g00530.v3.1"	-0.622772644066434	-0.249001508437082	-0.0795794521907928	0.0134408827685032	1.90140161281074	-0.963488890884939
"Bradi1g00540.v3.1"	-0.140857452917085	0.855433871494701	-0.244612620346591	-0.626554627517696	-1.29715463720375	1.45374546649042
"Bradi1g00560.v3.1"	-0.0528064510908115	-0.388666604660009	-0.0393201871556261	-0.880385045120767	1.93420843998361	-0.573030151956399
"Bradi1g00567.v3.1"	-0.640609726782456	-0.382631749266667	-0.0948761583075975	0.391492543594298	1.78051969573661	-1.05389460497419
"Bradi1g00580.v3.1"	-1.24277877403674	-1.29028335673187	0.837887248379086	0.535381338257084	0.325514159365776	0.834279384766663
"Bradi1g00587.v3.1"	1.24935271444427	0.699872762692888	-0.0359833520948221	-1.05413022665041	0.427116084783795	-1.28622798317572
"Bradi1g00690.v3.1"	-0.166473233267145	-0.122861571476088	1.62849909268895	0.467629109114325	-1.37997524843043	-0.42681814862961
"Bradi1g00700.v3.1"	1.24910927981375	0.0114058306352277	0.40780607568494	-1.13086380776596	0.693042320529129	-1.23049969889709
"Bradi1g00710.v3.1"	-1.35681742344878	-0.108592623748432	1.25408993681644	-0.940285600957157	0.459017404287944	0.692588307049985
"Bradi1g00720.v3.1"	-0.566766938506264	0.0935329356795122	-1.43557275400261	0.166431115693395	1.60040724626982	0.141968394866152
"Bradi1g00730.v3.1"	-0.634201827216847	0.51173121485985	-0.784675857173857	0.442778767102163	1.53915196236614	-1.07478425993745
"Bradi1g00740.v3.1"	0.501796666424746	0.779303385049914	-0.355967107336159	-0.297828503299162	1.05176282819809	-1.67906726903743
"Bradi1g00750.v3.1"	-0.0707472982598641	-0.964428659447756	1.84463398887366	0.0933700953873149	-0.100750164396141	-0.802077962157222
"Bradi1g00760.v3.1"	-1.04604986639503	0.723776345612486	-0.786243265493021	0.726051793674166	1.23129452897793	-0.84882953637653
"Bradi1g00790.v3.1"	0.205951360626277	-0.0305803960578049	1.18086339294038	-0.93738994202401	0.929830902423896	-1.34867531790874
"Bradi1g00820.v3.1"	-0.742929188492112	0.895401805310871	0.0991575303118948	1.07960338023854	0.224564341848574	-1.55579786921777
"Bradi1g00830.v3.1"	-0.326578441491256	-1.59355974795061	-0.43856997293688	0.872988305736628	0.358295303102086	1.12742455354003
"Bradi1g00840.v3.1"	0.0919936916014976	-1.18910445884984	-1.03109157805924	0.863983817202439	-0.0638884458985403	1.32810697400369
"Bradi1g00847.v3.1"	-0.273909299745334	0.0659788335615946	-0.116534441069789	0.554459508244574	1.39714788244064	-1.62714248343169
"Bradi1g00860.v3.1"	-1.42197783208451	0.358013057291213	1.23423099232863	-0.934393054795333	0.666179821609886	0.0979470156501196
"Bradi1g00887.v3.1"	-0.747752855322262	0.666548519859119	-0.371272498161722	0.590204370817645	1.25418381814358	-1.39191135533636
"Bradi1g00910.v3.1"	-1.02735225700936	-0.00930333246867096	-0.319914898256548	0.321387316806456	1.78310004845548	-0.747916877527356
"Bradi1g00920.v3.1"	-0.364598433517499	0.478121314152591	-0.900209439570344	0.307918594848879	1.58449879375381	-1.10573082966744
"Bradi1g00931.v3.1"	-0.736320990036471	0.664363948079686	-0.844074600819258	0.232956176274573	1.569630845731	-0.88655537922953
"Bradi1g00940.v3.1"	0.216696566922273	-0.800215691477779	-0.0250008453417408	-0.141619820651568	-1.04102709583273	1.79116688638154
"Bradi1g00980.v3.1"	-0.707825637036819	0.80540143473218	0.386038126724972	-0.478904023749783	1.31520449911161	-1.31991439978216
"Bradi1g00990.v3.1"	-0.193547908293527	1.52493609128124	0.701709101166263	-0.174974364411505	-0.488728039945967	-1.3693948797965
"Bradi1g01021.v3.1"	-1.28890004902645	0.8178717155214	1.14362311475451	0.110743545113452	0.33043716292643	-1.11377548928935
"Bradi1g01040.v3.1"	-0.74447876657752	0.470023575923095	-0.0545860055201889	-0.960207735573469	1.75565310473335	-0.466404172985263
"Bradi1g01047.v3.1"	-1.20395519075323	0.499585730110444	-0.230956938901105	0.0861103832076703	1.62451758184536	-0.775301565509138
