Gene	10	14	18	22	2	6
Bradi1g00222.v3.1	2.78713315	2.548681904	3.178563524	2.679208263	3.624384139	2.651038809
Bradi1g00234.v3.1	4.455497743	7.804252835	6.996059633	5.146401713	7.155172604	5.85637923
Bradi1g00260.v3.1	10.56818343	8.964082763	9.150332343	9.296204288	9.227476036	8.176666101
Bradi1g00266.v3.1	4.423250954	4.101671713	6.505670055	5.497466577	6.199612036	5.772215776
Bradi1g00450.v3.1	43.52688734	61.59866406	61.53387002	60.58771255	93.26075055	59.23637507
Bradi1g00460.v3.1	25.32216389	22.43964153	25.71048778	25.03088365	32.44346387	19.37867604
Bradi1g00470.v3.1	56.89718271	73.8839702	80.62084803	91.82622772	137.2583484	66.89549004
Bradi1g00480.v3.1	104.9401864	108.2680256	114.5016673	120.3568362	132.0449376	113.3372569
Bradi1g00485.v3.1	3.986644447	4.878098335	4.62560243	4.428214553	4.661878118	4.256472816
Bradi1g00497.v3.1	43.51550242	51.29360737	51.76201	50.07909451	58.95375767	47.4874781
Bradi1g00510.v3.1	16.93648813	16.5281274	21.91465507	17.85144687	18.09114782	26.25621223
Bradi1g00517.v3.1	35.49225217	40.26940216	45.24092552	40.1775494	50.09191254	40.56824419
Bradi1g00530.v3.1	29.26238816	24.42302182	28.93614684	35.10242959	28.16718601	28.81051841
Bradi1g00540.v3.1	6.826649572	7.035073181	7.200478085	6.12307061	7.227428161	7.113034744
Bradi1g00560.v3.1	290.4429487	301.8904555	296.1965981	333.0875292	387.7607704	297.8936489
Bradi1g00567.v3.1	60.28474754	54.67853527	67.15604822	60.69836772	64.47069837	59.90060627
Bradi1g00580.v3.1	95.30311939	90.96425088	104.2693302	108.3285678	118.3236159	100.8009733
Bradi1g00587.v3.1	2.80000231	1.746853554	1.317570403	1.843848835	1.528576395	1.134011591
Bradi1g00620.v3.1	105.8818651	137.447931	140.0358517	130.2138536	162.5774691	92.24094955
Bradi1g00678.v3.1	32.75889752	40.77285422	43.58025266	44.98972143	44.43312536	38.62895863
Bradi1g00690.v3.1	7.694416221	7.131068127	7.571235622	6.238050526	5.455972001	6.632046209
Bradi1g00700.v3.1	46.34068977	53.26347323	75.71995099	50.72073223	42.07365293	41.74790272
Bradi1g00710.v3.1	22.62938196	20.67960506	25.17090984	28.66958789	27.15868385	28.2171244
Bradi1g00720.v3.1	6.957922984	9.075429107	11.81348787	7.101864793	10.05749806	6.520345866
Bradi1g00730.v3.1	27.33995266	31.09272704	34.88894149	28.6021788	28.22029308	32.81626899
Bradi1g00740.v3.1	3.985727913	3.132538666	2.216873759	3.0989956	1.626927182	3.077241145
Bradi1g00750.v3.1	106.2208575	101.4821946	103.6119286	103.8927394	124.6990466	101.0567077
Bradi1g00760.v3.1	7.917633465	8.465610403	7.729185557	10.84625225	9.834394712	8.215357329
Bradi1g00790.v3.1	0.118438694	0.252531035	0.032189113	0.350314095	0.414895612	0.627946289
Bradi1g00820.v3.1	26.15114422	28.96264451	35.52206793	30.43566119	29.42079214	33.15392277
Bradi1g00840.v3.1	7.145100132	7.679829351	6.827836722	5.800808959	6.552540019	7.250700177
