"X10"	"X14"	"X18"	"X22"	"X2"	"X6"
"Bradi1g00222.v3.1"	-1.03931491092389	0.645057129375751	1.17957121723547	-0.755536478932866	0.86290957774598	-0.892686534500443
"Bradi1g00234.v3.1"	-0.359835396455031	0.153543127764372	-1.08723629871894	0.558988511066123	1.60876459590691	-0.874224539563434
"Bradi1g00260.v3.1"	-1.01135692761746	0.728851005882542	0.430303725957367	0.582771542190407	0.786731738192591	-1.51730108460545
"Bradi1g00266.v3.1"	-0.705140393937269	0.0172906115390174	-0.0185248269682468	-1.33278308527534	1.58823607543459	0.450921619207248
"Bradi1g00450.v3.1"	-0.744282330077144	-0.446486114336879	0.575424958407414	-0.419522359629743	1.78315552485614	-0.748289679219785
"Bradi1g00460.v3.1"	-1.09683367817186	0.875457194300768	-0.0369422079244662	1.27867090800718	0.150735097390356	-1.17108731360198
"Bradi1g00470.v3.1"	-0.846705892315697	-0.30837226220162	0.61074951644064	-0.0101306980465847	1.63021996722124	-1.07576063109798
"Bradi1g00480.v3.1"	-1.65069753933223	-0.729545889831501	0.718031131570195	0.203425016564413	0.976354993116649	0.482432287912476
"Bradi1g00485.v3.1"	0.854898913403418	0.83506723408963	1.01828193442417	-0.662950070460757	-1.06616733910107	-0.979130672355395
"Bradi1g00497.v3.1"	-0.190526670158988	-0.590007467575548	0.921845245255842	-0.325761520515166	1.44179190997758	-1.25734149698372
"Bradi1g00510.v3.1"	-0.39334167430958	-0.488815086251676	0.391277708185614	1.87101589553351	-0.698859312352074	-0.681277530805796
"Bradi1g00517.v3.1"	-0.562726097583991	0.300805680117638	-0.51492236761888	1.33790116893214	0.81041935048361	-1.37147773433052
"Bradi1g00530.v3.1"	-1.52323061467835	-0.552873204468645	1.45196324271811	-0.0611307775703833	0.459612319562081	0.225659034437176
"Bradi1g00540.v3.1"	0.877987153542016	1.43973537927702	-1.28845742763079	-0.400671016600295	-0.0515466633152531	-0.577047425272701
"Bradi1g00560.v3.1"	-0.250520580977249	-0.300525796402863	0.531326253475101	0.387515181457876	1.29034998750618	-1.65814504505904
"Bradi1g00567.v3.1"	-0.211958164671996	0.696490863556636	-1.12804574372508	0.516030155569361	1.27268187916682	-1.14519898989574
"Bradi1g00580.v3.1"	0.126662551095323	-1.2308384468394	0.909738913342072	0.203519728146528	1.1356136379932	-1.14469638373771
"Bradi1g00587.v3.1"	1.30024878961838	0.0456419067652792	0.992566923458651	-0.210155641777089	-1.14502359010887	-0.983278387956353
"Bradi1g00620.v3.1"	-0.579305443272445	1.30829921948138	0.766226636589983	-0.370472115510728	0.33089964549239	-1.45564794278058
"Bradi1g00678.v3.1"	-1.75792503855677	-0.346876597345462	0.651261284204722	0.230092710162967	1.1427041422797	0.080743499254842
"Bradi1g00700.v3.1"	-0.874091928735926	0.902390476481897	0.966451567537929	-0.846999579497921	0.864022033946286	-1.01177256973226
"Bradi1g00710.v3.1"	-1.41586309432253	0.558477559874341	0.506114198619035	0.895431718143551	0.58740503515872	-1.13156541747312
"Bradi1g00720.v3.1"	-0.595231844591174	-0.274447487705805	-0.652376281693899	-0.880079134622694	1.69357009323998	0.708564655373594
"Bradi1g00730.v3.1"	-0.552002290765993	-0.0867686345993069	-1.10156931871215	1.40687594063533	1.01508661122996	-0.681622307787843
"Bradi1g00750.v3.1"	-0.368601314227252	0.104965280286133	1.36518631775556	-0.611897686166997	0.872107689236776	-1.36176028688422
"Bradi1g00760.v3.1"	-1.14930695123549	-1.29219371264966	1.14786992628604	0.636956998465313	0.515952374563992	0.140721364569805
"Bradi1g00790.v3.1"	-0.502860285293226	1.99707782246334	-0.502860285293226	-0.502860285293226	-0.502860285293226	0.0143633187095639
"Bradi1g00820.v3.1"	-0.0954155101119426	0.359578641822094	0.282087633655268	1.04876849054053	0.300230570729801	-1.89524982663575
"Bradi1g00830.v3.1"	-0.440149446235581	-0.118249903981842	0.727685371317027	0.328208920816012	-1.66848119973215	1.17098625781653
"Bradi1g00840.v3.1"	-0.220573597671	-1.07091903514366	1.39560483884654	1.05683597038318	-0.398864287385733	-0.762083889029337
"Bradi1g00847.v3.1"	-0.452518753840275	-0.452850882326482	-0.13878214926874	0.710816990977092	1.58266095893478	-1.24932616447637
"Bradi1g00860.v3.1"	-0.466075368356528	-0.99858409635158	1.05913668994414	0.159101106937656	1.26517362755472	-1.0187519597284
"Bradi1g00887.v3.1"	-0.220941840041312	-1.01586059705079	0.760679298472014	1.27843659901906	0.430806422071938	-1.2331198824709
"Bradi1g00900.v3.1"	-0.639950823436325	-0.624930266943886	-0.00111043482292693	-0.200689070204005	1.97512767576067	-0.508447080353527
"Bradi1g00910.v3.1"	-1.25097784239286	1.08863734747218	-0.740962612554506	0.55897590800921	0.987382249681107	-0.643055050215133
"Bradi1g00920.v3.1"	0.995743835523387	-0.00929741400460983	0.0232870336323856	-0.499390969940719	1.09172322601711	-1.60206571122756
"Bradi1g00931.v3.1"	-0.0511210395192031	0.709368676512443	1.61730066969009	-0.487755493803627	-0.748098136056308	-1.0396946768234
"Bradi1g00940.v3.1"	0.773731333322115	0.447851307685476	0.0890786528889245	-0.429679550583638	-1.78588023749527	0.904898494182393
"Bradi1g00980.v3.1"	-0.435071561761552	-0.189324334046394	-0.594913166780578	-0.678656409042037	1.98802950314354	-0.0900640315129796
"Bradi1g00990.v3.1"	-1.0538630258428	0.937299312761519	-0.178748901061814	-0.326422081684074	1.46824869388794	-0.846513998060768
