"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"26",0.5,0.52,0.55,0.59,0.62,0.72,0.8,0.79,0.79,0.77,0.72,0.73,0.68,0.68,0.67,0.74,0.77,0.79,0.85
"27",0.52,0.46,0.39,0.31,0.26,0.2,0.15,0.12,0.13,0.14,0.16,0.18,0.24,0.3,0.47,0.5,0.56,0.58,0.24
"28",0.22,0.18,0.18,0.19,0.21,0.2,0.21,0.19,0.27,0.29,0.33,0.36,0.37,0.41,0.43,0.45,0.48,0.5,0.27
"29",0.12,0.13,0.16,0.22,0.28,0.4,0.5,0.61,0.68,0.78,0.86,0.94,0.98,0.99,0.99,0.98,0.99,1,0.72
"30",0.22,0.17,0.1,0.08,0.06,0.07,0.07,0.06,0.07,0.08,0.09,0.13,0.17,0.19,0.21,0.23,0.27,0.27,0.08
"31",0.82,0.77,0.68,0.63,0.6,0.56,0.53,0.51,0.5,0.52,0.58,0.67,0.73,0.83,0.9,0.95,0.98,0.99,0.81
"32",0.2,0.18,0.15,0.16,0.15,0.16,0.18,0.21,0.25,0.28,0.29,0.35,0.37,0.43,0.45,0.48,0.5,0.48,0.23
"33",0.11,0.07,0.07,0.09,0.12,0.14,0.15,0.21,0.26,0.3,0.33,0.4,0.42,0.45,0.48,0.5,0.52,0.55,0.2
"34",0.03,0.02,0.02,0.01,0.01,0.03,0.04,0.07,0.14,0.22,0.37,0.5,0.64,0.73,0.76,0.75,0.72,0.7,0.12
"35",0.15,0.11,0.11,0.05,0.04,0.01,0,0,0,0,0,0.01,0.03,0.03,0.05,0.08,0.09,0.13,0
"36",0.05,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.06,0.15,0.2,0.27,0.32,0.35,0.38,0.42,0.05
"37",0.84,0.76,0.67,0.56,0.51,0.42,0.37,0.3,0.27,0.23,0.22,0.22,0.2,0.18,0.18,0.19,0.18,0.18,0.27
"38",0.84,0.86,0.89,0.89,0.9,0.89,0.87,0.84,0.71,0.69,0.65,0.66,0.62,0.62,0.65,0.65,0.66,0.73,0.9
"39",0.06,0.06,0.07,0.07,0.06,0.07,0.06,0.09,0.13,0.27,0.4,0.52,0.68,0.83,0.95,1,0.99,0.96,0.19
"40",0.39,0.31,0.26,0.17,0.13,0.1,0.08,0.07,0.04,0.03,0.02,0.01,0.01,0.02,0.03,0.04,0.05,0.08,0.05
"41",0.17,0.16,0.14,0.12,0.13,0.15,0.15,0.2,0.23,0.28,0.38,0.42,0.54,0.62,0.68,0.77,0.82,0.85,0.24
"42",0.33,0.34,0.35,0.35,0.36,0.44,0.52,0.59,0.73,0.85,0.92,0.94,0.95,0.95,0.98,0.94,0.94,0.93,0.83
"43",0.46,0.54,0.55,0.6,0.65,0.66,0.68,0.68,0.64,0.59,0.62,0.62,0.64,0.64,0.65,0.67,0.71,0.75,0.74
"44",0.1,0.09,0.06,0.06,0.08,0.11,0.12,0.2,0.26,0.32,0.45,0.57,0.68,0.73,0.77,0.81,0.83,0.83,0.28
"45",0.67,0.64,0.57,0.41,0.3,0.21,0.13,0.08,0.07,0.03,0.02,0.02,0.03,0.03,0.06,0.07,0.1,0.11,0.05
"46",0.46,0.46,0.47,0.41,0.41,0.37,0.29,0.24,0.18,0.13,0.1,0.1,0.08,0.07,0.07,0.12,0.13,0.16,0.14
"47",0.93,0.91,0.82,0.74,0.62,0.46,0.34,0.23,0.12,0.07,0.07,0.05,0.05,0.06,0.07,0.07,0.08,0.08,0.09
"48",0.1,0.09,0.08,0.05,0.04,0.05,0.06,0.09,0.12,0.15,0.17,0.25,0.33,0.4,0.44,0.51,0.58,0.61,0.11
"49",0.21,0.24,0.28,0.37,0.46,0.52,0.55,0.52,0.48,0.37,0.27,0.2,0.12,0.1,0.09,0.08,0.08,0.08,0.21
"50",0.97,0.92,0.83,0.67,0.52,0.37,0.26,0.15,0.12,0.1,0.09,0.12,0.12,0.18,0.23,0.29,0.39,0.45,0.23
"51",0.65,0.67,0.69,0.73,0.76,0.77,0.8,0.82,0.82,0.86,0.9,0.88,0.89,0.87,0.86,0.86,0.83,0.86,0.93
"52",0.09,0.1,0.14,0.17,0.22,0.28,0.39,0.48,0.51,0.55,0.55,0.49,0.47,0.46,0.43,0.4,0.38,0.35,0.32
"53",0,0,0.01,0.02,0.03,0.05,0.1,0.12,0.17,0.22,0.3,0.34,0.45,0.54,0.61,0.7,0.74,0.77,0.16
"54",0.42,0.38,0.36,0.37,0.39,0.42,0.46,0.59,0.69,0.81,0.91,0.98,1,1,0.95,0.87,0.75,0.7,0.74
"55",0.15,0.16,0.15,0.16,0.17,0.19,0.22,0.25,0.33,0.39,0.4,0.43,0.45,0.43,0.44,0.39,0.33,0.28,0.21
"56",0.08,0.11,0.16,0.24,0.35,0.5,0.6,0.71,0.85,0.97,1,0.94,0.86,0.81,0.79,0.75,0.67,0.63,0.63
"57",0.25,0.21,0.15,0.12,0.06,0.04,0.03,0.01,0.01,0.01,0.01,0.01,0.02,0.04,0.08,0.1,0.13,0.17,0.01
"58",0.19,0.17,0.16,0.13,0.11,0.07,0.04,0.03,0.01,0,0,0,0,0,0,0,0,0,0
"59",0.58,0.57,0.62,0.72,0.78,0.83,0.85,0.89,0.9,0.88,0.79,0.73,0.69,0.67,0.67,0.67,0.67,0.66,0.89
"60",0.14,0.13,0.12,0.11,0.14,0.17,0.22,0.25,0.29,0.32,0.36,0.42,0.46,0.55,0.57,0.61,0.66,0.68,0.31
"61",0.44,0.37,0.21,0.1,0.05,0.02,0,0,0,0,0,0,0,0,0.01,0.01,0.04,0.07,0
"62",0.46,0.44,0.47,0.51,0.54,0.6,0.68,0.76,0.87,0.9,0.91,0.96,0.97,0.93,0.86,0.84,0.8,0.7,0.84
"63",0.04,0.02,0.01,0.01,0.01,0.02,0.02,0.05,0.05,0.06,0.08,0.11,0.15,0.17,0.2,0.25,0.24,0.27,0.04
"64",0.72,0.77,0.88,0.93,0.95,1,0.99,0.98,0.95,0.93,0.85,0.86,0.84,0.8,0.76,0.73,0.7,0.68,0.98
"65",0.75,0.71,0.68,0.68,0.62,0.61,0.66,0.66,0.71,0.73,0.85,0.9,0.93,0.95,0.97,0.98,0.96,0.96,0.95
"66",0.74,0.72,0.7,0.73,0.71,0.73,0.7,0.64,0.54,0.47,0.32,0.24,0.2,0.14,0.14,0.13,0.11,0.12,0.4
"67",0.09,0.1,0.1,0.14,0.16,0.2,0.24,0.29,0.3,0.39,0.42,0.44,0.45,0.48,0.52,0.55,0.62,0.66,0.29
"68",0.66,0.56,0.44,0.33,0.22,0.14,0.08,0.04,0.05,0.06,0.14,0.22,0.32,0.49,0.63,0.8,0.91,0.98,0.28
"69",0.15,0.16,0.15,0.14,0.16,0.22,0.3,0.41,0.56,0.75,0.81,0.81,0.76,0.68,0.62,0.55,0.48,0.46,0.37
"70",0.04,0.06,0.07,0.07,0.1,0.12,0.14,0.18,0.23,0.26,0.26,0.25,0.25,0.27,0.28,0.29,0.32,0.34,0.11
"71",0.12,0.12,0.11,0.12,0.15,0.27,0.38,0.42,0.56,0.65,0.72,0.83,0.87,0.94,0.99,1,0.99,0.97,0.52
"72",0.14,0.14,0.13,0.13,0.14,0.18,0.21,0.28,0.35,0.38,0.41,0.46,0.53,0.57,0.57,0.53,0.47,0.4,0.29
"73",0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.09,0.19,0.32,0.53,0.68,0.85,0.93,0.98,1,1,1,0.12
"74",0.07,0.06,0.07,0.07,0.08,0.07,0.07,0.07,0.04,0,0,0,0,0.01,0.03,0.03,0.07,0.08,0.01
"75",0.1,0.07,0.05,0.05,0.04,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.08,0.16,0.23,0.32,0.47,0.03
"76",0.5,0.52,0.54,0.56,0.6,0.61,0.59,0.59,0.61,0.58,0.62,0.66,0.66,0.62,0.63,0.65,0.7,0.75,0.71
"77",0.07,0.05,0.05,0.02,0.01,0,0,0,0,0.01,0.01,0.03,0.04,0.04,0.06,0.07,0.09,0.14,0
"78",0.61,0.64,0.62,0.61,0.7,0.78,0.88,0.92,0.96,0.95,0.82,0.63,0.5,0.34,0.28,0.18,0.11,0.11,0.65
"79",0.12,0.13,0.1,0.09,0.07,0.06,0.03,0.03,0.05,0.03,0.03,0.02,0.02,0.03,0.04,0.04,0.06,0.07,0.02
"80",0.41,0.48,0.58,0.64,0.76,0.89,0.95,0.9,0.82,0.61,0.39,0.25,0.17,0.12,0.1,0.06,0.06,0.06,0.32
"81",0.34,0.48,0.6,0.71,0.87,0.97,0.98,0.91,0.73,0.57,0.44,0.36,0.28,0.25,0.25,0.26,0.3,0.35,0.51
"82",0.69,0.7,0.75,0.81,0.85,0.86,0.87,0.87,0.76,0.63,0.42,0.33,0.24,0.16,0.11,0.08,0.07,0.07,0.42
"83",0.11,0.12,0.13,0.13,0.14,0.15,0.17,0.25,0.35,0.47,0.55,0.67,0.82,0.87,0.89,0.9,0.9,0.92,0.35
"84",0.06,0.08,0.13,0.22,0.4,0.57,0.79,0.89,0.93,0.89,0.73,0.6,0.43,0.39,0.36,0.31,0.33,0.34,0.44
"85",0.05,0.04,0.04,0.04,0.04,0.02,0.01,0.02,0.02,0.03,0.03,0.04,0.04,0.09,0.13,0.18,0.25,0.34,0.02
"86",0.2,0.22,0.23,0.24,0.26,0.33,0.32,0.33,0.32,0.31,0.22,0.22,0.25,0.22,0.22,0.23,0.24,0.28,0.21
"87",0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.03,0.05,0.07,0.09,0.09,0.12,0.11,0.12,0
"88",0.5,0.51,0.46,0.44,0.43,0.39,0.37,0.43,0.41,0.41,0.39,0.39,0.37,0.39,0.36,0.38,0.4,0.43,0.44
"89",0.99,1,1,1,0.95,0.82,0.73,0.61,0.46,0.29,0.17,0.11,0.09,0.07,0.09,0.09,0.09,0.09,0.42
"90",0.22,0.23,0.23,0.25,0.31,0.36,0.39,0.45,0.59,0.68,0.77,0.86,0.95,0.95,0.97,0.94,0.91,0.87,0.63
"91",0.65,0.55,0.5,0.4,0.32,0.28,0.26,0.19,0.21,0.22,0.33,0.44,0.53,0.7,0.74,0.79,0.84,0.85,0.44
"92",0.14,0.1,0.09,0.08,0.05,0.03,0.03,0.02,0.02,0.03,0.03,0.06,0.14,0.25,0.28,0.37,0.41,0.46,0.05
"93",0.11,0.08,0.06,0.04,0.03,0.02,0.01,0.02,0.02,0.06,0.08,0.13,0.17,0.22,0.25,0.29,0.31,0.33,0.04
"94",0.01,0.02,0.03,0.05,0.09,0.1,0.16,0.25,0.36,0.57,0.76,0.84,0.92,0.92,0.92,0.87,0.82,0.77,0.33
"95",0.62,0.65,0.62,0.62,0.6,0.58,0.56,0.51,0.47,0.48,0.51,0.55,0.57,0.62,0.68,0.72,0.8,0.86,0.67
"96",0.04,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97",0.82,0.86,0.85,0.87,0.87,0.88,0.91,0.89,0.82,0.78,0.74,0.73,0.71,0.69,0.63,0.58,0.55,0.58,0.88
"98",0.51,0.4,0.31,0.26,0.19,0.13,0.1,0.04,0.03,0.02,0.02,0.02,0.05,0.06,0.06,0.08,0.09,0.13,0.06
"99",0.79,0.82,0.88,0.9,0.88,0.77,0.6,0.46,0.38,0.39,0.41,0.39,0.45,0.47,0.5,0.48,0.45,0.42,0.61
"100",0.95,0.92,0.88,0.84,0.8,0.66,0.6,0.5,0.43,0.36,0.35,0.33,0.33,0.31,0.32,0.38,0.43,0.46,0.52
"101",0.84,0.74,0.67,0.55,0.37,0.22,0.12,0.09,0.05,0.03,0.02,0,0,0,0.01,0.01,0.02,0.05,0.04
"102",0.26,0.25,0.21,0.18,0.2,0.22,0.26,0.25,0.28,0.28,0.25,0.26,0.26,0.31,0.36,0.42,0.46,0.46,0.26
"103",0.3,0.25,0.2,0.16,0.11,0.08,0.06,0.03,0.03,0.03,0.04,0.05,0.04,0.03,0.04,0.05,0.07,0.09,0.04
"104",0.4,0.45,0.45,0.46,0.46,0.49,0.45,0.41,0.37,0.28,0.22,0.2,0.2,0.18,0.19,0.2,0.21,0.22,0.26
"105",0.65,0.58,0.54,0.47,0.4,0.33,0.25,0.17,0.12,0.13,0.15,0.17,0.19,0.21,0.23,0.23,0.26,0.26,0.24
"106",0.29,0.29,0.29,0.29,0.31,0.33,0.39,0.5,0.59,0.66,0.76,0.77,0.79,0.79,0.78,0.76,0.75,0.74,0.56
"107",0.56,0.46,0.29,0.23,0.14,0.07,0.04,0.02,0,0,0,0,0.01,0.01,0.01,0.02,0.03,0.07,0
"108",0.68,0.7,0.73,0.78,0.86,0.93,0.96,1,0.97,0.82,0.65,0.39,0.28,0.14,0.06,0.04,0.03,0.03,0.49
"109",0.93,0.92,0.9,0.9,0.88,0.85,0.84,0.82,0.87,0.9,0.93,0.97,0.98,0.89,0.83,0.78,0.72,0.69,0.97
"110",0.05,0.06,0.06,0.08,0.14,0.17,0.18,0.29,0.34,0.37,0.43,0.43,0.4,0.43,0.39,0.4,0.42,0.42,0.2
"111",0.78,0.75,0.72,0.69,0.63,0.57,0.44,0.36,0.32,0.24,0.21,0.19,0.17,0.17,0.2,0.19,0.21,0.24,0.35
"112",0.04,0.03,0.02,0.01,0,0,0,0,0.02,0.04,0.04,0.05,0.09,0.15,0.18,0.21,0.27,0.32,0.02
"113",0.18,0.18,0.17,0.22,0.24,0.2,0.24,0.25,0.22,0.21,0.2,0.23,0.26,0.3,0.33,0.37,0.5,0.54,0.24
"114",0.97,1,1,0.99,0.96,0.89,0.78,0.65,0.54,0.43,0.22,0.15,0.14,0.09,0.07,0.05,0.04,0.04,0.35
"115",0.96,0.98,0.99,0.98,0.96,0.94,0.89,0.86,0.86,0.8,0.78,0.72,0.68,0.68,0.65,0.61,0.59,0.59,0.94
"116",0.74,0.65,0.48,0.34,0.25,0.16,0.12,0.06,0.07,0.06,0.08,0.11,0.14,0.18,0.32,0.42,0.48,0.53,0.16
"117",0.98,0.98,0.97,0.96,0.89,0.82,0.77,0.65,0.51,0.39,0.3,0.21,0.17,0.14,0.1,0.08,0.05,0.05,0.34
"118",0.36,0.33,0.26,0.22,0.16,0.09,0.06,0.06,0.02,0.03,0.03,0.03,0.05,0.06,0.07,0.07,0.1,0.13,0.03
"119",0.37,0.36,0.28,0.23,0.23,0.23,0.24,0.27,0.35,0.42,0.5,0.56,0.61,0.67,0.69,0.72,0.74,0.78,0.48
"120",0.12,0.14,0.17,0.23,0.33,0.43,0.55,0.72,0.85,0.86,0.78,0.71,0.55,0.5,0.41,0.32,0.28,0.25,0.54
"121",0.35,0.4,0.42,0.44,0.49,0.53,0.52,0.56,0.53,0.47,0.42,0.37,0.31,0.32,0.31,0.29,0.28,0.25,0.38
"122",0.67,0.59,0.54,0.51,0.47,0.42,0.41,0.39,0.39,0.43,0.45,0.51,0.57,0.64,0.7,0.75,0.78,0.81,0.62
"123",0.66,0.68,0.67,0.65,0.65,0.69,0.71,0.75,0.76,0.8,0.84,0.87,0.9,0.9,0.93,0.94,0.94,0.95,0.91
"124",0.76,0.72,0.69,0.62,0.42,0.27,0.23,0.14,0.08,0.02,0.01,0.01,0.01,0,0,0,0,0.01,0.02
"125",0.96,0.9,0.83,0.68,0.58,0.38,0.27,0.17,0.12,0.08,0.08,0.06,0.05,0.07,0.16,0.19,0.31,0.45,0.18
"126",0.61,0.66,0.71,0.83,0.9,0.99,0.99,0.92,0.74,0.56,0.33,0.21,0.17,0.08,0.07,0.05,0.04,0.03,0.31
"127",0.96,0.93,0.91,0.89,0.86,0.82,0.78,0.79,0.79,0.79,0.78,0.78,0.8,0.79,0.82,0.86,0.89,0.93,0.96
"128",0.35,0.32,0.35,0.36,0.38,0.45,0.56,0.66,0.89,0.95,0.98,0.98,0.95,0.84,0.75,0.64,0.51,0.42,0.76
"129",0.22,0.26,0.31,0.42,0.5,0.64,0.76,0.85,0.9,0.89,0.83,0.74,0.61,0.52,0.42,0.4,0.39,0.4,0.62
"130",0.16,0.13,0.11,0.11,0.12,0.16,0.25,0.43,0.58,0.64,0.65,0.64,0.5,0.4,0.3,0.18,0.13,0.08,0.23
"131",0.2,0.16,0.15,0.14,0.15,0.14,0.13,0.17,0.2,0.24,0.3,0.39,0.44,0.48,0.52,0.56,0.56,0.6,0.25
"132",0.02,0.05,0.08,0.14,0.22,0.35,0.54,0.76,0.94,0.96,0.9,0.66,0.48,0.32,0.26,0.19,0.17,0.15,0.3
"133",0.9,0.92,0.91,0.92,0.9,0.85,0.76,0.73,0.66,0.55,0.41,0.33,0.32,0.3,0.28,0.27,0.23,0.25,0.62
"134",0.38,0.41,0.41,0.45,0.44,0.48,0.43,0.39,0.35,0.23,0.17,0.14,0.11,0.11,0.07,0.07,0.05,0.04,0.19
"135",0.39,0.36,0.25,0.23,0.2,0.19,0.18,0.17,0.16,0.19,0.2,0.22,0.26,0.34,0.41,0.43,0.46,0.47,0.21
"136",0.27,0.24,0.22,0.21,0.21,0.23,0.26,0.29,0.32,0.34,0.38,0.36,0.36,0.34,0.33,0.29,0.29,0.26,0.27
"137",0,0,0,0,0,0,0.02,0.06,0.14,0.2,0.41,0.54,0.67,0.75,0.82,0.87,0.89,0.88,0.07
"138",0.34,0.35,0.44,0.5,0.53,0.55,0.47,0.37,0.28,0.2,0.13,0.08,0.05,0.04,0.03,0.03,0.01,0,0.12
"139",0.06,0.06,0.05,0.05,0.06,0.07,0.07,0.09,0.11,0.16,0.23,0.24,0.2,0.19,0.2,0.23,0.23,0.22,0.07
"140",0.77,0.78,0.81,0.78,0.76,0.65,0.55,0.47,0.4,0.32,0.31,0.28,0.29,0.32,0.36,0.42,0.46,0.47,0.55
"141",0.89,0.96,0.98,0.98,0.98,0.96,0.91,0.89,0.84,0.82,0.78,0.75,0.75,0.74,0.75,0.74,0.72,0.69,0.91
"142",0.68,0.73,0.8,0.9,0.99,1,0.99,0.96,0.8,0.68,0.51,0.36,0.32,0.28,0.25,0.25,0.25,0.28,0.67
"143",0.03,0.02,0.01,0.01,0,0.02,0.02,0.01,0.02,0.03,0.03,0.03,0.04,0.04,0.07,0.09,0.13,0.17,0.02
"144",0.8,0.77,0.69,0.66,0.63,0.54,0.44,0.39,0.32,0.23,0.21,0.18,0.18,0.2,0.22,0.23,0.25,0.27,0.32
"145",0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.07,0.1,0.13,0
"146",0.99,0.99,1,1,0.99,0.95,0.95,0.9,0.88,0.9,0.89,0.92,0.96,0.99,0.99,0.99,0.98,0.96,1
"147",0.33,0.33,0.33,0.32,0.32,0.32,0.32,0.35,0.35,0.39,0.44,0.5,0.57,0.58,0.6,0.69,0.76,0.82,0.45
"148",0.37,0.45,0.54,0.64,0.81,0.86,0.78,0.52,0.32,0.12,0.05,0.03,0.01,0,0.01,0.01,0.01,0.01,0.08
"149",0.19,0.14,0.13,0.11,0.1,0.11,0.1,0.09,0.1,0.07,0.09,0.14,0.17,0.21,0.25,0.27,0.32,0.34,0.1
"150",0.21,0.17,0.1,0.09,0.07,0.06,0.07,0.07,0.06,0.05,0.06,0.07,0.11,0.13,0.13,0.17,0.19,0.24,0.06
"151",0.26,0.29,0.29,0.33,0.37,0.38,0.4,0.35,0.35,0.32,0.31,0.28,0.27,0.26,0.31,0.33,0.34,0.37,0.31
"152",0.33,0.33,0.33,0.32,0.33,0.35,0.32,0.27,0.25,0.2,0.19,0.16,0.15,0.16,0.17,0.19,0.23,0.3,0.23
"153",0.18,0.21,0.23,0.27,0.28,0.27,0.27,0.24,0.19,0.16,0.1,0.06,0.04,0.04,0.03,0.06,0.1,0.09,0.08
"154",0.67,0.57,0.38,0.24,0.15,0.08,0.03,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.06,0.1,0
"155",0.91,0.84,0.72,0.63,0.53,0.38,0.31,0.19,0.14,0.1,0.08,0.1,0.11,0.13,0.14,0.18,0.21,0.26,0.19
"156",0.87,0.88,0.89,0.88,0.82,0.75,0.65,0.48,0.35,0.29,0.2,0.15,0.16,0.14,0.2,0.21,0.23,0.26,0.35
"157",0.85,0.95,0.97,0.99,0.97,0.91,0.86,0.83,0.82,0.77,0.72,0.65,0.63,0.61,0.6,0.57,0.56,0.56,0.89
"158",0.34,0.34,0.3,0.25,0.19,0.13,0.05,0.04,0,0,0,0,0,0,0,0.01,0.01,0.02,0
"159",0.03,0.03,0.05,0.05,0.07,0.1,0.14,0.27,0.47,0.63,0.73,0.81,0.83,0.81,0.75,0.69,0.67,0.64,0.3
"160",0.12,0.09,0.08,0.05,0.04,0.02,0.01,0,0.01,0.02,0.04,0.04,0.04,0.06,0.07,0.08,0.1,0.1,0.02
"161",0.15,0.14,0.14,0.19,0.19,0.21,0.24,0.28,0.28,0.3,0.36,0.44,0.53,0.61,0.65,0.83,0.87,0.93,0.35
"162",0.06,0.11,0.19,0.24,0.36,0.48,0.57,0.62,0.61,0.5,0.36,0.3,0.28,0.25,0.24,0.26,0.28,0.31,0.31
"163",0.22,0.21,0.21,0.19,0.17,0.15,0.11,0.1,0.12,0.11,0.11,0.09,0.16,0.19,0.24,0.32,0.4,0.45,0.13
"164",0.95,0.94,0.92,0.86,0.78,0.72,0.57,0.42,0.36,0.29,0.21,0.19,0.16,0.13,0.13,0.12,0.17,0.2,0.36
"165",0.06,0.05,0.04,0.03,0.03,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.05,0.06,0.07,0
"166",0.17,0.17,0.16,0.15,0.14,0.12,0.12,0.12,0.15,0.18,0.21,0.26,0.3,0.34,0.42,0.48,0.55,0.65,0.14
"167",0.32,0.35,0.37,0.38,0.39,0.35,0.3,0.25,0.16,0.11,0.09,0.07,0.08,0.1,0.14,0.17,0.28,0.4,0.23
"168",0.2,0.15,0.13,0.08,0.07,0.07,0.06,0.04,0.05,0.04,0.06,0.08,0.11,0.15,0.19,0.21,0.23,0.22,0.04
"169",0.55,0.6,0.66,0.71,0.75,0.79,0.79,0.82,0.79,0.73,0.68,0.63,0.54,0.49,0.47,0.51,0.5,0.53,0.74
"170",0.56,0.47,0.4,0.3,0.23,0.18,0.1,0.06,0.04,0.01,0,0,0,0,0,0,0.01,0.01,0
"171",0.07,0.06,0.05,0.04,0.01,0,0,0.02,0.03,0.05,0.08,0.14,0.26,0.29,0.39,0.46,0.54,0.59,0.04
"172",0.35,0.35,0.32,0.28,0.26,0.25,0.22,0.2,0.22,0.17,0.15,0.13,0.13,0.14,0.12,0.16,0.15,0.16,0.19
"173",0.19,0.18,0.2,0.25,0.33,0.44,0.59,0.61,0.65,0.66,0.62,0.58,0.56,0.5,0.48,0.52,0.52,0.5,0.53
"174",0.24,0.25,0.28,0.3,0.39,0.45,0.57,0.74,0.81,0.92,0.99,1,0.9,0.85,0.75,0.69,0.62,0.55,0.74
"175",0.86,0.85,0.87,0.87,0.84,0.79,0.78,0.75,0.69,0.62,0.56,0.5,0.45,0.41,0.37,0.37,0.34,0.34,0.68
"176",0.76,0.77,0.79,0.78,0.78,0.71,0.65,0.6,0.54,0.45,0.39,0.36,0.3,0.26,0.24,0.21,0.18,0.21,0.52
"177",0.69,0.7,0.67,0.67,0.68,0.64,0.57,0.47,0.41,0.29,0.16,0.1,0.09,0.07,0.06,0.05,0.07,0.09,0.27
"178",0.36,0.36,0.33,0.32,0.31,0.34,0.34,0.33,0.32,0.31,0.31,0.3,0.3,0.31,0.34,0.36,0.39,0.45,0.3
"179",0.49,0.54,0.64,0.74,0.83,0.83,0.83,0.76,0.6,0.45,0.33,0.3,0.23,0.19,0.18,0.22,0.25,0.35,0.46
