"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"15",0.41,0.36,0.29,0.23,0.16,0.11,0.07,0.03,0.03,0.02,0,0,0,0,0,0,0,0,0.01
"16",0.17,0.23,0.22,0.29,0.39,0.52,0.66,0.85,0.9,1,0.93,0.84,0.74,0.57,0.5,0.49,0.45,0.47,0.6
"17",0.33,0.33,0.35,0.38,0.36,0.3,0.22,0.14,0.1,0.08,0.05,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.04
"18",0.28,0.33,0.39,0.42,0.55,0.6,0.7,0.76,0.84,0.85,0.89,0.93,0.97,0.98,0.99,0.98,0.97,0.95,0.87
"19",0.19,0.2,0.21,0.22,0.25,0.31,0.37,0.44,0.49,0.51,0.55,0.5,0.46,0.43,0.38,0.35,0.3,0.29,0.38
"20",0.59,0.66,0.65,0.6,0.43,0.36,0.19,0.12,0.06,0.03,0.03,0.02,0.02,0.03,0.03,0.05,0.11,0.11,0.08
"21",0.47,0.46,0.49,0.52,0.55,0.67,0.76,0.84,0.89,0.88,0.76,0.68,0.45,0.38,0.27,0.22,0.21,0.15,0.58
"22",0.5,0.45,0.38,0.37,0.33,0.3,0.25,0.23,0.2,0.1,0.05,0.03,0,0,0,0,0,0,0.02
"23",0.93,0.87,0.8,0.66,0.47,0.26,0.12,0.05,0.03,0.01,0,0,0,0,0,0.03,0.1,0.12,0.04
"24",0.36,0.37,0.38,0.39,0.41,0.46,0.51,0.55,0.59,0.65,0.72,0.74,0.82,0.83,0.84,0.86,0.9,0.88,0.68
"25",0.37,0.31,0.25,0.24,0.23,0.19,0.13,0.08,0.05,0.02,0.01,0.02,0.03,0.03,0.05,0.09,0.12,0.17,0.04
"26",0.48,0.45,0.43,0.44,0.43,0.41,0.35,0.28,0.27,0.25,0.27,0.27,0.25,0.23,0.26,0.33,0.34,0.36,0.33
"27",0.95,0.93,0.83,0.76,0.58,0.47,0.29,0.18,0.11,0.06,0.04,0.03,0.04,0.04,0.04,0.06,0.06,0.07,0.1
"28",0.16,0.16,0.2,0.23,0.28,0.31,0.38,0.43,0.46,0.49,0.48,0.46,0.33,0.23,0.19,0.12,0.08,0.08,0.26
"29",0.24,0.28,0.31,0.38,0.45,0.54,0.64,0.79,0.85,0.91,0.98,0.97,0.97,0.98,0.99,0.99,0.99,0.98,0.82
"30",0.79,0.77,0.76,0.73,0.7,0.67,0.59,0.56,0.49,0.4,0.32,0.27,0.22,0.21,0.2,0.16,0.18,0.17,0.47
"31",0.33,0.33,0.35,0.42,0.51,0.62,0.75,0.86,0.95,0.96,0.98,0.94,0.92,0.87,0.86,0.82,0.82,0.8,0.84
"32",0.28,0.28,0.27,0.3,0.32,0.38,0.45,0.53,0.68,0.75,0.78,0.67,0.56,0.43,0.35,0.3,0.26,0.21,0.42
"33",0.07,0.06,0.05,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.04,0.05,0.07,0.12,0.15,0.2,0.02
"34",0.38,0.43,0.5,0.51,0.54,0.48,0.36,0.27,0.2,0.15,0.1,0.04,0.05,0.04,0.05,0.05,0.07,0.09,0.16
"35",0,0,0,0,0,0,0,0.02,0.04,0.09,0.18,0.24,0.36,0.42,0.51,0.54,0.58,0.59,0.01
"36",0.15,0.14,0.09,0.05,0.04,0.04,0.03,0.04,0.04,0.07,0.1,0.13,0.17,0.23,0.29,0.34,0.41,0.44,0.04
"37",0.89,0.9,0.9,0.87,0.82,0.76,0.68,0.64,0.6,0.61,0.61,0.61,0.7,0.71,0.73,0.74,0.78,0.76,0.87
"38",0.83,0.82,0.77,0.72,0.72,0.67,0.64,0.65,0.71,0.78,0.81,0.85,0.87,0.89,0.86,0.84,0.84,0.85,0.94
"39",0.85,0.9,0.95,0.95,0.95,0.94,0.92,0.82,0.71,0.57,0.44,0.38,0.29,0.25,0.21,0.19,0.16,0.18,0.63
"40",0.33,0.27,0.24,0.24,0.25,0.26,0.26,0.27,0.35,0.4,0.43,0.48,0.49,0.53,0.55,0.55,0.57,0.59,0.39
"41",0.02,0,0,0,0,0,0,0.01,0.02,0.03,0.04,0.11,0.15,0.2,0.22,0.26,0.26,0.29,0.01
"42",0.02,0.02,0.01,0.01,0,0,0,0,0.02,0.04,0.08,0.11,0.14,0.18,0.18,0.19,0.22,0.23,0.01
"43",0.24,0.21,0.15,0.13,0.12,0.11,0.12,0.1,0.09,0.1,0.11,0.11,0.13,0.17,0.2,0.24,0.26,0.3,0.12
"44",0.02,0.02,0.02,0.03,0.04,0.07,0.12,0.14,0.21,0.39,0.53,0.66,0.77,0.82,0.86,0.92,0.95,0.97,0.15
"45",0.6,0.57,0.5,0.47,0.41,0.36,0.33,0.26,0.23,0.2,0.19,0.24,0.25,0.29,0.29,0.32,0.36,0.39,0.31
"46",0.31,0.31,0.31,0.29,0.35,0.37,0.39,0.39,0.48,0.54,0.61,0.68,0.7,0.76,0.81,0.84,0.86,0.89,0.64
"47",0.28,0.33,0.39,0.49,0.55,0.67,0.78,0.89,0.91,0.86,0.78,0.71,0.61,0.55,0.51,0.51,0.48,0.48,0.67
"48",0.81,0.77,0.73,0.73,0.68,0.7,0.7,0.67,0.69,0.71,0.66,0.62,0.5,0.36,0.28,0.22,0.17,0.09,0.58
"49",0.06,0.05,0.05,0.02,0.05,0.05,0.04,0.04,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.04,0.04,0.03,0.01
"50",0.8,0.8,0.87,0.91,0.95,0.98,1,0.99,0.9,0.79,0.69,0.63,0.61,0.59,0.65,0.64,0.71,0.77,0.92
"51",0.03,0.01,0,0,0,0,0,0,0.05,0.05,0.06,0.07,0.11,0.14,0.16,0.23,0.31,0.37,0.03
"52",0.24,0.22,0.2,0.22,0.2,0.21,0.18,0.14,0.11,0.09,0.09,0.06,0.04,0.04,0.03,0.05,0.07,0.09,0.05
"53",0.96,0.96,0.93,0.92,0.88,0.85,0.78,0.81,0.8,0.81,0.84,0.87,0.93,0.92,0.94,0.97,0.97,0.97,0.95
"54",0.68,0.66,0.56,0.53,0.45,0.41,0.37,0.29,0.23,0.22,0.19,0.16,0.16,0.13,0.12,0.15,0.18,0.19,0.22
"55",0.39,0.33,0.28,0.26,0.22,0.22,0.18,0.15,0.13,0.12,0.13,0.15,0.16,0.17,0.15,0.21,0.21,0.22,0.14
"56",0.26,0.28,0.3,0.35,0.42,0.53,0.69,0.84,0.93,0.93,0.89,0.64,0.55,0.47,0.38,0.34,0.3,0.31,0.59
"57",0.07,0.06,0.07,0.07,0.08,0.1,0.23,0.42,0.62,0.78,0.8,0.72,0.6,0.49,0.32,0.27,0.25,0.21,0.24
"58",0.22,0.2,0.18,0.19,0.22,0.23,0.27,0.38,0.48,0.61,0.68,0.72,0.76,0.74,0.69,0.66,0.61,0.62,0.4
"59",0.54,0.49,0.43,0.34,0.3,0.3,0.3,0.29,0.3,0.32,0.36,0.45,0.51,0.57,0.65,0.73,0.82,0.84,0.46
"60",0.1,0.09,0.09,0.1,0.12,0.14,0.22,0.29,0.47,0.62,0.7,0.77,0.85,0.85,0.9,0.9,0.94,0.95,0.36
"61",0.12,0.1,0.08,0.06,0.04,0.03,0.03,0.01,0,0,0,0.02,0.05,0.06,0.07,0.08,0.14,0.18,0.01
"62",0.35,0.37,0.37,0.41,0.47,0.52,0.6,0.67,0.76,0.84,0.87,0.93,0.92,0.9,0.89,0.88,0.86,0.84,0.77
"63",0.43,0.41,0.37,0.36,0.39,0.37,0.39,0.37,0.38,0.44,0.47,0.51,0.53,0.62,0.62,0.7,0.72,0.74,0.49
"64",0.23,0.17,0.14,0.08,0.04,0.03,0.02,0.01,0.01,0.01,0.02,0.04,0.05,0.06,0.09,0.11,0.16,0.21,0.03
"65",0.13,0.15,0.15,0.15,0.16,0.15,0.16,0.17,0.15,0.12,0.12,0.13,0.13,0.12,0.14,0.17,0.17,0.19,0.12
"66",0.27,0.23,0.22,0.18,0.16,0.17,0.18,0.19,0.2,0.23,0.3,0.37,0.42,0.55,0.63,0.69,0.73,0.76,0.28
"67",0.57,0.56,0.54,0.43,0.41,0.39,0.39,0.4,0.44,0.44,0.46,0.5,0.51,0.48,0.51,0.49,0.47,0.48,0.49
"68",0.43,0.38,0.39,0.38,0.4,0.53,0.65,0.75,0.82,0.81,0.77,0.67,0.57,0.4,0.29,0.19,0.1,0.07,0.52
"69",0.07,0.09,0.1,0.12,0.18,0.23,0.3,0.44,0.61,0.68,0.81,0.97,1,1,0.98,0.95,0.88,0.84,0.43
"70",0.62,0.54,0.49,0.36,0.29,0.21,0.12,0.08,0.04,0,0,0,0,0,0,0,0,0,0.02
"71",0.69,0.74,0.8,0.85,0.9,0.94,0.93,0.93,0.92,0.9,0.91,0.89,0.84,0.81,0.78,0.71,0.66,0.65,0.96
"72",0.86,0.79,0.7,0.6,0.46,0.35,0.21,0.13,0.09,0.04,0.05,0.07,0.09,0.1,0.14,0.17,0.22,0.29,0.16
"73",0.54,0.56,0.54,0.56,0.56,0.55,0.53,0.55,0.6,0.65,0.7,0.78,0.85,0.88,0.92,0.96,0.98,0.97,0.75
"74",0.41,0.36,0.28,0.23,0.19,0.11,0.09,0.09,0.05,0.05,0.06,0.09,0.13,0.18,0.22,0.28,0.39,0.49,0.12
"75",0.01,0.01,0.01,0.03,0.04,0.08,0.18,0.31,0.46,0.64,0.85,0.95,0.99,0.96,0.91,0.85,0.8,0.76,0.34
"76",0.14,0.13,0.15,0.17,0.2,0.23,0.37,0.46,0.55,0.62,0.7,0.78,0.82,0.82,0.85,0.84,0.78,0.73,0.59
"77",0.99,0.99,0.96,0.87,0.77,0.58,0.44,0.29,0.16,0.1,0.08,0.08,0.06,0.05,0.05,0.09,0.1,0.12,0.16
"78",0.86,0.89,0.89,0.88,0.78,0.7,0.62,0.55,0.51,0.51,0.47,0.49,0.56,0.65,0.69,0.7,0.76,0.83,0.78
"79",0.26,0.29,0.28,0.36,0.4,0.49,0.49,0.49,0.45,0.43,0.44,0.42,0.43,0.49,0.5,0.51,0.54,0.55,0.46
"80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.07,0.08,0.11,0
"81",0.32,0.33,0.37,0.39,0.44,0.45,0.48,0.48,0.5,0.56,0.59,0.63,0.66,0.66,0.74,0.75,0.88,0.93,0.58
"82",0,0,0,0,0,0,0,0,0,0.02,0.02,0.03,0.05,0.07,0.1,0.11,0.11,0.13,0.01
"83",0.15,0.11,0.07,0.05,0.03,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.03,0.06,0.08,0.11,0.15,0.18,0
"84",0.09,0.11,0.12,0.13,0.12,0.12,0.15,0.15,0.18,0.2,0.23,0.29,0.35,0.42,0.46,0.6,0.72,0.78,0.18
"85",0.24,0.25,0.27,0.38,0.47,0.68,0.82,0.96,1,0.94,0.82,0.56,0.45,0.39,0.33,0.33,0.32,0.32,0.61
"86",0.19,0.18,0.16,0.15,0.18,0.17,0.22,0.29,0.42,0.52,0.69,0.85,0.96,0.99,0.95,0.86,0.74,0.68,0.43
"87",0.07,0.06,0.06,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88",0.35,0.3,0.22,0.19,0.12,0.09,0.05,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.03,0.05,0.07,0.01
"89",0.54,0.47,0.42,0.37,0.31,0.28,0.27,0.26,0.27,0.33,0.39,0.51,0.55,0.62,0.67,0.69,0.69,0.67,0.43
"90",0.78,0.66,0.56,0.49,0.41,0.37,0.33,0.32,0.3,0.38,0.52,0.68,0.84,0.94,0.99,1,0.96,0.92,0.64
"91",0.46,0.47,0.47,0.52,0.58,0.63,0.66,0.65,0.67,0.62,0.58,0.61,0.66,0.68,0.71,0.74,0.78,0.78,0.69
"92",0.83,0.86,0.89,0.9,0.91,0.96,0.98,1,0.99,0.99,0.97,0.96,0.92,0.91,0.89,0.9,0.91,0.92,0.98
"93",0.44,0.38,0.34,0.31,0.24,0.19,0.14,0.12,0.09,0.12,0.13,0.16,0.2,0.29,0.38,0.46,0.52,0.63,0.21
"94",0.22,0.23,0.23,0.23,0.22,0.24,0.25,0.24,0.19,0.16,0.11,0.09,0.07,0.05,0.03,0.01,0.01,0.02,0.07
"95",0.23,0.23,0.2,0.21,0.25,0.28,0.29,0.32,0.34,0.36,0.38,0.41,0.48,0.54,0.58,0.67,0.72,0.79,0.36
"96",0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.04,0.04,0.05,0.09,0.1,0.14,0.13,0.14,0.12,0.13,0.01
"97",0.31,0.3,0.26,0.25,0.21,0.18,0.15,0.12,0.07,0.04,0.02,0.02,0.03,0.02,0.03,0.04,0.05,0.06,0.04
"98",0.83,0.79,0.74,0.69,0.64,0.54,0.45,0.39,0.34,0.25,0.18,0.13,0.1,0.08,0.09,0.08,0.09,0.08,0.27
"99",0.62,0.66,0.71,0.75,0.81,0.91,0.96,1,1,0.99,0.92,0.84,0.74,0.69,0.62,0.57,0.57,0.55,0.93
"100",0.21,0.15,0.12,0.09,0.08,0.08,0.07,0.05,0.05,0.07,0.07,0.07,0.08,0.1,0.09,0.11,0.12,0.13,0.05
"101",0.8,0.81,0.78,0.73,0.65,0.55,0.51,0.43,0.34,0.29,0.28,0.26,0.3,0.32,0.32,0.33,0.34,0.39,0.51
"102",0.94,0.87,0.79,0.63,0.51,0.41,0.32,0.25,0.24,0.27,0.3,0.29,0.35,0.46,0.54,0.63,0.75,0.83,0.52
"103",0.09,0.06,0.06,0.05,0.05,0.05,0.03,0.03,0.03,0.03,0.03,0.04,0.09,0.11,0.14,0.17,0.25,0.3,0.02
"104",0.91,0.93,0.94,0.96,0.91,0.91,0.87,0.88,0.81,0.79,0.76,0.69,0.59,0.54,0.45,0.36,0.36,0.35,0.85
"105",0.15,0.17,0.22,0.27,0.38,0.48,0.55,0.65,0.68,0.76,0.8,0.76,0.77,0.7,0.64,0.63,0.6,0.58,0.62
"106",0.12,0.12,0.12,0.13,0.16,0.18,0.2,0.24,0.31,0.35,0.37,0.46,0.5,0.53,0.54,0.53,0.58,0.59,0.26
"107",0.25,0.25,0.25,0.27,0.34,0.43,0.49,0.5,0.47,0.39,0.31,0.21,0.1,0.06,0.05,0.05,0.04,0.03,0.24
"108",0.15,0.15,0.17,0.19,0.18,0.19,0.21,0.22,0.26,0.25,0.28,0.27,0.3,0.32,0.41,0.49,0.57,0.63,0.26
"109",0.46,0.46,0.45,0.45,0.48,0.48,0.48,0.49,0.47,0.46,0.44,0.47,0.47,0.51,0.51,0.54,0.59,0.63,0.53
"110",0.13,0.11,0.1,0.11,0.12,0.14,0.2,0.27,0.33,0.41,0.44,0.51,0.55,0.53,0.54,0.54,0.58,0.56,0.27
"111",0.47,0.48,0.45,0.41,0.36,0.3,0.27,0.19,0.14,0.14,0.11,0.09,0.08,0.07,0.07,0.08,0.08,0.11,0.16
"112",0.09,0.1,0.13,0.12,0.15,0.21,0.23,0.28,0.44,0.54,0.62,0.67,0.69,0.66,0.65,0.65,0.6,0.59,0.35
"113",0.12,0.12,0.13,0.14,0.17,0.18,0.23,0.34,0.46,0.55,0.66,0.8,0.84,0.92,0.97,0.99,1,1,0.46
"114",0.66,0.69,0.64,0.63,0.6,0.55,0.5,0.45,0.34,0.29,0.28,0.28,0.3,0.34,0.36,0.41,0.45,0.5,0.44
"115",0.16,0.15,0.14,0.16,0.17,0.2,0.21,0.24,0.25,0.27,0.25,0.21,0.19,0.17,0.17,0.17,0.18,0.18,0.18
"116",0.31,0.38,0.41,0.43,0.42,0.52,0.57,0.68,0.74,0.81,0.89,0.91,0.95,0.97,0.98,0.99,1,1,0.86
"117",0.47,0.46,0.43,0.36,0.3,0.3,0.24,0.21,0.23,0.29,0.3,0.38,0.48,0.59,0.62,0.7,0.75,0.76,0.43
"118",0.21,0.19,0.18,0.19,0.18,0.16,0.16,0.13,0.15,0.17,0.2,0.26,0.34,0.42,0.55,0.61,0.67,0.71,0.18
"119",0.41,0.41,0.39,0.42,0.44,0.49,0.5,0.55,0.57,0.5,0.51,0.47,0.41,0.34,0.31,0.3,0.27,0.26,0.49
"120",0.11,0.11,0.08,0.09,0.1,0.11,0.11,0.16,0.16,0.17,0.19,0.21,0.21,0.19,0.16,0.17,0.17,0.2,0.08
"121",0.72,0.71,0.69,0.7,0.69,0.68,0.63,0.58,0.49,0.42,0.35,0.3,0.28,0.26,0.26,0.27,0.28,0.28,0.49
"122",0.85,0.84,0.84,0.83,0.83,0.81,0.79,0.76,0.75,0.7,0.67,0.68,0.67,0.66,0.65,0.68,0.7,0.73,0.9
"123",0.16,0.11,0.09,0.08,0.08,0.05,0.03,0.02,0.01,0.01,0,0,0,0.03,0.05,0.05,0.08,0.12,0.01
"124",0.91,0.96,0.99,0.97,0.93,0.82,0.62,0.49,0.41,0.34,0.27,0.21,0.18,0.18,0.19,0.16,0.16,0.2,0.42
"125",0.62,0.68,0.75,0.78,0.85,0.87,0.89,0.85,0.79,0.65,0.5,0.45,0.38,0.34,0.32,0.28,0.26,0.24,0.59
"126",0.35,0.32,0.3,0.31,0.31,0.31,0.29,0.31,0.28,0.22,0.19,0.17,0.09,0.06,0.05,0.02,0.02,0.01,0.11
"127",0.89,0.89,0.89,0.91,0.93,0.9,0.92,0.92,0.91,0.91,0.89,0.89,0.9,0.92,0.92,0.91,0.94,0.95,0.99
"128",0.01,0.02,0.04,0.07,0.08,0.1,0.17,0.26,0.42,0.52,0.64,0.65,0.65,0.66,0.71,0.74,0.75,0.78,0.26
"129",0.1,0.1,0.13,0.16,0.2,0.28,0.35,0.55,0.71,0.8,0.83,0.82,0.73,0.62,0.56,0.5,0.49,0.48,0.41
"130",0.39,0.36,0.31,0.27,0.26,0.26,0.27,0.27,0.27,0.25,0.22,0.18,0.19,0.18,0.17,0.18,0.19,0.2,0.24
"131",0.89,0.92,0.91,0.88,0.87,0.89,0.87,0.86,0.85,0.81,0.78,0.79,0.76,0.74,0.71,0.71,0.7,0.69,0.96
"132",0.32,0.26,0.19,0.16,0.16,0.14,0.12,0.11,0.12,0.1,0.11,0.1,0.08,0.09,0.1,0.09,0.09,0.1,0.09
"133",0.39,0.39,0.38,0.43,0.52,0.67,0.75,0.9,0.92,0.94,0.96,0.96,0.92,0.91,0.89,0.88,0.86,0.86,0.92
"134",0.33,0.33,0.34,0.32,0.34,0.44,0.47,0.46,0.44,0.43,0.36,0.28,0.2,0.16,0.15,0.16,0.21,0.23,0.31
"135",0.95,0.93,0.87,0.78,0.65,0.57,0.46,0.38,0.23,0.17,0.09,0.08,0.06,0.07,0.07,0.12,0.13,0.17,0.25
"136",0.4,0.35,0.24,0.24,0.17,0.15,0.12,0.12,0.08,0.07,0.06,0.07,0.08,0.08,0.09,0.11,0.13,0.14,0.1
"137",0.62,0.58,0.5,0.48,0.44,0.38,0.32,0.25,0.19,0.18,0.14,0.14,0.11,0.1,0.1,0.1,0.09,0.09,0.22
"138",0.29,0.23,0.24,0.3,0.42,0.51,0.63,0.74,0.85,0.97,0.99,0.9,0.76,0.62,0.48,0.41,0.3,0.27,0.65
"139",0.31,0.35,0.36,0.37,0.41,0.38,0.35,0.35,0.27,0.27,0.27,0.3,0.33,0.38,0.44,0.51,0.58,0.72,0.37
"140",0.81,0.81,0.79,0.76,0.76,0.76,0.77,0.74,0.72,0.73,0.75,0.72,0.71,0.62,0.61,0.6,0.58,0.6,0.84
"141",0.96,0.99,0.99,0.98,0.99,0.97,0.96,0.87,0.81,0.75,0.69,0.69,0.68,0.68,0.65,0.64,0.65,0.63,0.92
"142",0.14,0.14,0.16,0.2,0.21,0.26,0.32,0.41,0.54,0.68,0.75,0.78,0.78,0.79,0.81,0.82,0.8,0.8,0.51
"143",0.03,0.01,0,0,0,0,0,0,0,0,0,0.05,0.06,0.08,0.11,0.13,0.17,0.2,0
"144",0.13,0.11,0.07,0.05,0.04,0.04,0.03,0.02,0.04,0.04,0.05,0.05,0.06,0.08,0.1,0.13,0.19,0.23,0.04
"145",0.73,0.67,0.59,0.55,0.49,0.47,0.44,0.4,0.39,0.33,0.27,0.25,0.22,0.19,0.2,0.19,0.22,0.21,0.37
"146",0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.05,0.11,0.15,0.22,0.29,0.37,0.45,0.48,0.53,0.03
"147",0.33,0.39,0.45,0.51,0.57,0.66,0.68,0.67,0.69,0.68,0.67,0.64,0.66,0.65,0.75,0.83,0.86,0.88,0.74
"148",0.05,0.06,0.06,0.04,0.04,0.05,0.06,0.08,0.08,0.06,0.06,0.08,0.08,0.08,0.09,0.08,0.08,0.09,0.02
"149",0.51,0.43,0.36,0.3,0.21,0.12,0.08,0.04,0.03,0.02,0.04,0.06,0.05,0.06,0.11,0.13,0.14,0.15,0.06
"150",0.57,0.59,0.68,0.7,0.75,0.77,0.84,0.88,0.91,0.96,0.95,0.93,0.91,0.92,0.9,0.87,0.87,0.88,0.91
"151",0.48,0.39,0.31,0.24,0.18,0.11,0.08,0.07,0.06,0.04,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.03
"152",0.83,0.79,0.69,0.6,0.52,0.49,0.39,0.3,0.14,0.07,0.05,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.1
"153",0.24,0.17,0.15,0.12,0.04,0.01,0.01,0,0,0.01,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.09,0
"154",0.98,0.98,1,1,0.99,0.97,0.94,0.9,0.84,0.83,0.74,0.7,0.63,0.57,0.53,0.48,0.47,0.41,0.89
"155",0.03,0.03,0.04,0.07,0.12,0.19,0.27,0.41,0.47,0.48,0.46,0.43,0.36,0.36,0.34,0.33,0.37,0.45,0.21
"156",0.47,0.48,0.48,0.42,0.4,0.43,0.37,0.35,0.34,0.32,0.29,0.35,0.39,0.39,0.38,0.41,0.46,0.52,0.4
"157",0.17,0.17,0.16,0.17,0.18,0.19,0.19,0.21,0.23,0.27,0.32,0.44,0.6,0.69,0.79,0.83,0.87,0.92,0.3
"158",0,0,0,0,0,0.02,0.08,0.16,0.27,0.41,0.67,0.74,0.79,0.87,0.89,0.94,0.96,0.96,0.08
"159",0.48,0.5,0.54,0.57,0.6,0.64,0.68,0.67,0.55,0.36,0.27,0.19,0.17,0.13,0.12,0.11,0.09,0.08,0.31
"160",0.01,0.01,0.01,0.02,0.02,0.04,0.06,0.08,0.15,0.23,0.39,0.5,0.64,0.73,0.8,0.78,0.79,0.77,0.11
"161",0.78,0.81,0.84,0.91,0.98,0.99,1,1,0.97,0.9,0.85,0.79,0.68,0.56,0.49,0.42,0.32,0.26,0.88
"162",0.76,0.82,0.89,0.92,0.89,0.77,0.66,0.56,0.35,0.25,0.12,0.05,0.03,0.01,0.01,0,0,0,0.24
"163",0.09,0.08,0.09,0.1,0.17,0.2,0.28,0.36,0.47,0.54,0.74,0.84,1,1,0.99,0.96,0.83,0.7,0.42
"164",0.18,0.13,0.09,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.04,0.08,0.09,0.11,0.11,0.11,0.14,0.02
"165",0.06,0.08,0.08,0.07,0.05,0.05,0.07,0.07,0.09,0.19,0.26,0.43,0.55,0.69,0.74,0.76,0.78,0.82,0.22
"166",0.13,0.11,0.1,0.11,0.12,0.14,0.18,0.29,0.36,0.47,0.6,0.7,0.78,0.84,0.9,0.96,0.98,0.98,0.43
"167",0.75,0.76,0.76,0.75,0.7,0.66,0.61,0.61,0.59,0.61,0.58,0.58,0.57,0.58,0.54,0.5,0.5,0.48,0.71
"168",0.65,0.55,0.47,0.4,0.29,0.26,0.25,0.28,0.34,0.41,0.47,0.61,0.76,0.87,0.92,0.9,0.84,0.81,0.51
"169",0.01,0.01,0.03,0.04,0.04,0.04,0.07,0.1,0.12,0.13,0.15,0.2,0.2,0.24,0.27,0.26,0.31,0.35,0.09
"170",0.04,0.02,0.01,0,0,0,0,0,0.02,0.09,0.22,0.32,0.49,0.58,0.61,0.61,0.57,0.54,0.03
"171",0.38,0.49,0.62,0.69,0.78,0.81,0.82,0.79,0.64,0.54,0.39,0.27,0.19,0.18,0.15,0.16,0.2,0.22,0.47
"172",0.03,0.03,0.03,0.01,0.02,0.02,0.04,0.04,0.08,0.09,0.14,0.19,0.22,0.26,0.3,0.34,0.41,0.42,0.08
"173",0.16,0.14,0.13,0.13,0.12,0.14,0.16,0.22,0.3,0.34,0.42,0.48,0.52,0.58,0.63,0.65,0.67,0.68,0.31
"174",0.36,0.3,0.25,0.23,0.21,0.22,0.21,0.19,0.23,0.26,0.27,0.33,0.39,0.46,0.48,0.51,0.57,0.6,0.27
"175",0.39,0.35,0.32,0.36,0.36,0.4,0.52,0.63,0.86,0.99,1,0.87,0.67,0.59,0.43,0.34,0.25,0.21,0.57
"176",0.26,0.29,0.31,0.35,0.42,0.47,0.49,0.53,0.55,0.5,0.46,0.46,0.38,0.37,0.38,0.39,0.36,0.39,0.44
"177",0.65,0.59,0.58,0.57,0.61,0.65,0.65,0.71,0.77,0.81,0.81,0.83,0.82,0.77,0.73,0.68,0.64,0.64,0.83
"178",0.55,0.47,0.44,0.41,0.36,0.23,0.19,0.16,0.15,0.13,0.12,0.11,0.11,0.11,0.11,0.13,0.15,0.15,0.17
"179",0.32,0.26,0.23,0.19,0.1,0.07,0.07,0.06,0.02,0.02,0.01,0.01,0.03,0.04,0.05,0.09,0.1,0.12,0.02
