"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"158",0.12,0.11,0.09,0.06,0.05,0.04,0.06,0.08,0.09,0.09,0.1,0.09,0.09,0.05,0.04,0.04,0.03,0.02,0.04
"159",0.69,0.6,0.53,0.44,0.35,0.28,0.19,0.14,0.1,0.1,0.09,0.08,0.07,0.15,0.2,0.26,0.38,0.43,0.17
"160",0.29,0.25,0.22,0.18,0.16,0.11,0.1,0.09,0.07,0.06,0.05,0.03,0.05,0.03,0.03,0.04,0.05,0.06,0.03
"161",0.84,0.77,0.69,0.6,0.51,0.37,0.29,0.21,0.17,0.14,0.11,0.13,0.13,0.14,0.15,0.2,0.22,0.24,0.22
"162",0.25,0.17,0.12,0.1,0.08,0.08,0.1,0.11,0.17,0.22,0.31,0.44,0.51,0.57,0.53,0.51,0.4,0.35,0.2
"163",0.74,0.63,0.56,0.48,0.3,0.22,0.16,0.14,0.12,0.11,0.14,0.13,0.15,0.23,0.24,0.28,0.32,0.34,0.19
"164",0.39,0.34,0.31,0.3,0.32,0.35,0.35,0.42,0.49,0.52,0.51,0.5,0.48,0.45,0.41,0.32,0.26,0.23,0.46
"165",0.35,0.34,0.36,0.35,0.31,0.3,0.25,0.19,0.09,0.06,0.04,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.04
"166",0.8,0.73,0.6,0.54,0.43,0.28,0.24,0.22,0.17,0.15,0.15,0.16,0.17,0.17,0.19,0.22,0.24,0.28,0.23
"167",0.41,0.38,0.31,0.26,0.22,0.21,0.19,0.21,0.23,0.21,0.25,0.27,0.28,0.27,0.27,0.27,0.26,0.24,0.22
"168",0.31,0.3,0.28,0.27,0.29,0.26,0.23,0.2,0.19,0.16,0.11,0.08,0.05,0.04,0.05,0.04,0.05,0.07,0.14
"169",0.09,0.08,0.06,0.07,0.07,0.09,0.12,0.16,0.19,0.21,0.28,0.34,0.46,0.55,0.64,0.72,0.77,0.83,0.19
"170",0.07,0.08,0.09,0.08,0.07,0.08,0.08,0.11,0.12,0.13,0.12,0.12,0.09,0.06,0.04,0.03,0.03,0.03,0.04
"171",0.77,0.78,0.73,0.65,0.57,0.45,0.32,0.21,0.11,0.09,0.07,0.07,0.07,0.07,0.07,0.1,0.14,0.18,0.14
"172",0.17,0.22,0.22,0.25,0.3,0.37,0.39,0.42,0.46,0.5,0.51,0.49,0.53,0.58,0.65,0.66,0.7,0.72,0.47
"173",0.56,0.47,0.4,0.35,0.28,0.2,0.12,0.1,0.1,0.12,0.16,0.21,0.23,0.32,0.41,0.52,0.58,0.65,0.23
"174",0.09,0.07,0.07,0.08,0.09,0.07,0.1,0.12,0.15,0.18,0.24,0.31,0.35,0.4,0.43,0.47,0.48,0.45,0.12
"175",0.89,0.9,0.91,0.89,0.9,0.94,0.94,0.94,0.94,0.99,0.99,0.94,0.94,0.93,0.92,0.89,0.91,0.89,0.99
"176",0.54,0.55,0.62,0.68,0.73,0.75,0.76,0.78,0.8,0.83,0.82,0.81,0.8,0.78,0.84,0.84,0.85,0.87,0.88
"177",0.58,0.62,0.71,0.77,0.88,0.91,0.9,0.85,0.8,0.75,0.74,0.69,0.67,0.66,0.67,0.68,0.74,0.78,0.89
"178",0.16,0.16,0.16,0.15,0.15,0.19,0.19,0.21,0.22,0.21,0.23,0.24,0.31,0.31,0.34,0.34,0.33,0.34,0.16
"179",0.76,0.74,0.68,0.69,0.69,0.69,0.68,0.64,0.65,0.69,0.69,0.7,0.72,0.71,0.72,0.74,0.75,0.71,0.86
