"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"81",0.07,0.06,0.07,0.1,0.1,0.13,0.21,0.28,0.33,0.37,0.43,0.48,0.51,0.52,0.53,0.57,0.63,0.69,0.29
"82",0.44,0.46,0.44,0.43,0.51,0.52,0.5,0.48,0.46,0.46,0.42,0.38,0.38,0.37,0.38,0.37,0.35,0.35,0.47
"83",0.4,0.39,0.39,0.39,0.36,0.33,0.25,0.15,0.09,0.07,0.06,0.02,0.01,0.01,0.01,0.02,0.02,0.03,0.03
"84",0.25,0.23,0.27,0.3,0.31,0.31,0.38,0.4,0.48,0.53,0.54,0.49,0.48,0.44,0.43,0.39,0.38,0.38,0.39
"85",0.05,0.05,0.04,0.06,0.06,0.09,0.09,0.08,0.11,0.12,0.11,0.13,0.14,0.15,0.15,0.14,0.15,0.17,0.07
"86",0.34,0.41,0.51,0.61,0.65,0.75,0.8,0.85,0.86,0.86,0.81,0.79,0.75,0.72,0.64,0.62,0.58,0.57,0.82
"87",0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.02,0.02,0.03,0.02,0.03,0.03,0.04,0
"88",0.73,0.73,0.66,0.65,0.62,0.65,0.64,0.71,0.78,0.85,0.91,0.95,0.95,0.97,0.95,0.94,0.96,0.97,0.91
"89",0.59,0.55,0.53,0.48,0.49,0.5,0.49,0.52,0.62,0.69,0.79,0.91,0.91,0.94,0.97,0.98,0.95,0.86,0.8
"90",0.07,0.07,0.08,0.08,0.11,0.19,0.28,0.31,0.35,0.36,0.35,0.32,0.26,0.2,0.17,0.19,0.21,0.23,0.16
"91",0.95,0.94,0.88,0.87,0.84,0.81,0.82,0.79,0.77,0.73,0.61,0.59,0.51,0.46,0.46,0.41,0.41,0.42,0.76
"92",0.18,0.16,0.14,0.11,0.07,0.05,0.04,0.03,0.04,0.04,0.05,0.05,0.04,0.04,0.05,0.05,0.04,0.05,0.02
"93",0.11,0.04,0.01,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.03,0.12,0.18,0.23,0
"94",0.02,0.03,0.03,0.03,0.03,0.03,0.08,0.08,0.08,0.12,0.17,0.22,0.3,0.39,0.48,0.51,0.56,0.56,0.03
"95",0.18,0.15,0.1,0.08,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.09,0.15,0.17,0.19,0.03
"96",0.23,0.19,0.14,0.08,0.08,0.07,0.06,0.04,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0,0,0.03
"97",0.27,0.26,0.23,0.19,0.18,0.16,0.12,0.11,0.1,0.11,0.1,0.12,0.16,0.21,0.26,0.29,0.33,0.4,0.11
"98",0.91,0.92,0.94,0.95,0.96,0.91,0.9,0.85,0.84,0.8,0.8,0.76,0.73,0.68,0.64,0.56,0.51,0.46,0.89
"99",0.26,0.29,0.31,0.41,0.45,0.54,0.6,0.64,0.7,0.73,0.75,0.71,0.69,0.58,0.52,0.42,0.36,0.31,0.6
"100",0.78,0.77,0.72,0.66,0.63,0.58,0.54,0.53,0.46,0.41,0.41,0.36,0.31,0.3,0.3,0.31,0.28,0.26,0.49
"101",0.34,0.31,0.31,0.31,0.3,0.32,0.33,0.31,0.31,0.34,0.34,0.37,0.41,0.47,0.52,0.55,0.63,0.69,0.4
"102",0.53,0.55,0.58,0.56,0.57,0.57,0.59,0.6,0.59,0.58,0.64,0.73,0.71,0.73,0.68,0.62,0.62,0.62,0.68
"103",0.68,0.62,0.59,0.51,0.38,0.31,0.25,0.18,0.11,0.06,0.03,0.01,0,0,0,0,0,0,0.07
"104",0.24,0.22,0.18,0.16,0.13,0.07,0.04,0.03,0.04,0.02,0.03,0.05,0.04,0.03,0.04,0.04,0.04,0.04,0.02
"105",0.42,0.37,0.33,0.22,0.2,0.17,0.15,0.14,0.14,0.15,0.16,0.18,0.19,0.2,0.24,0.28,0.3,0.31,0.17
"106",0.65,0.66,0.62,0.53,0.47,0.38,0.37,0.3,0.27,0.24,0.2,0.23,0.24,0.28,0.31,0.34,0.37,0.4,0.34
"107",0.46,0.36,0.34,0.29,0.26,0.21,0.21,0.14,0.12,0.11,0.08,0.09,0.06,0.06,0.06,0.08,0.08,0.08,0.1
"108",0.71,0.62,0.55,0.5,0.44,0.39,0.35,0.27,0.21,0.2,0.15,0.14,0.16,0.16,0.16,0.18,0.26,0.29,0.26
"109",0.86,0.79,0.73,0.63,0.48,0.38,0.25,0.22,0.16,0.16,0.16,0.14,0.13,0.14,0.15,0.17,0.18,0.2,0.18
"110",0.05,0.05,0.05,0.05,0.1,0.16,0.22,0.34,0.46,0.65,0.8,0.92,1,0.96,0.9,0.77,0.7,0.62,0.3
"111",1,1,1,1,1,1,0.99,0.96,0.94,0.9,0.83,0.81,0.7,0.65,0.56,0.54,0.46,0.45,0.94
"112",0.01,0.01,0,0,0,0,0,0.02,0.03,0.06,0.07,0.09,0.09,0.08,0.09,0.08,0.07,0.08,0.01
"113",0.4,0.39,0.3,0.27,0.26,0.22,0.18,0.16,0.13,0.08,0.08,0.08,0.08,0.11,0.14,0.16,0.2,0.28,0.13
"114",0.34,0.32,0.32,0.34,0.39,0.42,0.45,0.51,0.68,0.81,0.91,0.92,0.91,0.85,0.7,0.56,0.4,0.27,0.62
"115",0.97,0.98,0.97,0.88,0.82,0.81,0.72,0.64,0.56,0.51,0.51,0.42,0.39,0.32,0.23,0.22,0.21,0.19,0.54
"116",1,0.99,0.96,0.92,0.88,0.82,0.7,0.58,0.59,0.47,0.43,0.35,0.33,0.32,0.3,0.23,0.23,0.26,0.61
"117",0.41,0.33,0.28,0.22,0.15,0.13,0.1,0.1,0.14,0.16,0.26,0.35,0.47,0.63,0.83,0.95,1,1,0.26
"118",0.65,0.58,0.56,0.51,0.47,0.51,0.55,0.59,0.64,0.66,0.63,0.62,0.58,0.57,0.49,0.43,0.35,0.31,0.62
"119",0.5,0.46,0.42,0.31,0.22,0.24,0.23,0.23,0.22,0.18,0.21,0.22,0.21,0.21,0.26,0.3,0.29,0.31,0.22
"120",0.14,0.18,0.17,0.2,0.22,0.24,0.23,0.25,0.29,0.31,0.29,0.25,0.23,0.22,0.2,0.17,0.16,0.15,0.16
"121",0.58,0.6,0.61,0.62,0.63,0.68,0.7,0.72,0.72,0.76,0.77,0.8,0.8,0.81,0.81,0.82,0.81,0.79,0.82
"122",0.98,0.98,0.99,0.95,0.93,0.88,0.79,0.75,0.68,0.64,0.61,0.6,0.63,0.69,0.76,0.78,0.87,0.89,0.88
"123",0.35,0.41,0.44,0.49,0.5,0.51,0.53,0.47,0.42,0.37,0.33,0.3,0.28,0.27,0.28,0.26,0.26,0.28,0.34
"124",0.07,0.03,0.02,0.01,0,0,0,0.01,0.02,0.02,0.02,0.02,0.01,0.03,0.04,0.04,0.05,0.06,0.01
"125",0.57,0.55,0.49,0.47,0.38,0.3,0.24,0.21,0.16,0.13,0.1,0.08,0.09,0.11,0.13,0.16,0.18,0.18,0.17
"126",0.62,0.6,0.6,0.52,0.48,0.37,0.27,0.23,0.2,0.19,0.2,0.15,0.16,0.17,0.2,0.25,0.27,0.29,0.27
"127",0.41,0.32,0.21,0.17,0.16,0.15,0.14,0.14,0.13,0.16,0.27,0.34,0.37,0.5,0.63,0.65,0.71,0.78,0.24
"128",0.54,0.57,0.67,0.77,0.8,0.82,0.82,0.75,0.67,0.59,0.45,0.39,0.35,0.41,0.41,0.43,0.47,0.49,0.63
"129",0.72,0.77,0.81,0.82,0.84,0.83,0.82,0.85,0.86,0.9,0.9,0.91,0.93,0.91,0.91,0.9,0.89,0.89,0.96
"130",0.1,0.07,0.06,0.06,0.06,0.05,0.04,0.04,0.02,0.02,0.02,0.02,0.03,0.05,0.08,0.12,0.17,0.21,0.02
"131",0.04,0.04,0.05,0.06,0.08,0.12,0.17,0.26,0.34,0.47,0.54,0.64,0.64,0.67,0.68,0.69,0.72,0.75,0.28
"132",0.12,0.15,0.15,0.16,0.15,0.17,0.19,0.21,0.27,0.34,0.41,0.47,0.55,0.58,0.67,0.72,0.74,0.76,0.3
"133",0.77,0.68,0.64,0.51,0.48,0.43,0.34,0.29,0.19,0.15,0.16,0.15,0.16,0.16,0.18,0.2,0.21,0.26,0.24
"134",0.25,0.25,0.26,0.23,0.27,0.24,0.19,0.17,0.13,0.11,0.08,0.07,0.06,0.05,0.05,0.05,0.05,0.06,0.11
"135",0.76,0.73,0.75,0.79,0.82,0.8,0.86,0.86,0.89,0.91,0.93,0.93,0.91,0.89,0.86,0.86,0.82,0.79,0.97
"136",0.5,0.49,0.46,0.45,0.5,0.59,0.61,0.66,0.7,0.75,0.7,0.65,0.58,0.5,0.44,0.41,0.35,0.33,0.62
"137",0,0,0.01,0.02,0.03,0.06,0.17,0.4,0.63,0.83,0.98,1,0.96,0.83,0.71,0.6,0.51,0.45,0.25
"138",0.1,0.08,0.03,0.04,0.02,0.02,0.02,0.02,0.01,0.02,0.04,0.11,0.13,0.17,0.2,0.25,0.25,0.24,0.02
"139",0.13,0.09,0.06,0.04,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.08,0.13,0.17,0.23,0.32,0.41,0.01
"140",0.18,0.17,0.16,0.19,0.17,0.22,0.32,0.4,0.54,0.74,0.89,0.97,0.91,0.8,0.65,0.46,0.34,0.2,0.44
"141",0.25,0.18,0.14,0.11,0.06,0.05,0.04,0.05,0.05,0.08,0.1,0.13,0.2,0.3,0.39,0.44,0.5,0.56,0.06
"142",0.03,0.02,0,0,0.01,0.01,0.03,0.1,0.12,0.14,0.14,0.22,0.26,0.3,0.36,0.36,0.4,0.4,0.05
"143",0.01,0.01,0,0,0,0.01,0.01,0.01,0.01,0.03,0.04,0.05,0.07,0.08,0.12,0.15,0.17,0.19,0.01
"144",0.87,0.8,0.7,0.61,0.51,0.41,0.37,0.32,0.3,0.26,0.31,0.29,0.31,0.27,0.26,0.23,0.23,0.22,0.37
"145",0.03,0.02,0.02,0.01,0.01,0.01,0.01,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0
"146",0.94,0.92,0.93,0.93,0.92,0.91,0.91,0.92,0.91,0.89,0.89,0.88,0.87,0.83,0.78,0.71,0.67,0.62,0.95
"147",0.71,0.74,0.82,0.85,0.86,0.94,0.98,0.98,0.91,0.85,0.76,0.61,0.52,0.43,0.33,0.3,0.26,0.23,0.79
"148",0.03,0.03,0.02,0.05,0.06,0.08,0.12,0.18,0.2,0.21,0.21,0.23,0.23,0.25,0.27,0.3,0.3,0.33,0.08
"149",0.56,0.54,0.51,0.49,0.43,0.4,0.46,0.48,0.52,0.51,0.43,0.46,0.45,0.45,0.45,0.4,0.42,0.37,0.51
"150",0.6,0.47,0.35,0.27,0.26,0.18,0.15,0.09,0.04,0.02,0.02,0.02,0.02,0.04,0.09,0.14,0.21,0.26,0.05
"151",0.57,0.58,0.64,0.66,0.73,0.73,0.74,0.74,0.7,0.62,0.43,0.33,0.25,0.18,0.14,0.11,0.1,0.09,0.45
"152",0.03,0.05,0.05,0.06,0.07,0.09,0.2,0.33,0.42,0.49,0.55,0.58,0.57,0.53,0.46,0.47,0.45,0.44,0.25
"153",0.19,0.22,0.2,0.2,0.26,0.27,0.26,0.23,0.22,0.17,0.16,0.12,0.08,0.08,0.07,0.08,0.07,0.06,0.09
"154",0.74,0.69,0.48,0.32,0.24,0.16,0.09,0.04,0.03,0,0,0,0,0,0,0.02,0.02,0.05,0.02
"155",0.48,0.46,0.39,0.32,0.24,0.14,0.1,0.08,0.05,0.02,0.02,0,0,0,0.01,0.01,0.03,0.03,0.01
"156",0.52,0.47,0.46,0.47,0.46,0.49,0.57,0.7,0.77,0.85,0.88,0.9,0.88,0.79,0.72,0.62,0.55,0.51,0.73
"157",0.79,0.72,0.59,0.48,0.41,0.36,0.34,0.29,0.24,0.21,0.18,0.18,0.19,0.18,0.23,0.24,0.28,0.32,0.31
"158",0.34,0.3,0.28,0.22,0.18,0.14,0.1,0.08,0.04,0.02,0.02,0,0,0,0,0,0,0,0.01
"159",0.05,0.04,0.04,0.03,0.02,0.01,0.01,0.02,0.02,0.01,0.03,0.05,0.06,0.08,0.09,0.14,0.22,0.24,0.01
"160",0.05,0.01,0.01,0.01,0.01,0,0,0.01,0.02,0.02,0.02,0.04,0.04,0.04,0.04,0.05,0.06,0.07,0.01
"161",0.24,0.28,0.36,0.43,0.53,0.63,0.67,0.58,0.37,0.24,0.15,0.09,0.05,0.03,0.02,0.02,0.02,0.02,0.11
"162",0.03,0.02,0.02,0.02,0.03,0.04,0.06,0.11,0.16,0.22,0.28,0.31,0.32,0.29,0.28,0.27,0.25,0.25,0.07
"163",0.91,0.96,0.99,0.98,0.98,0.98,0.97,1,1,1,1,0.99,0.94,0.94,0.92,0.91,0.83,0.8,1
"164",0.57,0.56,0.48,0.4,0.34,0.26,0.19,0.12,0.07,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.07,0.08,0.08
"165",0.29,0.24,0.2,0.16,0.13,0.08,0.07,0.05,0.01,0.01,0,0,0,0,0,0,0,0,0
"166",0.03,0.02,0.03,0.04,0.06,0.08,0.15,0.22,0.31,0.45,0.55,0.68,0.77,0.87,0.9,0.92,0.94,0.94,0.27
"167",0.19,0.23,0.25,0.3,0.37,0.47,0.53,0.64,0.73,0.83,0.84,0.86,0.81,0.76,0.72,0.7,0.67,0.69,0.65
"168",0.25,0.25,0.26,0.28,0.33,0.32,0.28,0.23,0.23,0.2,0.14,0.12,0.1,0.07,0.06,0.05,0.06,0.08,0.12
"169",0.52,0.52,0.49,0.47,0.41,0.34,0.3,0.27,0.25,0.26,0.25,0.23,0.24,0.27,0.34,0.38,0.41,0.47,0.29
"170",0.35,0.25,0.17,0.09,0.04,0.01,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0
"171",0.31,0.31,0.31,0.3,0.32,0.32,0.41,0.46,0.55,0.59,0.63,0.68,0.74,0.73,0.72,0.71,0.69,0.68,0.56
"172",0.18,0.12,0.1,0.06,0.05,0.04,0.02,0.03,0.03,0.12,0.2,0.27,0.33,0.41,0.46,0.55,0.62,0.64,0.07
"173",0.49,0.57,0.65,0.74,0.89,0.92,0.96,0.97,0.91,0.74,0.59,0.51,0.4,0.29,0.21,0.18,0.19,0.19,0.64
"174",0.63,0.65,0.73,0.85,0.93,0.99,0.98,0.93,0.8,0.65,0.43,0.31,0.26,0.21,0.17,0.14,0.1,0.09,0.51
"175",0.74,0.73,0.71,0.68,0.65,0.66,0.67,0.65,0.66,0.62,0.62,0.58,0.57,0.56,0.52,0.52,0.53,0.52,0.69
"176",0.19,0.2,0.21,0.2,0.21,0.26,0.3,0.35,0.39,0.39,0.35,0.33,0.25,0.23,0.17,0.18,0.19,0.21,0.18
"177",0.76,0.75,0.74,0.71,0.7,0.67,0.62,0.58,0.52,0.44,0.43,0.45,0.41,0.4,0.46,0.55,0.56,0.61,0.67
"178",0.16,0.11,0.09,0.07,0.05,0.05,0.03,0.04,0.06,0.05,0.12,0.14,0.17,0.16,0.21,0.22,0.22,0.26,0.06
"179",0.38,0.35,0.33,0.32,0.28,0.24,0.24,0.22,0.26,0.32,0.39,0.43,0.54,0.56,0.62,0.64,0.61,0.64,0.35
