"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"56",0.61,0.6,0.6,0.56,0.5,0.45,0.33,0.27,0.22,0.13,0.08,0.04,0.01,0.01,0.01,0.01,0.01,0.02,0.12
"57",0.09,0.06,0.05,0.05,0.04,0.08,0.1,0.14,0.25,0.41,0.6,0.75,0.89,0.93,0.97,0.96,0.89,0.84,0.21
"58",0.05,0.04,0.03,0.03,0.02,0.03,0.06,0.1,0.14,0.27,0.42,0.6,0.78,0.79,0.75,0.61,0.55,0.51,0.13
"59",0.14,0.14,0.13,0.14,0.12,0.12,0.11,0.13,0.13,0.13,0.14,0.15,0.15,0.15,0.15,0.18,0.16,0.17,0.12
"60",0.86,0.83,0.74,0.71,0.61,0.43,0.33,0.24,0.13,0.08,0.05,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.05
"61",0.01,0,0,0,0,0,0,0,0,0.01,0.09,0.15,0.23,0.43,0.56,0.7,0.75,0.8,0.01
"62",0.94,0.98,0.99,1,0.99,0.93,0.86,0.74,0.59,0.54,0.44,0.37,0.36,0.34,0.38,0.42,0.45,0.54,0.73
"63",0.28,0.29,0.29,0.33,0.39,0.47,0.58,0.69,0.87,0.99,1,0.91,0.82,0.69,0.55,0.42,0.35,0.33,0.59
"64",0.74,0.74,0.78,0.81,0.87,0.92,0.95,0.98,0.92,0.84,0.76,0.71,0.63,0.59,0.53,0.55,0.54,0.57,0.87
"65",0.82,0.8,0.84,0.84,0.82,0.78,0.72,0.69,0.64,0.61,0.55,0.51,0.47,0.48,0.47,0.44,0.48,0.53,0.67
"66",0.43,0.38,0.35,0.31,0.22,0.19,0.17,0.16,0.16,0.21,0.24,0.26,0.3,0.34,0.35,0.39,0.47,0.56,0.3
"67",0.62,0.57,0.53,0.46,0.45,0.42,0.37,0.33,0.3,0.27,0.26,0.2,0.14,0.12,0.12,0.12,0.11,0.11,0.24
"68",0.04,0.04,0.08,0.11,0.15,0.21,0.28,0.38,0.49,0.59,0.67,0.71,0.74,0.78,0.81,0.83,0.88,0.89,0.37
"69",0.65,0.54,0.47,0.4,0.25,0.2,0.12,0.08,0.05,0.02,0,0,0.01,0.03,0.03,0.05,0.07,0.09,0.06
"70",0.31,0.27,0.25,0.22,0.16,0.13,0.1,0.09,0.08,0.07,0.07,0.06,0.05,0.04,0.04,0.02,0.02,0.02,0.07
"71",0.97,0.95,0.97,0.97,0.97,1,1,0.98,0.85,0.74,0.68,0.55,0.41,0.29,0.22,0.2,0.18,0.17,0.67
"72",0.62,0.64,0.63,0.62,0.62,0.62,0.61,0.59,0.56,0.52,0.48,0.42,0.4,0.36,0.31,0.29,0.25,0.24,0.51
"73",0.71,0.8,0.86,0.94,0.97,0.99,0.91,0.72,0.45,0.26,0.13,0.07,0.04,0.02,0.02,0.02,0.02,0.02,0.11
"74",0.07,0.05,0.06,0.06,0.06,0.05,0.04,0.04,0.03,0.02,0,0,0,0,0,0.01,0.01,0.01,0
"75",0.13,0.13,0.14,0.2,0.26,0.36,0.55,0.8,0.92,0.88,0.73,0.53,0.39,0.29,0.2,0.18,0.17,0.19,0.36
"76",0.62,0.61,0.64,0.68,0.77,0.89,0.96,0.98,0.99,0.94,0.86,0.78,0.68,0.58,0.48,0.51,0.54,0.61,0.88
"77",0.2,0.15,0.11,0.11,0.1,0.11,0.16,0.22,0.32,0.44,0.61,0.77,0.83,0.83,0.81,0.72,0.67,0.52,0.31
"78",0.99,0.92,0.77,0.61,0.41,0.26,0.15,0.1,0.08,0.08,0.12,0.12,0.22,0.34,0.45,0.65,0.72,0.86,0.23
"79",0.14,0.13,0.12,0.1,0.1,0.08,0.07,0.05,0.06,0.07,0.06,0.08,0.09,0.11,0.11,0.12,0.11,0.09,0.05
"80",0.2,0.16,0.11,0.09,0.04,0.01,0,0,0,0,0,0,0.03,0.06,0.07,0.13,0.15,0.21,0
"81",0.13,0.09,0.06,0.05,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0.01,0,0.01,0.03,0.04,0
"82",0.29,0.2,0.16,0.13,0.11,0.1,0.09,0.07,0.07,0.08,0.07,0.13,0.17,0.26,0.32,0.4,0.47,0.53,0.11
"83",0.73,0.77,0.81,0.81,0.82,0.87,0.82,0.66,0.56,0.45,0.3,0.26,0.18,0.17,0.14,0.14,0.17,0.2,0.39
"84",0.72,0.6,0.51,0.38,0.24,0.18,0.08,0.05,0.01,0,0,0,0,0,0,0,0,0,0
"85",0.08,0.04,0.03,0.03,0.03,0.01,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.01,0.01,0.01,0.04,0.04,0
"86",0.53,0.45,0.42,0.37,0.32,0.27,0.19,0.16,0.12,0.12,0.09,0.07,0.05,0.06,0.06,0.06,0.06,0.08,0.1
"87",0.08,0.07,0.04,0.04,0.03,0.05,0.04,0.04,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0
"88",0.51,0.5,0.49,0.51,0.51,0.51,0.54,0.57,0.59,0.67,0.77,0.81,0.92,0.97,1,1,1,0.98,0.79
"89",0.04,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0.02,0.03,0.05,0.06,0.1,0.12,0
"90",0.99,0.99,1,1,0.99,0.95,0.84,0.73,0.6,0.42,0.31,0.26,0.21,0.18,0.17,0.17,0.16,0.18,0.5
"91",0.33,0.32,0.36,0.43,0.5,0.58,0.64,0.69,0.8,0.83,0.82,0.75,0.71,0.62,0.56,0.48,0.46,0.46,0.69
"92",0.33,0.35,0.34,0.36,0.36,0.38,0.38,0.35,0.35,0.29,0.25,0.16,0.14,0.11,0.09,0.09,0.09,0.09,0.22
"93",0.26,0.24,0.21,0.19,0.14,0.14,0.11,0.08,0.08,0.06,0.06,0.07,0.1,0.11,0.13,0.19,0.24,0.3,0.1
"94",0.81,0.85,0.85,0.87,0.84,0.77,0.57,0.43,0.28,0.18,0.07,0.05,0.02,0.01,0.01,0.02,0.02,0.02,0.14
"95",0.85,0.86,0.88,0.87,0.83,0.75,0.63,0.5,0.42,0.4,0.37,0.31,0.3,0.3,0.29,0.33,0.36,0.39,0.56
"96",0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.04,0.05,0.05,0.05,0.06,0.07,0
"97",0.94,0.91,0.87,0.78,0.69,0.65,0.58,0.53,0.49,0.48,0.49,0.49,0.52,0.61,0.66,0.72,0.77,0.82,0.69
"98",0.06,0.05,0.07,0.07,0.12,0.21,0.31,0.41,0.53,0.65,0.79,0.89,0.91,0.97,0.99,0.97,0.95,0.94,0.46
"99",0.05,0.06,0.07,0.13,0.19,0.27,0.37,0.45,0.52,0.59,0.67,0.71,0.77,0.81,0.85,0.88,0.91,0.95,0.5
"100",0.37,0.32,0.3,0.25,0.2,0.2,0.21,0.22,0.2,0.24,0.28,0.31,0.41,0.51,0.59,0.63,0.66,0.73,0.28
"101",0.12,0.07,0.05,0.03,0.01,0,0,0,0,0,0.01,0.01,0.02,0.03,0.06,0.09,0.14,0.18,0.02
"102",0.78,0.74,0.72,0.72,0.66,0.68,0.71,0.73,0.85,0.89,0.96,0.96,0.91,0.82,0.8,0.8,0.77,0.69,0.92
"103",0.28,0.26,0.21,0.17,0.14,0.11,0.09,0.07,0.06,0.06,0.06,0.06,0.09,0.09,0.11,0.14,0.16,0.22,0.07
"104",0.45,0.41,0.33,0.26,0.22,0.17,0.14,0.12,0.14,0.17,0.17,0.19,0.23,0.3,0.37,0.43,0.46,0.51,0.2
"105",0.16,0.14,0.11,0.1,0.08,0.07,0.09,0.11,0.12,0.13,0.18,0.2,0.29,0.3,0.36,0.36,0.41,0.48,0.12
"106",0.95,0.98,0.98,0.95,0.81,0.7,0.58,0.46,0.35,0.25,0.2,0.19,0.15,0.12,0.12,0.13,0.15,0.26,0.36
"107",0.03,0.02,0.02,0.01,0.01,0.01,0.02,0.03,0.04,0.05,0.07,0.1,0.16,0.16,0.19,0.24,0.31,0.37,0.03
"108",0.97,0.92,0.79,0.62,0.44,0.24,0.14,0.09,0.03,0.02,0.04,0.06,0.11,0.15,0.17,0.23,0.28,0.35,0.15
"109",0.78,0.82,0.8,0.83,0.86,0.88,0.93,0.95,0.99,0.98,0.98,0.96,1,1,0.96,0.94,0.95,0.99,0.99
"110",0.51,0.47,0.43,0.4,0.32,0.27,0.18,0.14,0.1,0.09,0.07,0.05,0.05,0.05,0.07,0.09,0.11,0.1,0.1
"111",0.12,0.12,0.07,0.05,0.05,0.06,0.05,0.05,0.08,0.11,0.16,0.2,0.24,0.33,0.43,0.44,0.46,0.51,0.1
"112",0.22,0.22,0.21,0.2,0.23,0.24,0.29,0.31,0.38,0.41,0.43,0.4,0.34,0.24,0.21,0.2,0.19,0.18,0.29
"113",0.01,0,0,0,0,0.01,0.03,0.07,0.13,0.17,0.21,0.2,0.23,0.24,0.28,0.27,0.33,0.35,0.07
"114",0.13,0.09,0.06,0.04,0.03,0.01,0.02,0.02,0.02,0.05,0.07,0.12,0.14,0.21,0.28,0.38,0.45,0.51,0.07
"115",0.8,0.79,0.78,0.79,0.81,0.82,0.84,0.82,0.82,0.85,0.86,0.85,0.89,0.89,0.91,0.94,0.97,0.99,0.93
"116",0.04,0.04,0.04,0.04,0.05,0.09,0.13,0.2,0.24,0.36,0.48,0.64,0.74,0.85,0.88,0.95,0.99,0.99,0.2
"117",0.64,0.5,0.39,0.3,0.2,0.11,0.07,0.05,0.05,0.06,0.07,0.1,0.23,0.34,0.45,0.52,0.62,0.69,0.16
"118",0.03,0.03,0.01,0.01,0,0,0.02,0.03,0.05,0.1,0.15,0.27,0.34,0.43,0.51,0.61,0.63,0.67,0.04
"119",0.63,0.63,0.62,0.63,0.66,0.71,0.69,0.64,0.5,0.48,0.39,0.26,0.2,0.13,0.1,0.09,0.08,0.07,0.38
"120",0.32,0.31,0.28,0.28,0.24,0.21,0.15,0.16,0.14,0.12,0.1,0.09,0.09,0.12,0.23,0.33,0.45,0.51,0.15
"121",0.79,0.76,0.71,0.71,0.72,0.75,0.73,0.72,0.68,0.71,0.81,0.84,0.91,0.96,0.98,1,0.97,0.97,0.91
"122",0.44,0.49,0.53,0.55,0.56,0.59,0.59,0.55,0.51,0.44,0.4,0.39,0.4,0.43,0.48,0.53,0.59,0.62,0.57
"123",1,1,1,1,1,0.99,0.98,0.96,0.9,0.88,0.83,0.78,0.72,0.67,0.65,0.68,0.67,0.72,0.97
"124",0.03,0,0,0,0,0,0,0,0,0,0.03,0.03,0.05,0.13,0.2,0.29,0.38,0.42,0
"125",0.1,0.09,0.08,0.09,0.09,0.13,0.15,0.24,0.37,0.47,0.62,0.67,0.75,0.84,0.86,0.94,0.97,0.98,0.37
"126",0.3,0.25,0.17,0.13,0.07,0.04,0.02,0.01,0.01,0.01,0.01,0.01,0.03,0.04,0.07,0.09,0.16,0.21,0.01
"127",0.62,0.65,0.64,0.67,0.69,0.73,0.77,0.78,0.77,0.81,0.82,0.81,0.8,0.78,0.74,0.72,0.71,0.67,0.85
"128",0.98,0.98,0.98,0.96,0.89,0.81,0.75,0.6,0.42,0.25,0.14,0.1,0.07,0.07,0.07,0.06,0.07,0.09,0.29
"129",0.92,0.87,0.81,0.67,0.55,0.46,0.32,0.21,0.15,0.07,0.05,0.04,0.05,0.03,0.03,0.04,0.06,0.12,0.13
"130",0.93,0.98,0.98,0.89,0.74,0.54,0.27,0.1,0.06,0.03,0.02,0,0,0,0,0,0,0.01,0.03
"131",0.82,0.8,0.74,0.71,0.62,0.62,0.6,0.6,0.61,0.66,0.69,0.72,0.72,0.72,0.66,0.63,0.59,0.55,0.78
"132",0.35,0.28,0.18,0.15,0.09,0.06,0.04,0.01,0,0,0,0,0,0,0,0,0,0.02,0
"133",0.41,0.38,0.4,0.36,0.31,0.29,0.27,0.23,0.21,0.19,0.21,0.23,0.23,0.26,0.3,0.35,0.39,0.41,0.26
"134",0.16,0.11,0.09,0.06,0.04,0.04,0.03,0.01,0.01,0.01,0.01,0.03,0.03,0.04,0.05,0.09,0.13,0.15,0.02
"135",0.15,0.17,0.2,0.28,0.33,0.41,0.47,0.54,0.57,0.58,0.56,0.6,0.59,0.54,0.6,0.68,0.71,0.76,0.54
"136",0.51,0.48,0.39,0.31,0.24,0.2,0.17,0.11,0.08,0.08,0.04,0.04,0.02,0.02,0.03,0.04,0.04,0.05,0.06
"137",0.54,0.58,0.57,0.49,0.45,0.4,0.3,0.19,0.12,0.06,0.03,0.01,0.01,0,0,0,0,0,0.02
"138",0.12,0.08,0.07,0.05,0.01,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0
"139",0.4,0.43,0.49,0.51,0.55,0.53,0.45,0.38,0.27,0.19,0.09,0.05,0.02,0.01,0.01,0.01,0.02,0.02,0.09
"140",0.11,0.08,0.12,0.14,0.13,0.18,0.24,0.32,0.35,0.38,0.46,0.56,0.6,0.68,0.75,0.83,0.81,0.77,0.3
"141",0.59,0.56,0.52,0.52,0.47,0.46,0.41,0.42,0.4,0.37,0.34,0.39,0.38,0.34,0.33,0.34,0.39,0.39,0.42
"142",0.32,0.25,0.2,0.12,0.09,0.09,0.07,0.05,0.05,0.06,0.06,0.06,0.08,0.11,0.15,0.19,0.23,0.3,0.05
"143",0.05,0.02,0.01,0.01,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0.03,0.04,0.05,0.06,0.05,0.08,0.01
"144",0.18,0.17,0.15,0.14,0.16,0.18,0.2,0.3,0.38,0.5,0.66,0.76,0.82,0.91,0.96,1,1,1,0.5
"145",0,0,0,0,0.01,0.01,0.01,0.02,0.09,0.1,0.12,0.13,0.14,0.13,0.14,0.12,0.1,0.11,0.01
"146",0.82,0.81,0.73,0.69,0.61,0.53,0.46,0.33,0.22,0.2,0.18,0.16,0.16,0.17,0.18,0.23,0.26,0.28,0.27
"147",0.38,0.37,0.37,0.36,0.36,0.33,0.36,0.35,0.35,0.34,0.32,0.31,0.31,0.32,0.32,0.32,0.35,0.4,0.32
"148",0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0
"149",0.33,0.31,0.29,0.27,0.26,0.26,0.29,0.32,0.34,0.34,0.35,0.32,0.31,0.28,0.25,0.24,0.22,0.19,0.26
"150",0.05,0.02,0.02,0.01,0.01,0.01,0.02,0.03,0.03,0.05,0.06,0.06,0.09,0.08,0.11,0.15,0.19,0.25,0.03
"151",0.34,0.31,0.29,0.3,0.29,0.34,0.34,0.34,0.34,0.36,0.35,0.36,0.32,0.28,0.27,0.31,0.35,0.38,0.34
"152",0.2,0.16,0.17,0.16,0.11,0.07,0.05,0.05,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.03,0.06,0.03
"153",0.21,0.16,0.13,0.12,0.11,0.12,0.11,0.1,0.09,0.1,0.1,0.07,0.07,0.07,0.05,0.06,0.07,0.1,0.05
"154",0,0,0,0,0,0,0,0.01,0.01,0.03,0.05,0.08,0.13,0.16,0.22,0.3,0.43,0.49,0
"155",0.09,0.06,0.06,0.08,0.12,0.2,0.3,0.37,0.44,0.58,0.73,0.85,0.91,0.93,0.92,0.89,0.82,0.74,0.4
"156",0.1,0.07,0.06,0.05,0.07,0.08,0.08,0.08,0.08,0.12,0.14,0.19,0.2,0.24,0.31,0.3,0.32,0.33,0.08
"157",0.36,0.41,0.46,0.52,0.58,0.69,0.77,0.89,0.93,0.94,0.96,0.95,0.95,0.94,0.92,0.88,0.88,0.88,0.92
"158",0.02,0.01,0,0,0,0,0,0,0,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.07,0.08,0.01
"159",0.82,0.84,0.82,0.77,0.74,0.7,0.6,0.47,0.38,0.26,0.18,0.14,0.12,0.1,0.07,0.07,0.04,0.04,0.28
"160",0.32,0.26,0.25,0.21,0.17,0.15,0.14,0.14,0.13,0.14,0.16,0.16,0.15,0.14,0.1,0.09,0.11,0.1,0.11
"161",0.3,0.31,0.33,0.36,0.44,0.58,0.66,0.69,0.67,0.64,0.58,0.43,0.3,0.26,0.23,0.25,0.24,0.22,0.37
"162",0.04,0.04,0.03,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0
"163",0.09,0.11,0.13,0.15,0.18,0.19,0.19,0.23,0.24,0.27,0.23,0.22,0.21,0.2,0.19,0.22,0.22,0.25,0.16
"164",0.43,0.28,0.24,0.19,0.15,0.14,0.12,0.11,0.13,0.13,0.16,0.17,0.17,0.21,0.22,0.29,0.35,0.41,0.17
"165",0.06,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.04,0.07,0.11,0.12,0.18,0.18,0.18,0.02
"166",0.42,0.4,0.44,0.49,0.55,0.67,0.82,0.92,0.98,0.96,0.88,0.67,0.53,0.48,0.35,0.25,0.21,0.19,0.65
"167",0.25,0.22,0.18,0.18,0.15,0.12,0.12,0.1,0.05,0.04,0.04,0.04,0.03,0.04,0.05,0.05,0.06,0.1,0.04
"168",0.29,0.27,0.26,0.26,0.26,0.27,0.29,0.31,0.37,0.43,0.5,0.6,0.7,0.83,0.87,0.91,0.96,0.99,0.47
"169",0.71,0.62,0.52,0.47,0.39,0.3,0.22,0.15,0.12,0.11,0.1,0.1,0.16,0.2,0.28,0.41,0.49,0.61,0.26
"170",0.05,0.03,0.02,0.02,0.01,0.01,0.03,0.03,0.05,0.07,0.11,0.15,0.22,0.31,0.45,0.52,0.57,0.65,0.05
"171",0.77,0.72,0.68,0.66,0.66,0.64,0.7,0.73,0.83,0.9,0.91,0.85,0.78,0.72,0.66,0.56,0.51,0.49,0.84
"172",0.52,0.45,0.35,0.28,0.27,0.24,0.24,0.26,0.24,0.24,0.29,0.31,0.45,0.47,0.49,0.44,0.43,0.43,0.29
"173",0.38,0.34,0.3,0.26,0.21,0.18,0.18,0.16,0.14,0.11,0.07,0.06,0.07,0.06,0.07,0.1,0.1,0.09,0.06
"174",0.85,0.85,0.8,0.76,0.7,0.62,0.5,0.47,0.36,0.29,0.25,0.22,0.2,0.18,0.16,0.16,0.16,0.2,0.35
"175",0.6,0.57,0.6,0.59,0.58,0.59,0.56,0.58,0.61,0.63,0.66,0.69,0.74,0.79,0.85,0.86,0.83,0.8,0.82
"176",0.37,0.34,0.31,0.3,0.3,0.31,0.39,0.4,0.5,0.52,0.62,0.7,0.75,0.83,0.89,0.9,0.95,0.97,0.56
"177",0.12,0.06,0.04,0.02,0.03,0.04,0.04,0.06,0.11,0.2,0.33,0.52,0.77,0.92,0.96,0.98,0.97,0.98,0.17
"178",0.58,0.56,0.53,0.54,0.53,0.55,0.54,0.52,0.48,0.44,0.41,0.37,0.34,0.29,0.27,0.23,0.23,0.21,0.43
"179",0.44,0.33,0.3,0.27,0.26,0.26,0.26,0.25,0.25,0.25,0.29,0.31,0.35,0.39,0.4,0.46,0.46,0.54,0.28
"180",0.6,0.6,0.63,0.67,0.73,0.76,0.78,0.82,0.9,0.93,0.94,0.92,0.88,0.85,0.84,0.82,0.79,0.77,0.93
"181",0.3,0.26,0.23,0.23,0.2,0.18,0.21,0.24,0.27,0.29,0.34,0.33,0.32,0.27,0.22,0.19,0.16,0.13,0.17
