"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"27",0.13,0.08,0.07,0.05,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.03,0.07,0.11,0.14,0.24,0.32,0.01
"28",0.58,0.61,0.66,0.73,0.86,0.93,0.98,1,0.98,0.91,0.8,0.61,0.43,0.33,0.28,0.22,0.16,0.12,0.62
"29",0.86,0.84,0.82,0.77,0.74,0.73,0.7,0.68,0.67,0.6,0.56,0.54,0.51,0.41,0.37,0.34,0.31,0.29,0.67
"30",0.02,0.01,0.02,0.04,0.08,0.11,0.16,0.26,0.41,0.64,0.85,0.92,0.92,0.82,0.7,0.57,0.47,0.4,0.2
"31",0.11,0.1,0.04,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.05,0.09,0.12,0.16,0.2,0.25,0.03
"32",0.59,0.59,0.57,0.48,0.4,0.34,0.29,0.23,0.18,0.17,0.16,0.16,0.18,0.23,0.28,0.39,0.49,0.58,0.3
"33",0.23,0.25,0.23,0.22,0.2,0.18,0.21,0.26,0.32,0.35,0.42,0.52,0.65,0.75,0.82,0.87,0.89,0.85,0.4
"34",0.91,0.91,0.89,0.9,0.91,0.91,0.9,0.93,0.92,0.87,0.84,0.79,0.73,0.69,0.65,0.6,0.55,0.54,0.96
"35",0.29,0.28,0.27,0.28,0.24,0.23,0.23,0.21,0.24,0.26,0.32,0.33,0.46,0.53,0.64,0.7,0.77,0.79,0.33
"36",0.9,0.79,0.73,0.63,0.56,0.54,0.5,0.42,0.41,0.43,0.47,0.52,0.58,0.65,0.75,0.82,0.86,0.93,0.69
"37",0.95,0.95,0.89,0.76,0.61,0.45,0.29,0.15,0.1,0.05,0.03,0.04,0.05,0.08,0.11,0.22,0.25,0.37,0.16
"38",0.97,0.95,0.94,0.94,0.93,0.97,0.96,0.97,0.9,0.88,0.73,0.65,0.58,0.49,0.39,0.34,0.33,0.29,0.83
"39",0.8,0.78,0.76,0.77,0.72,0.72,0.69,0.61,0.56,0.46,0.39,0.34,0.33,0.33,0.32,0.37,0.38,0.4,0.61
"40",0.62,0.58,0.49,0.45,0.45,0.44,0.45,0.51,0.46,0.51,0.56,0.56,0.62,0.66,0.72,0.76,0.75,0.68,0.59
"41",0.41,0.46,0.52,0.59,0.65,0.79,0.92,0.97,0.97,0.87,0.71,0.61,0.45,0.31,0.26,0.21,0.21,0.2,0.6
"42",0.43,0.36,0.26,0.22,0.16,0.13,0.08,0.04,0.03,0,0,0,0,0,0,0,0,0.03,0
"43",0.99,0.99,0.98,0.98,0.97,0.99,0.99,0.97,0.94,0.9,0.84,0.75,0.67,0.58,0.51,0.42,0.36,0.32,0.89
"44",1,1,0.99,0.99,1,0.99,0.98,1,0.98,0.98,1,0.99,0.98,0.97,0.97,0.9,0.85,0.83,1
"45",0.68,0.68,0.66,0.61,0.65,0.67,0.69,0.74,0.81,0.86,0.85,0.9,0.9,0.91,0.92,0.91,0.91,0.93,0.91
"46",0.32,0.37,0.4,0.49,0.53,0.59,0.52,0.43,0.3,0.22,0.14,0.08,0.03,0.02,0.01,0.01,0.01,0,0.13
"47",0.35,0.28,0.26,0.24,0.21,0.17,0.16,0.18,0.22,0.19,0.22,0.2,0.21,0.24,0.34,0.35,0.39,0.48,0.21
"48",0.91,0.94,0.95,1,1,0.95,0.92,0.86,0.75,0.63,0.5,0.42,0.36,0.31,0.33,0.39,0.48,0.61,0.83
"49",0.17,0.16,0.13,0.11,0.09,0.1,0.11,0.1,0.14,0.19,0.24,0.32,0.41,0.44,0.54,0.6,0.61,0.62,0.21
"50",0.4,0.45,0.49,0.64,0.78,0.9,0.96,0.96,0.87,0.73,0.52,0.44,0.3,0.21,0.17,0.18,0.17,0.17,0.57
"51",0.56,0.56,0.58,0.61,0.64,0.72,0.78,0.84,0.88,0.92,0.92,0.93,0.94,0.88,0.83,0.74,0.63,0.51,0.92
"52",0.86,0.78,0.75,0.63,0.61,0.51,0.38,0.36,0.33,0.23,0.22,0.22,0.21,0.19,0.2,0.2,0.23,0.25,0.34
"53",0.21,0.16,0.14,0.15,0.16,0.15,0.18,0.26,0.3,0.35,0.43,0.56,0.72,0.8,0.89,0.92,0.96,0.97,0.43
"54",0.51,0.45,0.42,0.42,0.42,0.42,0.47,0.57,0.69,0.77,0.81,0.83,0.82,0.78,0.72,0.69,0.67,0.62,0.71
"55",0.22,0.23,0.25,0.28,0.32,0.38,0.48,0.62,0.83,0.93,1,0.99,0.97,0.88,0.74,0.62,0.56,0.54,0.59
"56",0.64,0.67,0.77,0.82,0.9,0.93,0.97,0.92,0.91,0.87,0.78,0.67,0.55,0.49,0.43,0.4,0.27,0.24,0.76
"57",0.31,0.32,0.35,0.43,0.45,0.49,0.57,0.67,0.74,0.81,0.83,0.82,0.79,0.77,0.63,0.57,0.53,0.52,0.62
"58",0.78,0.76,0.71,0.68,0.62,0.6,0.6,0.61,0.62,0.65,0.65,0.76,0.81,0.86,0.93,0.94,0.95,0.98,0.86
"59",0.06,0.07,0.11,0.13,0.29,0.48,0.62,0.76,0.89,0.99,0.99,0.94,0.85,0.74,0.66,0.58,0.52,0.43,0.56
"60",0.61,0.62,0.63,0.7,0.8,0.91,0.95,0.93,0.83,0.6,0.42,0.3,0.22,0.14,0.11,0.07,0.06,0.05,0.38
"61",0.56,0.53,0.52,0.55,0.55,0.57,0.58,0.58,0.62,0.67,0.71,0.76,0.71,0.73,0.75,0.77,0.82,0.86,0.78
"62",0.01,0,0,0,0,0,0.01,0.05,0.15,0.32,0.56,0.72,0.79,0.78,0.65,0.6,0.54,0.51,0.06
"63",0.52,0.49,0.44,0.45,0.41,0.4,0.38,0.4,0.36,0.38,0.42,0.41,0.38,0.41,0.44,0.44,0.48,0.49,0.42
"64",0.53,0.51,0.5,0.52,0.59,0.6,0.59,0.63,0.68,0.68,0.74,0.74,0.74,0.72,0.69,0.64,0.61,0.55,0.76
"65",0.77,0.71,0.66,0.59,0.57,0.55,0.44,0.38,0.33,0.34,0.4,0.41,0.43,0.45,0.51,0.53,0.54,0.52,0.57
"66",0.22,0.19,0.19,0.18,0.2,0.29,0.39,0.62,0.77,0.95,1,0.98,0.91,0.79,0.64,0.5,0.47,0.4,0.57
"67",0.85,0.87,0.89,0.89,0.86,0.9,0.88,0.88,0.9,0.93,0.95,0.98,0.99,0.97,0.94,0.91,0.85,0.79,0.99
"68",0.23,0.29,0.37,0.45,0.52,0.55,0.59,0.52,0.41,0.34,0.24,0.17,0.15,0.14,0.13,0.13,0.16,0.19,0.26
"69",0.54,0.62,0.73,0.82,0.92,0.99,1,0.91,0.8,0.6,0.44,0.35,0.27,0.2,0.18,0.16,0.14,0.14,0.51
"70",0.78,0.68,0.61,0.53,0.45,0.45,0.36,0.31,0.28,0.23,0.22,0.21,0.25,0.32,0.4,0.45,0.57,0.64,0.4
"71",0.49,0.51,0.49,0.47,0.44,0.42,0.47,0.49,0.56,0.64,0.71,0.8,0.9,0.92,0.98,0.94,0.91,0.84,0.8
"72",0.02,0.01,0.01,0.01,0,0,0,0,0.01,0.01,0.02,0.06,0.12,0.21,0.33,0.43,0.57,0.62,0
"73",0.42,0.4,0.34,0.34,0.32,0.33,0.33,0.32,0.33,0.33,0.3,0.29,0.29,0.28,0.31,0.33,0.34,0.32,0.33
"74",0.03,0.02,0.01,0,0,0.02,0.04,0.08,0.14,0.25,0.38,0.47,0.64,0.74,0.78,0.81,0.84,0.85,0.13
"75",0.52,0.56,0.69,0.77,0.86,0.91,0.92,0.86,0.68,0.42,0.31,0.24,0.22,0.19,0.17,0.2,0.19,0.26,0.44
"76",0.92,0.97,0.99,1,1,0.98,0.96,0.97,0.95,0.91,0.89,0.86,0.84,0.77,0.67,0.54,0.41,0.24,0.96
"77",0.39,0.49,0.63,0.76,0.86,0.93,1,0.96,0.86,0.72,0.56,0.42,0.32,0.27,0.24,0.23,0.21,0.22,0.57
"78",0.19,0.24,0.29,0.4,0.59,0.71,0.86,0.9,0.77,0.59,0.41,0.28,0.17,0.13,0.09,0.06,0.05,0.07,0.29
"79",0.17,0.13,0.11,0.1,0.11,0.1,0.12,0.14,0.18,0.27,0.33,0.39,0.51,0.62,0.75,0.82,0.86,0.89,0.31
"80",0.3,0.31,0.43,0.47,0.57,0.7,0.91,0.97,0.97,0.95,0.83,0.73,0.68,0.65,0.65,0.67,0.67,0.7,0.77
"81",0.38,0.36,0.31,0.3,0.31,0.33,0.32,0.33,0.35,0.45,0.56,0.6,0.64,0.65,0.66,0.63,0.6,0.57,0.45
"82",0.19,0.19,0.17,0.18,0.22,0.25,0.35,0.45,0.64,0.74,0.8,0.77,0.78,0.74,0.68,0.57,0.53,0.52,0.45
"83",0.28,0.28,0.28,0.29,0.31,0.37,0.45,0.57,0.72,0.87,0.98,0.98,0.92,0.78,0.64,0.5,0.41,0.31,0.55
"84",0.96,0.94,0.92,0.92,0.87,0.83,0.8,0.8,0.77,0.81,0.83,0.79,0.78,0.74,0.71,0.66,0.63,0.59,0.91
"85",0.56,0.64,0.73,0.85,0.95,0.97,0.83,0.55,0.36,0.2,0.13,0.08,0.07,0.05,0.05,0.04,0.07,0.09,0.19
"86",0.21,0.17,0.15,0.11,0.08,0.05,0.06,0.03,0.03,0.05,0.09,0.11,0.15,0.23,0.35,0.47,0.56,0.7,0.07
"87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0.07,0
"88",0.07,0.08,0.07,0.05,0.02,0.03,0.1,0.13,0.18,0.33,0.47,0.62,0.79,0.89,0.96,0.98,0.98,0.9,0.27
"89",0.37,0.36,0.35,0.32,0.31,0.29,0.28,0.32,0.35,0.39,0.43,0.5,0.62,0.73,0.72,0.75,0.77,0.75,0.47
"90",0.12,0.12,0.09,0.08,0.08,0.14,0.17,0.22,0.31,0.4,0.53,0.58,0.74,0.78,0.85,0.87,0.88,0.91,0.31
"91",0.19,0.17,0.16,0.15,0.18,0.19,0.2,0.23,0.25,0.31,0.38,0.42,0.5,0.55,0.64,0.77,0.84,0.9,0.36
"92",0.34,0.27,0.23,0.22,0.21,0.17,0.17,0.17,0.14,0.17,0.24,0.28,0.32,0.37,0.42,0.48,0.51,0.5,0.21
"93",0.22,0.23,0.22,0.25,0.21,0.22,0.23,0.22,0.19,0.16,0.12,0.11,0.1,0.1,0.1,0.11,0.11,0.1,0.16
"94",0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.05,0.08,0.17,0.22,0.32,0.47,0.57,0.71,0.77,0.79,0.79,0.1
"95",0.05,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0,0,0.01,0.01,0.02,0.03,0.06,0.11,0.14,0
"96",0.68,0.62,0.55,0.5,0.43,0.35,0.3,0.24,0.14,0.09,0.07,0.03,0.03,0.02,0.05,0.06,0.07,0.07,0.11
"97",0.15,0.14,0.12,0.16,0.19,0.29,0.38,0.44,0.54,0.63,0.65,0.67,0.65,0.61,0.61,0.56,0.52,0.53,0.43
"98",0.57,0.47,0.37,0.29,0.18,0.15,0.13,0.12,0.16,0.15,0.2,0.32,0.45,0.54,0.63,0.67,0.74,0.72,0.33
"99",0.7,0.69,0.66,0.67,0.67,0.63,0.59,0.54,0.53,0.52,0.52,0.49,0.43,0.41,0.41,0.4,0.43,0.49,0.6
"100",0.07,0.07,0.08,0.09,0.12,0.19,0.26,0.38,0.46,0.53,0.59,0.61,0.65,0.66,0.67,0.72,0.75,0.82,0.3
"101",0.27,0.29,0.28,0.26,0.27,0.27,0.29,0.26,0.31,0.31,0.32,0.33,0.31,0.32,0.36,0.44,0.48,0.54,0.32
"102",0.93,0.94,0.93,0.95,0.98,1,1,0.98,0.95,0.96,0.91,0.9,0.9,0.92,0.93,0.96,0.98,0.99,0.99
"103",0.83,0.85,0.87,0.91,0.92,0.91,0.86,0.81,0.69,0.55,0.39,0.31,0.22,0.13,0.12,0.13,0.15,0.15,0.55
"104",0.05,0.03,0.03,0.02,0.01,0.02,0.02,0.04,0.04,0.04,0.07,0.09,0.12,0.14,0.23,0.28,0.33,0.42,0.02
"105",0.79,0.82,0.79,0.8,0.82,0.83,0.81,0.77,0.64,0.49,0.34,0.2,0.19,0.14,0.11,0.08,0.08,0.07,0.4
"106",0.26,0.25,0.29,0.38,0.48,0.61,0.69,0.77,0.84,0.82,0.8,0.73,0.65,0.56,0.47,0.38,0.27,0.25,0.63
"107",0.08,0.09,0.11,0.11,0.11,0.17,0.24,0.32,0.46,0.6,0.72,0.76,0.85,0.89,0.95,0.96,0.94,0.93,0.44
"108",0.47,0.45,0.42,0.43,0.44,0.44,0.44,0.4,0.42,0.46,0.41,0.42,0.44,0.49,0.54,0.58,0.63,0.68,0.46
"109",0,0,0,0,0,0,0.01,0.02,0.06,0.08,0.19,0.3,0.38,0.47,0.58,0.63,0.67,0.73,0.02
"110",0.36,0.36,0.34,0.33,0.35,0.38,0.4,0.42,0.48,0.61,0.67,0.74,0.84,0.93,0.98,0.96,0.92,0.85,0.59
"111",0.48,0.44,0.39,0.38,0.31,0.28,0.27,0.26,0.25,0.32,0.39,0.48,0.59,0.65,0.71,0.74,0.78,0.79,0.46
"112",0.52,0.5,0.5,0.46,0.45,0.47,0.51,0.51,0.55,0.56,0.61,0.65,0.68,0.76,0.83,0.87,0.94,0.99,0.74
"113",0.23,0.26,0.32,0.44,0.62,0.67,0.77,0.7,0.52,0.34,0.16,0.08,0.07,0.04,0.02,0.02,0.03,0.03,0.16
"114",0.9,0.89,0.89,0.89,0.91,0.89,0.86,0.84,0.83,0.8,0.77,0.73,0.67,0.62,0.58,0.52,0.5,0.48,0.86
"115",0.94,0.93,0.92,0.89,0.81,0.71,0.64,0.55,0.45,0.27,0.18,0.15,0.14,0.1,0.09,0.08,0.07,0.1,0.33
"116",0.04,0.03,0.03,0.03,0.02,0.02,0.01,0.03,0.03,0.03,0.03,0.03,0,0,0,0.01,0.01,0.01,0.01
"117",0.77,0.69,0.58,0.49,0.32,0.23,0.15,0.11,0.09,0.09,0.13,0.13,0.16,0.22,0.28,0.3,0.34,0.37,0.18
"118",0.94,0.9,0.83,0.79,0.78,0.73,0.73,0.72,0.72,0.69,0.71,0.72,0.74,0.77,0.78,0.79,0.76,0.74,0.89
"119",0.65,0.61,0.52,0.45,0.38,0.4,0.36,0.35,0.38,0.42,0.53,0.69,0.75,0.8,0.87,0.92,0.92,0.9,0.66
"120",0.17,0.16,0.15,0.15,0.17,0.26,0.41,0.5,0.65,0.76,0.78,0.8,0.83,0.81,0.77,0.71,0.71,0.72,0.59
"121",0.19,0.18,0.17,0.18,0.2,0.2,0.22,0.3,0.42,0.54,0.65,0.75,0.87,0.93,0.93,0.86,0.81,0.68,0.44
"122",0.84,0.85,0.87,0.87,0.91,0.96,1,1,0.87,0.72,0.55,0.4,0.27,0.12,0.02,0.01,0.01,0.01,0.4
"123",0.12,0.11,0.1,0.1,0.1,0.09,0.14,0.19,0.24,0.32,0.39,0.5,0.56,0.6,0.66,0.71,0.72,0.75,0.23
"124",0.26,0.21,0.18,0.18,0.19,0.23,0.29,0.33,0.4,0.48,0.5,0.56,0.56,0.59,0.65,0.68,0.7,0.68,0.43
"125",0.9,0.83,0.73,0.64,0.52,0.37,0.24,0.15,0.13,0.1,0.07,0.08,0.07,0.1,0.18,0.22,0.25,0.34,0.19
"126",0.47,0.61,0.75,0.91,1,0.98,0.9,0.7,0.49,0.4,0.33,0.29,0.32,0.38,0.42,0.51,0.64,0.71,0.63
"127",0.07,0.07,0.09,0.08,0.11,0.21,0.29,0.38,0.43,0.48,0.55,0.57,0.63,0.65,0.63,0.65,0.69,0.73,0.37
"128",0.06,0.05,0.04,0.04,0.03,0.03,0.03,0.04,0.04,0.05,0.06,0.08,0.1,0.12,0.17,0.2,0.23,0.25,0.03
"129",0.09,0.08,0.07,0.12,0.15,0.16,0.19,0.22,0.26,0.34,0.33,0.34,0.33,0.3,0.33,0.32,0.34,0.31,0.16
"130",0.57,0.5,0.46,0.44,0.43,0.46,0.46,0.54,0.66,0.79,0.86,0.89,0.88,0.85,0.78,0.68,0.62,0.53,0.76
"131",0.26,0.22,0.12,0.06,0.04,0.02,0,0,0.01,0.02,0.04,0.07,0.11,0.15,0.26,0.39,0.5,0.66,0.04
"132",0.17,0.16,0.13,0.11,0.08,0.07,0.03,0.03,0.04,0.07,0.06,0.06,0.07,0.14,0.19,0.24,0.34,0.42,0.05
"133",0.91,0.9,0.86,0.78,0.69,0.6,0.52,0.44,0.35,0.32,0.27,0.23,0.24,0.24,0.25,0.24,0.27,0.35,0.43
"134",0.37,0.38,0.39,0.45,0.44,0.52,0.53,0.55,0.58,0.6,0.54,0.52,0.5,0.51,0.51,0.47,0.46,0.5,0.55
"135",1,0.96,0.94,0.93,0.85,0.76,0.64,0.41,0.31,0.23,0.17,0.14,0.11,0.12,0.12,0.12,0.12,0.13,0.3
"136",0.53,0.55,0.54,0.58,0.6,0.63,0.7,0.71,0.69,0.63,0.53,0.43,0.34,0.23,0.2,0.21,0.19,0.19,0.51
"137",0.74,0.74,0.73,0.71,0.65,0.61,0.56,0.4,0.28,0.21,0.14,0.11,0.09,0.09,0.08,0.1,0.15,0.19,0.21
"138",0.09,0.08,0.04,0.02,0.02,0.01,0,0,0.01,0.01,0.01,0.03,0.03,0.05,0.07,0.07,0.09,0.12,0.01
"139",0.55,0.49,0.47,0.43,0.32,0.26,0.17,0.16,0.16,0.13,0.12,0.12,0.14,0.2,0.22,0.25,0.31,0.42,0.18
"140",0.35,0.31,0.32,0.3,0.25,0.24,0.23,0.23,0.2,0.19,0.18,0.2,0.2,0.24,0.28,0.33,0.42,0.5,0.26
"141",0.5,0.51,0.54,0.57,0.63,0.64,0.62,0.55,0.51,0.37,0.26,0.2,0.1,0.03,0.01,0.01,0.01,0.01,0.24
"142",0.63,0.6,0.55,0.52,0.51,0.51,0.54,0.52,0.5,0.52,0.55,0.57,0.6,0.62,0.66,0.75,0.84,0.91,0.63
"143",0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.08,0.12,0.17,0.21,0.33,0
"144",0.79,0.81,0.84,0.86,0.87,0.88,0.93,0.97,0.93,0.87,0.81,0.7,0.67,0.55,0.44,0.38,0.36,0.34,0.84
"145",0.6,0.62,0.62,0.66,0.71,0.77,0.83,0.95,0.99,0.96,0.88,0.76,0.63,0.53,0.42,0.35,0.27,0.23,0.78
"146",0.5,0.5,0.48,0.46,0.46,0.48,0.47,0.52,0.59,0.59,0.65,0.66,0.7,0.69,0.67,0.68,0.66,0.6,0.64
"147",0.33,0.33,0.3,0.29,0.32,0.33,0.34,0.34,0.35,0.35,0.37,0.36,0.36,0.36,0.36,0.37,0.34,0.31,0.39
"148",0.12,0.06,0.04,0.03,0.03,0.06,0.08,0.1,0.14,0.21,0.29,0.45,0.51,0.67,0.76,0.76,0.75,0.63,0.16
"149",0.4,0.34,0.27,0.17,0.13,0.09,0.1,0.13,0.11,0.13,0.13,0.19,0.24,0.34,0.47,0.58,0.62,0.66,0.16
"150",0.79,0.7,0.59,0.44,0.34,0.22,0.17,0.13,0.1,0.06,0.05,0.06,0.05,0.07,0.08,0.15,0.21,0.28,0.15
"151",0.36,0.35,0.33,0.35,0.41,0.44,0.62,0.75,0.91,0.95,0.94,0.88,0.73,0.61,0.49,0.43,0.38,0.35,0.66
"152",0.32,0.3,0.26,0.29,0.28,0.37,0.41,0.58,0.72,0.88,0.97,0.99,0.93,0.88,0.84,0.77,0.75,0.74,0.69
"153",0,0,0,0,0,0,0.01,0.03,0.05,0.1,0.16,0.27,0.37,0.4,0.42,0.41,0.41,0.42,0.03
"154",0.16,0.16,0.15,0.16,0.16,0.17,0.2,0.22,0.2,0.22,0.23,0.28,0.32,0.35,0.39,0.42,0.46,0.52,0.2
"155",0.08,0.06,0.06,0.07,0.07,0.08,0.14,0.16,0.21,0.22,0.32,0.39,0.44,0.43,0.39,0.34,0.28,0.21,0.15
"156",0.43,0.4,0.38,0.39,0.33,0.28,0.28,0.24,0.2,0.18,0.15,0.12,0.11,0.1,0.1,0.09,0.09,0.09,0.15
"157",0.42,0.41,0.37,0.35,0.34,0.32,0.29,0.3,0.31,0.38,0.39,0.4,0.39,0.39,0.35,0.33,0.29,0.26,0.37
"158",0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.36,0.45,0.64,0.75,0.82,0.88,0.82,0.77,0.75,0.75,0.73,0.32
"159",0.16,0.15,0.13,0.1,0.12,0.14,0.19,0.27,0.37,0.46,0.56,0.63,0.7,0.78,0.83,0.87,0.91,0.94,0.38
"160",0.46,0.48,0.48,0.48,0.47,0.46,0.43,0.39,0.36,0.31,0.25,0.24,0.14,0.12,0.08,0.08,0.09,0.11,0.23
"161",0.36,0.35,0.35,0.34,0.36,0.46,0.51,0.65,0.8,0.93,0.99,1,0.98,0.93,0.87,0.77,0.74,0.68,0.75
"162",0.1,0.05,0.02,0.02,0,0,0,0,0,0,0,0,0.01,0.02,0.05,0.11,0.14,0.19,0
"163",0.11,0.11,0.12,0.13,0.12,0.13,0.17,0.23,0.29,0.35,0.42,0.43,0.47,0.5,0.5,0.49,0.47,0.42,0.28
"164",0.43,0.34,0.25,0.15,0.11,0.08,0.07,0.07,0.07,0.08,0.09,0.1,0.13,0.15,0.19,0.25,0.29,0.34,0.11
"165",0.23,0.22,0.22,0.23,0.25,0.24,0.26,0.33,0.4,0.52,0.54,0.58,0.55,0.5,0.46,0.36,0.27,0.24,0.41
"166",0.56,0.57,0.59,0.63,0.65,0.72,0.82,0.88,0.9,0.92,0.91,0.88,0.84,0.77,0.69,0.62,0.57,0.49,0.88
"167",0.54,0.57,0.57,0.56,0.53,0.51,0.48,0.44,0.45,0.44,0.39,0.41,0.4,0.34,0.33,0.33,0.31,0.29,0.45
"168",0.1,0.09,0.07,0.06,0.04,0.03,0.03,0.04,0.05,0.06,0.06,0.09,0.14,0.19,0.25,0.29,0.33,0.33,0.06
"169",0.33,0.34,0.33,0.34,0.38,0.46,0.53,0.61,0.7,0.76,0.81,0.84,0.83,0.77,0.69,0.63,0.57,0.51,0.67
"170",0.32,0.33,0.44,0.54,0.75,0.83,0.93,0.9,0.86,0.67,0.55,0.46,0.43,0.43,0.44,0.44,0.48,0.51,0.65
"171",0.14,0.12,0.11,0.1,0.1,0.12,0.13,0.18,0.25,0.3,0.34,0.35,0.39,0.42,0.43,0.44,0.45,0.47,0.25
"172",0.69,0.7,0.72,0.75,0.81,0.85,0.9,0.86,0.8,0.77,0.72,0.61,0.5,0.44,0.37,0.32,0.29,0.26,0.75
"173",0.3,0.33,0.38,0.46,0.55,0.6,0.61,0.63,0.61,0.54,0.53,0.5,0.49,0.52,0.54,0.55,0.58,0.66,0.61
"174",0.63,0.59,0.51,0.5,0.45,0.45,0.4,0.4,0.37,0.37,0.32,0.3,0.25,0.18,0.15,0.12,0.09,0.09,0.3
"175",0.02,0.02,0.01,0.01,0.01,0.02,0.03,0.04,0.05,0.06,0.11,0.12,0.14,0.14,0.16,0.18,0.22,0.28,0.04
"176",0.05,0.05,0.02,0.03,0.03,0.04,0.06,0.17,0.29,0.5,0.73,0.87,0.92,0.91,0.85,0.8,0.7,0.61,0.22
"177",0.22,0.22,0.23,0.31,0.37,0.46,0.6,0.78,0.91,0.95,0.92,0.86,0.81,0.64,0.59,0.53,0.49,0.49,0.65
"178",0.88,0.89,0.91,0.92,0.92,0.91,0.94,0.93,0.88,0.85,0.73,0.62,0.49,0.42,0.3,0.26,0.23,0.24,0.7
