"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"17",0.1,0.08,0.06,0.06,0.06,0.06,0.08,0.1,0.11,0.11,0.15,0.16,0.17,0.22,0.24,0.26,0.28,0.31,0.06
"18",0.4,0.42,0.56,0.63,0.71,0.82,0.92,0.95,0.97,0.93,0.84,0.79,0.69,0.64,0.66,0.69,0.71,0.76,0.89
"19",0.23,0.25,0.28,0.32,0.34,0.36,0.38,0.33,0.32,0.32,0.26,0.22,0.2,0.22,0.23,0.2,0.21,0.22,0.24
"20",0.3,0.38,0.48,0.56,0.71,0.81,0.78,0.65,0.44,0.28,0.2,0.12,0.03,0.02,0.02,0.01,0.01,0,0.15
"21",0.3,0.23,0.22,0.15,0.1,0.07,0.04,0.04,0.03,0.02,0.04,0.05,0.1,0.15,0.21,0.33,0.4,0.55,0.06
"22",0.41,0.35,0.27,0.21,0.16,0.08,0.05,0.02,0,0,0,0,0.01,0.01,0.01,0.02,0.03,0.03,0.01
"23",0.6,0.59,0.51,0.4,0.35,0.31,0.29,0.32,0.32,0.32,0.34,0.39,0.38,0.39,0.36,0.37,0.31,0.3,0.39
"24",0.23,0.26,0.31,0.34,0.42,0.52,0.66,0.69,0.77,0.79,0.71,0.63,0.59,0.55,0.51,0.5,0.48,0.48,0.63
"25",0.47,0.42,0.39,0.35,0.36,0.38,0.34,0.33,0.32,0.3,0.29,0.28,0.26,0.28,0.26,0.24,0.2,0.17,0.27
"26",0.12,0.09,0.05,0.04,0.04,0.04,0.05,0.06,0.08,0.15,0.27,0.48,0.56,0.72,0.82,0.87,0.97,0.99,0.12
"27",0.98,0.98,0.96,0.91,0.88,0.82,0.73,0.63,0.52,0.4,0.34,0.31,0.26,0.2,0.17,0.15,0.16,0.14,0.51
"28",0.01,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0,0.03,0.04,0.08,0.12,0.14,0.2,0.27,0.34,0
"29",0.17,0.11,0.09,0.09,0.1,0.13,0.16,0.26,0.33,0.5,0.63,0.75,0.83,0.89,0.88,0.87,0.84,0.81,0.38
"30",0.3,0.25,0.22,0.21,0.18,0.17,0.2,0.23,0.29,0.32,0.37,0.44,0.53,0.61,0.69,0.78,0.82,0.86,0.3
"31",0.35,0.37,0.39,0.44,0.5,0.54,0.67,0.78,0.85,0.92,0.95,0.97,0.99,1,0.96,0.98,0.99,0.99,0.87
"32",0.54,0.63,0.72,0.81,0.85,0.85,0.81,0.56,0.4,0.34,0.27,0.24,0.25,0.27,0.31,0.38,0.54,0.64,0.51
"33",0.13,0.11,0.08,0.04,0.02,0.02,0.03,0.06,0.08,0.08,0.09,0.09,0.1,0.13,0.12,0.11,0.11,0.14,0.03
"34",0.2,0.19,0.18,0.19,0.17,0.17,0.21,0.23,0.26,0.31,0.33,0.4,0.44,0.49,0.53,0.54,0.59,0.63,0.29
"35",0,0,0,0,0,0,0,0.02,0.02,0.02,0.09,0.16,0.22,0.24,0.34,0.4,0.46,0.48,0.01
"36",0.12,0.08,0.07,0.06,0.07,0.07,0.05,0.04,0.06,0.06,0.06,0.06,0.08,0.07,0.09,0.11,0.11,0.13,0.05
"37",0.99,1,1,1,0.95,0.87,0.78,0.69,0.58,0.48,0.49,0.42,0.44,0.45,0.45,0.46,0.48,0.49,0.66
"38",0.2,0.15,0.09,0.07,0.06,0.02,0.01,0.01,0.01,0.01,0.04,0.05,0.07,0.07,0.11,0.1,0.11,0.13,0.02
"39",0.72,0.66,0.63,0.51,0.41,0.3,0.24,0.2,0.15,0.12,0.15,0.18,0.2,0.24,0.25,0.36,0.44,0.48,0.29
"40",0.24,0.18,0.13,0.12,0.12,0.12,0.1,0.13,0.16,0.16,0.23,0.29,0.37,0.44,0.52,0.63,0.69,0.69,0.18
"41",0.03,0.01,0.01,0,0,0,0,0,0,0.02,0.02,0.03,0.04,0.06,0.12,0.22,0.3,0.34,0.01
"42",0.33,0.36,0.36,0.35,0.29,0.29,0.27,0.21,0.13,0.06,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.04
"43",0.1,0.08,0.06,0.04,0.04,0.03,0.03,0.02,0.02,0.03,0.01,0.03,0.03,0.04,0.03,0.05,0.08,0.1,0.01
"44",0,0,0,0,0,0.01,0.02,0.03,0.09,0.23,0.34,0.44,0.53,0.66,0.77,0.83,0.84,0.89,0.02
"45",0.65,0.54,0.46,0.41,0.36,0.25,0.22,0.22,0.17,0.15,0.15,0.2,0.23,0.29,0.45,0.52,0.59,0.64,0.25
"46",0.29,0.3,0.29,0.29,0.31,0.32,0.36,0.44,0.5,0.67,0.75,0.85,0.91,0.97,0.98,0.97,0.92,0.88,0.61
"47",0.02,0.01,0,0,0,0.01,0.01,0.01,0.02,0.04,0.05,0.1,0.17,0.23,0.3,0.36,0.39,0.43,0.02
"48",0.94,0.92,0.9,0.79,0.73,0.67,0.62,0.59,0.45,0.38,0.38,0.39,0.43,0.48,0.54,0.59,0.72,0.77,0.65
"49",0.08,0.05,0.04,0.02,0.02,0.02,0.05,0.07,0.1,0.18,0.22,0.33,0.42,0.58,0.7,0.78,0.83,0.83,0.1
"50",0.59,0.57,0.56,0.58,0.62,0.69,0.8,0.84,0.9,0.94,0.95,0.95,0.91,0.83,0.75,0.66,0.61,0.53,0.88
"51",0.1,0.08,0.06,0.05,0.02,0.02,0.02,0,0,0.01,0.03,0.04,0.08,0.12,0.15,0.23,0.32,0.37,0.02
"52",0.13,0.11,0.09,0.1,0.09,0.06,0.05,0.06,0.07,0.13,0.17,0.2,0.32,0.4,0.51,0.56,0.62,0.66,0.11
"53",0.92,0.89,0.87,0.8,0.81,0.78,0.76,0.81,0.83,0.88,0.92,0.96,0.98,1,0.99,0.99,0.97,0.96,0.98
"54",0.64,0.64,0.58,0.57,0.54,0.49,0.51,0.45,0.44,0.48,0.49,0.5,0.55,0.57,0.55,0.53,0.49,0.44,0.57
"55",0.06,0.03,0.02,0,0,0,0,0.01,0.02,0.03,0.06,0.07,0.09,0.14,0.17,0.23,0.28,0.32,0.02
"56",0.15,0.13,0.14,0.2,0.2,0.21,0.23,0.23,0.22,0.21,0.21,0.26,0.31,0.37,0.47,0.6,0.64,0.71,0.22
"57",0.06,0.05,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.1,0.16,0.2,0.27,0.32,0.38,0.45,0.05
"58",0.73,0.77,0.85,0.92,0.96,1,1,1,0.96,0.83,0.72,0.69,0.65,0.66,0.68,0.75,0.83,0.85,0.97
"59",0.87,0.84,0.76,0.69,0.65,0.56,0.49,0.46,0.41,0.34,0.29,0.25,0.21,0.2,0.23,0.27,0.31,0.34,0.43
"60",0.1,0.1,0.1,0.07,0.09,0.1,0.15,0.2,0.32,0.37,0.52,0.65,0.76,0.87,0.9,0.92,0.96,0.96,0.23
"61",0.12,0.09,0.04,0.03,0.03,0.03,0.04,0.05,0.1,0.12,0.19,0.29,0.33,0.36,0.38,0.38,0.39,0.41,0.09
"62",0.32,0.33,0.37,0.42,0.5,0.5,0.53,0.57,0.64,0.66,0.55,0.48,0.46,0.39,0.34,0.35,0.37,0.36,0.49
"63",0.31,0.29,0.26,0.2,0.21,0.22,0.26,0.26,0.29,0.35,0.46,0.62,0.78,0.82,0.86,0.87,0.82,0.79,0.43
"64",0.59,0.55,0.49,0.41,0.36,0.31,0.25,0.2,0.2,0.21,0.2,0.2,0.18,0.19,0.19,0.15,0.17,0.17,0.22
"65",0.15,0.14,0.13,0.14,0.15,0.2,0.24,0.32,0.39,0.45,0.45,0.49,0.47,0.36,0.29,0.24,0.2,0.16,0.25
"66",0.4,0.39,0.37,0.29,0.25,0.19,0.2,0.18,0.14,0.14,0.17,0.19,0.24,0.3,0.35,0.39,0.41,0.46,0.22
"67",0.47,0.4,0.3,0.2,0.13,0.11,0.09,0.08,0.06,0.09,0.1,0.11,0.13,0.18,0.21,0.29,0.33,0.39,0.12
"68",0.66,0.66,0.67,0.62,0.6,0.57,0.5,0.44,0.33,0.25,0.22,0.19,0.17,0.17,0.2,0.19,0.2,0.26,0.38
"69",0.61,0.67,0.74,0.8,0.81,0.78,0.7,0.63,0.49,0.4,0.35,0.28,0.24,0.22,0.22,0.28,0.37,0.41,0.48
"70",0.9,0.88,0.87,0.79,0.68,0.58,0.5,0.4,0.33,0.25,0.25,0.24,0.28,0.25,0.25,0.25,0.25,0.28,0.37
"71",0.77,0.8,0.85,0.85,0.78,0.69,0.56,0.45,0.35,0.28,0.24,0.22,0.25,0.28,0.32,0.41,0.48,0.6,0.48
"72",0.73,0.72,0.63,0.53,0.42,0.36,0.3,0.24,0.22,0.19,0.17,0.13,0.12,0.09,0.08,0.08,0.07,0.06,0.18
"73",0.66,0.64,0.6,0.6,0.58,0.56,0.54,0.57,0.58,0.62,0.68,0.78,0.83,0.84,0.85,0.87,0.85,0.86,0.79
"74",0.26,0.25,0.24,0.2,0.18,0.18,0.21,0.24,0.28,0.36,0.41,0.4,0.41,0.44,0.45,0.44,0.43,0.45,0.33
"75",0.1,0.16,0.21,0.25,0.31,0.38,0.53,0.62,0.75,0.77,0.8,0.8,0.79,0.79,0.78,0.75,0.73,0.7,0.59
"76",0.15,0.12,0.11,0.1,0.09,0.1,0.11,0.12,0.13,0.15,0.2,0.31,0.37,0.46,0.6,0.66,0.75,0.8,0.2
"77",0.61,0.56,0.55,0.55,0.56,0.61,0.7,0.79,0.84,0.89,0.97,0.99,0.96,0.9,0.84,0.75,0.72,0.69,0.87
"78",0.83,0.91,0.91,0.97,1,0.98,0.92,0.82,0.77,0.64,0.54,0.44,0.4,0.39,0.41,0.41,0.42,0.44,0.77
"79",0.31,0.32,0.32,0.3,0.35,0.39,0.44,0.5,0.56,0.7,0.79,0.92,0.94,0.95,0.92,0.86,0.86,0.83,0.64
"80",0.19,0.18,0.17,0.17,0.17,0.18,0.16,0.11,0.05,0.02,0,0,0,0,0,0,0,0,0
"81",0.08,0.07,0.08,0.08,0.15,0.2,0.33,0.44,0.58,0.77,0.92,0.96,0.91,0.79,0.71,0.58,0.55,0.52,0.4
"82",0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.03,0.07,0.11,0.12,0.21,0
"83",0.03,0.02,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0.06,0.09,0.13,0
"84",0.12,0.13,0.17,0.19,0.27,0.42,0.56,0.77,0.88,0.94,0.95,0.88,0.73,0.55,0.49,0.42,0.34,0.32,0.56
"85",0.25,0.26,0.3,0.39,0.49,0.62,0.72,0.79,0.84,0.77,0.71,0.6,0.48,0.41,0.34,0.36,0.38,0.37,0.58
"86",0.55,0.55,0.53,0.54,0.55,0.62,0.65,0.64,0.55,0.53,0.52,0.49,0.47,0.44,0.41,0.48,0.45,0.48,0.57
"87",0.03,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.03,0.05,0.07,0
"88",0.33,0.3,0.21,0.14,0.08,0.04,0.03,0.03,0.02,0.02,0.01,0.02,0.03,0.05,0.07,0.08,0.12,0.16,0.03
"89",0.67,0.58,0.54,0.51,0.41,0.35,0.31,0.28,0.26,0.25,0.25,0.23,0.24,0.26,0.27,0.27,0.31,0.38,0.34
"90",0.91,0.86,0.76,0.72,0.61,0.46,0.39,0.24,0.19,0.13,0.09,0.07,0.06,0.04,0.05,0.07,0.09,0.11,0.19
"91",0.27,0.23,0.2,0.18,0.2,0.19,0.22,0.22,0.22,0.2,0.2,0.17,0.22,0.22,0.2,0.2,0.27,0.32,0.16
"92",0.49,0.46,0.39,0.37,0.39,0.43,0.44,0.48,0.5,0.59,0.67,0.73,0.73,0.76,0.75,0.75,0.73,0.67,0.63
"93",0.85,0.82,0.82,0.86,0.89,0.9,0.89,0.88,0.73,0.62,0.45,0.37,0.27,0.2,0.15,0.13,0.09,0.09,0.48
"94",0.08,0.06,0.03,0.03,0.03,0.04,0.03,0.03,0.06,0.08,0.2,0.26,0.35,0.4,0.47,0.52,0.53,0.56,0.08
"95",0.2,0.16,0.14,0.14,0.15,0.17,0.2,0.32,0.44,0.59,0.81,0.93,0.99,0.99,0.94,0.88,0.85,0.79,0.47
"96",0.06,0.03,0.04,0.03,0.04,0.04,0.04,0.05,0.06,0.04,0.04,0.03,0.03,0.04,0.04,0.03,0.03,0.06,0.01
"97",0.17,0.11,0.08,0.07,0.06,0.07,0.06,0.04,0.03,0.07,0.09,0.11,0.13,0.17,0.22,0.23,0.26,0.3,0.05
"98",0.74,0.62,0.49,0.4,0.27,0.15,0.09,0.08,0.04,0.05,0.06,0.11,0.13,0.19,0.22,0.24,0.31,0.42,0.13
"99",0.36,0.39,0.43,0.5,0.61,0.72,0.83,0.86,0.94,0.93,0.92,0.93,0.89,0.83,0.76,0.77,0.76,0.72,0.87
"100",0.26,0.18,0.12,0.07,0.06,0.04,0.03,0.01,0,0,0,0,0,0,0,0,0,0.04,0
"101",0.38,0.37,0.35,0.34,0.36,0.28,0.19,0.11,0.1,0.08,0.05,0.04,0.04,0.08,0.1,0.15,0.21,0.27,0.08
"102",0.81,0.74,0.65,0.58,0.57,0.51,0.42,0.37,0.27,0.2,0.18,0.17,0.17,0.15,0.15,0.15,0.19,0.23,0.33
"103",0.04,0.02,0.03,0.02,0.02,0.03,0.05,0.08,0.13,0.23,0.38,0.53,0.65,0.78,0.87,0.92,0.94,0.93,0.11
"104",0.79,0.7,0.54,0.41,0.33,0.23,0.14,0.11,0.08,0.06,0.05,0.04,0.07,0.07,0.08,0.13,0.17,0.23,0.1
"105",0.08,0.09,0.08,0.1,0.13,0.15,0.18,0.15,0.16,0.17,0.14,0.15,0.15,0.13,0.16,0.17,0.19,0.2,0.1
"106",0.33,0.32,0.35,0.38,0.4,0.45,0.4,0.39,0.36,0.33,0.26,0.24,0.22,0.23,0.26,0.28,0.34,0.37,0.31
"107",0.15,0.15,0.1,0.1,0.08,0.05,0.04,0.05,0.07,0.08,0.08,0.12,0.15,0.21,0.26,0.34,0.4,0.44,0.08
"108",0.09,0.07,0.05,0.06,0.05,0.06,0.12,0.2,0.34,0.55,0.66,0.8,0.86,0.86,0.8,0.72,0.63,0.56,0.3
"109",0.08,0.07,0.05,0.06,0.06,0.07,0.08,0.17,0.24,0.41,0.55,0.65,0.78,0.86,0.87,0.9,0.93,0.91,0.26
"110",0.41,0.43,0.45,0.45,0.48,0.48,0.51,0.5,0.44,0.43,0.4,0.36,0.31,0.24,0.22,0.24,0.27,0.27,0.38
"111",0.73,0.71,0.7,0.68,0.55,0.46,0.35,0.19,0.11,0.06,0.01,0.01,0.01,0.01,0,0,0,0,0.07
"112",0.43,0.43,0.42,0.46,0.5,0.54,0.54,0.55,0.52,0.46,0.42,0.34,0.36,0.37,0.33,0.32,0.36,0.36,0.43
"113",0.26,0.28,0.34,0.44,0.55,0.6,0.69,0.77,0.9,0.92,0.95,0.94,0.95,0.95,0.96,0.95,0.93,0.91,0.84
"114",0.6,0.59,0.56,0.56,0.54,0.54,0.56,0.62,0.69,0.71,0.77,0.8,0.81,0.85,0.86,0.88,0.94,0.95,0.81
"115",0.47,0.56,0.63,0.75,0.85,0.94,0.98,0.99,0.98,0.96,0.92,0.92,0.94,0.92,0.93,0.87,0.86,0.81,0.98
"116",0.39,0.43,0.46,0.54,0.61,0.7,0.78,0.89,0.94,0.99,1,0.99,0.98,0.96,0.97,0.97,0.97,0.96,0.92
"117",0.9,0.97,1,0.98,0.92,0.83,0.62,0.48,0.28,0.17,0.1,0.04,0.02,0.02,0,0.01,0.02,0.02,0.14
"118",0.22,0.19,0.16,0.16,0.23,0.29,0.34,0.51,0.54,0.61,0.7,0.78,0.81,0.75,0.73,0.71,0.71,0.68,0.55
"119",0.43,0.4,0.39,0.39,0.35,0.31,0.3,0.32,0.35,0.38,0.39,0.35,0.31,0.35,0.35,0.39,0.39,0.37,0.42
"120",0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.04,0.08,0.12,0.21,0.28,0.35,0.46,0
"121",0.28,0.23,0.21,0.19,0.15,0.11,0.15,0.19,0.2,0.25,0.34,0.45,0.6,0.73,0.87,0.94,0.99,0.97,0.37
"122",0.81,0.8,0.77,0.75,0.74,0.75,0.81,0.82,0.81,0.8,0.88,0.92,0.96,0.98,1,0.99,0.98,0.94,0.95
"123",0.08,0.06,0.05,0.04,0.01,0,0,0,0.01,0.03,0.04,0.05,0.11,0.12,0.15,0.15,0.17,0.19,0.01
"124",0.93,0.96,0.99,1,0.99,0.96,0.91,0.76,0.65,0.51,0.39,0.3,0.23,0.22,0.17,0.17,0.2,0.21,0.63
"125",0.13,0.15,0.17,0.19,0.26,0.31,0.39,0.43,0.53,0.69,0.85,0.95,0.99,1,0.94,0.87,0.8,0.7,0.57
"126",0.11,0.07,0.04,0.03,0.01,0.01,0.01,0,0,0,0.01,0.01,0.07,0.1,0.19,0.24,0.32,0.45,0.01
"127",0.75,0.75,0.76,0.77,0.79,0.8,0.83,0.89,0.91,0.92,0.91,0.92,0.93,0.91,0.9,0.92,0.94,0.97,0.98
"128",0.05,0.05,0.05,0.05,0.05,0.07,0.1,0.12,0.18,0.23,0.28,0.36,0.45,0.55,0.64,0.73,0.78,0.84,0.15
"129",0.14,0.18,0.23,0.32,0.42,0.59,0.72,0.92,1,0.92,0.76,0.65,0.55,0.46,0.44,0.4,0.35,0.28,0.59
"130",0.05,0.02,0,0,0,0,0,0,0,0,0.01,0.03,0.06,0.18,0.33,0.51,0.61,0.76,0
"131",0.54,0.56,0.54,0.5,0.51,0.53,0.58,0.63,0.71,0.74,0.81,0.88,0.91,0.91,0.92,0.89,0.87,0.86,0.82
"132",0.16,0.07,0.03,0.02,0,0,0,0,0,0,0.02,0.03,0.03,0.1,0.18,0.3,0.4,0.49,0.01
"133",0.31,0.31,0.29,0.29,0.31,0.33,0.37,0.37,0.37,0.44,0.5,0.52,0.55,0.55,0.53,0.52,0.53,0.52,0.42
"134",0.12,0.09,0.07,0.05,0.03,0.05,0.07,0.09,0.1,0.15,0.29,0.37,0.49,0.57,0.67,0.72,0.76,0.74,0.12
"135",0.9,0.87,0.8,0.76,0.76,0.71,0.61,0.53,0.47,0.47,0.42,0.39,0.33,0.3,0.26,0.32,0.31,0.32,0.53
"136",0.26,0.21,0.17,0.14,0.14,0.14,0.14,0.13,0.13,0.15,0.13,0.14,0.17,0.2,0.21,0.17,0.16,0.15,0.14
"137",0.66,0.67,0.61,0.57,0.59,0.56,0.54,0.5,0.53,0.58,0.63,0.7,0.73,0.8,0.84,0.87,0.86,0.87,0.76
"138",0.31,0.32,0.34,0.36,0.4,0.43,0.46,0.5,0.51,0.5,0.56,0.59,0.6,0.62,0.65,0.7,0.74,0.75,0.6
"139",0.06,0.05,0.06,0.09,0.12,0.15,0.23,0.33,0.48,0.63,0.75,0.78,0.74,0.7,0.67,0.67,0.69,0.67,0.41
"140",0.76,0.69,0.66,0.59,0.54,0.56,0.53,0.48,0.44,0.44,0.47,0.45,0.48,0.5,0.55,0.59,0.64,0.65,0.6
"141",0.91,0.9,0.9,0.91,0.91,0.9,0.85,0.8,0.64,0.53,0.44,0.35,0.32,0.34,0.34,0.34,0.36,0.38,0.64
"142",0.11,0.12,0.12,0.15,0.16,0.2,0.32,0.38,0.43,0.49,0.56,0.59,0.63,0.71,0.69,0.67,0.67,0.6,0.36
"143",0,0,0,0,0,0,0,0,0,0,0.03,0.05,0.07,0.09,0.12,0.14,0.17,0.17,0
"144",0.12,0.09,0.04,0.04,0.04,0.03,0.02,0.01,0.03,0.07,0.11,0.18,0.28,0.34,0.43,0.47,0.48,0.51,0.06
"145",0.72,0.63,0.55,0.49,0.4,0.35,0.31,0.31,0.28,0.2,0.18,0.17,0.17,0.2,0.22,0.24,0.25,0.26,0.33
"146",0.03,0.01,0,0,0,0,0.02,0.03,0.03,0.05,0.09,0.11,0.15,0.22,0.27,0.32,0.39,0.41,0.02
"147",0.09,0.11,0.17,0.25,0.33,0.52,0.67,0.79,0.93,0.98,0.96,0.85,0.74,0.61,0.51,0.47,0.42,0.41,0.62
"148",0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.03,0.04,0.07,0.1,0.16,0.21,0.28,0.35,0.01
"149",0.82,0.77,0.65,0.63,0.48,0.36,0.26,0.18,0.09,0.05,0.04,0,0,0,0,0,0,0,0.05
"150",0.59,0.62,0.68,0.75,0.78,0.87,0.93,0.94,0.95,0.93,0.92,0.92,0.9,0.87,0.87,0.87,0.84,0.84,0.93
"151",0.76,0.72,0.64,0.59,0.52,0.47,0.43,0.36,0.33,0.36,0.38,0.4,0.39,0.41,0.38,0.39,0.39,0.4,0.45
"152",0.97,0.97,0.96,0.95,0.89,0.85,0.79,0.69,0.64,0.51,0.45,0.41,0.4,0.4,0.38,0.36,0.35,0.34,0.71
"153",0.13,0.1,0.07,0.06,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.05,0.08,0.1,0.12,0.12,0.02
"154",0.87,0.8,0.76,0.68,0.57,0.47,0.4,0.34,0.28,0.26,0.23,0.21,0.16,0.19,0.21,0.31,0.36,0.38,0.36
"155",0,0,0,0,0,0,0,0,0.01,0.04,0.1,0.21,0.34,0.49,0.56,0.7,0.78,0.82,0.01
"156",0.44,0.49,0.49,0.52,0.57,0.64,0.64,0.66,0.7,0.76,0.73,0.7,0.65,0.56,0.48,0.42,0.38,0.33,0.64
"157",0.6,0.6,0.62,0.61,0.64,0.69,0.68,0.61,0.51,0.36,0.29,0.23,0.18,0.14,0.11,0.09,0.07,0.06,0.27
"158",0,0,0,0.02,0.08,0.1,0.22,0.42,0.71,0.93,1,0.97,0.88,0.81,0.66,0.61,0.59,0.6,0.17
"159",0.55,0.57,0.58,0.61,0.61,0.55,0.47,0.41,0.38,0.29,0.24,0.23,0.22,0.25,0.28,0.29,0.35,0.38,0.44
"160",0.02,0.02,0.02,0.02,0.02,0.02,0.07,0.12,0.22,0.35,0.46,0.54,0.58,0.6,0.66,0.69,0.71,0.7,0.12
"161",0.68,0.68,0.69,0.68,0.65,0.58,0.51,0.44,0.35,0.3,0.28,0.25,0.26,0.26,0.26,0.34,0.37,0.42,0.48
"162",0.95,0.97,0.93,0.86,0.69,0.57,0.39,0.24,0.16,0.12,0.1,0.1,0.09,0.1,0.14,0.17,0.26,0.32,0.21
"163",0.14,0.17,0.19,0.18,0.22,0.27,0.36,0.4,0.45,0.47,0.51,0.56,0.58,0.56,0.56,0.61,0.65,0.69,0.41
"164",0.12,0.09,0.06,0.05,0.01,0,0,0,0,0,0.01,0.01,0.02,0.04,0.06,0.06,0.07,0.08,0
"165",0.42,0.46,0.48,0.59,0.69,0.81,0.88,0.89,0.8,0.69,0.49,0.32,0.17,0.12,0.1,0.1,0.09,0.1,0.35
"166",0.75,0.77,0.84,0.88,0.95,0.95,0.92,0.82,0.68,0.57,0.42,0.33,0.26,0.22,0.24,0.23,0.27,0.3,0.65
"167",0.71,0.67,0.63,0.58,0.54,0.48,0.37,0.3,0.2,0.13,0.12,0.09,0.08,0.08,0.1,0.1,0.12,0.13,0.19
"168",0.82,0.75,0.68,0.56,0.51,0.4,0.34,0.27,0.2,0.16,0.13,0.11,0.1,0.11,0.14,0.16,0.19,0.22,0.23
"169",0,0,0,0,0,0,0,0,0,0.01,0.02,0.06,0.1,0.19,0.26,0.28,0.38,0.44,0
"170",0.26,0.21,0.18,0.14,0.11,0.07,0.05,0.03,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0
"171",0.12,0.13,0.16,0.2,0.22,0.23,0.25,0.36,0.44,0.51,0.62,0.69,0.79,0.83,0.83,0.81,0.79,0.77,0.42
"172",0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.06,0.1,0.14,0.2,0.29,0.35,0.38,0.03
"173",0.43,0.4,0.33,0.27,0.31,0.29,0.27,0.28,0.29,0.25,0.28,0.29,0.32,0.34,0.4,0.41,0.54,0.57,0.3
"174",0.39,0.37,0.35,0.32,0.31,0.31,0.33,0.42,0.46,0.6,0.66,0.77,0.86,0.9,0.91,0.97,0.99,0.99,0.67
"175",0.25,0.22,0.13,0.09,0.08,0.05,0.01,0.01,0.01,0.03,0.04,0.05,0.08,0.12,0.21,0.29,0.36,0.47,0.04
"176",0.06,0.05,0.06,0.06,0.06,0.05,0.08,0.13,0.22,0.31,0.32,0.41,0.49,0.54,0.55,0.56,0.57,0.57,0.18
"177",0.48,0.45,0.45,0.45,0.48,0.53,0.61,0.67,0.72,0.78,0.85,0.85,0.85,0.82,0.81,0.81,0.77,0.74,0.8
"178",0.14,0.11,0.09,0.09,0.07,0.06,0.06,0.03,0.03,0.03,0.02,0.02,0.05,0.05,0.06,0.06,0.1,0.14,0.02
"179",0.09,0.09,0.08,0.08,0.06,0.06,0.05,0.05,0.06,0.09,0.16,0.2,0.27,0.32,0.34,0.35,0.4,0.4,0.07
"180",0.89,0.84,0.83,0.84,0.83,0.83,0.83,0.85,0.85,0.86,0.87,0.87,0.83,0.81,0.79,0.82,0.8,0.77,0.94
