"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"61",0.26,0.28,0.29,0.33,0.37,0.33,0.31,0.23,0.2,0.09,0.04,0.02,0,0.01,0.01,0.03,0.04,0.06,0.07
"62",0.12,0.12,0.12,0.16,0.2,0.3,0.38,0.51,0.68,0.81,0.78,0.59,0.45,0.31,0.21,0.15,0.11,0.05,0.28
"63",0.83,0.74,0.6,0.49,0.34,0.24,0.15,0.1,0.04,0.02,0.01,0,0,0,0,0,0,0.01,0.02
"64",0.41,0.4,0.38,0.34,0.36,0.36,0.35,0.33,0.34,0.36,0.35,0.35,0.36,0.37,0.39,0.42,0.51,0.55,0.41
"65",0.78,0.78,0.74,0.69,0.66,0.62,0.56,0.52,0.48,0.4,0.36,0.34,0.29,0.26,0.23,0.2,0.18,0.16,0.48
"66",0.55,0.54,0.56,0.56,0.59,0.58,0.62,0.68,0.71,0.72,0.77,0.8,0.88,0.9,0.93,0.95,0.95,0.96,0.84
"67",0.35,0.36,0.35,0.34,0.28,0.25,0.21,0.13,0.11,0.07,0.03,0.03,0.01,0,0,0,0,0,0.02
"68",0.35,0.37,0.37,0.42,0.46,0.51,0.48,0.48,0.53,0.5,0.46,0.42,0.35,0.29,0.23,0.21,0.17,0.14,0.39
"69",0.03,0.01,0.01,0,0,0,0,0,0,0.02,0.04,0.08,0.13,0.24,0.37,0.44,0.47,0.49,0.01
"70",0.02,0.02,0.02,0.01,0,0.01,0.01,0.05,0.06,0.11,0.12,0.12,0.12,0.13,0.16,0.13,0.16,0.15,0.02
"71",0.44,0.39,0.34,0.32,0.28,0.28,0.27,0.28,0.28,0.32,0.35,0.41,0.44,0.48,0.57,0.67,0.77,0.83,0.4
"72",0.85,0.88,0.93,0.97,0.97,0.95,0.9,0.81,0.75,0.65,0.61,0.56,0.51,0.44,0.41,0.38,0.39,0.38,0.7
"73",0.89,0.84,0.79,0.73,0.52,0.42,0.33,0.26,0.18,0.14,0.09,0.08,0.06,0.08,0.08,0.12,0.13,0.18,0.19
"74",0.05,0.05,0.05,0.04,0.05,0.05,0.06,0.05,0.06,0.11,0.16,0.21,0.25,0.31,0.36,0.38,0.36,0.36,0.05
"75",0.3,0.21,0.18,0.12,0.07,0.05,0.03,0.02,0.03,0.03,0.03,0.04,0.04,0.06,0.1,0.1,0.13,0.14,0.04
"76",0.69,0.62,0.52,0.43,0.29,0.24,0.18,0.13,0.13,0.12,0.17,0.2,0.31,0.51,0.61,0.75,0.83,0.89,0.29
"77",0.96,0.97,0.97,0.99,0.99,0.95,0.83,0.74,0.61,0.4,0.23,0.14,0.03,0.01,0,0,0,0,0.22
"78",0.12,0.08,0.04,0.02,0.02,0.01,0.02,0.02,0.03,0.05,0.09,0.16,0.3,0.41,0.54,0.64,0.78,0.81,0.07
"79",0.02,0,0,0,0,0,0,0,0.01,0.01,0.03,0.06,0.08,0.09,0.11,0.13,0.17,0.2,0
"80",0.26,0.2,0.17,0.16,0.12,0.08,0.08,0.08,0.08,0.09,0.11,0.12,0.12,0.14,0.18,0.2,0.23,0.25,0.09
"81",0.07,0.06,0.04,0.03,0.02,0.02,0.01,0.03,0.04,0.04,0.03,0.06,0.09,0.12,0.15,0.2,0.27,0.31,0.04
"82",0.4,0.43,0.48,0.53,0.54,0.55,0.58,0.62,0.62,0.63,0.63,0.58,0.54,0.5,0.47,0.5,0.5,0.49,0.59
"83",0.24,0.2,0.18,0.16,0.14,0.11,0.11,0.11,0.09,0.07,0.09,0.11,0.12,0.14,0.14,0.18,0.17,0.19,0.07
"84",0.95,0.98,0.99,0.99,0.93,0.87,0.81,0.76,0.73,0.73,0.72,0.75,0.77,0.83,0.84,0.85,0.88,0.9,0.95
"85",0.86,0.92,0.94,0.94,0.85,0.7,0.51,0.32,0.22,0.18,0.13,0.12,0.11,0.13,0.13,0.18,0.21,0.26,0.3
"86",0.2,0.19,0.17,0.14,0.16,0.16,0.21,0.24,0.32,0.38,0.44,0.49,0.58,0.66,0.73,0.79,0.82,0.89,0.41
"87",0.03,0.02,0.02,0.02,0.01,0.01,0,0,0,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.03,0.05,0
"88",0.83,0.83,0.89,0.94,0.94,0.93,0.91,0.89,0.84,0.78,0.73,0.67,0.58,0.54,0.51,0.47,0.46,0.46,0.87
"89",0.7,0.71,0.71,0.75,0.8,0.84,0.9,0.9,0.82,0.69,0.57,0.4,0.3,0.22,0.17,0.14,0.13,0.12,0.55
"90",0.08,0.09,0.09,0.08,0.07,0.07,0.1,0.17,0.22,0.25,0.29,0.31,0.33,0.32,0.36,0.38,0.47,0.53,0.18
"91",0.39,0.41,0.46,0.54,0.57,0.63,0.71,0.77,0.86,0.96,0.99,0.98,0.94,0.92,0.8,0.78,0.72,0.68,0.85
"92",0.22,0.22,0.21,0.19,0.18,0.19,0.18,0.17,0.14,0.1,0.05,0.04,0.05,0.05,0.05,0.03,0.03,0.03,0.1
"93",0.81,0.78,0.72,0.65,0.61,0.52,0.45,0.35,0.14,0.08,0.05,0.02,0,0,0,0,0.01,0.01,0.07
"94",0.4,0.41,0.41,0.37,0.34,0.32,0.31,0.25,0.22,0.18,0.11,0.09,0.05,0.04,0.03,0.03,0.02,0.02,0.1
"95",0.11,0.08,0.07,0.05,0.07,0.09,0.1,0.11,0.15,0.21,0.26,0.41,0.55,0.57,0.57,0.56,0.52,0.48,0.14
"96",0.1,0.06,0.06,0.04,0.04,0.03,0.01,0.03,0.03,0.04,0.04,0.04,0.06,0.08,0.1,0.12,0.15,0.16,0.03
"97",0.45,0.45,0.45,0.47,0.47,0.46,0.43,0.41,0.37,0.29,0.28,0.25,0.23,0.24,0.27,0.28,0.32,0.37,0.33
"98",0.48,0.47,0.42,0.44,0.43,0.45,0.52,0.58,0.62,0.73,0.78,0.81,0.76,0.72,0.7,0.7,0.7,0.7,0.76
"99",0.29,0.32,0.36,0.39,0.43,0.5,0.55,0.65,0.73,0.76,0.65,0.6,0.54,0.47,0.44,0.4,0.35,0.33,0.49
"100",0.69,0.68,0.62,0.57,0.51,0.41,0.34,0.28,0.24,0.21,0.16,0.14,0.14,0.13,0.13,0.13,0.14,0.16,0.22
"101",0.19,0.16,0.16,0.16,0.22,0.25,0.28,0.32,0.31,0.28,0.25,0.22,0.22,0.19,0.19,0.17,0.17,0.17,0.18
"102",0.08,0.06,0.05,0.05,0.04,0.05,0.07,0.09,0.09,0.11,0.13,0.14,0.17,0.22,0.25,0.37,0.43,0.5,0.11
"103",0.56,0.49,0.5,0.46,0.39,0.32,0.27,0.21,0.2,0.18,0.19,0.19,0.2,0.21,0.26,0.27,0.34,0.37,0.25
"104",0.37,0.33,0.26,0.16,0.11,0.04,0.02,0.02,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0.01,0.02,0.01
"105",0.93,0.93,0.92,0.91,0.84,0.76,0.69,0.61,0.52,0.39,0.33,0.24,0.21,0.2,0.18,0.17,0.17,0.2,0.45
"106",0.97,0.96,0.93,0.86,0.83,0.75,0.65,0.58,0.45,0.34,0.26,0.2,0.18,0.15,0.15,0.16,0.18,0.21,0.43
"107",0.19,0.18,0.11,0.1,0.1,0.08,0.07,0.09,0.1,0.13,0.18,0.28,0.42,0.54,0.6,0.69,0.8,0.83,0.2
"108",0.89,0.83,0.78,0.71,0.57,0.39,0.27,0.22,0.15,0.13,0.09,0.07,0.07,0.04,0.03,0.04,0.05,0.07,0.13
"109",0.83,0.91,0.97,1,1,0.99,0.91,0.84,0.76,0.62,0.55,0.48,0.46,0.49,0.45,0.43,0.41,0.42,0.77
"110",0.54,0.56,0.65,0.7,0.74,0.76,0.75,0.7,0.64,0.58,0.47,0.43,0.39,0.35,0.34,0.36,0.37,0.38,0.56
"111",0.91,0.9,0.84,0.8,0.74,0.65,0.59,0.48,0.38,0.33,0.31,0.26,0.24,0.22,0.27,0.28,0.33,0.35,0.44
"112",0.02,0.01,0.01,0.01,0.02,0.03,0.04,0.08,0.11,0.15,0.15,0.2,0.18,0.17,0.17,0.17,0.16,0.2,0.04
"113",0.59,0.54,0.49,0.4,0.34,0.29,0.25,0.23,0.24,0.29,0.34,0.39,0.47,0.56,0.65,0.7,0.66,0.68,0.41
"114",0.68,0.7,0.77,0.85,0.94,0.95,0.94,0.92,0.83,0.66,0.52,0.34,0.31,0.24,0.21,0.18,0.17,0.21,0.6
"115",0.97,0.96,0.95,0.91,0.9,0.83,0.78,0.7,0.67,0.61,0.56,0.52,0.52,0.47,0.45,0.48,0.51,0.5,0.81
"116",0.81,0.72,0.57,0.45,0.34,0.2,0.1,0.05,0.04,0.02,0.02,0.02,0.02,0.03,0.06,0.1,0.18,0.25,0.05
"117",0.57,0.68,0.73,0.8,0.84,0.82,0.8,0.67,0.54,0.4,0.32,0.25,0.21,0.2,0.19,0.23,0.24,0.27,0.47
"118",0.73,0.71,0.7,0.69,0.68,0.67,0.69,0.66,0.58,0.42,0.34,0.34,0.3,0.24,0.24,0.24,0.2,0.21,0.43
"119",0.28,0.23,0.18,0.09,0.06,0.03,0.05,0.05,0.07,0.09,0.11,0.14,0.2,0.33,0.39,0.53,0.64,0.68,0.11
"120",0.85,0.86,0.8,0.71,0.57,0.44,0.29,0.14,0.07,0.04,0.02,0,0.01,0.01,0.01,0.01,0.01,0.02,0.04
"121",0.2,0.16,0.12,0.11,0.11,0.11,0.09,0.1,0.08,0.12,0.16,0.21,0.25,0.3,0.37,0.46,0.57,0.6,0.14
"122",0.97,0.97,0.97,0.97,0.92,0.88,0.91,0.92,0.94,0.94,0.96,0.98,1,1,1,0.99,0.99,1,1
"123",0.07,0.06,0.06,0.07,0.09,0.13,0.19,0.29,0.39,0.46,0.65,0.74,0.8,0.83,0.76,0.75,0.72,0.69,0.34
"124",0.17,0.12,0.1,0.04,0.02,0,0,0,0,0,0,0,0.01,0.02,0.04,0.07,0.11,0.19,0
"125",0.43,0.42,0.38,0.36,0.38,0.38,0.45,0.51,0.58,0.63,0.65,0.68,0.72,0.67,0.61,0.57,0.54,0.54,0.61
"126",0.46,0.42,0.34,0.32,0.3,0.31,0.33,0.36,0.4,0.37,0.45,0.5,0.47,0.55,0.59,0.63,0.65,0.68,0.41
"127",0.19,0.16,0.13,0.11,0.07,0.07,0.08,0.08,0.07,0.06,0.09,0.11,0.2,0.31,0.36,0.52,0.63,0.8,0.12
"128",0.69,0.7,0.72,0.79,0.89,0.91,0.92,0.93,0.9,0.82,0.77,0.72,0.65,0.61,0.49,0.44,0.4,0.34,0.83
"129",0.92,0.95,0.96,0.98,0.98,0.99,1,0.97,0.92,0.88,0.82,0.74,0.7,0.62,0.54,0.53,0.47,0.49,0.93
"130",0.09,0.11,0.11,0.13,0.17,0.2,0.34,0.43,0.58,0.75,0.89,0.97,0.98,0.94,0.9,0.81,0.74,0.7,0.49
"131",0.02,0.01,0.01,0.01,0.01,0.02,0.03,0.07,0.17,0.31,0.47,0.57,0.7,0.76,0.74,0.71,0.63,0.57,0.1
"132",0.37,0.39,0.43,0.46,0.51,0.56,0.61,0.61,0.59,0.53,0.46,0.39,0.3,0.24,0.21,0.18,0.16,0.19,0.43
"133",0.75,0.72,0.7,0.69,0.73,0.77,0.83,0.86,0.92,0.94,0.97,0.97,0.96,0.93,0.95,0.93,0.93,0.96,0.94
"134",0.25,0.18,0.11,0.1,0.07,0.07,0.04,0.04,0.04,0.05,0.05,0.08,0.06,0.07,0.07,0.11,0.11,0.11,0.07
"135",0.48,0.41,0.38,0.39,0.41,0.46,0.46,0.48,0.45,0.47,0.48,0.47,0.48,0.44,0.43,0.43,0.41,0.41,0.54
"136",0.9,0.87,0.87,0.82,0.77,0.77,0.73,0.74,0.75,0.77,0.73,0.71,0.72,0.76,0.77,0.82,0.83,0.8,0.88
"137",0.05,0.05,0.06,0.08,0.13,0.18,0.25,0.34,0.38,0.42,0.45,0.51,0.56,0.55,0.54,0.59,0.61,0.67,0.33
"138",0.13,0.11,0.08,0.06,0.05,0.06,0.06,0.04,0.01,0,0,0,0.01,0.01,0.01,0.01,0.02,0.02,0
"139",0.65,0.67,0.69,0.7,0.69,0.67,0.68,0.61,0.57,0.5,0.44,0.36,0.33,0.23,0.21,0.2,0.18,0.17,0.46
"140",0.16,0.12,0.11,0.08,0.06,0.07,0.09,0.1,0.17,0.23,0.27,0.28,0.32,0.32,0.31,0.32,0.32,0.32,0.12
"141",0.12,0.1,0.06,0.04,0.03,0.02,0.03,0.03,0.04,0.04,0.05,0.06,0.07,0.08,0.08,0.09,0.11,0.15,0.01
"142",0.15,0.13,0.15,0.21,0.3,0.41,0.56,0.7,0.75,0.7,0.57,0.44,0.36,0.25,0.22,0.18,0.14,0.12,0.3
"143",0,0,0,0,0,0,0,0,0,0,0.02,0.04,0.05,0.09,0.1,0.1,0.12,0.17,0
"144",0.96,0.97,0.96,0.92,0.88,0.77,0.7,0.59,0.47,0.35,0.24,0.2,0.16,0.15,0.14,0.14,0.15,0.19,0.47
"145",0.55,0.47,0.41,0.28,0.15,0.09,0.04,0.02,0.02,0.02,0,0,0,0,0,0.01,0.02,0.02,0.01
"146",0.55,0.49,0.4,0.35,0.36,0.33,0.27,0.27,0.26,0.35,0.4,0.51,0.62,0.65,0.72,0.8,0.84,0.87,0.56
"147",0.8,0.77,0.67,0.63,0.56,0.5,0.44,0.4,0.42,0.4,0.48,0.48,0.54,0.64,0.73,0.76,0.83,0.83,0.65
"148",0.1,0.12,0.11,0.13,0.23,0.29,0.41,0.48,0.58,0.54,0.4,0.29,0.18,0.14,0.07,0.06,0.04,0.06,0.2
"149",0.63,0.61,0.61,0.58,0.56,0.5,0.49,0.47,0.46,0.46,0.47,0.48,0.49,0.5,0.52,0.51,0.54,0.51,0.56
"150",0.75,0.77,0.81,0.81,0.84,0.89,0.94,0.97,0.92,0.84,0.71,0.6,0.43,0.37,0.25,0.24,0.16,0.16,0.71
"151",0.79,0.76,0.74,0.7,0.68,0.64,0.62,0.54,0.48,0.47,0.42,0.39,0.38,0.35,0.34,0.34,0.37,0.38,0.54
"152",0.35,0.34,0.34,0.32,0.31,0.29,0.27,0.29,0.28,0.27,0.25,0.22,0.24,0.28,0.31,0.33,0.35,0.38,0.28
"153",0.15,0.15,0.18,0.17,0.15,0.13,0.12,0.09,0.06,0.06,0.06,0.06,0.06,0.05,0.08,0.13,0.14,0.15,0.05
"154",0.77,0.75,0.71,0.72,0.71,0.69,0.66,0.57,0.5,0.37,0.31,0.24,0.15,0.14,0.06,0.06,0.04,0.04,0.34
"155",0.1,0.06,0.06,0.05,0.05,0.03,0.03,0.03,0.06,0.07,0.15,0.22,0.36,0.37,0.41,0.47,0.52,0.49,0.07
"156",0.57,0.58,0.54,0.52,0.5,0.46,0.49,0.5,0.51,0.51,0.53,0.55,0.6,0.65,0.7,0.72,0.76,0.78,0.66
"157",0.41,0.4,0.38,0.31,0.31,0.28,0.24,0.17,0.12,0.11,0.08,0.05,0.03,0.01,0.01,0.03,0.03,0.1,0.11
"158",0.2,0.16,0.12,0.08,0.07,0.09,0.15,0.16,0.21,0.29,0.39,0.53,0.64,0.76,0.78,0.78,0.77,0.77,0.28
"159",0.17,0.2,0.21,0.19,0.17,0.21,0.19,0.15,0.11,0.07,0.05,0.04,0.04,0.04,0.06,0.06,0.07,0.1,0.06
"160",0.04,0.04,0.04,0.02,0.02,0.01,0,0,0,0,0,0,0,0.01,0.01,0.02,0.03,0.05,0
"161",0.15,0.13,0.13,0.11,0.09,0.06,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.06,0.09,0.15,0.24,0.02
"162",0.01,0,0,0,0,0,0,0,0,0.01,0.04,0.04,0.06,0.1,0.15,0.19,0.22,0.31,0
"163",0.8,0.77,0.73,0.74,0.69,0.63,0.56,0.52,0.43,0.36,0.32,0.31,0.26,0.24,0.24,0.27,0.3,0.36,0.52
"164",0.34,0.33,0.32,0.3,0.24,0.19,0.16,0.15,0.1,0.09,0.08,0.06,0.07,0.07,0.07,0.07,0.08,0.08,0.07
"165",0.28,0.2,0.17,0.12,0.08,0.05,0.04,0.02,0.04,0.03,0.05,0.11,0.17,0.29,0.42,0.58,0.71,0.8,0.08
"166",0.52,0.52,0.51,0.54,0.57,0.63,0.7,0.78,0.85,0.87,0.92,0.94,0.9,0.89,0.87,0.85,0.83,0.85,0.86
"167",0.54,0.56,0.57,0.59,0.63,0.7,0.8,0.78,0.88,0.92,0.96,0.99,1,1,1,1,1,0.96,0.95
"168",0.14,0.14,0.14,0.16,0.19,0.22,0.25,0.25,0.27,0.27,0.3,0.37,0.4,0.52,0.57,0.6,0.65,0.73,0.32
"169",0.35,0.35,0.35,0.34,0.39,0.38,0.42,0.49,0.55,0.67,0.73,0.76,0.78,0.77,0.71,0.69,0.64,0.63,0.62
"170",0.87,0.79,0.65,0.54,0.46,0.38,0.32,0.25,0.21,0.24,0.25,0.29,0.27,0.31,0.39,0.44,0.49,0.5,0.37
"171",0.46,0.38,0.29,0.23,0.19,0.14,0.14,0.17,0.21,0.24,0.33,0.41,0.55,0.74,0.87,0.94,0.96,0.93,0.38
"172",0.64,0.61,0.6,0.55,0.47,0.47,0.42,0.33,0.31,0.28,0.25,0.23,0.2,0.18,0.15,0.17,0.17,0.17,0.3
"173",0.63,0.62,0.63,0.6,0.56,0.41,0.29,0.17,0.13,0.09,0.03,0.01,0,0,0,0,0.01,0.05,0.04
"174",0.2,0.19,0.18,0.2,0.23,0.28,0.34,0.38,0.4,0.39,0.46,0.53,0.54,0.55,0.58,0.63,0.71,0.8,0.42
"175",0.67,0.65,0.65,0.63,0.67,0.7,0.72,0.76,0.79,0.8,0.86,0.94,0.97,0.99,0.99,0.98,0.98,0.95,0.9
"176",0.08,0.07,0.06,0.05,0.03,0.04,0.04,0.03,0.05,0.07,0.09,0.13,0.15,0.19,0.26,0.41,0.52,0.61,0.07
"177",0.84,0.81,0.77,0.7,0.68,0.68,0.68,0.63,0.62,0.59,0.6,0.6,0.6,0.6,0.59,0.61,0.6,0.57,0.76
"178",0.26,0.26,0.28,0.29,0.31,0.34,0.3,0.26,0.21,0.15,0.13,0.12,0.1,0.11,0.11,0.11,0.12,0.15,0.17
"179",0.9,0.87,0.84,0.82,0.72,0.62,0.53,0.44,0.35,0.25,0.14,0.09,0.07,0.06,0.02,0.01,0.01,0.03,0.15
