"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"74",0.79,0.71,0.62,0.56,0.53,0.45,0.37,0.33,0.3,0.26,0.25,0.24,0.23,0.19,0.17,0.17,0.18,0.16,0.25
"75",0.22,0.25,0.31,0.35,0.48,0.55,0.67,0.83,0.91,0.91,0.82,0.66,0.59,0.48,0.41,0.37,0.35,0.4,0.64
"76",0.02,0.02,0.07,0.16,0.23,0.41,0.48,0.64,0.72,0.76,0.73,0.72,0.77,0.76,0.75,0.82,0.84,0.86,0.52
"77",0.39,0.25,0.16,0.1,0.07,0.06,0.04,0.05,0.04,0.03,0.05,0.07,0.14,0.26,0.41,0.52,0.56,0.69,0.08
"78",0.16,0.15,0.19,0.18,0.18,0.25,0.49,0.62,0.77,0.82,0.84,0.76,0.66,0.52,0.38,0.29,0.25,0.19,0.43
"79",0.37,0.37,0.37,0.37,0.35,0.34,0.32,0.32,0.31,0.3,0.24,0.21,0.18,0.13,0.09,0.08,0.05,0.03,0.17
"80",0.15,0.15,0.16,0.15,0.14,0.2,0.26,0.31,0.37,0.41,0.5,0.57,0.57,0.61,0.57,0.53,0.48,0.47,0.34
"81",0.3,0.27,0.28,0.26,0.3,0.36,0.46,0.54,0.66,0.69,0.79,0.79,0.71,0.65,0.56,0.51,0.48,0.46,0.54
"82",0.53,0.48,0.44,0.42,0.38,0.36,0.34,0.31,0.27,0.24,0.24,0.25,0.24,0.23,0.32,0.34,0.35,0.38,0.32
"83",0.17,0.16,0.13,0.13,0.12,0.19,0.21,0.22,0.24,0.3,0.32,0.36,0.38,0.4,0.4,0.41,0.4,0.41,0.26
"84",0.48,0.48,0.49,0.53,0.56,0.59,0.62,0.62,0.62,0.58,0.59,0.59,0.55,0.55,0.52,0.54,0.56,0.54,0.62
"85",0.08,0.06,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0,0.02,0.04,0.07,0.13,0.17,0.01
"86",0.64,0.64,0.63,0.68,0.75,0.81,0.88,0.92,0.96,0.91,0.8,0.7,0.61,0.51,0.45,0.46,0.47,0.51,0.77
"87",0.01,0,0,0,0,0,0.01,0.03,0.07,0.1,0.12,0.14,0.15,0.13,0.13,0.11,0.1,0.1,0.01
"88",0.57,0.53,0.49,0.48,0.46,0.42,0.44,0.4,0.36,0.39,0.39,0.44,0.5,0.55,0.57,0.6,0.61,0.64,0.47
"89",0.3,0.26,0.19,0.12,0.08,0.06,0.05,0.04,0.05,0.07,0.14,0.23,0.33,0.52,0.64,0.75,0.86,0.95,0.14
"90",0.43,0.41,0.38,0.36,0.31,0.27,0.25,0.25,0.23,0.18,0.15,0.11,0.07,0.04,0.03,0.01,0.01,0.02,0.1
"91",0.62,0.61,0.57,0.58,0.58,0.55,0.5,0.43,0.39,0.35,0.34,0.36,0.37,0.4,0.41,0.43,0.48,0.55,0.51
"92",0.14,0.14,0.13,0.08,0.06,0.05,0.04,0.01,0.02,0.02,0.02,0.03,0.05,0.05,0.07,0.12,0.14,0.18,0.01
"93",0.45,0.3,0.21,0.1,0.03,0.02,0,0,0,0,0,0,0.01,0.03,0.09,0.12,0.24,0.35,0.01
"94",0.65,0.54,0.42,0.38,0.31,0.27,0.24,0.26,0.3,0.33,0.38,0.4,0.47,0.54,0.53,0.54,0.51,0.5,0.48
"95",0.34,0.39,0.49,0.61,0.73,0.84,0.87,0.85,0.68,0.54,0.37,0.3,0.26,0.15,0.14,0.13,0.12,0.11,0.38
"96",0.36,0.3,0.26,0.23,0.2,0.22,0.17,0.15,0.13,0.09,0.07,0.09,0.11,0.1,0.09,0.09,0.08,0.08,0.11
"97",0.19,0.19,0.17,0.18,0.17,0.19,0.21,0.28,0.3,0.3,0.28,0.25,0.26,0.27,0.28,0.28,0.32,0.33,0.24
"98",0.48,0.49,0.55,0.57,0.58,0.6,0.63,0.67,0.74,0.78,0.84,0.87,0.93,0.94,0.94,0.89,0.87,0.81,0.88
"99",0.87,0.78,0.72,0.63,0.49,0.35,0.22,0.19,0.13,0.12,0.09,0.08,0.12,0.13,0.15,0.16,0.19,0.2,0.17
"100",0.33,0.3,0.26,0.22,0.18,0.16,0.17,0.2,0.19,0.2,0.23,0.23,0.25,0.31,0.35,0.39,0.42,0.47,0.2
"101",0.42,0.33,0.26,0.2,0.15,0.12,0.1,0.09,0.12,0.16,0.22,0.24,0.32,0.34,0.36,0.39,0.42,0.47,0.22
"102",0.48,0.47,0.42,0.41,0.43,0.42,0.46,0.51,0.52,0.56,0.57,0.52,0.48,0.39,0.36,0.27,0.24,0.21,0.44
"103",0.21,0.18,0.15,0.14,0.16,0.16,0.2,0.27,0.34,0.39,0.43,0.5,0.57,0.6,0.63,0.63,0.58,0.63,0.34
"104",0.04,0.03,0.03,0.03,0.02,0.01,0,0,0,0,0,0.03,0.03,0.04,0.04,0.04,0.08,0.11,0
"105",0.62,0.52,0.44,0.37,0.35,0.31,0.31,0.36,0.42,0.46,0.59,0.7,0.74,0.8,0.81,0.81,0.79,0.8,0.64
"106",0.63,0.55,0.51,0.4,0.33,0.26,0.24,0.25,0.24,0.26,0.31,0.42,0.51,0.56,0.65,0.72,0.8,0.87,0.41
"107",0.2,0.2,0.2,0.22,0.24,0.32,0.42,0.46,0.55,0.56,0.6,0.55,0.54,0.5,0.45,0.41,0.38,0.31,0.4
"108",0.07,0.05,0.06,0.06,0.07,0.07,0.08,0.14,0.22,0.28,0.35,0.43,0.55,0.61,0.68,0.76,0.84,0.89,0.23
"109",0.53,0.46,0.4,0.33,0.31,0.34,0.33,0.34,0.35,0.37,0.44,0.55,0.72,0.81,0.88,0.94,0.98,0.99,0.51
"110",0.16,0.14,0.11,0.1,0.09,0.09,0.08,0.06,0.05,0.06,0.08,0.09,0.07,0.08,0.12,0.15,0.19,0.21,0.06
"111",0.24,0.23,0.21,0.19,0.17,0.19,0.17,0.16,0.17,0.19,0.24,0.29,0.33,0.43,0.51,0.7,0.75,0.8,0.26
"112",0.31,0.29,0.27,0.22,0.23,0.24,0.2,0.17,0.11,0.07,0.04,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.02
"113",0.05,0.08,0.12,0.25,0.37,0.55,0.74,0.88,0.97,1,0.99,0.93,0.81,0.75,0.67,0.65,0.64,0.64,0.67
"114",0.34,0.25,0.19,0.15,0.13,0.1,0.08,0.06,0.06,0.06,0.09,0.13,0.17,0.23,0.3,0.37,0.47,0.52,0.11
"115",0.42,0.4,0.39,0.41,0.44,0.45,0.47,0.47,0.53,0.54,0.55,0.54,0.56,0.55,0.56,0.55,0.54,0.57,0.56
"116",0.05,0.04,0.06,0.06,0.08,0.07,0.08,0.15,0.21,0.24,0.27,0.37,0.51,0.58,0.7,0.73,0.74,0.72,0.17
"117",0.27,0.25,0.21,0.17,0.14,0.11,0.08,0.09,0.09,0.09,0.07,0.07,0.08,0.15,0.2,0.21,0.26,0.28,0.08
"118",0.67,0.59,0.53,0.43,0.35,0.25,0.19,0.17,0.17,0.18,0.17,0.18,0.19,0.22,0.24,0.24,0.24,0.22,0.23
"119",0.07,0.1,0.13,0.2,0.24,0.32,0.58,0.77,0.9,0.98,0.98,0.91,0.84,0.72,0.65,0.61,0.55,0.49,0.59
"120",0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.02,0.05,0.13,0.17,0
"121",0.44,0.47,0.5,0.52,0.6,0.61,0.66,0.7,0.71,0.71,0.61,0.48,0.39,0.35,0.27,0.17,0.15,0.14,0.51
"122",0.91,0.94,0.93,0.93,0.95,0.98,1,0.99,0.99,0.95,0.94,0.94,0.95,0.93,0.93,0.93,0.98,0.97,0.99
"123",0.84,0.88,0.84,0.84,0.8,0.75,0.58,0.49,0.37,0.3,0.27,0.2,0.17,0.15,0.13,0.11,0.11,0.12,0.31
"124",0.04,0.02,0,0,0,0,0.01,0.01,0.03,0.06,0.09,0.12,0.17,0.18,0.21,0.19,0.21,0.25,0.01
"125",0.65,0.63,0.63,0.64,0.59,0.55,0.5,0.45,0.42,0.37,0.36,0.35,0.34,0.37,0.43,0.45,0.47,0.52,0.5
"126",0.56,0.6,0.66,0.74,0.75,0.81,0.81,0.76,0.69,0.62,0.52,0.39,0.35,0.33,0.35,0.36,0.37,0.4,0.63
"127",0.57,0.56,0.52,0.49,0.48,0.51,0.53,0.58,0.63,0.65,0.69,0.71,0.69,0.67,0.66,0.66,0.66,0.64,0.69
"128",0.7,0.66,0.61,0.56,0.49,0.44,0.32,0.32,0.28,0.26,0.21,0.19,0.19,0.18,0.18,0.16,0.23,0.27,0.29
"129",0.63,0.63,0.6,0.57,0.55,0.46,0.31,0.25,0.2,0.18,0.17,0.17,0.17,0.17,0.19,0.22,0.27,0.28,0.23
"130",0.75,0.78,0.78,0.78,0.81,0.79,0.77,0.79,0.76,0.67,0.61,0.52,0.46,0.36,0.32,0.3,0.28,0.24,0.71
"131",0.87,0.89,0.89,0.85,0.78,0.63,0.51,0.32,0.2,0.07,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03
"132",0.17,0.13,0.12,0.09,0.05,0.03,0.01,0,0,0,0,0,0,0.01,0.02,0.02,0.03,0.04,0
"133",0.87,0.92,0.97,0.99,0.97,0.95,0.95,0.91,0.9,0.86,0.85,0.78,0.74,0.69,0.7,0.68,0.67,0.64,0.95
"134",0.02,0.02,0.02,0.02,0.03,0.04,0.07,0.09,0.1,0.12,0.15,0.18,0.2,0.21,0.23,0.28,0.31,0.36,0.05
"135",0.62,0.54,0.49,0.44,0.38,0.33,0.28,0.23,0.18,0.14,0.13,0.08,0.08,0.08,0.08,0.09,0.12,0.14,0.13
"136",0.84,0.82,0.84,0.84,0.85,0.88,0.94,0.96,0.96,0.96,0.99,0.98,0.93,0.87,0.83,0.73,0.73,0.68,0.97
"137",0.59,0.6,0.6,0.65,0.66,0.72,0.78,0.81,0.82,0.84,0.77,0.74,0.66,0.57,0.52,0.45,0.43,0.41,0.76
"138",0.06,0.02,0.02,0.02,0,0,0,0,0,0,0,0.01,0.02,0.03,0.03,0.04,0.06,0.06,0
"139",0.68,0.66,0.56,0.48,0.39,0.3,0.21,0.15,0.16,0.16,0.19,0.28,0.33,0.47,0.6,0.71,0.76,0.86,0.36
"140",0.66,0.65,0.59,0.6,0.55,0.5,0.41,0.36,0.29,0.21,0.2,0.16,0.13,0.11,0.1,0.11,0.11,0.12,0.24
"141",0.55,0.49,0.38,0.34,0.28,0.26,0.2,0.19,0.24,0.26,0.27,0.3,0.38,0.39,0.41,0.39,0.38,0.28,0.27
"142",0.39,0.32,0.25,0.19,0.13,0.11,0.08,0.07,0.05,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.04,0.05,0.05
"143",0.03,0.03,0.03,0.02,0.02,0.01,0.01,0,0.01,0.01,0.03,0.05,0.06,0.07,0.09,0.09,0.09,0.13,0.01
"144",0.39,0.34,0.35,0.32,0.3,0.29,0.26,0.26,0.26,0.27,0.35,0.36,0.44,0.52,0.63,0.71,0.75,0.85,0.38
"145",0.08,0.06,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.02,0.07,0.08,0.1,0.11,0.16,0.23,0.29,0.33,0.01
"146",0.4,0.41,0.47,0.54,0.58,0.62,0.68,0.78,0.92,0.95,0.99,1,0.99,1,1,0.99,0.98,0.96,0.91
"147",0.32,0.32,0.36,0.37,0.42,0.49,0.58,0.7,0.77,0.85,0.9,0.92,0.91,0.87,0.82,0.81,0.79,0.77,0.78
"148",0.19,0.16,0.1,0.05,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0.01,0.02,0.02,0
"149",0.63,0.55,0.49,0.46,0.45,0.44,0.48,0.54,0.54,0.59,0.61,0.63,0.66,0.61,0.6,0.59,0.57,0.56,0.61
"150",0.45,0.39,0.34,0.28,0.23,0.17,0.17,0.18,0.25,0.31,0.39,0.51,0.64,0.77,0.9,0.98,1,1,0.42
"151",0.58,0.52,0.52,0.53,0.54,0.58,0.63,0.7,0.76,0.86,0.94,1,1,1,0.91,0.87,0.81,0.76,0.83
"152",0.52,0.48,0.47,0.53,0.56,0.61,0.68,0.82,0.88,0.89,0.85,0.7,0.6,0.46,0.4,0.33,0.27,0.26,0.67
"153",0.05,0.04,0.02,0.01,0.02,0.02,0.03,0.02,0.01,0.01,0.02,0.02,0.02,0.04,0.08,0.08,0.11,0.14,0
"154",0.32,0.26,0.22,0.2,0.14,0.1,0.08,0.11,0.13,0.15,0.22,0.39,0.5,0.65,0.74,0.74,0.73,0.66,0.24
"155",0.01,0.03,0.05,0.08,0.12,0.18,0.24,0.29,0.3,0.27,0.22,0.17,0.12,0.12,0.1,0.12,0.16,0.17,0.13
"156",0.73,0.66,0.63,0.62,0.59,0.58,0.59,0.56,0.5,0.53,0.55,0.56,0.54,0.56,0.56,0.58,0.57,0.56,0.69
"157",0.23,0.15,0.12,0.1,0.07,0.07,0.06,0.05,0.03,0.02,0.03,0.04,0.04,0.05,0.07,0.09,0.15,0.16,0.03
"158",0.73,0.73,0.81,0.86,0.86,0.82,0.77,0.67,0.53,0.44,0.34,0.26,0.25,0.23,0.24,0.24,0.23,0.22,0.47
"159",0.34,0.25,0.2,0.1,0.07,0.02,0.02,0.01,0,0,0,0,0,0.01,0.01,0.01,0.03,0.03,0
"160",0.16,0.12,0.06,0.06,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.04,0.04,0.05,0.08,0.09,0.1,0.01
"161",0.03,0.01,0.01,0.01,0,0,0,0,0,0,0,0.02,0.04,0.06,0.1,0.13,0.16,0.18,0
"162",0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.04,0.03,0.06,0.07,0.07,0.1,0.11,0.1,0.11,0.12,0.13,0.03
"163",0.68,0.59,0.56,0.44,0.34,0.27,0.25,0.26,0.28,0.31,0.35,0.39,0.5,0.56,0.68,0.78,0.88,0.92,0.44
"164",0.38,0.28,0.21,0.16,0.1,0.06,0.04,0.03,0.02,0.02,0.01,0.01,0.02,0.04,0.08,0.08,0.11,0.14,0.02
"165",0,0.01,0.01,0.04,0.04,0.05,0.1,0.15,0.23,0.31,0.39,0.49,0.59,0.62,0.67,0.65,0.67,0.67,0.14
"166",0.96,0.93,0.91,0.85,0.72,0.63,0.54,0.44,0.28,0.19,0.13,0.08,0.05,0.05,0.03,0.03,0.03,0.02,0.18
"167",0.94,0.96,0.94,0.96,0.99,0.98,0.96,0.98,0.97,0.94,0.93,0.93,0.9,0.86,0.86,0.85,0.81,0.8,0.99
"168",0.37,0.39,0.42,0.44,0.45,0.46,0.46,0.4,0.33,0.29,0.22,0.15,0.1,0.09,0.09,0.07,0.06,0.1,0.22
"169",0.88,0.84,0.75,0.68,0.6,0.51,0.38,0.31,0.28,0.24,0.24,0.24,0.24,0.28,0.36,0.39,0.47,0.55,0.39
"170",0.43,0.44,0.44,0.51,0.54,0.57,0.57,0.62,0.59,0.63,0.67,0.67,0.73,0.82,0.87,0.89,0.91,0.9,0.76
"171",0.7,0.69,0.66,0.6,0.59,0.59,0.54,0.51,0.44,0.38,0.27,0.24,0.2,0.15,0.11,0.07,0.06,0.05,0.34
"172",0.59,0.52,0.45,0.37,0.33,0.26,0.23,0.22,0.25,0.3,0.34,0.4,0.44,0.46,0.54,0.55,0.53,0.55,0.39
"173",0.02,0.02,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.04,0
"174",0.54,0.54,0.52,0.56,0.56,0.58,0.6,0.61,0.58,0.54,0.49,0.44,0.4,0.34,0.32,0.32,0.31,0.29,0.5
"175",0.87,0.88,0.91,0.95,0.98,0.99,0.99,0.98,0.92,0.91,0.85,0.82,0.79,0.77,0.76,0.74,0.74,0.74,0.96
"176",0.17,0.16,0.17,0.19,0.21,0.22,0.3,0.32,0.31,0.28,0.25,0.18,0.12,0.12,0.09,0.08,0.08,0.08,0.14
"177",0.82,0.8,0.73,0.74,0.7,0.69,0.66,0.67,0.67,0.65,0.63,0.64,0.68,0.72,0.72,0.77,0.78,0.79,0.83
"178",0.39,0.34,0.28,0.25,0.22,0.23,0.22,0.25,0.24,0.25,0.28,0.32,0.32,0.3,0.27,0.23,0.24,0.28,0.22
"179",0.25,0.22,0.19,0.13,0.09,0.04,0.04,0.02,0.02,0.03,0.06,0.11,0.15,0.21,0.31,0.45,0.52,0.57,0.09
"180",0.59,0.57,0.58,0.6,0.58,0.57,0.57,0.59,0.63,0.71,0.78,0.83,0.91,0.95,0.96,0.97,0.96,0.94,0.87
