"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"44",1,0.98,0.95,0.84,0.75,0.63,0.47,0.35,0.27,0.18,0.12,0.12,0.16,0.23,0.3,0.35,0.42,0.52,0.45
"45",0.65,0.74,0.82,0.88,0.91,0.88,0.84,0.8,0.72,0.7,0.63,0.58,0.55,0.57,0.57,0.55,0.54,0.54,0.8
"46",0.06,0.08,0.13,0.23,0.31,0.4,0.49,0.53,0.46,0.37,0.28,0.22,0.16,0.12,0.11,0.1,0.1,0.1,0.14
"47",0.12,0.11,0.09,0.08,0.07,0.05,0.04,0.03,0.01,0.01,0.01,0.04,0.06,0.06,0.1,0.12,0.14,0.16,0.03
"48",0.06,0.1,0.15,0.21,0.28,0.38,0.5,0.56,0.62,0.64,0.6,0.59,0.59,0.6,0.65,0.67,0.73,0.76,0.44
"49",0.33,0.3,0.28,0.22,0.12,0.09,0.05,0.04,0.04,0.03,0.04,0.04,0.04,0.11,0.17,0.21,0.27,0.37,0.05
"50",0.82,0.81,0.85,0.81,0.76,0.7,0.58,0.4,0.25,0.2,0.14,0.04,0.03,0.02,0.03,0.04,0.04,0.04,0.2
"51",0.94,0.82,0.8,0.7,0.59,0.52,0.48,0.42,0.37,0.36,0.36,0.43,0.47,0.48,0.49,0.55,0.55,0.56,0.56
"52",0.3,0.23,0.16,0.1,0.07,0.02,0.01,0,0.03,0.03,0.03,0.04,0.08,0.12,0.2,0.28,0.38,0.47,0.04
"53",0.62,0.58,0.5,0.42,0.31,0.23,0.13,0.04,0.02,0,0,0,0,0,0,0,0,0.01,0
"54",0.08,0.08,0.07,0.06,0.06,0.05,0.05,0.01,0.02,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0,0
"55",0.51,0.52,0.55,0.59,0.59,0.61,0.59,0.52,0.49,0.35,0.25,0.14,0.09,0.06,0.06,0.06,0.1,0.11,0.29
"56",0.67,0.76,0.83,0.86,0.89,0.88,0.83,0.82,0.79,0.8,0.83,0.84,0.88,0.94,0.97,0.98,1,0.99,0.98
"57",0.65,0.68,0.68,0.68,0.7,0.68,0.68,0.64,0.52,0.45,0.34,0.25,0.19,0.16,0.15,0.12,0.15,0.18,0.41
"58",0.31,0.24,0.22,0.16,0.13,0.11,0.11,0.1,0.1,0.12,0.15,0.26,0.36,0.43,0.5,0.55,0.6,0.6,0.18
"59",0.55,0.49,0.43,0.37,0.37,0.39,0.44,0.46,0.52,0.64,0.78,0.82,0.86,0.94,0.93,0.95,0.94,0.92,0.73
"60",0.51,0.51,0.5,0.52,0.57,0.69,0.82,0.87,0.86,0.73,0.57,0.43,0.27,0.16,0.08,0.05,0.03,0.03,0.4
"61",0.01,0,0,0,0,0,0,0,0,0.01,0.03,0.06,0.09,0.12,0.14,0.18,0.19,0.21,0
"62",0.66,0.62,0.57,0.5,0.43,0.39,0.29,0.22,0.18,0.11,0.07,0.06,0.04,0.01,0,0.01,0.01,0.01,0.09
"63",0.54,0.54,0.51,0.48,0.46,0.43,0.42,0.39,0.36,0.29,0.26,0.22,0.18,0.17,0.16,0.15,0.16,0.16,0.28
"64",0.68,0.7,0.77,0.82,0.85,0.83,0.83,0.83,0.78,0.71,0.66,0.62,0.58,0.49,0.5,0.48,0.49,0.49,0.82
"65",0.75,0.77,0.81,0.83,0.94,0.97,0.99,0.92,0.78,0.65,0.53,0.38,0.28,0.2,0.16,0.16,0.14,0.16,0.58
"66",0.38,0.31,0.29,0.29,0.3,0.29,0.26,0.32,0.36,0.46,0.55,0.58,0.7,0.78,0.83,0.86,0.88,0.89,0.52
"67",0.21,0.18,0.17,0.16,0.13,0.12,0.09,0.06,0.03,0.02,0.01,0.01,0.01,0.01,0,0,0,0,0
"68",0.89,0.9,0.9,0.87,0.83,0.75,0.64,0.57,0.46,0.35,0.26,0.22,0.22,0.15,0.13,0.11,0.08,0.08,0.35
"69",0.12,0.14,0.19,0.22,0.25,0.34,0.36,0.38,0.35,0.27,0.19,0.18,0.17,0.17,0.18,0.2,0.24,0.26,0.18
"70",0.59,0.52,0.49,0.42,0.33,0.19,0.15,0.09,0.06,0.04,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.05,0.05
"71",0.18,0.19,0.19,0.18,0.2,0.21,0.23,0.3,0.4,0.45,0.55,0.69,0.81,0.91,0.93,0.98,1,1,0.48
"72",0.68,0.7,0.68,0.65,0.67,0.7,0.75,0.76,0.79,0.82,0.81,0.79,0.74,0.69,0.66,0.66,0.62,0.6,0.82
"73",0.41,0.37,0.35,0.33,0.29,0.29,0.27,0.25,0.32,0.34,0.37,0.36,0.36,0.33,0.31,0.31,0.28,0.28,0.3
"74",0.68,0.52,0.41,0.28,0.18,0.1,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.05,0.07,0.08,0.02
"75",0.14,0.18,0.23,0.3,0.36,0.44,0.43,0.43,0.44,0.49,0.5,0.58,0.61,0.63,0.68,0.68,0.65,0.66,0.46
"76",0.02,0.03,0.05,0.1,0.18,0.28,0.43,0.57,0.7,0.75,0.78,0.77,0.81,0.75,0.75,0.8,0.84,0.87,0.45
"77",0.69,0.71,0.65,0.64,0.7,0.71,0.79,0.81,0.86,0.83,0.84,0.81,0.78,0.74,0.67,0.6,0.47,0.43,0.83
"78",0.17,0.16,0.17,0.18,0.19,0.23,0.25,0.3,0.31,0.32,0.36,0.4,0.43,0.42,0.44,0.49,0.49,0.53,0.23
"79",0.71,0.65,0.52,0.39,0.27,0.16,0.11,0.03,0.02,0.01,0,0,0,0,0,0,0,0.01,0.02
"80",0.28,0.29,0.31,0.28,0.26,0.25,0.23,0.21,0.19,0.19,0.19,0.17,0.17,0.18,0.16,0.18,0.21,0.23,0.16
"81",0.5,0.49,0.5,0.44,0.42,0.39,0.35,0.34,0.28,0.23,0.19,0.19,0.19,0.19,0.2,0.24,0.28,0.35,0.28
"82",0.37,0.34,0.32,0.32,0.32,0.38,0.42,0.5,0.57,0.61,0.63,0.64,0.69,0.68,0.66,0.63,0.61,0.59,0.56
"83",0.19,0.17,0.18,0.19,0.2,0.21,0.26,0.3,0.35,0.44,0.45,0.45,0.36,0.3,0.28,0.28,0.29,0.29,0.28
"84",0.39,0.33,0.29,0.23,0.22,0.17,0.14,0.13,0.15,0.2,0.26,0.3,0.42,0.48,0.57,0.65,0.78,0.88,0.29
"85",0.23,0.23,0.2,0.22,0.18,0.22,0.18,0.28,0.37,0.5,0.57,0.59,0.55,0.5,0.45,0.41,0.4,0.41,0.34
"86",0.33,0.38,0.4,0.44,0.45,0.55,0.65,0.7,0.82,0.91,0.97,0.98,1,0.98,0.95,0.94,0.89,0.82,0.82
"87",0,0,0,0,0.01,0.01,0.01,0.01,0,0,0,0.02,0.03,0.04,0.05,0.07,0.09,0.09,0
"88",0.76,0.76,0.75,0.76,0.75,0.79,0.84,0.89,0.96,0.98,1,0.95,0.91,0.88,0.84,0.77,0.72,0.68,0.99
"89",0.38,0.34,0.35,0.34,0.33,0.31,0.25,0.19,0.16,0.13,0.1,0.08,0.06,0.05,0.04,0.05,0.06,0.08,0.09
"90",0.46,0.35,0.28,0.14,0.08,0.06,0.02,0.02,0,0.01,0.01,0.02,0.04,0.06,0.1,0.2,0.23,0.28,0.02
"91",0.41,0.37,0.35,0.35,0.32,0.31,0.32,0.33,0.4,0.51,0.65,0.81,0.93,0.99,1,0.98,0.92,0.9,0.52
"92",0.11,0.1,0.1,0.1,0.11,0.14,0.15,0.19,0.27,0.28,0.29,0.28,0.19,0.15,0.11,0.11,0.12,0.11,0.12
"93",0.85,0.71,0.61,0.45,0.32,0.23,0.16,0.05,0.01,0,0,0,0,0,0,0,0,0,0
"94",0.9,0.81,0.68,0.54,0.38,0.25,0.15,0.07,0.03,0.02,0.02,0.01,0.01,0,0,0,0,0,0.02
"95",0.24,0.32,0.44,0.65,0.8,0.95,0.98,0.94,0.8,0.54,0.35,0.24,0.18,0.13,0.11,0.09,0.13,0.14,0.35
"96",0.35,0.32,0.24,0.22,0.19,0.14,0.09,0.09,0.08,0.07,0.05,0.04,0.02,0.02,0.03,0.04,0.06,0.06,0.07
"97",0.09,0.08,0.07,0.03,0.03,0.01,0.02,0.02,0.03,0.05,0.06,0.07,0.1,0.15,0.18,0.22,0.32,0.39,0.04
"98",0.17,0.18,0.2,0.24,0.31,0.37,0.42,0.44,0.44,0.47,0.49,0.43,0.39,0.36,0.34,0.3,0.29,0.31,0.36
"99",0.61,0.57,0.48,0.38,0.27,0.16,0.12,0.1,0.08,0.07,0.05,0.04,0.04,0.04,0.05,0.04,0.09,0.11,0.08
"100",0.13,0.09,0.07,0.05,0.08,0.12,0.14,0.17,0.24,0.27,0.29,0.4,0.43,0.4,0.38,0.4,0.39,0.38,0.18
"101",0.8,0.83,0.91,0.96,0.93,0.92,0.86,0.84,0.77,0.73,0.69,0.71,0.82,0.88,0.92,0.92,0.9,0.88,0.98
"102",0.64,0.61,0.61,0.58,0.52,0.5,0.44,0.44,0.43,0.47,0.54,0.53,0.6,0.59,0.58,0.57,0.59,0.6,0.58
"103",0.45,0.43,0.41,0.39,0.38,0.4,0.37,0.42,0.45,0.52,0.52,0.53,0.56,0.54,0.54,0.54,0.49,0.51,0.55
"104",0.03,0.02,0.02,0.02,0.02,0.03,0.04,0.05,0.08,0.11,0.14,0.14,0.12,0.07,0.08,0.07,0.07,0.09,0.03
"105",0.82,0.78,0.76,0.67,0.6,0.53,0.44,0.42,0.31,0.23,0.18,0.15,0.16,0.19,0.19,0.2,0.21,0.22,0.28
"106",0.94,0.94,0.9,0.88,0.87,0.87,0.81,0.77,0.75,0.69,0.55,0.5,0.45,0.4,0.3,0.23,0.24,0.27,0.72
"107",0.09,0.07,0.06,0.06,0.08,0.08,0.08,0.1,0.15,0.2,0.3,0.39,0.48,0.54,0.57,0.67,0.71,0.73,0.14
"108",0.08,0.15,0.19,0.24,0.34,0.44,0.51,0.54,0.64,0.71,0.76,0.73,0.71,0.73,0.65,0.61,0.57,0.53,0.54
"109",0.79,0.77,0.74,0.73,0.74,0.78,0.84,0.92,0.98,0.96,0.92,0.8,0.69,0.6,0.52,0.45,0.35,0.32,0.86
"110",0.2,0.19,0.19,0.16,0.15,0.14,0.14,0.16,0.2,0.24,0.35,0.4,0.46,0.5,0.58,0.61,0.6,0.63,0.23
"111",0.22,0.21,0.19,0.19,0.2,0.21,0.23,0.23,0.24,0.24,0.27,0.26,0.3,0.35,0.36,0.39,0.39,0.4,0.23
"112",0.32,0.28,0.2,0.17,0.14,0.1,0.1,0.08,0.05,0.05,0.06,0.04,0.04,0.03,0.05,0.07,0.09,0.12,0.05
"113",0.16,0.19,0.33,0.38,0.5,0.62,0.81,0.92,0.96,0.92,0.76,0.7,0.57,0.52,0.42,0.41,0.39,0.39,0.61
"114",0.7,0.58,0.48,0.37,0.26,0.2,0.19,0.18,0.18,0.22,0.26,0.27,0.29,0.3,0.34,0.37,0.34,0.33,0.27
"115",0.42,0.4,0.4,0.36,0.4,0.43,0.47,0.56,0.61,0.68,0.78,0.8,0.77,0.75,0.71,0.68,0.65,0.61,0.74
"116",0.27,0.25,0.28,0.3,0.34,0.35,0.41,0.42,0.44,0.44,0.47,0.48,0.47,0.45,0.46,0.47,0.49,0.53,0.45
"117",0.45,0.39,0.33,0.25,0.19,0.14,0.13,0.12,0.08,0.08,0.08,0.07,0.09,0.13,0.15,0.16,0.21,0.24,0.1
"118",0.72,0.64,0.61,0.53,0.45,0.33,0.31,0.25,0.22,0.15,0.11,0.1,0.07,0.06,0.06,0.07,0.08,0.09,0.17
"119",0.32,0.39,0.48,0.61,0.8,0.91,0.99,0.98,0.89,0.78,0.69,0.65,0.55,0.52,0.52,0.53,0.55,0.52,0.76
"120",0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.02,0.05,0
"121",0.45,0.44,0.48,0.49,0.51,0.48,0.43,0.4,0.39,0.36,0.39,0.42,0.42,0.44,0.51,0.59,0.64,0.66,0.49
"122",0.92,0.88,0.87,0.84,0.82,0.82,0.81,0.82,0.82,0.8,0.76,0.73,0.71,0.64,0.59,0.52,0.48,0.51,0.86
"123",0.4,0.37,0.32,0.31,0.3,0.28,0.32,0.28,0.32,0.37,0.44,0.46,0.46,0.46,0.47,0.45,0.45,0.48,0.39
"124",0.21,0.19,0.19,0.17,0.14,0.12,0.11,0.12,0.12,0.13,0.15,0.13,0.15,0.16,0.17,0.21,0.28,0.3,0.06
"125",0.62,0.63,0.66,0.65,0.69,0.69,0.69,0.73,0.77,0.77,0.69,0.61,0.48,0.42,0.34,0.27,0.25,0.25,0.64
"126",0.28,0.3,0.29,0.31,0.35,0.4,0.49,0.6,0.73,0.82,0.87,0.87,0.86,0.82,0.8,0.77,0.76,0.76,0.61
"127",0.85,0.82,0.82,0.8,0.7,0.59,0.45,0.31,0.18,0.13,0.1,0.09,0.11,0.12,0.19,0.23,0.3,0.45,0.28
"128",0.45,0.4,0.37,0.33,0.31,0.3,0.3,0.34,0.39,0.44,0.55,0.67,0.77,0.85,0.86,0.79,0.75,0.66,0.53
"129",0.57,0.57,0.55,0.6,0.65,0.71,0.78,0.79,0.85,0.93,0.94,0.91,0.86,0.77,0.67,0.62,0.58,0.58,0.88
"130",0.35,0.32,0.29,0.26,0.25,0.22,0.19,0.21,0.3,0.36,0.47,0.64,0.79,0.89,0.9,0.89,0.87,0.85,0.43
"131",0.28,0.25,0.19,0.15,0.06,0.05,0.02,0.01,0.01,0.02,0.02,0.04,0.05,0.09,0.11,0.16,0.2,0.25,0.03
"132",0.14,0.13,0.14,0.11,0.07,0.08,0.08,0.08,0.09,0.11,0.13,0.19,0.23,0.22,0.26,0.3,0.31,0.32,0.11
"133",0.75,0.8,0.82,0.78,0.74,0.66,0.62,0.57,0.51,0.48,0.48,0.44,0.45,0.51,0.53,0.58,0.61,0.62,0.7
"134",0,0,0.01,0.01,0.02,0.03,0.07,0.15,0.26,0.37,0.42,0.45,0.46,0.47,0.42,0.36,0.33,0.29,0.12
"135",0.36,0.3,0.22,0.19,0.14,0.12,0.1,0.08,0.07,0.09,0.13,0.17,0.22,0.32,0.42,0.48,0.49,0.5,0.15
"136",0.97,0.93,0.91,0.88,0.8,0.76,0.7,0.62,0.62,0.61,0.63,0.66,0.7,0.76,0.82,0.85,0.93,0.95,0.86
"137",0.06,0.05,0.05,0.02,0.02,0,0,0,0,0.02,0.04,0.05,0.07,0.11,0.21,0.28,0.33,0.37,0.01
"138",0.05,0.02,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0.01,0.03,0.03,0.04,0
"139",0.58,0.57,0.53,0.49,0.45,0.37,0.26,0.22,0.17,0.12,0.09,0.05,0.03,0.04,0.03,0.03,0.04,0.04,0.09
"140",0.29,0.31,0.31,0.28,0.28,0.27,0.27,0.27,0.26,0.27,0.26,0.31,0.29,0.29,0.31,0.32,0.34,0.37,0.24
"141",0.86,0.79,0.68,0.55,0.37,0.3,0.2,0.13,0.07,0.03,0.01,0,0,0.01,0.01,0.02,0.02,0.04,0.02
"142",0.36,0.34,0.31,0.23,0.18,0.16,0.16,0.18,0.17,0.2,0.22,0.23,0.27,0.24,0.19,0.18,0.13,0.13,0.12
"143",0.09,0.07,0.07,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.04,0.05,0.07,0.09,0.11,0.14,0.02
"144",0.44,0.42,0.39,0.4,0.46,0.53,0.63,0.78,0.93,1,0.94,0.82,0.68,0.55,0.47,0.43,0.36,0.32,0.67
"145",0.25,0.24,0.28,0.28,0.32,0.32,0.32,0.3,0.26,0.19,0.12,0.09,0.1,0.08,0.06,0.05,0.05,0.05,0.11
"146",0.52,0.6,0.65,0.71,0.78,0.83,0.88,0.9,0.93,0.91,0.89,0.87,0.84,0.8,0.78,0.76,0.76,0.79,0.93
"147",0.3,0.33,0.34,0.32,0.35,0.45,0.51,0.55,0.6,0.74,0.83,0.9,0.97,0.97,0.98,0.96,0.96,0.95,0.69
"148",0.36,0.27,0.22,0.19,0.15,0.11,0.1,0.09,0.09,0.11,0.1,0.11,0.09,0.1,0.11,0.07,0.06,0.06,0.05
"149",0.62,0.55,0.46,0.42,0.34,0.32,0.29,0.33,0.32,0.32,0.33,0.42,0.45,0.46,0.53,0.54,0.58,0.6,0.41
"150",0.99,0.99,0.94,0.9,0.83,0.73,0.62,0.57,0.42,0.34,0.25,0.21,0.19,0.17,0.17,0.17,0.17,0.19,0.44
"151",0.98,0.97,0.99,0.98,0.98,0.98,0.96,0.95,0.92,0.88,0.84,0.77,0.74,0.68,0.64,0.63,0.6,0.62,0.97
"152",0.95,0.95,0.93,0.88,0.82,0.75,0.71,0.63,0.5,0.36,0.24,0.19,0.19,0.19,0.21,0.23,0.23,0.29,0.54
"153",0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.07,0.11,0.15,0.16,0.2,0.24,0.27,0.27,0.25,0.2,0.03
"154",0.93,0.95,0.93,0.9,0.83,0.74,0.57,0.43,0.33,0.16,0.09,0.06,0.04,0.03,0.02,0.01,0.01,0.01,0.13
"155",0,0,0.02,0.03,0.05,0.1,0.22,0.34,0.54,0.63,0.73,0.77,0.77,0.72,0.63,0.58,0.53,0.51,0.25
"156",0.67,0.62,0.51,0.49,0.4,0.37,0.33,0.34,0.31,0.35,0.41,0.5,0.56,0.63,0.66,0.68,0.68,0.73,0.53
"157",0.19,0.18,0.17,0.16,0.2,0.19,0.18,0.17,0.2,0.19,0.2,0.18,0.16,0.15,0.15,0.18,0.21,0.21,0.11
"158",0.44,0.47,0.51,0.57,0.6,0.72,0.77,0.82,0.81,0.7,0.65,0.59,0.48,0.46,0.44,0.39,0.4,0.42,0.63
"159",0.33,0.23,0.15,0.11,0.1,0.06,0.05,0.03,0.02,0.03,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02
"160",0.2,0.13,0.11,0.06,0.06,0.03,0.03,0.02,0.01,0,0,0,0,0,0,0,0,0,0
"161",0.03,0.02,0.02,0.01,0,0,0,0.02,0.03,0.04,0.06,0.09,0.12,0.15,0.18,0.23,0.29,0.34,0.03
"162",0.06,0.04,0.03,0.02,0,0.01,0.01,0.03,0.03,0.04,0.06,0.06,0.07,0.09,0.1,0.14,0.16,0.18,0.01
"163",0.84,0.84,0.82,0.81,0.81,0.83,0.8,0.78,0.7,0.6,0.5,0.44,0.4,0.39,0.41,0.45,0.46,0.53,0.71
"164",0.33,0.3,0.27,0.25,0.24,0.25,0.24,0.25,0.25,0.22,0.2,0.14,0.09,0.07,0.06,0.06,0.05,0.03,0.13
"165",0,0,0,0,0,0.01,0.02,0.04,0.1,0.15,0.26,0.39,0.51,0.68,0.8,0.85,0.87,0.9,0.03
"166",0.3,0.26,0.22,0.18,0.15,0.12,0.11,0.11,0.14,0.17,0.28,0.42,0.55,0.7,0.81,0.85,0.87,0.89,0.23
"167",0.77,0.7,0.63,0.52,0.4,0.35,0.31,0.36,0.39,0.43,0.57,0.7,0.79,0.89,0.94,0.97,1,0.99,0.64
"168",0.04,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.03,0.08,0.13,0.25,0.34,0.44,0.56,0.61,0.02
"169",0.95,0.95,1,1,1,1,0.97,0.92,0.87,0.8,0.71,0.63,0.57,0.51,0.46,0.43,0.4,0.42,0.83
"170",0.23,0.29,0.41,0.51,0.64,0.73,0.89,0.94,0.9,0.82,0.72,0.63,0.51,0.44,0.39,0.38,0.34,0.35,0.65
"171",0.91,0.93,0.94,0.96,0.98,0.99,0.97,0.95,0.95,0.94,0.93,0.88,0.89,0.82,0.74,0.72,0.7,0.67,0.98
"172",0.85,0.83,0.83,0.78,0.7,0.62,0.52,0.43,0.34,0.26,0.17,0.12,0.1,0.1,0.1,0.11,0.14,0.15,0.29
"173",0.05,0.06,0.07,0.08,0.08,0.1,0.12,0.13,0.16,0.21,0.27,0.27,0.29,0.3,0.33,0.3,0.29,0.32,0.13
"174",0.19,0.13,0.09,0.09,0.08,0.08,0.08,0.12,0.17,0.2,0.32,0.46,0.57,0.74,0.86,0.91,0.93,0.94,0.23
"175",0.67,0.66,0.67,0.7,0.75,0.78,0.84,0.89,0.95,0.89,0.87,0.86,0.85,0.83,0.85,0.86,0.83,0.83,0.89
"176",0.02,0,0,0,0,0,0,0.01,0.04,0.05,0.11,0.21,0.34,0.52,0.69,0.76,0.81,0.83,0.03
"177",0.99,0.99,0.98,0.95,0.94,0.94,0.93,0.9,0.91,0.86,0.85,0.84,0.78,0.76,0.75,0.71,0.68,0.64,0.96
"178",0.56,0.47,0.41,0.34,0.28,0.23,0.18,0.14,0.13,0.12,0.1,0.09,0.08,0.07,0.11,0.12,0.14,0.19,0.13
"179",0.8,0.81,0.83,0.82,0.77,0.69,0.62,0.51,0.41,0.3,0.22,0.18,0.09,0.04,0.02,0.02,0.01,0.01,0.23
