"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"85",0.22,0.19,0.2,0.18,0.18,0.16,0.17,0.19,0.27,0.39,0.54,0.64,0.76,0.87,0.95,0.99,1,1,0.42
"86",0.8,0.73,0.66,0.62,0.54,0.48,0.42,0.34,0.31,0.29,0.33,0.38,0.44,0.5,0.59,0.64,0.68,0.72,0.55
"87",0.06,0.03,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0.09,0
"88",0.42,0.35,0.27,0.22,0.13,0.08,0.04,0.04,0.03,0.03,0.04,0.06,0.1,0.12,0.16,0.23,0.28,0.33,0.05
"89",0.29,0.27,0.22,0.19,0.17,0.15,0.11,0.1,0.07,0.12,0.13,0.21,0.27,0.35,0.43,0.56,0.67,0.77,0.19
"90",0.22,0.19,0.17,0.12,0.1,0.08,0.06,0.08,0.12,0.16,0.24,0.36,0.53,0.55,0.67,0.68,0.67,0.67,0.18
"91",0.03,0.01,0.01,0.01,0.01,0,0,0,0,0.02,0.06,0.12,0.2,0.25,0.38,0.58,0.67,0.72,0.01
"92",0.69,0.77,0.86,0.91,0.91,0.88,0.81,0.74,0.59,0.51,0.47,0.33,0.34,0.34,0.37,0.42,0.44,0.51,0.64
"93",0.01,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.04,0.09,0.13,0.22,0.27,0
"94",0.76,0.8,0.83,0.87,0.89,0.9,0.91,0.9,0.88,0.82,0.81,0.8,0.75,0.67,0.67,0.61,0.57,0.52,0.9
"95",0.25,0.19,0.17,0.14,0.1,0.05,0.04,0.02,0.03,0.02,0.02,0.01,0.01,0.02,0.01,0.03,0.04,0.08,0.02
"96",0.1,0.04,0.01,0,0,0,0,0,0,0,0.01,0.01,0.01,0.03,0.04,0.06,0.07,0.09,0
"97",0.77,0.65,0.55,0.39,0.32,0.29,0.17,0.15,0.15,0.14,0.13,0.14,0.22,0.28,0.36,0.46,0.55,0.61,0.25
"98",0.05,0.04,0.04,0.03,0.03,0.04,0.07,0.1,0.11,0.12,0.12,0.16,0.22,0.28,0.32,0.35,0.41,0.41,0.06
"99",0,0,0,0,0,0,0,0,0,0.01,0.02,0.06,0.11,0.2,0.36,0.48,0.65,0.8,0
"100",0.8,0.78,0.7,0.66,0.61,0.57,0.57,0.48,0.42,0.42,0.39,0.34,0.37,0.36,0.36,0.36,0.33,0.33,0.51
"101",0.22,0.17,0.14,0.12,0.11,0.1,0.09,0.09,0.12,0.12,0.13,0.15,0.16,0.21,0.28,0.32,0.34,0.4,0.12
"102",0.56,0.5,0.43,0.4,0.4,0.39,0.36,0.3,0.33,0.32,0.3,0.27,0.28,0.31,0.35,0.41,0.44,0.49,0.32
"103",0.2,0.17,0.1,0.06,0.05,0.02,0.02,0.01,0.01,0.01,0,0,0,0.02,0.04,0.08,0.1,0.1,0
"104",0.73,0.65,0.52,0.34,0.18,0.09,0.05,0.03,0.03,0.01,0.01,0.02,0.02,0.03,0.04,0.11,0.16,0.24,0.04
"105",0.45,0.44,0.41,0.35,0.29,0.29,0.27,0.28,0.31,0.34,0.4,0.48,0.53,0.53,0.54,0.54,0.47,0.45,0.41
"106",0.16,0.09,0.06,0.04,0.03,0.01,0.01,0.01,0.01,0.01,0,0,0.02,0.02,0.02,0.02,0.01,0.05,0
"107",0.9,0.85,0.8,0.69,0.6,0.47,0.32,0.23,0.12,0.09,0.07,0.07,0.05,0.05,0.06,0.08,0.09,0.07,0.15
"108",0.77,0.73,0.66,0.59,0.51,0.38,0.3,0.25,0.19,0.11,0.09,0.08,0.07,0.05,0.03,0.01,0,0,0.07
"109",0.76,0.77,0.81,0.85,0.93,0.95,0.93,0.82,0.73,0.65,0.61,0.49,0.45,0.41,0.4,0.38,0.38,0.41,0.69
"110",0.1,0.07,0.05,0.03,0.04,0.07,0.16,0.35,0.44,0.62,0.68,0.63,0.59,0.49,0.41,0.34,0.29,0.3,0.22
"111",0.33,0.23,0.16,0.15,0.11,0.12,0.15,0.18,0.2,0.33,0.43,0.58,0.67,0.83,0.89,0.95,0.96,0.94,0.36
"112",0.77,0.7,0.61,0.54,0.47,0.4,0.3,0.26,0.23,0.2,0.17,0.15,0.14,0.17,0.19,0.2,0.27,0.35,0.28
"113",0.04,0.03,0.02,0.01,0.01,0.01,0.02,0.02,0.03,0.04,0.07,0.08,0.08,0.08,0.07,0.08,0.08,0.14,0.03
"114",0.44,0.45,0.44,0.47,0.5,0.55,0.59,0.65,0.75,0.84,0.88,0.9,0.93,0.93,0.92,0.91,0.93,0.93,0.83
"115",0.52,0.47,0.46,0.43,0.41,0.39,0.38,0.41,0.42,0.39,0.42,0.38,0.33,0.32,0.3,0.31,0.28,0.27,0.4
"116",0.42,0.4,0.34,0.32,0.31,0.32,0.36,0.46,0.56,0.75,0.84,0.91,0.98,0.91,0.82,0.7,0.5,0.4,0.61
"117",0.19,0.21,0.25,0.29,0.3,0.3,0.29,0.23,0.2,0.17,0.18,0.18,0.21,0.22,0.23,0.25,0.27,0.25,0.18
"118",0.86,0.79,0.78,0.72,0.64,0.52,0.5,0.42,0.33,0.28,0.23,0.22,0.21,0.21,0.19,0.17,0.17,0.19,0.38
"119",0.5,0.46,0.43,0.39,0.32,0.23,0.18,0.14,0.11,0.1,0.08,0.07,0.04,0.02,0.02,0.02,0.03,0.03,0.1
"120",0.03,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.03,0.06,0.1,0.1,0.12,0
"121",0.01,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.03,0.05,0.1,0.12,0.13,0
"122",0.24,0.2,0.18,0.11,0.07,0.07,0.06,0.1,0.15,0.21,0.33,0.42,0.55,0.68,0.75,0.86,0.94,0.96,0.24
"123",0.68,0.66,0.64,0.62,0.56,0.55,0.52,0.52,0.53,0.53,0.59,0.6,0.7,0.71,0.78,0.8,0.82,0.82,0.69
"124",0.59,0.62,0.64,0.65,0.63,0.57,0.5,0.42,0.36,0.28,0.18,0.16,0.13,0.12,0.09,0.11,0.15,0.18,0.27
"125",0.22,0.16,0.1,0.07,0.04,0.03,0.05,0.05,0.05,0.09,0.12,0.21,0.31,0.43,0.48,0.61,0.7,0.76,0.1
"126",0.99,1,1,0.96,0.94,0.97,0.95,0.94,0.91,0.82,0.76,0.58,0.51,0.35,0.22,0.12,0.05,0.03,0.7
"127",0.76,0.74,0.7,0.66,0.6,0.54,0.44,0.44,0.4,0.4,0.38,0.42,0.45,0.48,0.48,0.47,0.5,0.52,0.6
"128",0.5,0.41,0.32,0.24,0.19,0.17,0.11,0.08,0.05,0.06,0.09,0.1,0.11,0.11,0.15,0.2,0.23,0.28,0.12
"129",0.94,0.91,0.8,0.72,0.56,0.49,0.44,0.34,0.25,0.2,0.16,0.16,0.15,0.19,0.21,0.21,0.23,0.25,0.3
"130",0.07,0.07,0.09,0.11,0.12,0.11,0.13,0.12,0.14,0.17,0.18,0.2,0.23,0.25,0.28,0.28,0.29,0.29,0.13
"131",0.04,0.06,0.08,0.1,0.14,0.16,0.2,0.31,0.37,0.41,0.48,0.52,0.53,0.54,0.63,0.67,0.67,0.67,0.31
"132",0.73,0.71,0.68,0.63,0.6,0.51,0.41,0.38,0.34,0.35,0.3,0.31,0.34,0.36,0.39,0.51,0.54,0.58,0.45
"133",0.5,0.4,0.33,0.21,0.13,0.08,0.06,0.03,0,0,0,0,0,0,0,0.01,0.02,0.04,0
"134",0.25,0.22,0.21,0.21,0.25,0.28,0.32,0.4,0.51,0.56,0.63,0.68,0.76,0.81,0.85,0.9,0.92,0.93,0.54
"135",0.53,0.55,0.53,0.55,0.56,0.61,0.64,0.67,0.68,0.7,0.72,0.76,0.76,0.82,0.83,0.83,0.87,0.89,0.85
"136",0.73,0.65,0.63,0.56,0.52,0.46,0.42,0.37,0.35,0.37,0.35,0.39,0.4,0.45,0.49,0.53,0.59,0.71,0.56
"137",0.64,0.67,0.72,0.76,0.8,0.85,0.91,0.93,0.95,1,0.98,0.96,0.89,0.85,0.86,0.87,0.9,0.91,0.98
"138",0,0,0,0,0.01,0.01,0.01,0.03,0.04,0.07,0.11,0.15,0.21,0.26,0.32,0.29,0.34,0.31,0.05
"139",0.71,0.74,0.72,0.71,0.65,0.59,0.5,0.43,0.39,0.33,0.28,0.24,0.24,0.25,0.27,0.29,0.32,0.34,0.43
"140",0.93,0.95,0.95,0.92,0.88,0.75,0.66,0.6,0.46,0.36,0.34,0.36,0.4,0.45,0.52,0.59,0.62,0.66,0.67
"141",0.12,0.15,0.14,0.14,0.14,0.16,0.28,0.34,0.39,0.6,0.73,0.84,0.93,0.99,0.99,0.98,0.92,0.84,0.42
"142",0.69,0.69,0.71,0.71,0.76,0.8,0.88,0.96,1,0.99,0.99,0.96,0.93,0.88,0.84,0.82,0.81,0.83,0.97
"143",0,0,0,0,0,0,0,0,0,0,0.04,0.06,0.09,0.18,0.23,0.29,0.31,0.42,0
"144",0.64,0.54,0.46,0.43,0.36,0.28,0.19,0.1,0.08,0.06,0.05,0.06,0.09,0.11,0.14,0.17,0.21,0.23,0.08
"145",0.16,0.12,0.08,0.07,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.03,0.03,0.03,0.04,0.02
"146",0.58,0.51,0.43,0.3,0.2,0.13,0.08,0.06,0.02,0.01,0.01,0,0,0,0.03,0.04,0.04,0.04,0.02
"147",0.84,0.83,0.75,0.63,0.45,0.33,0.2,0.14,0.09,0.06,0.04,0.03,0.03,0.03,0.04,0.1,0.15,0.18,0.13
"148",0.99,0.98,0.97,0.96,0.93,0.84,0.79,0.7,0.63,0.59,0.51,0.48,0.46,0.46,0.47,0.48,0.54,0.58,0.78
"149",0.07,0.04,0.04,0.02,0.02,0,0,0,0,0,0.01,0.03,0.05,0.1,0.13,0.2,0.28,0.29,0
"150",0.97,0.95,0.9,0.83,0.74,0.67,0.62,0.59,0.58,0.59,0.57,0.57,0.57,0.59,0.59,0.62,0.69,0.78,0.74
"151",0.11,0.06,0.05,0.03,0.03,0.01,0,0,0,0,0,0.02,0.03,0.05,0.08,0.11,0.13,0.13,0.01
"152",0.49,0.37,0.26,0.14,0.08,0.07,0.06,0.03,0.02,0.02,0.02,0.02,0.02,0.05,0.08,0.09,0.13,0.16,0.03
"153",0.03,0.02,0.02,0.03,0.04,0.04,0.05,0.05,0.03,0.04,0.04,0.04,0.06,0.06,0.08,0.09,0.12,0.14,0.04
"154",0.05,0.05,0.06,0.08,0.14,0.24,0.43,0.57,0.71,0.74,0.69,0.58,0.49,0.42,0.35,0.34,0.29,0.28,0.32
"155",0.14,0.19,0.24,0.27,0.3,0.37,0.47,0.52,0.53,0.55,0.48,0.5,0.43,0.43,0.43,0.41,0.33,0.29,0.36
"156",0.36,0.33,0.32,0.31,0.33,0.38,0.46,0.56,0.7,0.78,0.83,0.81,0.79,0.67,0.52,0.42,0.34,0.32,0.56
"157",0.84,0.74,0.65,0.56,0.44,0.28,0.18,0.16,0.11,0.12,0.14,0.17,0.2,0.27,0.32,0.38,0.44,0.52,0.29
"158",0.87,0.9,0.98,1,1,0.94,0.81,0.65,0.47,0.38,0.27,0.22,0.18,0.16,0.16,0.16,0.18,0.21,0.51
"159",0.11,0.08,0.06,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.04,0.05,0.09,0.11,0.11,0.15,0.01
"160",0.44,0.42,0.43,0.47,0.49,0.56,0.6,0.68,0.68,0.73,0.69,0.65,0.6,0.56,0.54,0.52,0.51,0.5,0.66
"161",0.36,0.34,0.31,0.31,0.3,0.3,0.28,0.29,0.28,0.32,0.33,0.39,0.45,0.47,0.55,0.64,0.7,0.77,0.4
"162",0.09,0.05,0.05,0.03,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.02,0.03,0.04,0.04,0.04,0.06,0.08,0
"163",0.22,0.15,0.15,0.13,0.15,0.17,0.25,0.37,0.54,0.68,0.87,0.98,1,0.99,0.97,0.94,0.91,0.9,0.52
"164",0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.04,0.06,0.1,0.17,0.2,0.27,0.37,0.45,0.02
"165",0.11,0.11,0.14,0.15,0.14,0.14,0.14,0.14,0.15,0.15,0.16,0.15,0.14,0.14,0.16,0.17,0.18,0.21,0.12
"166",0.7,0.71,0.7,0.69,0.68,0.66,0.6,0.56,0.48,0.41,0.39,0.29,0.27,0.21,0.21,0.22,0.22,0.23,0.41
"167",0.64,0.5,0.39,0.28,0.17,0.12,0.06,0.06,0.04,0.01,0,0,0,0.01,0.01,0.04,0.06,0.08,0.05
"168",0.25,0.24,0.26,0.27,0.34,0.37,0.39,0.41,0.44,0.45,0.41,0.42,0.41,0.39,0.38,0.38,0.35,0.39,0.36
"169",0.14,0.18,0.22,0.31,0.42,0.56,0.7,0.86,0.97,0.99,0.94,0.75,0.62,0.48,0.4,0.34,0.29,0.28,0.55
"170",0.43,0.38,0.29,0.19,0.14,0.1,0.07,0.06,0.08,0.09,0.11,0.15,0.16,0.21,0.3,0.37,0.44,0.5,0.12
"171",0.69,0.61,0.53,0.4,0.29,0.24,0.18,0.12,0.09,0.06,0.06,0.06,0.07,0.09,0.13,0.14,0.18,0.24,0.1
"172",0.35,0.33,0.27,0.27,0.23,0.21,0.2,0.2,0.18,0.16,0.14,0.13,0.15,0.18,0.16,0.21,0.22,0.27,0.17
"173",0.27,0.21,0.14,0.09,0.08,0.09,0.05,0.04,0.05,0.05,0.05,0.04,0.03,0.03,0.03,0.04,0.06,0.1,0.01
"174",0.59,0.55,0.47,0.42,0.36,0.32,0.2,0.18,0.13,0.13,0.16,0.18,0.24,0.27,0.32,0.34,0.37,0.39,0.23
"175",0.73,0.71,0.69,0.65,0.55,0.48,0.41,0.33,0.21,0.13,0.09,0.07,0.08,0.07,0.08,0.07,0.09,0.11,0.13
"176",0.35,0.34,0.31,0.35,0.33,0.3,0.29,0.29,0.3,0.3,0.3,0.25,0.23,0.26,0.25,0.25,0.26,0.29,0.24
"177",0.11,0.14,0.14,0.1,0.12,0.13,0.17,0.24,0.29,0.37,0.44,0.58,0.69,0.82,0.83,0.89,0.91,0.94,0.34
"178",0.45,0.36,0.28,0.23,0.21,0.16,0.11,0.06,0.06,0.05,0.06,0.07,0.11,0.14,0.14,0.18,0.18,0.22,0.08
"179",0.99,0.96,0.94,0.9,0.86,0.84,0.72,0.63,0.57,0.43,0.35,0.33,0.28,0.25,0.21,0.18,0.17,0.17,0.47
"180",0.63,0.65,0.68,0.67,0.68,0.65,0.66,0.63,0.58,0.5,0.43,0.34,0.33,0.3,0.24,0.22,0.18,0.17,0.5
"181",0.08,0.07,0.04,0.01,0,0,0,0,0,0,0,0,0.02,0.03,0.04,0.07,0.08,0.09,0
