"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"15386",0.02,0.02,0.02,0.02,0.02,0.03,0.06,0.16,0.24,0.35,0.41,0.42,0.41,0.37,0.34,0.34,0.31,0.29,0.09
"15387",0.87,0.85,0.86,0.88,0.93,0.99,1,0.99,0.9,0.79,0.62,0.45,0.33,0.18,0.15,0.13,0.11,0.08,0.61
"15388",0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.06,0.11,0.13,0.22,0.24,0
"15389",0.76,0.76,0.76,0.77,0.78,0.76,0.77,0.82,0.85,0.92,0.93,0.95,0.98,0.98,0.95,0.89,0.81,0.76,0.96
"15390",0.35,0.34,0.34,0.37,0.38,0.44,0.43,0.47,0.61,0.68,0.81,0.82,0.82,0.84,0.82,0.73,0.74,0.72,0.65
"15391",0.51,0.5,0.54,0.61,0.7,0.73,0.8,0.79,0.76,0.73,0.62,0.59,0.51,0.48,0.46,0.44,0.44,0.48,0.65
"15392",0.03,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0.02,0.03,0.07,0.11,0.17,0.24,0.38,0
"15393",0.41,0.34,0.32,0.26,0.16,0.12,0.1,0.09,0.03,0.03,0.03,0.01,0.03,0.04,0.04,0.04,0.05,0.06,0.03
"15394",0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.03,0.03,0.07,0.1,0.08,0.11,0.1,0.12,0.13,0.12,0.13,0
"15395",0.9,0.91,0.96,0.97,0.95,0.81,0.71,0.61,0.47,0.37,0.3,0.21,0.17,0.14,0.13,0.13,0.15,0.15,0.4
"15396",0.33,0.24,0.17,0.14,0.15,0.16,0.16,0.17,0.19,0.19,0.28,0.38,0.44,0.51,0.55,0.56,0.55,0.61,0.24
"15397",0.59,0.66,0.77,0.86,0.98,1,0.96,0.85,0.77,0.66,0.59,0.46,0.43,0.33,0.27,0.23,0.22,0.2,0.62
"15398",0.34,0.32,0.28,0.29,0.29,0.32,0.34,0.46,0.47,0.54,0.59,0.64,0.68,0.79,0.89,0.92,0.97,0.98,0.56
"15399",0.31,0.24,0.21,0.17,0.15,0.1,0.06,0.03,0.01,0.01,0,0,0,0,0,0,0.01,0.02,0
