"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"15",0.13,0.09,0.06,0.06,0.12,0.14,0.14,0.14,0.18,0.23,0.24,0.25,0.24,0.22,0.24,0.23,0.23,0.21,0.14
"16",0.67,0.67,0.66,0.57,0.53,0.46,0.34,0.29,0.19,0.13,0.07,0.04,0.02,0.03,0.04,0.04,0.03,0.04,0.14
"17",0.37,0.34,0.37,0.44,0.51,0.61,0.73,0.8,0.83,0.84,0.85,0.75,0.69,0.56,0.43,0.38,0.35,0.33,0.65
"18",0.32,0.31,0.31,0.4,0.45,0.52,0.61,0.72,0.73,0.82,0.86,0.92,0.93,0.95,0.95,0.97,0.99,0.99,0.82
"19",0.23,0.16,0.11,0.08,0.07,0.06,0.03,0.02,0.01,0.01,0,0,0.01,0.03,0.04,0.06,0.14,0.23,0.02
"20",0.2,0.19,0.18,0.21,0.23,0.25,0.25,0.3,0.35,0.39,0.39,0.39,0.39,0.38,0.35,0.39,0.38,0.4,0.29
"21",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.03,0.04,0.05,0.07,0.1,0
"22",0.83,0.82,0.75,0.74,0.69,0.68,0.76,0.8,0.87,0.89,0.94,0.95,0.96,0.92,0.88,0.84,0.82,0.75,0.95
"23",0.05,0.02,0.02,0.01,0,0,0,0,0,0,0.01,0.01,0.09,0.16,0.2,0.25,0.29,0.36,0
"24",0.65,0.73,0.83,0.87,0.94,0.97,0.97,0.94,0.91,0.88,0.89,0.91,0.89,0.88,0.87,0.86,0.85,0.81,0.98
"25",0.28,0.23,0.14,0.08,0.07,0.05,0.02,0.02,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0
"26",0.59,0.52,0.44,0.3,0.24,0.19,0.14,0.1,0.09,0.08,0.05,0.03,0.02,0.02,0.02,0.03,0.03,0.04,0.07
"27",0.49,0.48,0.46,0.41,0.34,0.27,0.18,0.13,0.09,0.03,0.01,0,0,0,0,0,0.01,0.02,0.01
"28",0.56,0.5,0.37,0.28,0.19,0.14,0.11,0.09,0.05,0.03,0.03,0.06,0.11,0.18,0.26,0.41,0.53,0.63,0.11
"29",0.24,0.22,0.19,0.17,0.16,0.17,0.16,0.17,0.21,0.23,0.31,0.38,0.44,0.54,0.61,0.71,0.81,0.83,0.28
"30",0.87,0.85,0.79,0.72,0.62,0.49,0.41,0.26,0.17,0.12,0.11,0.11,0.12,0.12,0.1,0.1,0.13,0.15,0.22
"31",0.64,0.62,0.57,0.53,0.51,0.47,0.4,0.28,0.18,0.11,0.04,0.01,0.01,0,0,0,0,0,0.05
"32",0.01,0.01,0.01,0.04,0.06,0.08,0.12,0.19,0.23,0.24,0.25,0.31,0.33,0.38,0.35,0.35,0.36,0.37,0.11
"33",0.39,0.29,0.21,0.15,0.05,0.03,0.02,0.01,0,0,0,0,0.01,0.01,0.02,0.06,0.09,0.1,0.01
"34",0.32,0.26,0.2,0.19,0.18,0.19,0.22,0.29,0.37,0.49,0.61,0.75,0.79,0.77,0.75,0.72,0.68,0.65,0.39
"35",0.68,0.65,0.57,0.46,0.36,0.23,0.09,0.04,0.02,0,0,0.01,0.01,0.01,0.01,0.02,0.03,0.04,0.01
"36",0.73,0.66,0.58,0.54,0.49,0.44,0.41,0.4,0.45,0.46,0.46,0.47,0.55,0.6,0.61,0.61,0.61,0.54,0.58
"37",0.05,0.03,0.01,0,0,0.02,0.02,0.02,0.02,0.05,0.09,0.15,0.26,0.36,0.42,0.45,0.48,0.48,0.03
"38",0.86,0.86,0.82,0.86,0.88,0.92,0.94,0.88,0.84,0.77,0.62,0.49,0.36,0.26,0.23,0.22,0.2,0.18,0.69
"39",0.78,0.77,0.74,0.73,0.75,0.78,0.83,0.82,0.73,0.64,0.52,0.4,0.32,0.23,0.19,0.18,0.17,0.16,0.56
"40",0.74,0.81,0.82,0.8,0.82,0.78,0.68,0.61,0.57,0.51,0.45,0.39,0.35,0.34,0.33,0.32,0.32,0.3,0.62
"41",0.37,0.36,0.35,0.33,0.3,0.26,0.2,0.18,0.14,0.16,0.17,0.19,0.23,0.28,0.37,0.55,0.63,0.73,0.26
"42",0.97,0.93,0.81,0.67,0.53,0.4,0.29,0.18,0.09,0.06,0.05,0.04,0.05,0.04,0.04,0.05,0.04,0.03,0.08
"43",0.89,0.92,0.9,0.9,0.88,0.82,0.67,0.57,0.44,0.29,0.13,0.08,0.05,0.03,0.01,0,0,0,0.27
"44",0.72,0.66,0.59,0.49,0.37,0.28,0.23,0.19,0.15,0.11,0.1,0.1,0.1,0.05,0.05,0.07,0.1,0.12,0.17
"45",0.65,0.65,0.65,0.66,0.7,0.78,0.79,0.8,0.81,0.83,0.83,0.77,0.73,0.67,0.62,0.57,0.5,0.42,0.85
"46",0.06,0.04,0.03,0.01,0.02,0.01,0.01,0.01,0.03,0.03,0.05,0.06,0.08,0.08,0.08,0.11,0.13,0.12,0.02
"47",0,0,0,0,0.01,0.01,0.01,0.03,0.09,0.22,0.36,0.48,0.67,0.73,0.78,0.78,0.81,0.78,0.07
"48",0.63,0.6,0.51,0.49,0.5,0.51,0.53,0.58,0.6,0.6,0.6,0.48,0.44,0.38,0.34,0.29,0.24,0.22,0.45
"49",0.79,0.81,0.88,0.93,0.97,0.99,1,0.99,0.94,0.88,0.81,0.77,0.71,0.61,0.56,0.51,0.52,0.56,0.92
"50",0.59,0.54,0.49,0.46,0.4,0.36,0.33,0.33,0.35,0.36,0.42,0.47,0.51,0.55,0.61,0.65,0.69,0.74,0.48
"51",0.56,0.53,0.54,0.57,0.64,0.73,0.79,0.86,0.85,0.8,0.69,0.53,0.41,0.29,0.2,0.19,0.2,0.18,0.59
"52",0.8,0.8,0.81,0.86,0.86,0.91,0.96,0.98,0.96,0.92,0.82,0.72,0.61,0.53,0.47,0.4,0.4,0.38,0.88
"53",0.9,0.87,0.82,0.74,0.64,0.53,0.47,0.4,0.38,0.37,0.37,0.37,0.36,0.37,0.45,0.46,0.5,0.53,0.49
"54",0.86,0.89,0.9,0.89,0.92,0.92,0.89,0.89,0.89,0.88,0.89,0.91,0.93,0.91,0.92,0.91,0.87,0.87,0.98
"55",0.87,0.79,0.7,0.62,0.53,0.34,0.29,0.23,0.17,0.14,0.13,0.1,0.09,0.1,0.11,0.16,0.19,0.23,0.21
"56",0.55,0.46,0.4,0.38,0.3,0.28,0.28,0.24,0.23,0.26,0.26,0.25,0.26,0.29,0.33,0.33,0.36,0.39,0.22
"57",0.21,0.13,0.08,0.08,0.06,0.05,0.05,0.03,0.03,0.03,0.04,0.04,0.06,0.07,0.08,0.11,0.12,0.15,0.04
"58",0.5,0.46,0.41,0.34,0.28,0.26,0.16,0.1,0.1,0.07,0.07,0.08,0.1,0.14,0.22,0.29,0.37,0.51,0.17
"59",0.03,0.02,0.01,0,0,0,0,0,0,0.01,0.02,0.01,0.01,0.02,0.04,0.05,0.08,0.1,0
"60",0.92,0.97,0.97,0.94,0.85,0.67,0.5,0.32,0.13,0.05,0.01,0,0,0,0,0,0,0,0.04
"61",0.73,0.8,0.86,0.92,0.96,0.98,0.99,0.95,0.88,0.79,0.67,0.58,0.52,0.51,0.51,0.49,0.51,0.56,0.9
"62",0.49,0.48,0.48,0.5,0.5,0.5,0.56,0.62,0.65,0.67,0.65,0.66,0.6,0.48,0.45,0.38,0.32,0.28,0.61
"63",0.53,0.51,0.48,0.45,0.45,0.45,0.49,0.51,0.6,0.61,0.63,0.64,0.6,0.6,0.6,0.59,0.6,0.57,0.66
"64",0.95,0.91,0.86,0.78,0.72,0.56,0.46,0.32,0.21,0.16,0.13,0.15,0.14,0.16,0.18,0.19,0.19,0.23,0.31
"65",0.83,0.79,0.76,0.7,0.73,0.75,0.73,0.76,0.82,0.83,0.89,0.9,0.94,1,1,1,0.99,0.99,0.96
"66",0.94,0.91,0.87,0.81,0.73,0.65,0.61,0.52,0.45,0.38,0.38,0.34,0.35,0.37,0.37,0.39,0.42,0.44,0.54
"67",0.57,0.55,0.57,0.58,0.53,0.42,0.33,0.28,0.23,0.2,0.14,0.12,0.09,0.07,0.08,0.07,0.07,0.07,0.17
"68",0.33,0.3,0.24,0.21,0.22,0.22,0.23,0.23,0.3,0.34,0.46,0.53,0.62,0.69,0.76,0.8,0.85,0.91,0.4
"69",0.13,0.1,0.07,0.05,0.04,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.04,0.09,0.11,0.14,0.18,0.2,0.03
"70",0.93,0.86,0.82,0.75,0.59,0.51,0.35,0.19,0.12,0.07,0.05,0.04,0.03,0.02,0.01,0.01,0.01,0.03,0.11
"71",0.73,0.69,0.68,0.61,0.59,0.5,0.4,0.32,0.26,0.17,0.12,0.05,0.03,0.01,0,0.01,0.02,0.03,0.14
"72",0.82,0.77,0.73,0.7,0.66,0.63,0.59,0.55,0.45,0.44,0.41,0.43,0.43,0.41,0.46,0.48,0.52,0.55,0.64
"73",0.46,0.48,0.51,0.54,0.54,0.47,0.43,0.4,0.35,0.26,0.17,0.15,0.11,0.11,0.1,0.11,0.12,0.15,0.27
"74",0.43,0.36,0.33,0.28,0.24,0.25,0.23,0.2,0.21,0.22,0.23,0.23,0.23,0.25,0.26,0.27,0.28,0.29,0.22
"75",0.64,0.67,0.75,0.78,0.76,0.74,0.72,0.66,0.62,0.59,0.59,0.55,0.53,0.52,0.53,0.55,0.55,0.59,0.74
"76",0.18,0.15,0.1,0.1,0.07,0.06,0.06,0.07,0.06,0.13,0.16,0.25,0.34,0.51,0.63,0.77,0.83,0.87,0.12
"77",0.36,0.33,0.32,0.29,0.27,0.23,0.2,0.13,0.1,0.09,0.06,0.02,0.02,0.02,0.02,0.03,0.08,0.1,0.08
"78",0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.04,0.06,0.12,0.16,0.18,0.22,0.27,0.31,0.37,0.02
"79",0.45,0.37,0.31,0.27,0.25,0.22,0.22,0.25,0.28,0.29,0.3,0.32,0.35,0.33,0.32,0.31,0.3,0.32,0.27
"80",0.52,0.41,0.28,0.21,0.14,0.09,0.06,0.04,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01
"81",0.93,0.94,0.94,0.97,0.95,0.97,0.96,0.96,0.93,0.88,0.85,0.8,0.72,0.68,0.61,0.54,0.49,0.5,0.97
"82",0.83,0.87,0.88,0.89,0.81,0.69,0.56,0.38,0.25,0.18,0.1,0.08,0.04,0.04,0.03,0.02,0.02,0.03,0.14
"83",0.75,0.72,0.68,0.6,0.51,0.42,0.3,0.21,0.17,0.11,0.06,0.05,0.03,0.04,0.04,0.04,0.05,0.05,0.15
"84",0.72,0.65,0.63,0.61,0.59,0.53,0.5,0.44,0.42,0.38,0.33,0.33,0.39,0.45,0.52,0.56,0.61,0.64,0.54
"85",0.29,0.27,0.23,0.21,0.18,0.15,0.16,0.15,0.11,0.1,0.08,0.08,0.09,0.09,0.11,0.13,0.19,0.21,0.11
"86",0.83,0.78,0.76,0.77,0.76,0.72,0.69,0.66,0.65,0.61,0.65,0.63,0.67,0.73,0.81,0.84,0.82,0.83,0.82
"87",0.08,0.06,0.04,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0
"88",0.74,0.7,0.62,0.53,0.43,0.35,0.25,0.17,0.12,0.05,0.05,0.04,0.03,0.01,0.01,0.01,0.01,0.02,0.08
"89",0.69,0.74,0.8,0.85,0.89,0.92,0.91,0.79,0.65,0.37,0.28,0.16,0.09,0.05,0.03,0.01,0.01,0.01,0.27
"90",0.98,0.99,0.98,0.96,0.85,0.67,0.52,0.37,0.19,0.07,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.05
"91",0.27,0.25,0.19,0.14,0.1,0.09,0.07,0.05,0.05,0.03,0.03,0.03,0.03,0.05,0.05,0.06,0.06,0.07,0.04
"92",0.67,0.78,0.9,0.98,0.95,0.86,0.61,0.44,0.3,0.19,0.1,0.06,0.03,0.02,0.01,0.05,0.06,0.09,0.21
"93",0.02,0.02,0,0,0.01,0.02,0.02,0.02,0.04,0.05,0.09,0.11,0.15,0.15,0.16,0.18,0.18,0.18,0.05
"94",0.99,0.99,1,0.99,0.98,0.97,0.93,0.89,0.73,0.64,0.59,0.58,0.51,0.43,0.4,0.38,0.41,0.42,0.82
"95",0.25,0.23,0.19,0.19,0.19,0.27,0.32,0.38,0.42,0.44,0.41,0.38,0.26,0.21,0.14,0.09,0.06,0.04,0.21
"96",0.11,0.09,0.04,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0.02,0
"97",0.86,0.78,0.75,0.62,0.53,0.48,0.37,0.34,0.31,0.25,0.21,0.2,0.11,0.12,0.11,0.08,0.09,0.1,0.24
"98",0.06,0.04,0.01,0.01,0,0,0.04,0.06,0.12,0.26,0.44,0.62,0.85,0.9,0.92,0.87,0.8,0.75,0.12
"99",0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.06,0.07,0.07,0.06,0.06,0.1,0.08,0.12,0.14,0.2,0.03
"100",0.91,0.88,0.84,0.79,0.69,0.57,0.48,0.43,0.35,0.27,0.21,0.19,0.19,0.16,0.15,0.12,0.13,0.15,0.29
"101",0.52,0.47,0.46,0.46,0.46,0.43,0.41,0.39,0.39,0.37,0.39,0.38,0.39,0.42,0.44,0.43,0.41,0.52,0.47
"102",0.51,0.51,0.41,0.35,0.34,0.37,0.37,0.39,0.41,0.5,0.54,0.55,0.61,0.64,0.63,0.63,0.59,0.59,0.56
"103",0.35,0.32,0.26,0.22,0.19,0.13,0.11,0.1,0.08,0.06,0.04,0.03,0.03,0.02,0.02,0.04,0.06,0.07,0.05
"104",0.71,0.65,0.57,0.47,0.41,0.35,0.31,0.23,0.21,0.16,0.11,0.11,0.06,0.07,0.06,0.06,0.06,0.1,0.18
"105",1,0.99,0.96,0.89,0.77,0.57,0.48,0.3,0.21,0.11,0.04,0.02,0,0,0,0,0.01,0.03,0.12
"106",0.25,0.19,0.07,0.04,0.02,0,0,0,0,0,0,0,0,0,0.03,0.08,0.08,0.12,0
"107",0.83,0.8,0.78,0.79,0.75,0.68,0.61,0.52,0.43,0.3,0.19,0.16,0.16,0.13,0.1,0.07,0.08,0.08,0.27
"108",0.77,0.71,0.62,0.48,0.32,0.21,0.1,0.04,0.01,0,0,0,0,0,0.01,0.01,0.02,0.03,0.01
"109",0.88,0.92,0.96,0.96,0.98,0.98,0.95,0.88,0.77,0.69,0.63,0.62,0.59,0.59,0.53,0.5,0.47,0.49,0.9
"110",0.44,0.47,0.43,0.44,0.35,0.22,0.17,0.12,0.07,0.06,0.04,0.04,0.04,0.04,0.03,0.05,0.06,0.12,0.07
"111",0.41,0.37,0.37,0.36,0.34,0.3,0.33,0.29,0.28,0.27,0.27,0.29,0.29,0.33,0.31,0.35,0.38,0.41,0.32
"112",0.76,0.61,0.51,0.41,0.28,0.21,0.16,0.13,0.11,0.13,0.21,0.3,0.37,0.47,0.56,0.71,0.75,0.74,0.31
"113",0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.04,0.04,0.06,0.07,0.08,0.08,0.08,0.07,0.02
"114",0.39,0.39,0.41,0.47,0.57,0.6,0.65,0.73,0.74,0.78,0.76,0.77,0.75,0.71,0.7,0.72,0.72,0.77,0.75
"115",1,0.98,0.91,0.78,0.64,0.5,0.3,0.13,0.05,0.02,0.01,0,0,0.01,0.02,0.02,0.02,0.03,0.06
"116",0.88,0.87,0.81,0.77,0.7,0.54,0.41,0.26,0.17,0.07,0.05,0.04,0.04,0.03,0.04,0.07,0.15,0.19,0.16
"117",0.22,0.25,0.28,0.35,0.36,0.37,0.37,0.39,0.35,0.29,0.25,0.22,0.19,0.2,0.21,0.2,0.23,0.28,0.19
"118",0.71,0.66,0.61,0.56,0.55,0.5,0.44,0.44,0.38,0.4,0.41,0.38,0.38,0.39,0.4,0.38,0.37,0.39,0.47
"119",0.29,0.23,0.18,0.15,0.13,0.11,0.09,0.09,0.12,0.1,0.1,0.11,0.15,0.17,0.18,0.2,0.2,0.2,0.12
"120",0.12,0.07,0.06,0.06,0.03,0.03,0.03,0.01,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0
"121",0.21,0.14,0.11,0.06,0.04,0.03,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0
"122",0.99,0.97,0.95,0.89,0.81,0.66,0.54,0.45,0.36,0.26,0.1,0.05,0.05,0.03,0.01,0.01,0.02,0.03,0.24
"123",0.87,0.85,0.8,0.75,0.68,0.58,0.55,0.51,0.48,0.49,0.5,0.54,0.59,0.64,0.73,0.8,0.83,0.88,0.74
"124",0.86,0.82,0.76,0.68,0.61,0.46,0.38,0.26,0.23,0.17,0.12,0.07,0.06,0.08,0.12,0.15,0.17,0.17,0.25
"125",0.62,0.56,0.55,0.54,0.53,0.48,0.43,0.41,0.35,0.3,0.24,0.19,0.18,0.16,0.15,0.12,0.12,0.12,0.24
"126",0.46,0.31,0.26,0.19,0.11,0.08,0.03,0.03,0.03,0.03,0.01,0.01,0.02,0.02,0.05,0.07,0.12,0.17,0.02
"127",0.96,0.97,0.94,0.92,0.76,0.59,0.41,0.3,0.17,0.07,0.02,0.01,0,0,0,0,0,0,0.05
"128",0.44,0.43,0.4,0.4,0.4,0.47,0.47,0.49,0.53,0.6,0.6,0.56,0.49,0.41,0.34,0.28,0.26,0.24,0.49
"129",0.86,0.83,0.78,0.77,0.66,0.55,0.36,0.3,0.23,0.16,0.1,0.06,0.07,0.08,0.11,0.12,0.17,0.19,0.24
"130",0.17,0.16,0.15,0.16,0.16,0.15,0.12,0.14,0.13,0.08,0.09,0.07,0.07,0.07,0.07,0.14,0.2,0.21,0.05
"131",0.01,0,0,0.03,0.03,0.03,0.06,0.07,0.13,0.16,0.22,0.25,0.26,0.32,0.39,0.46,0.46,0.55,0.11
"132",0.67,0.67,0.65,0.64,0.6,0.58,0.57,0.53,0.55,0.52,0.51,0.49,0.47,0.51,0.53,0.53,0.59,0.6,0.63
"133",0.24,0.14,0.09,0.09,0.06,0.03,0.01,0.01,0.02,0.03,0.08,0.16,0.17,0.22,0.29,0.31,0.36,0.37,0.05
"134",0.29,0.28,0.24,0.25,0.26,0.32,0.35,0.46,0.52,0.66,0.72,0.76,0.8,0.79,0.81,0.82,0.82,0.81,0.62
"135",0.45,0.43,0.41,0.35,0.37,0.43,0.5,0.59,0.65,0.69,0.83,0.89,0.94,1,0.99,0.94,0.92,0.87,0.8
"136",0.5,0.4,0.33,0.29,0.24,0.2,0.19,0.17,0.23,0.26,0.33,0.41,0.61,0.66,0.82,0.93,0.98,1,0.38
"137",0.51,0.58,0.67,0.73,0.79,0.82,0.85,0.86,0.88,0.87,0.89,0.87,0.88,0.89,0.87,0.87,0.79,0.75,0.93
"138",0.02,0.01,0.01,0.01,0.01,0.03,0.05,0.06,0.11,0.21,0.37,0.39,0.45,0.43,0.39,0.38,0.34,0.33,0.04
"139",0.78,0.86,0.93,0.94,0.92,0.93,0.91,0.88,0.84,0.83,0.87,0.9,0.93,0.92,0.87,0.84,0.8,0.77,0.97
"140",0.9,0.92,0.97,0.99,1,0.97,0.9,0.74,0.56,0.41,0.23,0.2,0.16,0.14,0.14,0.14,0.18,0.21,0.46
"141",0.62,0.72,0.83,0.94,0.99,0.98,0.92,0.78,0.68,0.55,0.47,0.39,0.36,0.34,0.42,0.45,0.48,0.52,0.69
"142",0.79,0.79,0.76,0.74,0.74,0.67,0.68,0.62,0.59,0.58,0.58,0.53,0.51,0.55,0.56,0.56,0.56,0.57,0.71
"143",0.02,0.01,0.01,0.02,0,0,0,0,0,0,0,0.01,0.03,0.04,0.06,0.11,0.15,0.18,0
"144",0.95,0.96,0.98,1,0.98,0.86,0.76,0.55,0.43,0.25,0.15,0.1,0.06,0.04,0.04,0.04,0.05,0.05,0.21
"145",0.34,0.3,0.23,0.21,0.15,0.14,0.12,0.13,0.13,0.11,0.12,0.1,0.1,0.08,0.1,0.11,0.13,0.14,0.12
"146",0.84,0.82,0.75,0.71,0.62,0.52,0.48,0.42,0.3,0.22,0.15,0.09,0.07,0.07,0.06,0.04,0.07,0.06,0.29
"147",0.89,0.95,0.97,0.98,0.96,0.84,0.64,0.47,0.29,0.21,0.13,0.06,0.01,0.01,0.02,0.04,0.05,0.05,0.19
"148",1,1,0.95,0.89,0.86,0.81,0.74,0.68,0.65,0.59,0.54,0.57,0.56,0.56,0.58,0.61,0.62,0.63,0.79
"149",0.09,0.05,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.04,0.05,0.09,0.19,0.24,0.33,0.37,0.39,0.43,0.04
"150",1,0.91,0.85,0.8,0.75,0.67,0.58,0.47,0.46,0.45,0.5,0.53,0.59,0.64,0.68,0.75,0.8,0.78,0.75
"151",0.18,0.15,0.13,0.13,0.09,0.05,0.03,0.03,0.02,0.02,0.03,0.01,0.01,0.02,0.03,0.04,0.05,0.07,0.03
"152",0.53,0.45,0.37,0.26,0.16,0.08,0.05,0.03,0.01,0.01,0.01,0,0,0,0.01,0.01,0.02,0.03,0.01
"153",0.02,0.02,0.02,0.02,0.03,0.04,0.06,0.11,0.23,0.33,0.38,0.36,0.21,0.17,0.11,0.09,0.06,0.05,0.04
"154",0.12,0.15,0.16,0.14,0.19,0.19,0.2,0.23,0.25,0.24,0.26,0.21,0.21,0.23,0.25,0.26,0.32,0.36,0.15
"155",0.17,0.2,0.22,0.21,0.19,0.21,0.21,0.15,0.14,0.16,0.18,0.22,0.28,0.33,0.39,0.46,0.5,0.55,0.2
"156",0.64,0.64,0.6,0.52,0.43,0.29,0.24,0.16,0.08,0.04,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.07,0.09
"157",0.84,0.8,0.75,0.67,0.6,0.48,0.37,0.19,0.13,0.05,0.01,0.01,0.01,0.01,0.02,0.03,0.04,0.05,0.08
"158",0.44,0.48,0.55,0.58,0.66,0.76,0.9,0.97,0.99,0.95,0.83,0.67,0.51,0.45,0.38,0.33,0.29,0.24,0.71
"159",0.41,0.34,0.27,0.22,0.17,0.1,0.09,0.06,0.03,0.03,0.03,0.01,0.01,0.02,0.04,0.04,0.05,0.07,0.02
"160",0.63,0.65,0.67,0.69,0.71,0.74,0.78,0.83,0.81,0.76,0.64,0.53,0.44,0.33,0.3,0.27,0.24,0.24,0.67
"161",0.78,0.75,0.71,0.63,0.42,0.29,0.25,0.14,0.08,0.05,0.03,0.02,0.02,0.02,0.02,0.02,0.04,0.05,0.06
"162",0.05,0.04,0.04,0.04,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.04,0.06,0.12,0.18,0.02
"163",0.04,0.03,0.03,0.02,0.03,0.04,0.09,0.16,0.27,0.42,0.54,0.67,0.73,0.77,0.81,0.83,0.82,0.79,0.2
"164",0.32,0.31,0.29,0.31,0.28,0.27,0.22,0.21,0.18,0.16,0.13,0.09,0.08,0.08,0.07,0.06,0.05,0.05,0.12
"165",0.09,0.1,0.1,0.1,0.11,0.11,0.11,0.09,0.16,0.15,0.2,0.22,0.24,0.24,0.28,0.28,0.34,0.36,0.17
"166",0.64,0.54,0.45,0.35,0.23,0.14,0.1,0.08,0.04,0.02,0.03,0.04,0.06,0.14,0.21,0.33,0.37,0.5,0.11
"167",0.42,0.33,0.27,0.15,0.11,0.1,0.07,0.04,0.04,0.03,0.06,0.09,0.15,0.24,0.29,0.35,0.37,0.41,0.09
"168",0.65,0.7,0.73,0.78,0.77,0.66,0.57,0.39,0.25,0.14,0.11,0.08,0.04,0.04,0.06,0.07,0.11,0.13,0.21
"169",0.26,0.27,0.35,0.43,0.54,0.65,0.79,0.88,0.97,0.98,0.96,0.95,0.93,0.94,0.92,0.88,0.86,0.84,0.88
"170",0.7,0.67,0.67,0.63,0.61,0.56,0.47,0.37,0.29,0.18,0.13,0.11,0.08,0.06,0.06,0.04,0.03,0.04,0.19
"171",0.56,0.54,0.41,0.36,0.26,0.21,0.13,0.07,0.04,0.03,0.05,0.05,0.05,0.07,0.07,0.08,0.1,0.11,0.03
"172",0.93,0.95,0.95,0.93,0.88,0.8,0.7,0.52,0.39,0.27,0.15,0.09,0.07,0.06,0.05,0.03,0.05,0.05,0.23
"173",0.14,0.1,0.05,0.04,0.04,0.04,0.03,0.04,0.06,0.07,0.1,0.12,0.21,0.32,0.42,0.47,0.5,0.55,0.08
"174",0.94,0.91,0.88,0.81,0.71,0.59,0.5,0.3,0.16,0.09,0.05,0.05,0.03,0.01,0.01,0.01,0.04,0.03,0.07
"175",0.78,0.79,0.76,0.69,0.61,0.51,0.43,0.34,0.22,0.15,0.08,0.07,0.05,0.05,0.06,0.07,0.08,0.08,0.2
"176",0.7,0.69,0.68,0.64,0.61,0.52,0.41,0.25,0.2,0.18,0.14,0.11,0.1,0.07,0.05,0.06,0.06,0.1,0.15
"177",0.29,0.31,0.34,0.4,0.4,0.41,0.43,0.45,0.47,0.48,0.44,0.44,0.41,0.42,0.38,0.4,0.39,0.41,0.46
"178",0.86,0.84,0.71,0.59,0.45,0.29,0.15,0.07,0.02,0.01,0.01,0,0,0,0,0,0,0,0.01
"179",0.77,0.74,0.6,0.53,0.43,0.33,0.26,0.14,0.08,0.06,0.05,0.04,0.05,0.06,0.09,0.13,0.18,0.21,0.13
"180",0.43,0.4,0.36,0.34,0.29,0.29,0.31,0.34,0.41,0.46,0.51,0.51,0.53,0.53,0.55,0.54,0.53,0.49,0.44
