"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"16",0.78,0.75,0.63,0.51,0.35,0.28,0.21,0.16,0.11,0.1,0.08,0.07,0.05,0.05,0.06,0.05,0.07,0.07,0.1
"17",0.07,0.04,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",1,1,0.99,0.98,0.98,0.98,0.95,0.86,0.84,0.79,0.71,0.64,0.58,0.56,0.54,0.55,0.56,0.55,0.93
"19",0.41,0.4,0.36,0.32,0.31,0.26,0.25,0.22,0.15,0.11,0.12,0.1,0.07,0.08,0.08,0.08,0.13,0.15,0.12
"20",0.04,0.03,0.03,0.02,0.02,0.01,0,0,0,0,0.01,0.01,0.01,0.02,0.03,0.05,0.08,0.12,0
"21",0.7,0.69,0.62,0.51,0.36,0.25,0.19,0.14,0.08,0.07,0.06,0.08,0.1,0.13,0.2,0.28,0.39,0.41,0.15
"22",0.03,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.03,0.03,0.09,0
"23",0.01,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.04,0.06,0.08,0.14,0.28,0.43,0.48,0.01
"24",0.7,0.68,0.72,0.72,0.69,0.67,0.65,0.65,0.62,0.54,0.45,0.34,0.29,0.31,0.29,0.29,0.32,0.32,0.58
"25",0.2,0.19,0.18,0.18,0.17,0.2,0.24,0.31,0.44,0.57,0.68,0.75,0.75,0.73,0.65,0.59,0.54,0.47,0.42
"26",0.66,0.6,0.55,0.46,0.4,0.38,0.33,0.33,0.33,0.37,0.42,0.46,0.46,0.45,0.42,0.4,0.37,0.33,0.43
"27",0.05,0.04,0.03,0,0,0.01,0.01,0,0.03,0.03,0.04,0.07,0.09,0.14,0.19,0.3,0.4,0.5,0.02
"28",0.95,0.9,0.83,0.69,0.6,0.54,0.48,0.46,0.43,0.39,0.35,0.33,0.33,0.32,0.31,0.29,0.27,0.21,0.51
"29",0.8,0.75,0.73,0.67,0.58,0.5,0.38,0.23,0.18,0.14,0.11,0.1,0.1,0.09,0.08,0.07,0.04,0.05,0.13
"30",0.54,0.54,0.48,0.48,0.46,0.43,0.42,0.46,0.49,0.54,0.62,0.77,0.84,0.89,0.94,0.94,0.92,0.92,0.7
"31",0.84,0.82,0.83,0.82,0.83,0.77,0.71,0.66,0.55,0.5,0.45,0.43,0.42,0.43,0.47,0.47,0.55,0.61,0.65
"32",0.92,0.9,0.74,0.63,0.45,0.34,0.17,0.06,0.02,0,0,0,0,0,0.02,0.02,0.04,0.06,0.01
"33",0.22,0.21,0.2,0.2,0.21,0.17,0.16,0.13,0.12,0.13,0.1,0.08,0.04,0.04,0.04,0.06,0.07,0.07,0.08
"34",0.31,0.26,0.15,0.09,0.05,0.03,0.02,0.02,0.01,0,0,0,0,0.01,0.02,0.04,0.06,0.09,0.01
"35",0.47,0.48,0.47,0.54,0.55,0.52,0.45,0.36,0.21,0.14,0.1,0.03,0.02,0.01,0.01,0,0,0,0.05
"36",0.51,0.44,0.42,0.44,0.39,0.39,0.36,0.35,0.28,0.26,0.2,0.17,0.14,0.14,0.16,0.17,0.18,0.21,0.25
"37",0.63,0.65,0.71,0.75,0.78,0.8,0.78,0.76,0.74,0.7,0.72,0.71,0.77,0.79,0.78,0.79,0.82,0.86,0.86
"38",0.88,0.88,0.87,0.86,0.85,0.86,0.82,0.8,0.77,0.77,0.81,0.85,0.9,0.93,0.98,0.98,0.93,0.91,0.97
"39",0.59,0.54,0.5,0.41,0.38,0.3,0.23,0.19,0.16,0.17,0.17,0.22,0.27,0.33,0.48,0.51,0.64,0.74,0.34
"40",0.77,0.69,0.69,0.64,0.57,0.54,0.48,0.38,0.27,0.23,0.2,0.18,0.17,0.17,0.16,0.17,0.16,0.16,0.29
"41",0.36,0.32,0.27,0.18,0.16,0.09,0.08,0.03,0.01,0.01,0.01,0,0,0,0.01,0.01,0.01,0.02,0.01
"42",0.16,0.15,0.15,0.17,0.16,0.16,0.16,0.16,0.13,0.11,0.08,0.05,0.04,0.04,0.04,0.03,0.02,0.03,0.05
"43",0.24,0.22,0.15,0.12,0.11,0.14,0.13,0.12,0.15,0.2,0.32,0.45,0.66,0.77,0.91,0.98,0.99,0.98,0.3
"44",0.95,0.94,0.94,0.91,0.88,0.81,0.67,0.53,0.39,0.23,0.14,0.1,0.05,0.03,0.01,0,0,0,0.17
"45",0.55,0.53,0.49,0.47,0.4,0.36,0.33,0.34,0.32,0.39,0.44,0.59,0.71,0.8,0.83,0.87,0.82,0.73,0.58
"46",0.97,0.95,0.92,0.92,0.95,0.94,0.92,0.93,0.97,0.97,0.98,0.96,0.9,0.86,0.83,0.79,0.73,0.75,0.98
"47",0.91,0.87,0.82,0.71,0.6,0.5,0.4,0.24,0.16,0.11,0.08,0.09,0.07,0.06,0.06,0.07,0.09,0.1,0.18
"48",0.7,0.69,0.67,0.57,0.55,0.45,0.41,0.38,0.35,0.3,0.33,0.32,0.28,0.29,0.31,0.35,0.42,0.44,0.42
"49",0.37,0.3,0.28,0.27,0.23,0.25,0.3,0.36,0.49,0.58,0.76,0.89,0.88,0.82,0.76,0.68,0.58,0.46,0.51
"50",0.38,0.35,0.29,0.29,0.28,0.27,0.27,0.28,0.36,0.4,0.44,0.46,0.52,0.56,0.56,0.57,0.61,0.66,0.41
"51",0.46,0.45,0.41,0.34,0.3,0.27,0.25,0.21,0.22,0.29,0.3,0.34,0.4,0.49,0.47,0.46,0.39,0.31,0.35
"52",0.51,0.44,0.38,0.34,0.32,0.31,0.31,0.37,0.4,0.48,0.6,0.68,0.71,0.74,0.68,0.58,0.51,0.42,0.52
"53",0.91,0.89,0.87,0.84,0.81,0.81,0.82,0.85,0.84,0.89,0.9,0.89,0.91,0.93,0.94,0.96,0.98,0.98,1
"54",0.49,0.38,0.31,0.26,0.26,0.22,0.21,0.23,0.24,0.26,0.31,0.4,0.54,0.59,0.67,0.75,0.76,0.79,0.39
"55",0.22,0.19,0.19,0.21,0.23,0.25,0.27,0.31,0.33,0.36,0.41,0.47,0.49,0.5,0.53,0.53,0.54,0.53,0.36
"56",0.82,0.78,0.68,0.52,0.42,0.28,0.19,0.14,0.12,0.12,0.09,0.08,0.1,0.11,0.11,0.13,0.21,0.28,0.19
"57",0.86,0.8,0.67,0.56,0.42,0.29,0.21,0.14,0.1,0.07,0.04,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.07
"58",0.9,0.9,0.87,0.83,0.7,0.62,0.47,0.36,0.24,0.17,0.12,0.11,0.11,0.09,0.09,0.11,0.11,0.14,0.25
"59",0.2,0.23,0.27,0.29,0.34,0.52,0.64,0.77,0.88,0.96,0.96,0.94,0.93,0.87,0.84,0.82,0.8,0.76,0.76
"60",0.99,0.99,1,0.97,0.97,0.89,0.81,0.71,0.57,0.43,0.34,0.23,0.16,0.11,0.09,0.07,0.05,0.04,0.31
"61",0.19,0.13,0.11,0.09,0.12,0.11,0.1,0.12,0.18,0.25,0.33,0.39,0.43,0.47,0.43,0.41,0.36,0.31,0.24
"62",0.95,0.98,0.97,0.96,0.97,0.94,0.92,0.88,0.84,0.75,0.68,0.59,0.53,0.48,0.46,0.42,0.39,0.39,0.88
"63",0.86,0.79,0.73,0.69,0.68,0.67,0.64,0.66,0.66,0.64,0.62,0.54,0.45,0.4,0.36,0.29,0.27,0.25,0.6
"64",0.07,0.05,0.04,0.04,0.04,0.06,0.09,0.12,0.17,0.25,0.4,0.58,0.75,0.95,0.98,0.99,0.96,0.83,0.18
"65",0.21,0.19,0.16,0.15,0.12,0.11,0.11,0.12,0.13,0.12,0.07,0.04,0.02,0.01,0.01,0.01,0.02,0.02,0.05
"66",0.75,0.76,0.77,0.78,0.8,0.81,0.81,0.82,0.87,0.89,0.9,0.94,0.97,0.95,0.95,0.95,0.95,0.93,0.95
"67",1,0.99,0.95,0.86,0.83,0.77,0.67,0.52,0.47,0.38,0.31,0.26,0.33,0.33,0.34,0.34,0.35,0.33,0.55
"68",0.87,0.87,0.87,0.84,0.76,0.65,0.49,0.35,0.29,0.21,0.14,0.14,0.12,0.12,0.13,0.12,0.18,0.23,0.31
"69",0.98,0.98,0.99,0.99,0.97,0.89,0.72,0.56,0.37,0.21,0.11,0.04,0.02,0.02,0.02,0.02,0.02,0.04,0.19
"70",0.16,0.12,0.05,0.01,0,0,0,0,0,0.01,0.05,0.13,0.32,0.43,0.55,0.71,0.81,0.87,0.03
"71",0.78,0.83,0.81,0.78,0.79,0.7,0.6,0.5,0.39,0.33,0.32,0.3,0.32,0.39,0.37,0.43,0.48,0.5,0.54
"72",0.14,0.09,0.07,0.07,0.05,0.05,0.07,0.08,0.15,0.21,0.27,0.39,0.52,0.6,0.72,0.75,0.73,0.73,0.2
"73",0.94,0.97,0.95,0.93,0.92,0.94,0.97,0.98,0.99,0.99,0.97,0.96,0.93,0.87,0.8,0.73,0.69,0.63,0.99
"74",0.43,0.43,0.39,0.37,0.39,0.4,0.36,0.34,0.28,0.32,0.31,0.28,0.24,0.22,0.24,0.2,0.19,0.2,0.27
"75",0.83,0.79,0.76,0.71,0.64,0.49,0.37,0.27,0.15,0.1,0.03,0.02,0.03,0.02,0.01,0.01,0.01,0.01,0.09
"76",0.94,0.95,0.98,0.98,1,1,0.97,0.92,0.82,0.74,0.65,0.57,0.48,0.43,0.37,0.32,0.29,0.26,0.83
"77",0.02,0.01,0.01,0.01,0,0,0.01,0.02,0.03,0.04,0.1,0.17,0.25,0.34,0.38,0.45,0.47,0.51,0.04
"78",0.56,0.51,0.47,0.4,0.36,0.36,0.31,0.3,0.3,0.3,0.33,0.37,0.43,0.44,0.47,0.52,0.58,0.64,0.43
"79",0.51,0.5,0.46,0.43,0.46,0.48,0.51,0.52,0.55,0.6,0.64,0.71,0.71,0.77,0.8,0.79,0.77,0.75,0.72
"80",0.01,0,0,0,0,0,0,0,0,0,0.01,0.05,0.08,0.09,0.14,0.16,0.2,0.21,0
"81",0.64,0.62,0.63,0.67,0.71,0.72,0.74,0.76,0.78,0.75,0.72,0.61,0.51,0.41,0.33,0.31,0.26,0.24,0.64
"82",0.11,0.11,0.11,0.09,0.11,0.13,0.16,0.23,0.24,0.32,0.45,0.45,0.42,0.34,0.25,0.15,0.11,0.09,0.17
"83",0.49,0.43,0.41,0.41,0.38,0.36,0.38,0.39,0.43,0.5,0.56,0.66,0.69,0.65,0.52,0.34,0.29,0.22,0.47
"84",0.32,0.35,0.32,0.31,0.34,0.41,0.47,0.49,0.54,0.58,0.58,0.61,0.57,0.54,0.45,0.42,0.36,0.34,0.51
"85",0.47,0.39,0.33,0.28,0.18,0.1,0.06,0.04,0.04,0.04,0.05,0.04,0.04,0.05,0.05,0.04,0.04,0.05,0.04
"86",0.91,0.94,0.97,0.99,0.99,0.99,0.95,0.87,0.77,0.58,0.5,0.38,0.28,0.21,0.17,0.16,0.13,0.12,0.62
"87",0.01,0.01,0,0,0,0,0,0,0,0.01,0.02,0.03,0.04,0.04,0.03,0.05,0.06,0.06,0
"88",0.23,0.17,0.13,0.11,0.08,0.06,0.03,0.05,0.1,0.15,0.22,0.33,0.48,0.64,0.83,0.97,0.98,0.9,0.18
"89",0.72,0.74,0.75,0.77,0.79,0.82,0.87,0.89,0.91,0.92,0.91,0.87,0.81,0.76,0.78,0.74,0.71,0.67,0.96
"90",0.09,0.1,0.15,0.23,0.29,0.34,0.42,0.57,0.67,0.8,0.88,0.91,0.9,0.89,0.86,0.89,0.88,0.89,0.63
"91",0.67,0.66,0.67,0.72,0.79,0.84,0.88,0.93,0.93,0.94,0.93,0.86,0.78,0.65,0.5,0.41,0.33,0.26,0.87
"92",0.98,0.98,0.97,0.98,0.99,0.98,0.97,0.96,0.93,0.85,0.83,0.8,0.78,0.74,0.66,0.59,0.58,0.56,0.91
"93",0.05,0.07,0.06,0.1,0.18,0.26,0.38,0.54,0.66,0.77,0.86,0.92,0.97,0.97,0.97,0.98,0.98,0.93,0.52
"94",0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.04,0.08,0.14,0.18,0.26,0.3,0.35,0.42,0.49,0.49,0.04
"95",0.73,0.72,0.73,0.75,0.78,0.79,0.8,0.87,0.92,0.97,0.96,0.93,0.86,0.78,0.67,0.62,0.57,0.52,0.9
"96",0.23,0.25,0.26,0.3,0.29,0.32,0.37,0.36,0.35,0.3,0.25,0.22,0.18,0.17,0.11,0.1,0.05,0.04,0.17
"97",0.16,0.11,0.09,0.04,0.02,0.01,0.01,0.01,0.01,0.04,0.07,0.08,0.09,0.09,0.1,0.11,0.12,0.14,0.04
"98",0.46,0.43,0.33,0.24,0.17,0.12,0.12,0.08,0.09,0.13,0.14,0.23,0.35,0.41,0.59,0.72,0.79,0.92,0.26
"99",0.74,0.69,0.6,0.56,0.44,0.37,0.33,0.28,0.24,0.21,0.17,0.15,0.16,0.19,0.19,0.18,0.2,0.22,0.22
"100",0.19,0.16,0.11,0.1,0.06,0.04,0.02,0.02,0,0,0,0,0,0.03,0.05,0.09,0.15,0.19,0
"101",0.56,0.51,0.47,0.44,0.42,0.4,0.44,0.46,0.5,0.61,0.78,0.89,0.96,0.98,0.95,0.9,0.87,0.81,0.73
"102",0.29,0.31,0.33,0.37,0.43,0.58,0.67,0.78,0.9,0.94,0.98,1,0.99,0.99,0.93,0.9,0.86,0.82,0.82
"103",0.55,0.47,0.36,0.25,0.23,0.22,0.18,0.17,0.16,0.16,0.14,0.11,0.13,0.13,0.13,0.12,0.11,0.12,0.11
"104",0.67,0.77,0.8,0.81,0.73,0.64,0.61,0.58,0.54,0.51,0.55,0.59,0.66,0.76,0.83,0.88,0.91,0.92,0.8
"105",0.97,0.94,0.93,0.89,0.79,0.71,0.58,0.51,0.38,0.35,0.37,0.36,0.39,0.45,0.58,0.67,0.72,0.75,0.64
"106",0.73,0.74,0.74,0.74,0.74,0.69,0.61,0.51,0.43,0.35,0.24,0.2,0.16,0.11,0.08,0.09,0.09,0.09,0.37
"107",0.52,0.41,0.29,0.19,0.12,0.08,0.02,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.04,0.01
"108",0.35,0.31,0.3,0.27,0.27,0.26,0.27,0.28,0.33,0.39,0.43,0.45,0.47,0.47,0.41,0.41,0.41,0.43,0.37
"109",0.58,0.53,0.54,0.49,0.47,0.47,0.48,0.44,0.42,0.4,0.42,0.31,0.21,0.15,0.07,0.04,0.03,0.03,0.27
"110",0.36,0.43,0.47,0.47,0.48,0.5,0.49,0.46,0.36,0.29,0.23,0.21,0.18,0.15,0.15,0.18,0.19,0.19,0.26
"111",0.11,0.1,0.08,0.06,0.07,0.07,0.06,0.07,0.06,0.05,0.05,0.1,0.11,0.14,0.18,0.21,0.24,0.29,0.07
"112",0.9,0.88,0.81,0.76,0.67,0.56,0.43,0.32,0.27,0.17,0.11,0.06,0.05,0.04,0.05,0.05,0.04,0.04,0.18
"113",0.82,0.87,0.95,0.98,0.99,0.97,0.87,0.77,0.66,0.56,0.5,0.39,0.33,0.32,0.33,0.33,0.35,0.38,0.69
"114",0.45,0.45,0.44,0.47,0.52,0.59,0.69,0.71,0.78,0.84,0.88,0.82,0.8,0.75,0.67,0.6,0.53,0.47,0.74
"115",0.85,0.75,0.65,0.49,0.28,0.19,0.13,0.08,0.05,0.02,0.03,0.03,0.06,0.06,0.11,0.17,0.26,0.37,0.1
"116",0.76,0.8,0.82,0.87,0.92,0.94,0.94,0.87,0.85,0.78,0.71,0.69,0.64,0.59,0.59,0.56,0.57,0.6,0.87
"117",0.56,0.57,0.54,0.53,0.56,0.52,0.45,0.4,0.32,0.27,0.22,0.19,0.19,0.18,0.16,0.17,0.21,0.28,0.28
"118",0.65,0.62,0.59,0.55,0.59,0.64,0.66,0.73,0.79,0.77,0.73,0.66,0.59,0.54,0.48,0.45,0.44,0.44,0.73
"119",0.56,0.5,0.44,0.38,0.33,0.3,0.22,0.2,0.18,0.15,0.12,0.11,0.12,0.12,0.12,0.12,0.1,0.12,0.16
"120",0.42,0.4,0.38,0.36,0.35,0.34,0.32,0.34,0.35,0.33,0.31,0.28,0.28,0.23,0.17,0.11,0.07,0.07,0.25
"121",0.37,0.34,0.3,0.27,0.24,0.19,0.21,0.25,0.27,0.33,0.4,0.47,0.56,0.69,0.74,0.8,0.81,0.79,0.39
"122",0.97,0.94,0.93,0.87,0.83,0.77,0.67,0.6,0.6,0.61,0.56,0.56,0.59,0.61,0.67,0.69,0.74,0.8,0.85
"123",0.03,0.01,0.01,0.02,0.02,0.04,0.06,0.08,0.17,0.26,0.38,0.53,0.66,0.81,0.88,0.87,0.83,0.78,0.15
"124",0.4,0.37,0.33,0.24,0.18,0.12,0.11,0.1,0.09,0.08,0.09,0.1,0.11,0.12,0.18,0.18,0.25,0.3,0.09
"125",0.48,0.36,0.27,0.18,0.1,0.05,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,0
"126",0.71,0.67,0.5,0.41,0.32,0.22,0.08,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.02,0.01
"127",0.98,0.97,0.99,1,1,1,1,0.99,0.97,0.97,0.98,0.94,0.94,0.97,0.98,0.98,0.97,0.97,1
"128",0.89,0.85,0.74,0.67,0.5,0.39,0.3,0.21,0.13,0.09,0.03,0.02,0.02,0.02,0,0,0.01,0.01,0.09
"129",0.28,0.27,0.27,0.29,0.29,0.35,0.32,0.29,0.27,0.23,0.21,0.19,0.17,0.15,0.14,0.13,0.13,0.12,0.21
"130",0.75,0.72,0.62,0.51,0.39,0.34,0.29,0.21,0.24,0.22,0.24,0.22,0.25,0.26,0.27,0.26,0.26,0.23,0.36
"131",0.73,0.77,0.76,0.78,0.81,0.81,0.8,0.79,0.8,0.82,0.82,0.8,0.84,0.82,0.85,0.83,0.82,0.81,0.91
"132",0.57,0.43,0.39,0.25,0.12,0.06,0.04,0.03,0.01,0,0,0,0,0,0,0.01,0.01,0.01,0
"133",0.63,0.6,0.5,0.48,0.46,0.39,0.32,0.29,0.25,0.22,0.19,0.18,0.17,0.15,0.14,0.12,0.12,0.13,0.21
"134",0.47,0.4,0.33,0.28,0.23,0.16,0.09,0.12,0.09,0.09,0.11,0.11,0.09,0.12,0.11,0.11,0.09,0.1,0.07
"135",0.02,0.02,0.02,0.01,0.02,0.03,0.06,0.09,0.16,0.25,0.3,0.39,0.47,0.53,0.62,0.71,0.71,0.73,0.11
"136",0.2,0.18,0.15,0.13,0.12,0.1,0.1,0.08,0.08,0.09,0.07,0.05,0.03,0.03,0.04,0.03,0.04,0.02,0.04
"137",0.42,0.41,0.42,0.43,0.47,0.44,0.46,0.5,0.56,0.62,0.73,0.81,0.88,0.95,1,1,0.98,0.97,0.69
"138",0.82,0.78,0.74,0.64,0.48,0.39,0.29,0.18,0.13,0.08,0.04,0.04,0.02,0.02,0.04,0.06,0.08,0.09,0.11
"139",0.16,0.16,0.15,0.17,0.19,0.25,0.36,0.41,0.42,0.43,0.43,0.43,0.39,0.36,0.31,0.27,0.26,0.28,0.3
"140",0.95,0.91,0.9,0.86,0.8,0.7,0.6,0.48,0.39,0.29,0.19,0.17,0.2,0.23,0.21,0.2,0.24,0.25,0.44
"141",0.46,0.47,0.5,0.51,0.5,0.5,0.5,0.44,0.48,0.47,0.52,0.55,0.56,0.58,0.61,0.6,0.62,0.65,0.61
"142",0.89,0.89,0.9,0.87,0.88,0.86,0.77,0.64,0.59,0.48,0.42,0.35,0.29,0.28,0.26,0.28,0.29,0.28,0.62
"143",0.04,0.04,0.04,0.05,0.05,0.07,0.1,0.15,0.15,0.19,0.19,0.15,0.18,0.18,0.18,0.17,0.17,0.16,0.05
"144",0.22,0.19,0.17,0.14,0.16,0.17,0.17,0.21,0.28,0.39,0.54,0.72,0.87,0.95,0.97,0.9,0.84,0.71,0.4
"145",0.38,0.3,0.26,0.23,0.2,0.16,0.16,0.13,0.11,0.11,0.1,0.11,0.13,0.13,0.15,0.17,0.2,0.23,0.1
"146",0.28,0.29,0.32,0.39,0.47,0.54,0.64,0.73,0.79,0.86,0.86,0.82,0.74,0.63,0.5,0.38,0.29,0.21,0.63
"147",0.72,0.66,0.63,0.6,0.55,0.54,0.52,0.52,0.47,0.42,0.41,0.41,0.39,0.4,0.43,0.46,0.5,0.51,0.55
"148",0.24,0.22,0.19,0.15,0.15,0.18,0.18,0.19,0.21,0.22,0.27,0.3,0.29,0.28,0.3,0.32,0.31,0.31,0.18
"149",0.14,0.11,0.09,0.11,0.1,0.09,0.12,0.12,0.12,0.14,0.15,0.16,0.16,0.15,0.19,0.26,0.26,0.27,0.09
"150",0.82,0.77,0.78,0.76,0.73,0.75,0.72,0.66,0.64,0.6,0.61,0.62,0.61,0.64,0.7,0.72,0.7,0.73,0.81
"151",0.03,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.04,0.06,0.06,0.17,0.34,0.52,0.66,0.79,0.89,0.94,0.05
"152",0.1,0.07,0.04,0.04,0.04,0.04,0.02,0.02,0.02,0.02,0.01,0.04,0.06,0.13,0.25,0.29,0.38,0.47,0.02
"153",0.15,0.15,0.14,0.13,0.14,0.15,0.13,0.16,0.13,0.12,0.1,0.11,0.09,0.05,0.03,0.02,0.02,0.02,0.07
"154",0.76,0.77,0.79,0.79,0.77,0.72,0.68,0.63,0.61,0.65,0.67,0.73,0.84,0.9,0.92,0.98,1,1,0.93
"155",0.51,0.47,0.4,0.31,0.19,0.17,0.1,0.06,0.05,0.03,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03
"156",0.64,0.61,0.57,0.53,0.46,0.42,0.36,0.31,0.23,0.19,0.17,0.12,0.11,0.08,0.07,0.05,0.04,0.03,0.22
"157",0.45,0.44,0.47,0.52,0.53,0.57,0.6,0.61,0.57,0.52,0.41,0.34,0.23,0.17,0.15,0.12,0.1,0.09,0.4
"158",0.57,0.53,0.52,0.52,0.46,0.39,0.37,0.32,0.25,0.16,0.11,0.08,0.05,0.04,0.04,0.03,0.03,0.02,0.1
"159",0.67,0.57,0.51,0.42,0.33,0.28,0.21,0.16,0.17,0.13,0.15,0.16,0.2,0.24,0.27,0.3,0.43,0.52,0.23
"160",0.87,0.88,0.83,0.74,0.67,0.64,0.56,0.39,0.33,0.24,0.16,0.08,0.04,0.01,0.01,0.01,0,0,0.2
"161",0.67,0.62,0.57,0.5,0.47,0.39,0.38,0.36,0.37,0.42,0.41,0.48,0.53,0.62,0.7,0.73,0.77,0.82,0.54
"162",0.3,0.21,0.16,0.14,0.09,0.08,0.07,0.05,0.03,0.05,0.06,0.1,0.17,0.21,0.32,0.36,0.4,0.43,0.1
"163",0.98,1,1,1,0.98,0.93,0.8,0.67,0.54,0.38,0.25,0.19,0.1,0.06,0.03,0.03,0.03,0.04,0.38
"164",0.3,0.23,0.15,0.12,0.08,0.06,0.02,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0.01
"165",0.29,0.27,0.27,0.27,0.26,0.26,0.25,0.21,0.19,0.15,0.09,0.07,0.03,0.01,0.01,0.01,0.01,0.01,0.08
"166",0.67,0.72,0.76,0.79,0.8,0.79,0.73,0.69,0.61,0.6,0.55,0.54,0.51,0.55,0.55,0.55,0.57,0.55,0.73
"167",0.34,0.35,0.35,0.34,0.38,0.42,0.43,0.44,0.46,0.46,0.45,0.43,0.44,0.42,0.41,0.44,0.45,0.42,0.41
"168",0.46,0.52,0.62,0.73,0.81,0.91,0.93,0.95,0.92,0.91,0.85,0.85,0.85,0.87,0.88,0.88,0.88,0.9,0.95
"169",0.38,0.29,0.22,0.22,0.21,0.14,0.11,0.1,0.07,0.05,0.06,0.07,0.07,0.06,0,0.01,0.01,0.01,0.06
"170",0.3,0.37,0.4,0.42,0.45,0.46,0.38,0.27,0.15,0.07,0.04,0.02,0.02,0.02,0.02,0.03,0.03,0.04,0.07
"171",0.17,0.12,0.08,0.07,0.02,0.02,0,0,0,0,0,0,0,0,0,0.02,0.04,0.06,0
"172",0.6,0.55,0.57,0.49,0.47,0.52,0.53,0.6,0.65,0.71,0.81,0.95,0.97,0.94,0.9,0.84,0.59,0.42,0.74
"173",0.92,0.94,0.93,0.89,0.85,0.73,0.65,0.59,0.55,0.43,0.44,0.43,0.38,0.26,0.25,0.22,0.21,0.22,0.56
"174",1,0.97,0.97,0.96,0.94,0.94,0.96,0.97,0.98,0.99,0.96,0.89,0.82,0.65,0.53,0.41,0.28,0.15,0.93
"175",0.89,0.9,0.87,0.76,0.63,0.5,0.34,0.25,0.12,0.08,0.06,0.04,0.04,0.04,0.05,0.09,0.1,0.11,0.14
"176",0.32,0.28,0.24,0.21,0.21,0.18,0.16,0.19,0.19,0.19,0.23,0.24,0.27,0.28,0.28,0.29,0.29,0.3,0.2
"177",0.91,0.88,0.86,0.86,0.86,0.82,0.8,0.82,0.81,0.76,0.77,0.74,0.71,0.71,0.74,0.77,0.77,0.74,0.9
"178",0.32,0.28,0.24,0.18,0.13,0.12,0.11,0.11,0.11,0.12,0.15,0.31,0.34,0.51,0.67,0.84,0.97,1,0.2
"179",0.37,0.38,0.39,0.37,0.39,0.47,0.52,0.66,0.75,0.89,0.93,0.88,0.77,0.63,0.51,0.41,0.29,0.27,0.6
"180",0.62,0.6,0.55,0.47,0.45,0.43,0.41,0.39,0.37,0.41,0.43,0.4,0.41,0.42,0.38,0.33,0.33,0.33,0.47
