"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"30",0.2,0.17,0.15,0.11,0.1,0.08,0.07,0.09,0.13,0.19,0.22,0.3,0.38,0.46,0.53,0.57,0.61,0.62,0.16
"31",0.75,0.78,0.79,0.76,0.68,0.6,0.56,0.51,0.49,0.49,0.47,0.54,0.64,0.68,0.76,0.83,0.92,0.96,0.73
"32",0.01,0.01,0,0,0.02,0.03,0.05,0.06,0.12,0.18,0.31,0.4,0.47,0.52,0.57,0.65,0.68,0.71,0.11
"33",0.31,0.29,0.24,0.24,0.22,0.13,0.07,0.04,0.03,0.02,0.02,0.01,0,0,0.01,0.01,0.01,0.01,0.02
"34",0.51,0.49,0.47,0.44,0.46,0.48,0.52,0.51,0.51,0.43,0.4,0.38,0.38,0.4,0.4,0.41,0.41,0.44,0.48
"35",0.13,0.13,0.07,0.07,0.02,0.01,0.01,0.01,0,0,0,0.01,0.02,0.04,0.08,0.1,0.13,0.21,0.01
"36",0.09,0.07,0.09,0.09,0.08,0.05,0.05,0.14,0.2,0.27,0.38,0.43,0.48,0.47,0.43,0.35,0.29,0.2,0.14
"37",0.39,0.41,0.4,0.42,0.44,0.5,0.53,0.52,0.55,0.54,0.55,0.57,0.59,0.65,0.68,0.69,0.7,0.75,0.61
"38",0.36,0.4,0.39,0.44,0.51,0.54,0.58,0.66,0.71,0.78,0.84,0.85,0.8,0.83,0.78,0.77,0.71,0.68,0.76
"39",0.47,0.36,0.3,0.21,0.11,0.07,0.04,0.03,0.01,0,0,0,0,0.01,0.01,0.02,0.06,0.13,0.01
"40",0.17,0.17,0.16,0.15,0.12,0.1,0.09,0.07,0.05,0.05,0.05,0.05,0.05,0.09,0.11,0.15,0.15,0.16,0.07
"41",0.93,0.91,0.89,0.85,0.83,0.85,0.78,0.75,0.69,0.66,0.65,0.6,0.57,0.54,0.53,0.49,0.48,0.46,0.8
"42",0.78,0.77,0.75,0.78,0.76,0.73,0.67,0.65,0.47,0.34,0.29,0.21,0.18,0.15,0.12,0.12,0.13,0.12,0.35
"43",0.46,0.56,0.67,0.81,0.93,0.99,1,0.99,0.9,0.86,0.74,0.72,0.76,0.8,0.81,0.85,0.89,0.93,0.94
"44",0.84,0.84,0.85,0.72,0.64,0.55,0.46,0.41,0.33,0.29,0.24,0.21,0.19,0.19,0.2,0.21,0.23,0.29,0.38
"45",0.36,0.32,0.28,0.28,0.25,0.28,0.33,0.37,0.47,0.56,0.67,0.72,0.88,0.95,0.98,0.98,0.99,0.99,0.59
"46",0.01,0.02,0.02,0.02,0.02,0.02,0.07,0.1,0.17,0.22,0.26,0.25,0.23,0.2,0.19,0.17,0.17,0.19,0.04
"47",0.61,0.59,0.53,0.49,0.36,0.24,0.14,0.12,0.11,0.09,0.07,0.11,0.13,0.14,0.18,0.26,0.27,0.36,0.16
"48",0.76,0.69,0.64,0.57,0.51,0.49,0.47,0.45,0.46,0.48,0.51,0.57,0.71,0.77,0.92,0.95,0.96,0.95,0.71
"49",0.35,0.31,0.31,0.21,0.18,0.14,0.12,0.1,0.06,0.03,0.04,0.03,0.01,0.01,0.01,0,0,0.01,0.02
"50",0.02,0.02,0.02,0.03,0.03,0.04,0.08,0.11,0.16,0.25,0.4,0.58,0.74,0.84,0.96,1,1,1,0.2
"51",0.72,0.73,0.7,0.71,0.74,0.74,0.73,0.74,0.78,0.76,0.79,0.83,0.87,0.93,0.97,0.96,0.95,0.94,0.87
"52",0.99,0.98,0.9,0.85,0.67,0.49,0.34,0.22,0.16,0.05,0.01,0,0,0,0,0,0,0,0.04
"53",0.68,0.67,0.61,0.57,0.42,0.29,0.21,0.19,0.1,0.04,0.01,0.02,0.02,0.01,0.02,0.02,0.03,0.03,0.02
"54",0.32,0.3,0.29,0.32,0.34,0.41,0.54,0.58,0.63,0.71,0.82,0.86,0.9,0.83,0.83,0.77,0.73,0.7,0.69
"55",0.11,0.09,0.06,0.04,0.03,0.02,0.01,0.01,0,0,0.03,0.04,0.06,0.08,0.1,0.15,0.19,0.24,0
"56",0.54,0.48,0.41,0.36,0.34,0.33,0.31,0.23,0.18,0.12,0.07,0,0,0,0,0,0,0,0.06
"57",0.54,0.51,0.48,0.44,0.42,0.38,0.36,0.35,0.33,0.41,0.46,0.53,0.6,0.62,0.71,0.71,0.71,0.71,0.58
"58",0.06,0.05,0.08,0.08,0.09,0.09,0.07,0.07,0.09,0.04,0.06,0.06,0.07,0.1,0.14,0.21,0.22,0.26,0.02
"59",0.55,0.56,0.55,0.5,0.44,0.35,0.27,0.23,0.17,0.13,0.09,0.08,0.06,0.05,0.04,0.03,0.02,0.03,0.12
"60",0.1,0.1,0.1,0.08,0.07,0.08,0.07,0.07,0.1,0.07,0.1,0.09,0.13,0.18,0.23,0.27,0.33,0.39,0.1
"61",0.49,0.42,0.39,0.29,0.23,0.17,0.09,0.02,0,0,0,0,0,0,0,0,0,0,0.01
"62",0.02,0.02,0.02,0.03,0.06,0.06,0.08,0.13,0.23,0.32,0.44,0.55,0.64,0.7,0.79,0.8,0.8,0.79,0.15
"63",0.36,0.42,0.47,0.5,0.6,0.63,0.67,0.73,0.76,0.79,0.83,0.86,0.94,0.97,0.92,0.89,0.86,0.83,0.86
"64",0.71,0.68,0.68,0.68,0.66,0.69,0.76,0.81,0.87,0.93,0.98,0.97,0.94,0.9,0.8,0.74,0.73,0.74,0.92
"65",0.32,0.26,0.22,0.17,0.16,0.15,0.15,0.17,0.15,0.22,0.26,0.32,0.36,0.46,0.55,0.58,0.7,0.71,0.27
"66",0.3,0.28,0.25,0.2,0.19,0.19,0.18,0.19,0.19,0.2,0.21,0.2,0.21,0.27,0.25,0.29,0.3,0.34,0.2
"67",0.04,0.02,0.01,0,0,0,0,0,0,0.01,0.03,0.04,0.08,0.11,0.13,0.14,0.17,0.2,0
"68",0.78,0.78,0.8,0.76,0.67,0.59,0.48,0.36,0.27,0.22,0.19,0.2,0.24,0.26,0.32,0.4,0.5,0.57,0.42
"69",0.18,0.12,0.1,0.07,0.09,0.12,0.15,0.15,0.25,0.37,0.44,0.55,0.59,0.56,0.5,0.48,0.45,0.42,0.22
"70",0.09,0.08,0.06,0.05,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.01,0.02,0.02,0.04,0.03,0.01
"71",0.92,0.87,0.81,0.74,0.71,0.63,0.58,0.52,0.44,0.35,0.3,0.27,0.21,0.21,0.18,0.19,0.21,0.2,0.41
"72",0.45,0.45,0.43,0.41,0.33,0.32,0.33,0.35,0.32,0.35,0.33,0.33,0.33,0.33,0.33,0.34,0.31,0.3,0.34
"73",1,1,1,0.99,0.97,0.93,0.87,0.84,0.82,0.8,0.76,0.7,0.66,0.63,0.59,0.5,0.45,0.42,0.86
"74",0.61,0.55,0.46,0.34,0.25,0.13,0.08,0,0,0,0,0,0,0,0,0,0,0,0
"75",0.64,0.57,0.51,0.41,0.3,0.21,0.13,0.09,0.06,0.04,0.03,0.03,0.04,0.04,0.05,0.06,0.06,0.07,0.05
"76",0.87,0.84,0.73,0.66,0.61,0.5,0.42,0.38,0.37,0.4,0.46,0.57,0.67,0.77,0.83,0.93,0.97,0.99,0.67
"77",0.05,0.07,0.07,0.1,0.12,0.16,0.24,0.35,0.45,0.59,0.75,0.83,0.85,0.84,0.81,0.8,0.81,0.77,0.34
"78",0.09,0.06,0.07,0.07,0.06,0.06,0.07,0.08,0.12,0.2,0.28,0.53,0.75,0.8,0.81,0.79,0.77,0.71,0.15
"79",0.06,0.05,0.04,0.04,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02
"80",0.23,0.23,0.23,0.21,0.21,0.22,0.23,0.24,0.27,0.29,0.32,0.33,0.34,0.4,0.52,0.53,0.54,0.54,0.32
"81",0.39,0.37,0.32,0.32,0.25,0.23,0.19,0.14,0.12,0.11,0.09,0.09,0.07,0.09,0.09,0.08,0.08,0.09,0.08
"82",0.32,0.29,0.29,0.3,0.3,0.32,0.36,0.33,0.31,0.32,0.31,0.32,0.33,0.32,0.31,0.33,0.37,0.38,0.29
"83",0.04,0.03,0.01,0.01,0,0,0,0,0,0,0.01,0.03,0.04,0.05,0.06,0.09,0.14,0.18,0
"84",0.92,0.89,0.78,0.72,0.66,0.66,0.64,0.67,0.71,0.76,0.78,0.76,0.75,0.74,0.68,0.56,0.51,0.44,0.84
"85",0.13,0.12,0.09,0.08,0.03,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0
"86",0.85,0.89,0.91,0.93,0.96,0.95,0.93,0.92,0.88,0.8,0.79,0.71,0.67,0.57,0.55,0.53,0.52,0.48,0.91
"87",0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0,0,0,0.01,0.01,0.01,0.01,0.01,0
"88",0.74,0.78,0.87,0.94,0.95,0.95,0.96,0.98,0.97,0.98,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.94,0.99
"89",1,0.99,0.99,0.99,0.97,0.97,0.89,0.78,0.7,0.54,0.43,0.36,0.36,0.31,0.3,0.26,0.23,0.21,0.64
"90",0.32,0.25,0.22,0.18,0.16,0.13,0.09,0.07,0.06,0.04,0.01,0.01,0.01,0.01,0,0,0,0,0.03
"91",0.59,0.59,0.6,0.6,0.54,0.49,0.46,0.42,0.43,0.4,0.38,0.39,0.42,0.45,0.45,0.52,0.55,0.59,0.53
"92",0.21,0.18,0.14,0.12,0.09,0.07,0.05,0.05,0.04,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01
"93",0,0,0,0,0,0,0,0,0,0.04,0.14,0.21,0.37,0.47,0.58,0.64,0.67,0.72,0
"94",0.5,0.5,0.47,0.4,0.35,0.33,0.3,0.28,0.27,0.25,0.27,0.22,0.17,0.14,0.11,0.08,0.07,0.07,0.2
"95",0.24,0.21,0.17,0.14,0.14,0.17,0.19,0.23,0.29,0.34,0.37,0.38,0.35,0.36,0.34,0.35,0.32,0.27,0.19
"96",0.08,0.04,0.02,0.02,0.01,0.01,0,0.01,0.03,0.03,0.03,0.03,0.04,0.06,0.06,0.06,0.06,0.07,0
"97",0.23,0.25,0.28,0.3,0.36,0.44,0.57,0.67,0.76,0.79,0.79,0.79,0.75,0.73,0.71,0.72,0.7,0.7,0.65
"98",0.96,0.98,0.99,0.97,0.94,0.89,0.74,0.6,0.51,0.39,0.34,0.28,0.28,0.29,0.29,0.3,0.31,0.32,0.5
"99",0.45,0.43,0.39,0.34,0.31,0.28,0.22,0.15,0.12,0.06,0.04,0.03,0.04,0.04,0.04,0.05,0.06,0.09,0.09
"100",0.83,0.82,0.71,0.64,0.47,0.34,0.29,0.19,0.13,0.09,0.09,0.09,0.09,0.08,0.09,0.12,0.19,0.22,0.18
"101",0.04,0.07,0.08,0.09,0.15,0.24,0.42,0.61,0.75,0.79,0.75,0.68,0.6,0.52,0.49,0.47,0.46,0.44,0.36
"102",0.38,0.53,0.62,0.78,0.92,0.95,0.99,1,0.98,0.95,0.82,0.7,0.56,0.39,0.32,0.25,0.23,0.21,0.7
"103",0.24,0.19,0.14,0.09,0.09,0.07,0.06,0.05,0.06,0.05,0.05,0.05,0.08,0.07,0.07,0.11,0.16,0.19,0.07
"104",0.04,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0
"105",0.05,0.06,0.07,0.12,0.18,0.26,0.33,0.44,0.58,0.72,0.84,0.9,0.91,0.95,0.95,0.96,0.97,0.98,0.49
"106",0.34,0.33,0.3,0.27,0.29,0.25,0.22,0.23,0.29,0.27,0.29,0.3,0.34,0.36,0.41,0.44,0.49,0.57,0.31
"107",0.51,0.47,0.37,0.3,0.22,0.14,0.12,0.11,0.07,0.07,0.05,0.07,0.1,0.14,0.19,0.21,0.24,0.27,0.15
"108",0.63,0.56,0.51,0.47,0.41,0.36,0.33,0.36,0.37,0.38,0.41,0.49,0.55,0.64,0.68,0.67,0.7,0.72,0.51
"109",0.1,0.09,0.11,0.08,0.09,0.09,0.08,0.11,0.13,0.18,0.21,0.27,0.33,0.36,0.46,0.54,0.6,0.65,0.15
"110",0.76,0.8,0.82,0.77,0.74,0.67,0.56,0.44,0.31,0.23,0.15,0.09,0.04,0.04,0.03,0.05,0.05,0.05,0.22
"111",0.98,0.97,0.92,0.89,0.82,0.7,0.62,0.53,0.52,0.45,0.39,0.4,0.44,0.42,0.42,0.48,0.52,0.58,0.67
"112",0.47,0.46,0.41,0.37,0.32,0.3,0.3,0.27,0.2,0.16,0.14,0.11,0.05,0.04,0.01,0.01,0.01,0.01,0.11
"113",0.27,0.18,0.14,0.11,0.07,0.06,0.1,0.11,0.13,0.16,0.23,0.32,0.38,0.46,0.58,0.69,0.74,0.75,0.2
"114",0.41,0.46,0.51,0.52,0.55,0.59,0.56,0.53,0.48,0.43,0.41,0.39,0.37,0.37,0.38,0.38,0.38,0.45,0.5
"115",0.3,0.32,0.3,0.28,0.29,0.29,0.34,0.33,0.36,0.36,0.38,0.43,0.46,0.48,0.53,0.61,0.66,0.68,0.44
"116",0.59,0.53,0.44,0.33,0.24,0.19,0.14,0.13,0.14,0.15,0.24,0.3,0.42,0.56,0.75,0.8,0.85,0.9,0.33
"117",0.2,0.2,0.24,0.31,0.37,0.53,0.68,0.82,0.89,0.95,0.96,0.93,0.85,0.78,0.72,0.68,0.62,0.64,0.73
"118",0.53,0.56,0.55,0.5,0.49,0.46,0.42,0.44,0.38,0.37,0.34,0.31,0.29,0.29,0.31,0.32,0.34,0.37,0.43
"119",0.77,0.71,0.65,0.61,0.55,0.47,0.49,0.45,0.51,0.56,0.57,0.65,0.71,0.7,0.67,0.64,0.52,0.44,0.68
"120",0.32,0.27,0.23,0.23,0.17,0.12,0.09,0.04,0.04,0.02,0.02,0.03,0.04,0.04,0.04,0.07,0.08,0.11,0.04
"121",0.96,0.97,0.96,0.95,0.96,0.96,1,0.98,0.91,0.83,0.71,0.67,0.58,0.5,0.43,0.41,0.39,0.37,0.84
"122",0.37,0.39,0.38,0.36,0.4,0.42,0.46,0.49,0.58,0.74,0.82,0.85,0.85,0.91,0.92,0.97,0.96,0.95,0.78
"123",0.45,0.4,0.37,0.35,0.3,0.27,0.28,0.32,0.35,0.32,0.34,0.33,0.31,0.35,0.31,0.32,0.32,0.34,0.3
"124",0.1,0.09,0.05,0.04,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.06,0.06,0.01
"125",0.12,0.1,0.09,0.11,0.14,0.17,0.17,0.22,0.35,0.41,0.49,0.51,0.56,0.58,0.64,0.66,0.69,0.7,0.36
"126",0.35,0.34,0.3,0.26,0.24,0.24,0.22,0.2,0.19,0.14,0.14,0.15,0.17,0.17,0.19,0.22,0.25,0.28,0.17
"127",0.76,0.73,0.71,0.72,0.71,0.73,0.81,0.84,0.89,0.93,0.94,0.96,0.98,0.98,1,1,0.98,0.98,0.99
"128",0.31,0.28,0.26,0.21,0.21,0.22,0.2,0.19,0.15,0.15,0.13,0.12,0.13,0.13,0.11,0.13,0.15,0.18,0.17
"129",0.39,0.45,0.49,0.52,0.58,0.6,0.61,0.54,0.5,0.39,0.32,0.24,0.22,0.23,0.21,0.18,0.17,0.19,0.35
"130",0.05,0.04,0.04,0.04,0.05,0.12,0.12,0.17,0.19,0.18,0.21,0.14,0.13,0.09,0.06,0.04,0.03,0.03,0.06
"131",0.94,0.96,0.95,0.97,0.95,0.92,0.87,0.81,0.77,0.64,0.54,0.41,0.34,0.26,0.19,0.12,0.1,0.09,0.47
"132",0.47,0.47,0.46,0.46,0.42,0.39,0.34,0.29,0.23,0.15,0.1,0.09,0.06,0.05,0.05,0.04,0.04,0.04,0.14
"133",0.09,0.09,0.13,0.14,0.21,0.27,0.33,0.46,0.59,0.65,0.8,0.87,0.91,0.92,0.97,0.98,0.99,0.97,0.61
"134",0.09,0.07,0.06,0.05,0.04,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.03,0.04,0.05,0.06,0.11,0.15,0.01
"135",0.93,0.94,0.94,0.94,0.91,0.89,0.86,0.79,0.69,0.62,0.53,0.53,0.52,0.54,0.53,0.55,0.55,0.56,0.77
"136",0.59,0.6,0.56,0.53,0.48,0.43,0.39,0.34,0.33,0.26,0.25,0.21,0.23,0.25,0.23,0.23,0.24,0.23,0.31
"137",0.87,0.83,0.69,0.62,0.47,0.34,0.18,0.08,0.03,0,0,0,0,0,0,0,0,0,0
"138",0.12,0.11,0.09,0.1,0.13,0.17,0.21,0.25,0.24,0.23,0.23,0.2,0.16,0.16,0.16,0.15,0.14,0.14,0.14
"139",0.09,0.08,0.07,0.08,0.11,0.15,0.16,0.26,0.34,0.51,0.68,0.78,0.9,0.92,0.88,0.81,0.73,0.68,0.31
"140",0.88,0.95,0.99,0.99,0.95,0.73,0.58,0.43,0.23,0.1,0.03,0.03,0,0,0,0,0,0.01,0.13
"141",0.13,0.14,0.2,0.28,0.39,0.52,0.66,0.81,0.83,0.8,0.72,0.59,0.44,0.37,0.27,0.23,0.18,0.18,0.4
"142",0.36,0.33,0.27,0.24,0.25,0.19,0.17,0.14,0.11,0.09,0.06,0.03,0.03,0.05,0.06,0.06,0.09,0.1,0.04
"143",0.06,0.06,0.03,0.02,0,0,0,0,0,0.01,0.01,0.01,0,0.01,0.02,0.03,0.04,0.04,0
"144",0.28,0.29,0.32,0.34,0.33,0.35,0.36,0.4,0.45,0.45,0.48,0.53,0.58,0.66,0.69,0.76,0.79,0.81,0.56
"145",0.05,0.04,0.03,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0,0,0.02,0.05,0.06,0.07,0.07,0.11,0.01
"146",0.95,0.93,0.95,0.97,0.95,0.92,0.87,0.8,0.76,0.76,0.76,0.8,0.84,0.84,0.86,0.88,0.89,0.93,0.98
"147",0.78,0.68,0.57,0.53,0.42,0.32,0.23,0.15,0.1,0.08,0.06,0.08,0.11,0.15,0.19,0.31,0.41,0.49,0.2
"148",0.04,0.05,0.07,0.07,0.06,0.05,0.05,0.04,0.03,0.01,0.01,0,0,0,0,0,0,0,0
"149",0.7,0.66,0.6,0.57,0.54,0.5,0.51,0.5,0.49,0.44,0.43,0.42,0.36,0.35,0.33,0.3,0.28,0.29,0.49
"150",0.02,0.01,0.01,0.02,0.02,0.02,0.05,0.09,0.13,0.23,0.35,0.4,0.48,0.6,0.68,0.78,0.82,0.84,0.11
"151",0.44,0.42,0.39,0.35,0.29,0.24,0.22,0.17,0.13,0.13,0.12,0.13,0.12,0.18,0.21,0.21,0.26,0.32,0.17
"152",0.56,0.51,0.47,0.42,0.35,0.3,0.23,0.19,0.12,0.08,0.05,0.03,0.04,0.03,0.03,0.03,0.02,0.02,0.06
"153",0.12,0.1,0.08,0.05,0.04,0.01,0.01,0,0,0.01,0.01,0.01,0.01,0.02,0.03,0.06,0.11,0.11,0
"154",0.05,0.01,0.01,0.01,0,0,0,0,0,0,0,0.04,0.05,0.1,0.19,0.28,0.48,0.56,0
"155",0.17,0.13,0.09,0.06,0.04,0.04,0.02,0.02,0.02,0.04,0.08,0.13,0.19,0.27,0.33,0.41,0.47,0.51,0.04
"156",1,1,0.94,0.84,0.77,0.66,0.52,0.37,0.27,0.2,0.15,0.09,0.08,0.06,0.06,0.08,0.15,0.17,0.26
"157",0.39,0.33,0.31,0.27,0.24,0.24,0.21,0.19,0.17,0.16,0.17,0.22,0.27,0.36,0.41,0.49,0.53,0.6,0.22
"158",0.07,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.05,0.06,0
"159",0.19,0.16,0.17,0.2,0.2,0.21,0.25,0.3,0.27,0.2,0.11,0.08,0.05,0.04,0.04,0.03,0.03,0.02,0.06
"160",0.14,0.12,0.12,0.1,0.1,0.1,0.1,0.12,0.12,0.09,0.09,0.07,0.08,0.08,0.08,0.08,0.08,0.12,0.04
"161",0.27,0.15,0.1,0.04,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.01
"162",0.23,0.16,0.1,0.1,0.08,0.07,0.05,0.04,0.05,0.05,0.06,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04
"163",0.79,0.82,0.84,0.9,0.92,0.92,0.88,0.85,0.84,0.82,0.85,0.88,0.88,0.89,0.91,0.9,0.9,0.92,0.98
"164",0.25,0.21,0.17,0.1,0.08,0.04,0.02,0.01,0.01,0,0.01,0.02,0.04,0.06,0.12,0.12,0.17,0.19,0.01
"165",0.04,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.02,0.04,0.05,0.08,0.09,0.15,0.2,0.24,0.02
"166",0.88,0.89,0.89,0.89,0.86,0.85,0.84,0.8,0.66,0.5,0.36,0.24,0.13,0.09,0.04,0,0,0.01,0.29
"167",0.87,0.89,0.84,0.83,0.75,0.68,0.53,0.39,0.22,0.15,0.08,0.06,0.03,0.03,0.03,0.05,0.06,0.08,0.15
"168",0.38,0.27,0.19,0.08,0.01,0.01,0,0,0,0,0,0,0,0,0.01,0.05,0.06,0.1,0
"169",0.25,0.25,0.26,0.25,0.26,0.27,0.32,0.36,0.41,0.5,0.53,0.56,0.64,0.74,0.77,0.83,0.87,0.93,0.5
"170",0.03,0.02,0.03,0.01,0.01,0.01,0.01,0.02,0.02,0.04,0.06,0.07,0.15,0.26,0.36,0.51,0.63,0.68,0.02
"171",0.98,0.97,0.92,0.87,0.83,0.77,0.71,0.7,0.65,0.65,0.67,0.64,0.59,0.57,0.53,0.46,0.42,0.4,0.78
"172",0.24,0.27,0.32,0.38,0.41,0.49,0.59,0.68,0.77,0.9,0.93,0.96,0.94,0.93,0.9,0.91,0.88,0.87,0.73
"173",0.2,0.15,0.15,0.11,0.08,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.05,0.05,0.08,0.09,0.12,0.02
"174",0.11,0.08,0.05,0.04,0.05,0.05,0.04,0.04,0.05,0.03,0.04,0.05,0.05,0.06,0.05,0.05,0.06,0.06,0.03
"175",0.45,0.5,0.52,0.53,0.56,0.6,0.6,0.67,0.68,0.73,0.73,0.69,0.71,0.74,0.76,0.75,0.73,0.69,0.81
"176",0.36,0.3,0.28,0.22,0.14,0.09,0.06,0.07,0.07,0.07,0.05,0.06,0.07,0.07,0.06,0.1,0.1,0.13,0.09
"177",0.09,0.1,0.1,0.12,0.16,0.2,0.25,0.36,0.46,0.61,0.76,0.83,0.9,0.93,0.96,0.95,0.96,0.97,0.42
"178",0.14,0.14,0.15,0.23,0.26,0.3,0.39,0.51,0.54,0.64,0.68,0.67,0.65,0.66,0.63,0.59,0.51,0.5,0.44
"179",0.29,0.29,0.29,0.32,0.34,0.34,0.36,0.38,0.43,0.45,0.43,0.46,0.49,0.55,0.57,0.59,0.69,0.7,0.43
"180",0.98,0.96,0.95,0.93,0.9,0.89,0.89,0.9,0.91,0.93,0.94,0.98,1,0.98,1,0.99,0.96,0.95,1
"181",0.35,0.36,0.36,0.37,0.38,0.39,0.34,0.31,0.25,0.23,0.21,0.19,0.18,0.21,0.2,0.24,0.25,0.29,0.23
