"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"58",0.17,0.14,0.14,0.16,0.16,0.16,0.14,0.17,0.16,0.2,0.18,0.2,0.23,0.26,0.3,0.4,0.43,0.46,0.15
"59",0.58,0.51,0.42,0.37,0.25,0.18,0.1,0.06,0.06,0.01,0.01,0.01,0.01,0.02,0.02,0.05,0.05,0.08,0.05
"60",0.39,0.39,0.41,0.41,0.4,0.43,0.46,0.45,0.45,0.38,0.33,0.29,0.2,0.18,0.12,0.07,0.06,0.05,0.29
"61",0.13,0.09,0.09,0.09,0.1,0.14,0.19,0.24,0.35,0.47,0.64,0.81,0.97,0.99,0.99,0.95,0.94,0.9,0.34
"62",0.2,0.25,0.28,0.34,0.48,0.61,0.76,0.87,0.97,0.99,0.94,0.84,0.73,0.61,0.52,0.46,0.47,0.47,0.67
"63",0.99,0.96,0.96,0.95,0.9,0.84,0.78,0.71,0.55,0.47,0.35,0.29,0.2,0.19,0.19,0.21,0.24,0.24,0.55
"64",0.07,0.06,0.05,0.04,0.04,0.04,0.08,0.13,0.18,0.27,0.43,0.6,0.7,0.77,0.84,0.9,0.88,0.84,0.15
"65",0.96,0.98,0.97,0.98,0.99,0.99,0.98,0.96,0.96,0.92,0.92,0.88,0.83,0.77,0.76,0.73,0.74,0.75,0.99
"66",0.38,0.42,0.42,0.48,0.57,0.62,0.76,0.81,0.88,0.94,0.95,0.94,0.91,0.83,0.78,0.76,0.77,0.76,0.87
"67",0.46,0.39,0.36,0.3,0.27,0.18,0.13,0.08,0.05,0.02,0,0,0,0.01,0.01,0.03,0.06,0.07,0.04
"68",0.06,0.07,0.09,0.13,0.17,0.2,0.25,0.26,0.31,0.35,0.45,0.48,0.54,0.6,0.68,0.78,0.82,0.88,0.3
"69",0.01,0.03,0.03,0.03,0.05,0.07,0.1,0.13,0.19,0.24,0.27,0.25,0.29,0.31,0.31,0.31,0.31,0.37,0.13
"70",0.91,0.89,0.88,0.88,0.86,0.8,0.76,0.67,0.61,0.41,0.27,0.21,0.16,0.14,0.12,0.12,0.12,0.11,0.43
"71",0.4,0.39,0.35,0.4,0.42,0.42,0.39,0.37,0.26,0.24,0.17,0.14,0.12,0.12,0.1,0.11,0.12,0.12,0.18
"72",0.42,0.44,0.41,0.42,0.47,0.51,0.57,0.64,0.71,0.8,0.78,0.82,0.85,0.85,0.84,0.85,0.84,0.82,0.81
"73",0.03,0.03,0.03,0.03,0.04,0.06,0.07,0.12,0.12,0.15,0.27,0.31,0.34,0.39,0.43,0.45,0.47,0.51,0.14
"74",0.44,0.42,0.36,0.32,0.31,0.23,0.18,0.14,0.17,0.18,0.16,0.16,0.19,0.23,0.25,0.26,0.26,0.26,0.21
"75",0.36,0.37,0.3,0.28,0.3,0.32,0.33,0.34,0.39,0.43,0.48,0.54,0.61,0.65,0.67,0.71,0.73,0.74,0.44
"76",0.25,0.28,0.3,0.35,0.39,0.4,0.47,0.47,0.46,0.5,0.53,0.6,0.68,0.7,0.73,0.74,0.77,0.78,0.56
"77",0.12,0.07,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0.02,0.04,0.07,0.13,0.18,0
"78",0.73,0.59,0.44,0.31,0.22,0.15,0.08,0.04,0.02,0,0,0,0.01,0.01,0.01,0.02,0.04,0.05,0.02
"79",0.31,0.32,0.35,0.44,0.5,0.61,0.77,0.84,0.85,0.78,0.63,0.51,0.42,0.31,0.27,0.27,0.23,0.23,0.54
"80",0.29,0.28,0.28,0.31,0.32,0.33,0.34,0.26,0.18,0.11,0.04,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03
"81",0.82,0.81,0.85,0.87,0.9,0.93,0.93,0.96,0.96,0.95,0.94,0.94,0.9,0.84,0.83,0.85,0.85,0.82,1
"82",0.19,0.18,0.18,0.19,0.23,0.25,0.24,0.23,0.23,0.19,0.17,0.16,0.15,0.15,0.15,0.15,0.13,0.11,0.14
"83",0.4,0.48,0.5,0.54,0.61,0.62,0.62,0.57,0.55,0.44,0.36,0.28,0.18,0.16,0.15,0.12,0.08,0.08,0.31
"84",0.55,0.52,0.54,0.55,0.56,0.58,0.62,0.7,0.76,0.83,0.86,0.9,0.91,0.91,0.92,0.93,0.95,0.95,0.88
"85",0.27,0.22,0.15,0.14,0.13,0.08,0.08,0.08,0.06,0.08,0.08,0.08,0.09,0.1,0.14,0.19,0.22,0.27,0.04
"86",0.7,0.65,0.6,0.51,0.48,0.43,0.44,0.42,0.48,0.49,0.56,0.61,0.69,0.75,0.82,0.85,0.89,0.92,0.75
"87",0.03,0.02,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.02,0.05,0.08,0
"88",0.49,0.5,0.51,0.52,0.54,0.54,0.48,0.41,0.29,0.21,0.1,0.07,0.05,0.04,0.05,0.04,0.05,0.05,0.15
"89",0.52,0.45,0.33,0.25,0.21,0.19,0.17,0.1,0.11,0.12,0.09,0.09,0.11,0.1,0.09,0.08,0.08,0.07,0.08
"90",0.39,0.38,0.33,0.32,0.29,0.21,0.19,0.15,0.11,0.06,0.01,0,0,0,0,0,0,0,0.01
"91",0.7,0.62,0.52,0.39,0.25,0.15,0.07,0.07,0.04,0.01,0.01,0,0,0,0,0,0.03,0.06,0.01
"92",0.32,0.33,0.31,0.31,0.31,0.27,0.29,0.29,0.32,0.39,0.38,0.39,0.37,0.34,0.33,0.32,0.33,0.32,0.33
"93",0.47,0.44,0.44,0.33,0.25,0.17,0.15,0.07,0.02,0,0,0,0,0,0,0,0.02,0.04,0.01
"94",0.82,0.76,0.72,0.7,0.64,0.62,0.57,0.59,0.66,0.71,0.79,0.83,0.88,0.86,0.85,0.83,0.78,0.74,0.87
"95",0.44,0.43,0.39,0.37,0.37,0.32,0.27,0.19,0.17,0.08,0.08,0.05,0.06,0.05,0.05,0.04,0.04,0.03,0.08
"96",0.14,0.07,0.07,0.05,0.03,0.01,0.01,0,0,0,0,0,0,0,0.01,0.02,0.02,0.02,0
"97",1,1,1,0.98,0.96,0.93,0.87,0.8,0.69,0.54,0.46,0.37,0.33,0.27,0.22,0.21,0.22,0.19,0.55
"98",0.33,0.3,0.3,0.28,0.29,0.3,0.31,0.33,0.34,0.39,0.38,0.36,0.36,0.35,0.35,0.33,0.31,0.31,0.34
"99",0.22,0.11,0.07,0.04,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0.08,0
"100",0.65,0.62,0.53,0.48,0.48,0.47,0.44,0.45,0.48,0.45,0.44,0.4,0.4,0.39,0.4,0.41,0.45,0.42,0.53
"101",0.55,0.64,0.74,0.83,0.9,0.98,0.97,0.83,0.72,0.66,0.49,0.42,0.41,0.44,0.41,0.5,0.53,0.57,0.74
"102",0.64,0.64,0.64,0.64,0.62,0.53,0.47,0.44,0.41,0.39,0.36,0.38,0.39,0.36,0.36,0.34,0.29,0.3,0.51
"103",0.39,0.4,0.38,0.36,0.37,0.36,0.37,0.37,0.34,0.3,0.27,0.17,0.14,0.13,0.12,0.08,0.08,0.07,0.21
"104",0.36,0.32,0.29,0.29,0.27,0.24,0.23,0.23,0.22,0.2,0.19,0.19,0.15,0.17,0.18,0.18,0.24,0.29,0.17
"105",0.11,0.13,0.12,0.09,0.09,0.1,0.12,0.14,0.12,0.08,0.08,0.06,0.04,0.04,0.03,0.03,0.06,0.06,0.05
"106",0.62,0.59,0.6,0.56,0.5,0.35,0.27,0.16,0.12,0.05,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.04,0.04
"107",0.28,0.28,0.26,0.27,0.33,0.38,0.47,0.57,0.62,0.64,0.61,0.55,0.44,0.34,0.27,0.22,0.17,0.15,0.44
"108",0.05,0.05,0.05,0.04,0.04,0.07,0.15,0.16,0.3,0.43,0.55,0.66,0.68,0.69,0.65,0.68,0.6,0.56,0.18
"109",0.73,0.69,0.66,0.64,0.61,0.61,0.59,0.59,0.66,0.77,0.83,0.92,0.97,1,0.98,0.92,0.83,0.74,0.84
"110",0.08,0.05,0.03,0.01,0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.05,0.09,0.17,0
"111",0.92,0.83,0.75,0.59,0.46,0.35,0.27,0.2,0.12,0.06,0.08,0.09,0.12,0.12,0.13,0.17,0.25,0.33,0.23
"112",0.24,0.19,0.15,0.15,0.14,0.11,0.13,0.16,0.19,0.25,0.35,0.45,0.53,0.62,0.67,0.71,0.74,0.72,0.26
"113",0.06,0.05,0.03,0.02,0.02,0,0,0,0,0,0,0,0,0,0.02,0.02,0.03,0.03,0
"114",0.8,0.76,0.74,0.68,0.6,0.53,0.46,0.43,0.4,0.33,0.31,0.33,0.3,0.31,0.32,0.31,0.32,0.33,0.47
"115",0.11,0.12,0.12,0.11,0.1,0.08,0.08,0.09,0.09,0.09,0.12,0.13,0.11,0.11,0.11,0.13,0.16,0.16,0.07
"116",0.4,0.34,0.26,0.21,0.17,0.12,0.08,0.05,0.07,0.06,0.08,0.09,0.16,0.21,0.28,0.34,0.4,0.47,0.1
"117",0.13,0.09,0.07,0.05,0.05,0.06,0.05,0.07,0.08,0.1,0.13,0.16,0.23,0.27,0.37,0.39,0.44,0.47,0.08
"118",0.28,0.33,0.4,0.48,0.52,0.7,0.84,0.91,0.97,0.99,0.95,0.92,0.81,0.74,0.63,0.59,0.57,0.52,0.81
"119",0.33,0.29,0.29,0.31,0.33,0.34,0.38,0.39,0.42,0.42,0.4,0.34,0.35,0.34,0.3,0.28,0.24,0.23,0.33
"120",0.15,0.08,0.05,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.03,0.05,0.01
"121",0.19,0.18,0.17,0.16,0.11,0.08,0.05,0.01,0.01,0,0,0,0,0,0,0,0.01,0.01,0
"122",0.95,0.93,0.9,0.87,0.74,0.62,0.46,0.34,0.23,0.16,0.12,0.09,0.06,0.05,0.07,0.07,0.07,0.1,0.18
"123",0.27,0.27,0.33,0.37,0.4,0.51,0.64,0.7,0.77,0.79,0.8,0.74,0.67,0.65,0.64,0.59,0.57,0.61,0.69
"124",0.19,0.2,0.25,0.29,0.32,0.34,0.4,0.45,0.51,0.54,0.54,0.55,0.52,0.48,0.45,0.45,0.48,0.47,0.46
"125",0.99,0.96,0.91,0.89,0.82,0.77,0.63,0.46,0.3,0.21,0.14,0.07,0.05,0.03,0.01,0.02,0.02,0.03,0.19
"126",0.12,0.12,0.12,0.15,0.18,0.27,0.33,0.44,0.47,0.57,0.58,0.62,0.67,0.67,0.64,0.64,0.72,0.74,0.4
"127",0.1,0.1,0.11,0.09,0.08,0.07,0.08,0.1,0.11,0.11,0.11,0.12,0.12,0.13,0.13,0.11,0.09,0.11,0.04
"128",0.75,0.76,0.8,0.8,0.78,0.78,0.76,0.73,0.74,0.63,0.56,0.5,0.45,0.32,0.25,0.22,0.22,0.21,0.65
"129",0.58,0.61,0.64,0.7,0.75,0.85,0.9,0.91,0.92,0.89,0.84,0.77,0.73,0.63,0.57,0.56,0.56,0.58,0.82
"130",0.33,0.3,0.26,0.19,0.15,0.13,0.14,0.13,0.14,0.16,0.16,0.16,0.17,0.19,0.18,0.21,0.25,0.28,0.1
"131",0.99,0.99,0.97,0.94,0.81,0.68,0.61,0.49,0.39,0.35,0.31,0.43,0.51,0.59,0.67,0.81,0.9,0.93,0.7
"132",0.78,0.79,0.79,0.82,0.83,0.85,0.87,0.88,0.85,0.81,0.79,0.68,0.61,0.56,0.51,0.49,0.51,0.56,0.89
"133",0.13,0.14,0.14,0.14,0.15,0.19,0.23,0.32,0.41,0.44,0.45,0.46,0.4,0.36,0.37,0.34,0.36,0.4,0.23
"134",0.85,0.87,0.94,0.97,0.98,0.97,0.96,0.91,0.81,0.78,0.71,0.66,0.62,0.6,0.63,0.64,0.67,0.68,0.89
"135",0.81,0.75,0.71,0.67,0.66,0.63,0.59,0.62,0.6,0.63,0.67,0.75,0.82,0.85,0.88,0.89,0.83,0.77,0.86
"136",0.7,0.7,0.67,0.62,0.58,0.56,0.52,0.54,0.58,0.59,0.65,0.68,0.69,0.75,0.83,0.93,0.93,0.93,0.77
"137",0.63,0.61,0.56,0.51,0.45,0.43,0.46,0.44,0.45,0.5,0.53,0.59,0.61,0.64,0.69,0.7,0.68,0.7,0.58
"138",0.24,0.21,0.18,0.12,0.1,0.07,0.05,0.05,0.03,0.03,0.02,0.02,0.01,0.01,0.02,0.03,0.04,0.04,0.04
"139",0.38,0.34,0.32,0.3,0.27,0.33,0.37,0.45,0.54,0.58,0.62,0.65,0.6,0.58,0.55,0.53,0.53,0.53,0.52
"140",1,1,0.99,0.97,0.94,0.91,0.85,0.81,0.76,0.71,0.69,0.64,0.53,0.48,0.38,0.37,0.37,0.38,0.85
"141",0.06,0.06,0.04,0.03,0.02,0.03,0.04,0.04,0.05,0.12,0.13,0.19,0.24,0.32,0.35,0.44,0.5,0.56,0.06
"142",0.54,0.55,0.56,0.57,0.58,0.57,0.56,0.6,0.6,0.6,0.64,0.64,0.66,0.65,0.68,0.68,0.69,0.71,0.71
"143",0.1,0.08,0.03,0.02,0.02,0,0,0,0,0,0,0,0,0.03,0.06,0.07,0.14,0.23,0
"144",0.64,0.65,0.68,0.74,0.77,0.78,0.81,0.79,0.75,0.65,0.46,0.35,0.23,0.17,0.16,0.15,0.14,0.14,0.43
"145",0.58,0.67,0.71,0.76,0.79,0.82,0.84,0.77,0.64,0.52,0.37,0.31,0.21,0.17,0.13,0.13,0.14,0.14,0.44
"146",0.31,0.29,0.28,0.29,0.35,0.5,0.61,0.67,0.7,0.66,0.48,0.4,0.32,0.27,0.22,0.18,0.16,0.12,0.38
"147",0.17,0.13,0.12,0.1,0.08,0.09,0.1,0.12,0.16,0.18,0.21,0.2,0.21,0.19,0.16,0.19,0.17,0.17,0.1
"148",0.84,0.83,0.83,0.87,0.87,0.9,0.96,0.97,0.98,1,0.98,0.94,0.92,0.91,0.87,0.81,0.8,0.77,0.98
"149",0.69,0.61,0.56,0.47,0.4,0.32,0.23,0.16,0.11,0.09,0.04,0.03,0.03,0.02,0.01,0.02,0.03,0.04,0.06
"150",0.79,0.72,0.69,0.65,0.59,0.57,0.59,0.63,0.67,0.67,0.67,0.68,0.65,0.69,0.68,0.66,0.68,0.66,0.8
"151",0.14,0.15,0.16,0.16,0.17,0.18,0.15,0.15,0.13,0.1,0.03,0.03,0.03,0.01,0.01,0.02,0.05,0.08,0.02
"152",0.21,0.24,0.27,0.33,0.42,0.48,0.5,0.45,0.44,0.37,0.33,0.25,0.17,0.11,0.1,0.1,0.12,0.1,0.24
"153",0.18,0.13,0.12,0.09,0.07,0.06,0.04,0.04,0.06,0.07,0.04,0.06,0.06,0.07,0.07,0.05,0.04,0.04,0.04
"154",0.93,0.93,0.88,0.83,0.72,0.56,0.45,0.35,0.29,0.28,0.34,0.37,0.49,0.64,0.79,0.89,0.99,1,0.63
"155",0.73,0.79,0.84,0.89,0.93,0.94,0.93,0.95,0.95,0.89,0.85,0.83,0.81,0.86,0.84,0.82,0.84,0.86,0.97
"156",0.02,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0.05,0.09,0.1,0.17,0.2,0.25,0
"157",0.7,0.73,0.73,0.8,0.83,0.84,0.86,0.81,0.75,0.69,0.54,0.38,0.31,0.25,0.21,0.16,0.19,0.19,0.61
"158",0.44,0.42,0.4,0.42,0.41,0.45,0.52,0.62,0.77,0.85,0.96,0.97,0.89,0.77,0.68,0.59,0.48,0.37,0.68
"159",0.26,0.26,0.24,0.22,0.18,0.13,0.1,0.07,0.06,0.03,0.02,0.02,0.01,0,0,0,0,0.01,0.04
"160",0.56,0.48,0.43,0.4,0.35,0.3,0.29,0.27,0.25,0.28,0.29,0.3,0.28,0.28,0.33,0.37,0.36,0.43,0.33
"161",0.49,0.47,0.46,0.41,0.4,0.38,0.37,0.37,0.31,0.25,0.21,0.17,0.15,0.11,0.1,0.1,0.12,0.11,0.24
"162",0.04,0.04,0.01,0,0,0,0,0,0,0,0,0.02,0.03,0.05,0.09,0.1,0.11,0.17,0
"163",0.57,0.51,0.48,0.43,0.33,0.27,0.21,0.16,0.15,0.11,0.12,0.09,0.05,0.06,0.07,0.11,0.12,0.15,0.16
"164",0.62,0.58,0.52,0.38,0.31,0.17,0.08,0.05,0,0,0,0,0,0,0,0,0,0.01,0
"165",0.05,0.02,0.01,0.01,0.02,0.02,0.02,0.03,0.04,0.13,0.19,0.24,0.32,0.4,0.43,0.47,0.46,0.51,0.06
"166",0.12,0.13,0.14,0.21,0.28,0.41,0.55,0.68,0.75,0.84,0.97,0.99,0.98,0.99,0.97,0.93,0.93,0.95,0.7
"167",0.06,0.05,0.03,0.03,0.03,0.03,0.04,0.06,0.09,0.17,0.29,0.39,0.45,0.54,0.57,0.64,0.7,0.72,0.08
"168",0.36,0.29,0.23,0.18,0.14,0.13,0.09,0.08,0.09,0.09,0.11,0.12,0.13,0.17,0.16,0.18,0.2,0.25,0.1
"169",0.17,0.13,0.12,0.08,0.05,0.05,0.06,0.08,0.11,0.19,0.29,0.38,0.5,0.62,0.77,0.87,0.96,0.99,0.19
"170",0.32,0.27,0.23,0.16,0.14,0.14,0.13,0.11,0.08,0.07,0.04,0.04,0.02,0.03,0.03,0.03,0.03,0.05,0.05
"171",0.1,0.11,0.18,0.21,0.31,0.39,0.56,0.69,0.74,0.56,0.47,0.38,0.29,0.18,0.17,0.15,0.13,0.09,0.23
"172",0.37,0.36,0.35,0.34,0.36,0.34,0.33,0.28,0.23,0.23,0.21,0.15,0.13,0.12,0.11,0.1,0.08,0.09,0.14
"173",0.11,0.12,0.12,0.15,0.14,0.18,0.26,0.31,0.39,0.39,0.4,0.34,0.34,0.28,0.25,0.23,0.28,0.31,0.19
"174",0.45,0.45,0.46,0.45,0.44,0.42,0.38,0.37,0.33,0.31,0.32,0.26,0.23,0.18,0.16,0.16,0.16,0.15,0.26
"175",0.11,0.11,0.08,0.08,0.1,0.13,0.18,0.23,0.28,0.29,0.3,0.3,0.34,0.35,0.35,0.3,0.29,0.29,0.17
"176",0.3,0.32,0.35,0.35,0.36,0.41,0.42,0.44,0.42,0.4,0.39,0.37,0.34,0.28,0.25,0.24,0.24,0.21,0.31
"177",0.81,0.8,0.76,0.77,0.67,0.62,0.57,0.5,0.43,0.4,0.35,0.32,0.27,0.3,0.31,0.31,0.31,0.37,0.48
"178",0.16,0.14,0.14,0.15,0.12,0.17,0.15,0.11,0.1,0.08,0.03,0.03,0.03,0.01,0,0.01,0.03,0.05,0.03
"179",0.39,0.42,0.45,0.51,0.55,0.62,0.67,0.81,0.87,0.92,0.93,0.95,0.93,0.89,0.83,0.79,0.76,0.74,0.84
"180",0.54,0.46,0.39,0.36,0.34,0.34,0.33,0.36,0.38,0.46,0.55,0.59,0.66,0.69,0.7,0.69,0.67,0.66,0.55
