"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"58",0.32,0.28,0.23,0.21,0.21,0.26,0.28,0.32,0.36,0.46,0.57,0.65,0.72,0.81,0.9,0.92,0.94,0.97,0.49
"59",0.43,0.33,0.25,0.22,0.18,0.13,0.13,0.14,0.18,0.2,0.24,0.29,0.33,0.36,0.39,0.39,0.39,0.38,0.22
"60",0.66,0.58,0.48,0.45,0.4,0.31,0.28,0.19,0.14,0.09,0.07,0.06,0.05,0.04,0.02,0.02,0.02,0.02,0.07
"61",0.96,0.95,0.89,0.84,0.72,0.61,0.54,0.44,0.41,0.35,0.28,0.26,0.24,0.32,0.39,0.43,0.53,0.6,0.53
"62",0.25,0.2,0.16,0.11,0.1,0.09,0.08,0.08,0.08,0.11,0.19,0.21,0.29,0.44,0.47,0.48,0.42,0.38,0.16
"63",0.44,0.41,0.38,0.33,0.28,0.27,0.23,0.23,0.21,0.21,0.19,0.2,0.18,0.2,0.2,0.22,0.26,0.3,0.21
"64",0.96,0.98,0.99,0.97,0.95,0.9,0.8,0.63,0.53,0.4,0.3,0.25,0.24,0.25,0.29,0.28,0.29,0.3,0.53
"65",0.23,0.22,0.2,0.2,0.21,0.22,0.31,0.38,0.55,0.7,0.89,0.98,0.98,0.92,0.72,0.65,0.5,0.37,0.47
"66",0.47,0.4,0.35,0.25,0.19,0.18,0.16,0.14,0.14,0.17,0.18,0.21,0.27,0.36,0.45,0.49,0.48,0.47,0.2
"67",0.92,0.92,0.93,0.92,0.92,0.9,0.92,0.92,0.93,0.87,0.85,0.82,0.79,0.79,0.77,0.73,0.71,0.62,0.95
"68",0.62,0.58,0.53,0.5,0.5,0.47,0.43,0.47,0.48,0.47,0.47,0.45,0.48,0.46,0.45,0.47,0.46,0.46,0.51
"69",0.18,0.19,0.22,0.27,0.36,0.45,0.58,0.69,0.82,0.92,0.96,0.93,0.76,0.67,0.58,0.5,0.44,0.43,0.6
"70",0.81,0.79,0.8,0.77,0.74,0.71,0.7,0.67,0.7,0.71,0.82,0.86,0.9,0.94,0.99,0.99,0.96,0.94,0.95
"71",0.8,0.81,0.82,0.83,0.81,0.8,0.79,0.73,0.6,0.5,0.47,0.41,0.39,0.4,0.36,0.39,0.39,0.38,0.64
"72",0.17,0.21,0.27,0.27,0.34,0.43,0.51,0.62,0.59,0.53,0.48,0.48,0.47,0.49,0.49,0.59,0.62,0.69,0.51
"73",0.36,0.4,0.4,0.42,0.48,0.57,0.68,0.7,0.77,0.79,0.84,0.83,0.84,0.84,0.83,0.84,0.85,0.81,0.82
"74",0.37,0.32,0.25,0.19,0.15,0.12,0.09,0.06,0.03,0.03,0.03,0.03,0.04,0.04,0.05,0.08,0.12,0.17,0.03
"75",0.22,0.14,0.13,0.11,0.08,0.08,0.08,0.12,0.13,0.18,0.2,0.23,0.25,0.26,0.28,0.28,0.33,0.32,0.13
"76",0.75,0.77,0.83,0.89,0.95,1,1,0.96,0.88,0.77,0.62,0.48,0.33,0.19,0.14,0.11,0.09,0.1,0.6
"77",0.12,0.1,0.09,0.09,0.09,0.11,0.12,0.14,0.17,0.24,0.28,0.33,0.41,0.46,0.47,0.51,0.51,0.52,0.17
"78",0.33,0.28,0.24,0.21,0.18,0.15,0.11,0.11,0.15,0.18,0.2,0.23,0.22,0.2,0.15,0.15,0.15,0.15,0.15
"79",0.68,0.69,0.69,0.71,0.7,0.7,0.72,0.72,0.68,0.64,0.64,0.57,0.55,0.57,0.58,0.59,0.62,0.66,0.78
"80",0.21,0.21,0.21,0.22,0.27,0.26,0.3,0.29,0.32,0.38,0.39,0.4,0.41,0.4,0.38,0.37,0.38,0.36,0.27
"81",0.63,0.57,0.55,0.58,0.59,0.61,0.61,0.58,0.56,0.53,0.47,0.35,0.31,0.25,0.18,0.14,0.13,0.11,0.46
"82",0.88,0.78,0.72,0.6,0.52,0.37,0.31,0.19,0.08,0.05,0.04,0.05,0.07,0.11,0.13,0.2,0.25,0.29,0.15
"83",0.87,0.81,0.78,0.71,0.61,0.53,0.47,0.37,0.34,0.27,0.26,0.25,0.24,0.26,0.3,0.3,0.27,0.25,0.38
"84",0.76,0.69,0.65,0.63,0.62,0.62,0.61,0.54,0.55,0.52,0.48,0.45,0.39,0.34,0.31,0.28,0.23,0.22,0.54
"85",0,0,0,0,0,0,0,0.01,0.03,0.05,0.1,0.12,0.17,0.21,0.29,0.35,0.39,0.39,0.02
"86",0.29,0.34,0.41,0.47,0.47,0.55,0.64,0.72,0.74,0.7,0.68,0.68,0.67,0.65,0.67,0.69,0.7,0.72,0.65
"87",0.02,0.01,0,0,0,0,0,0,0,0.01,0.01,0.01,0.02,0.02,0.03,0.05,0.08,0.08,0
"88",0.82,0.84,0.82,0.78,0.77,0.72,0.61,0.52,0.44,0.42,0.42,0.41,0.48,0.57,0.63,0.72,0.74,0.82,0.66
"89",0.84,0.86,0.82,0.78,0.77,0.73,0.74,0.77,0.78,0.79,0.87,0.87,0.91,0.86,0.79,0.69,0.63,0.57,0.93
"90",0.39,0.32,0.27,0.21,0.19,0.15,0.15,0.13,0.13,0.14,0.15,0.15,0.2,0.22,0.27,0.37,0.46,0.55,0.16
"91",0.47,0.48,0.5,0.53,0.56,0.63,0.7,0.73,0.79,0.81,0.78,0.76,0.77,0.73,0.77,0.78,0.76,0.77,0.76
"92",0.64,0.66,0.71,0.72,0.8,0.87,0.94,0.98,1,0.99,0.91,0.79,0.67,0.62,0.55,0.46,0.39,0.36,0.86
"93",0.16,0.09,0.06,0.02,0.02,0,0,0,0.01,0.01,0.01,0.01,0.02,0.01,0.04,0.08,0.14,0.15,0
"94",0.89,0.84,0.8,0.77,0.73,0.69,0.65,0.61,0.53,0.48,0.52,0.54,0.65,0.76,0.83,0.88,0.94,0.93,0.89
"95",0.04,0.04,0.04,0.06,0.07,0.09,0.09,0.08,0.12,0.15,0.19,0.21,0.23,0.29,0.33,0.35,0.42,0.44,0.1
"96",0.08,0.05,0.05,0.03,0.04,0.03,0.03,0.02,0.03,0.03,0.03,0.07,0.07,0.1,0.12,0.13,0.14,0.21,0.01
"97",0.35,0.26,0.19,0.1,0.06,0.04,0.03,0.01,0.01,0.01,0.01,0.02,0.05,0.08,0.15,0.2,0.27,0.31,0.03
"98",0.04,0.04,0.05,0.04,0.05,0.12,0.2,0.32,0.48,0.59,0.69,0.71,0.67,0.67,0.63,0.55,0.49,0.44,0.26
"99",0.86,0.87,0.88,0.87,0.9,0.89,0.84,0.81,0.77,0.73,0.65,0.62,0.56,0.53,0.51,0.49,0.46,0.48,0.79
"100",0.42,0.39,0.4,0.39,0.42,0.43,0.41,0.41,0.36,0.39,0.4,0.45,0.47,0.47,0.49,0.51,0.48,0.54,0.45
"101",0.62,0.51,0.46,0.37,0.33,0.3,0.29,0.29,0.3,0.38,0.43,0.49,0.58,0.69,0.75,0.81,0.83,0.89,0.55
"102",0.84,0.8,0.78,0.75,0.72,0.69,0.71,0.68,0.66,0.59,0.52,0.48,0.41,0.36,0.33,0.31,0.3,0.3,0.62
"103",0.28,0.25,0.2,0.17,0.12,0.13,0.13,0.18,0.23,0.3,0.34,0.41,0.45,0.48,0.5,0.46,0.41,0.38,0.25
"104",0.1,0.06,0.01,0,0,0,0,0.02,0.02,0.02,0.03,0.03,0.06,0.13,0.22,0.32,0.36,0.45,0.02
"105",0.66,0.64,0.63,0.64,0.61,0.63,0.62,0.66,0.63,0.65,0.61,0.56,0.52,0.49,0.37,0.37,0.35,0.34,0.63
"106",0.7,0.66,0.59,0.49,0.38,0.33,0.29,0.27,0.22,0.12,0.11,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.18
"107",0.98,0.96,0.94,0.9,0.87,0.82,0.75,0.73,0.65,0.61,0.56,0.57,0.57,0.58,0.57,0.62,0.62,0.61,0.86
"108",0.78,0.79,0.78,0.77,0.73,0.71,0.62,0.54,0.47,0.45,0.46,0.45,0.5,0.53,0.63,0.7,0.76,0.8,0.78
"109",0.07,0.06,0.06,0.05,0.05,0.05,0.03,0.02,0.01,0.02,0.03,0.08,0.09,0.09,0.17,0.2,0.24,0.3,0.04
"110",0.97,1,1,0.99,0.95,0.89,0.82,0.71,0.64,0.57,0.53,0.47,0.46,0.4,0.38,0.39,0.49,0.52,0.68
"111",0.77,0.74,0.75,0.74,0.74,0.77,0.79,0.81,0.84,0.86,0.85,0.81,0.8,0.77,0.79,0.76,0.74,0.73,0.93
"112",0.78,0.76,0.69,0.66,0.6,0.61,0.64,0.71,0.8,0.84,0.87,0.89,0.88,0.88,0.82,0.79,0.69,0.64,0.85
"113",0.05,0.03,0.02,0.02,0.02,0,0,0,0,0,0.01,0.04,0.05,0.08,0.11,0.15,0.16,0.2,0
"114",0.43,0.4,0.39,0.39,0.37,0.41,0.47,0.53,0.59,0.66,0.74,0.78,0.8,0.83,0.84,0.86,0.87,0.87,0.71
"115",0.27,0.24,0.23,0.21,0.2,0.2,0.21,0.21,0.2,0.23,0.21,0.25,0.25,0.22,0.21,0.19,0.2,0.2,0.15
"116",0.47,0.42,0.41,0.37,0.32,0.21,0.12,0.09,0.07,0.05,0.02,0.02,0.02,0.01,0,0.01,0.01,0.01,0.04
"117",0.07,0.04,0.05,0.07,0.08,0.14,0.16,0.3,0.43,0.59,0.79,0.93,0.88,0.77,0.73,0.68,0.58,0.58,0.32
"118",0.97,0.94,0.97,0.99,0.99,1,0.98,0.96,0.98,0.95,0.94,0.91,0.89,0.87,0.89,0.9,0.89,0.88,1
"119",0.26,0.24,0.21,0.2,0.23,0.25,0.28,0.29,0.33,0.42,0.5,0.57,0.64,0.67,0.69,0.65,0.63,0.61,0.39
"120",0.37,0.29,0.19,0.14,0.09,0.05,0.02,0.01,0.01,0.01,0.01,0.01,0.07,0.16,0.22,0.29,0.33,0.43,0.02
"121",0.67,0.63,0.61,0.59,0.53,0.51,0.52,0.54,0.56,0.61,0.67,0.63,0.6,0.54,0.47,0.41,0.34,0.27,0.6
"122",0.99,0.99,0.99,0.99,0.97,0.91,0.85,0.74,0.65,0.55,0.38,0.24,0.14,0.06,0.02,0,0,0,0.26
"123",0.77,0.7,0.63,0.55,0.44,0.34,0.22,0.13,0.09,0.07,0.05,0.03,0.02,0.02,0.07,0.11,0.12,0.18,0.1
"124",0.3,0.25,0.14,0.13,0.09,0.07,0.05,0.04,0.05,0.05,0.06,0.06,0.08,0.15,0.23,0.28,0.36,0.47,0.09
"125",0.03,0.03,0.01,0.01,0.02,0.02,0.03,0.06,0.1,0.13,0.2,0.31,0.39,0.47,0.52,0.53,0.59,0.59,0.09
"126",0.04,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.03,0.03,0.07,0.12,0.15,0.2,0.27,0.32,0.36,0.4,0.02
"127",0.39,0.4,0.43,0.53,0.57,0.61,0.6,0.56,0.51,0.39,0.34,0.26,0.21,0.19,0.17,0.16,0.16,0.19,0.32
"128",0.66,0.75,0.86,0.91,0.95,0.95,0.92,0.82,0.75,0.64,0.58,0.55,0.52,0.55,0.51,0.48,0.43,0.35,0.79
"129",0.28,0.21,0.16,0.11,0.07,0.05,0.04,0.03,0.03,0.04,0.05,0.07,0.08,0.13,0.15,0.18,0.2,0.24,0.04
"130",0.79,0.78,0.81,0.77,0.77,0.72,0.71,0.67,0.61,0.56,0.53,0.47,0.44,0.4,0.36,0.32,0.29,0.25,0.65
"131",0.09,0.09,0.08,0.09,0.07,0.07,0.08,0.07,0.1,0.17,0.22,0.3,0.36,0.44,0.5,0.64,0.76,0.81,0.12
"132",0.12,0.13,0.13,0.11,0.12,0.15,0.17,0.2,0.35,0.41,0.47,0.54,0.59,0.63,0.66,0.67,0.69,0.75,0.36
"133",0.16,0.14,0.16,0.23,0.25,0.25,0.26,0.27,0.24,0.26,0.21,0.18,0.16,0.14,0.12,0.11,0.1,0.08,0.12
"134",0.49,0.44,0.38,0.31,0.23,0.22,0.18,0.15,0.14,0.15,0.16,0.18,0.23,0.29,0.34,0.41,0.41,0.46,0.16
"135",0.41,0.41,0.34,0.34,0.36,0.34,0.32,0.32,0.33,0.32,0.32,0.32,0.32,0.34,0.37,0.39,0.37,0.36,0.31
"136",0.49,0.44,0.41,0.36,0.29,0.31,0.29,0.29,0.25,0.23,0.23,0.24,0.27,0.25,0.21,0.19,0.16,0.14,0.27
"137",0.19,0.15,0.12,0.09,0.07,0.06,0.07,0.08,0.08,0.11,0.14,0.16,0.18,0.25,0.29,0.28,0.31,0.36,0.1
"138",0.08,0.08,0.07,0.06,0.05,0.06,0.08,0.11,0.15,0.16,0.23,0.24,0.28,0.25,0.21,0.19,0.18,0.18,0.09
"139",0,0,0,0,0,0,0,0.01,0.01,0.06,0.12,0.17,0.18,0.25,0.31,0.37,0.41,0.45,0
"140",0.91,0.91,0.92,0.93,0.93,0.93,0.91,0.91,0.93,0.85,0.84,0.8,0.82,0.86,0.86,0.91,0.91,0.96,0.97
"141",0.54,0.5,0.44,0.34,0.28,0.25,0.21,0.16,0.11,0.08,0.05,0.04,0.03,0.02,0.02,0.01,0.01,0.02,0.06
"142",0.86,0.88,0.86,0.9,0.87,0.86,0.84,0.8,0.89,0.94,0.94,0.98,0.98,1,0.99,0.99,0.95,0.94,0.98
"143",0.14,0.11,0.08,0.07,0.06,0.04,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.04,0.06,0.11,0.2,0
"144",0.48,0.44,0.38,0.35,0.34,0.3,0.25,0.23,0.22,0.18,0.17,0.17,0.2,0.19,0.18,0.17,0.18,0.18,0.2
"145",0.55,0.47,0.4,0.31,0.25,0.21,0.2,0.19,0.17,0.18,0.2,0.19,0.19,0.19,0.23,0.25,0.29,0.29,0.24
"146",0.59,0.58,0.55,0.53,0.52,0.5,0.55,0.55,0.53,0.48,0.51,0.48,0.47,0.46,0.38,0.36,0.33,0.28,0.52
"147",0.71,0.64,0.61,0.53,0.47,0.44,0.42,0.44,0.4,0.41,0.43,0.43,0.47,0.41,0.41,0.41,0.35,0.31,0.45
"148",0.65,0.62,0.61,0.59,0.55,0.43,0.33,0.25,0.23,0.18,0.17,0.13,0.11,0.13,0.17,0.19,0.2,0.23,0.25
"149",0.02,0.02,0.02,0.02,0.04,0.04,0.05,0.08,0.14,0.25,0.31,0.4,0.47,0.5,0.54,0.55,0.62,0.64,0.15
"150",0.05,0.07,0.06,0.09,0.16,0.3,0.38,0.53,0.67,0.72,0.78,0.74,0.73,0.73,0.76,0.8,0.81,0.84,0.43
"151",0.27,0.22,0.14,0.08,0.06,0.05,0.06,0.06,0.07,0.07,0.12,0.22,0.3,0.38,0.42,0.48,0.54,0.58,0.07
"152",0.25,0.17,0.11,0.06,0.04,0.04,0.04,0.02,0.01,0.01,0.02,0.03,0.04,0.06,0.16,0.21,0.29,0.31,0.04
"153",0.15,0.1,0.09,0.06,0.05,0.02,0.01,0,0,0,0,0,0.02,0.03,0.05,0.09,0.14,0.16,0.02
"154",0.24,0.19,0.16,0.1,0.1,0.12,0.12,0.14,0.14,0.21,0.29,0.37,0.48,0.55,0.67,0.74,0.81,0.88,0.22
"155",0.79,0.76,0.77,0.72,0.64,0.53,0.41,0.26,0.15,0.04,0.04,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.08
"156",0.91,0.89,0.83,0.8,0.69,0.63,0.5,0.44,0.33,0.2,0.13,0.09,0.08,0.07,0.06,0.08,0.08,0.11,0.23
"157",0.77,0.75,0.7,0.65,0.59,0.48,0.41,0.32,0.25,0.22,0.16,0.17,0.14,0.14,0.11,0.1,0.1,0.1,0.25
"158",0.42,0.28,0.21,0.14,0.12,0.09,0.08,0.05,0.03,0.04,0.07,0.12,0.18,0.25,0.39,0.5,0.56,0.62,0.09
"159",0.53,0.53,0.51,0.49,0.47,0.45,0.5,0.47,0.47,0.4,0.42,0.45,0.46,0.47,0.48,0.53,0.61,0.61,0.58
"160",0.22,0.18,0.1,0.05,0.04,0.03,0.02,0.02,0.02,0.03,0.05,0.06,0.08,0.1,0.13,0.17,0.21,0.2,0.02
"161",0.84,0.76,0.66,0.58,0.5,0.42,0.35,0.29,0.24,0.16,0.17,0.17,0.18,0.19,0.21,0.23,0.25,0.29,0.26
"162",0.15,0.06,0.01,0.01,0,0,0,0,0,0,0,0.01,0.01,0.01,0.02,0.04,0.13,0.23,0
"163",0.87,0.84,0.81,0.72,0.67,0.61,0.55,0.49,0.45,0.38,0.32,0.27,0.26,0.26,0.29,0.31,0.29,0.3,0.45
"164",0.1,0.09,0.04,0.03,0.03,0.04,0.09,0.11,0.15,0.19,0.27,0.36,0.39,0.39,0.43,0.41,0.4,0.42,0.14
"165",0.18,0.12,0.11,0.04,0.04,0.04,0.06,0.07,0.16,0.25,0.34,0.5,0.59,0.68,0.7,0.65,0.55,0.39,0.2
"166",0.28,0.25,0.2,0.2,0.2,0.22,0.33,0.4,0.53,0.69,0.86,0.96,0.97,0.85,0.75,0.6,0.42,0.39,0.55
"167",0.3,0.26,0.21,0.2,0.2,0.18,0.19,0.23,0.26,0.27,0.3,0.3,0.25,0.27,0.25,0.24,0.24,0.24,0.23
"168",0.58,0.59,0.7,0.8,0.91,0.99,0.99,0.93,0.69,0.51,0.33,0.22,0.1,0.06,0.04,0.04,0.05,0.05,0.36
"169",0.87,0.84,0.79,0.7,0.57,0.43,0.35,0.25,0.16,0.09,0.05,0.03,0.04,0.05,0.04,0.04,0.05,0.05,0.09
"170",0.1,0.06,0.04,0.03,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.03,0
"171",0.08,0.07,0.07,0.04,0.04,0.04,0.04,0.04,0.02,0.02,0.04,0.04,0.05,0.06,0.11,0.13,0.18,0.24,0.03
"172",0.5,0.45,0.42,0.39,0.33,0.32,0.32,0.29,0.27,0.25,0.27,0.31,0.35,0.35,0.35,0.39,0.39,0.37,0.36
"173",0.06,0.03,0.02,0.03,0.04,0.03,0.03,0.03,0.05,0.09,0.13,0.25,0.35,0.51,0.61,0.73,0.86,0.88,0.09
"174",0.39,0.37,0.34,0.28,0.24,0.18,0.13,0.12,0.11,0.1,0.07,0.08,0.08,0.09,0.12,0.12,0.11,0.13,0.09
"175",0.68,0.6,0.5,0.41,0.29,0.21,0.12,0.06,0.03,0.02,0,0,0,0,0.02,0.03,0.04,0.1,0.05
"176",0.69,0.66,0.63,0.56,0.5,0.39,0.25,0.22,0.19,0.15,0.14,0.13,0.16,0.18,0.17,0.17,0.18,0.16,0.2
"177",0.75,0.64,0.48,0.4,0.31,0.26,0.2,0.15,0.14,0.1,0.11,0.13,0.15,0.15,0.15,0.19,0.21,0.22,0.2
