"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"46",0.35,0.29,0.24,0.18,0.09,0.05,0.04,0.05,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.04,0.03
"47",0.23,0.24,0.24,0.25,0.27,0.26,0.28,0.31,0.29,0.31,0.33,0.35,0.34,0.34,0.35,0.33,0.3,0.33,0.26
"48",0.25,0.28,0.39,0.51,0.64,0.76,0.82,0.83,0.72,0.61,0.43,0.33,0.31,0.26,0.21,0.21,0.24,0.25,0.46
"49",0.4,0.36,0.32,0.23,0.2,0.19,0.19,0.22,0.22,0.2,0.16,0.15,0.15,0.15,0.1,0.08,0.06,0.06,0.14
"50",0.04,0.05,0.06,0.06,0.07,0.1,0.12,0.18,0.29,0.38,0.49,0.63,0.77,0.79,0.87,0.89,0.89,0.85,0.27
"51",0.32,0.31,0.3,0.29,0.35,0.41,0.53,0.65,0.71,0.79,0.88,0.97,0.99,0.99,0.96,0.95,0.95,0.96,0.77
"52",0.06,0.05,0.02,0,0,0,0,0,0,0,0,0.02,0.02,0.04,0.09,0.11,0.14,0.18,0.01
"53",0.12,0.09,0.09,0.06,0.06,0.04,0.02,0.02,0.03,0.04,0.05,0.09,0.16,0.28,0.39,0.51,0.63,0.74,0.07
"54",0.77,0.76,0.72,0.68,0.69,0.74,0.79,0.83,0.84,0.85,0.82,0.81,0.8,0.76,0.72,0.67,0.62,0.57,0.96
"55",0.4,0.37,0.35,0.32,0.3,0.26,0.27,0.27,0.24,0.26,0.29,0.29,0.27,0.26,0.28,0.29,0.26,0.23,0.27
"56",0.16,0.14,0.1,0.06,0.04,0.05,0.08,0.09,0.18,0.3,0.43,0.56,0.7,0.82,0.82,0.78,0.69,0.64,0.23
"57",0.21,0.21,0.2,0.24,0.23,0.28,0.29,0.33,0.37,0.36,0.39,0.39,0.41,0.4,0.37,0.38,0.4,0.45,0.28
"58",0.11,0.1,0.09,0.06,0.04,0.02,0.01,0.01,0,0,0,0,0,0,0,0.01,0.03,0.06,0
"59",0.13,0.12,0.11,0.09,0.06,0.03,0.04,0.04,0.07,0.1,0.12,0.17,0.27,0.36,0.43,0.5,0.54,0.57,0.09
"60",0.24,0.2,0.17,0.08,0.04,0,0,0,0,0,0,0,0,0.04,0.11,0.13,0.2,0.32,0
"61",0.13,0.11,0.11,0.09,0.08,0.1,0.1,0.14,0.15,0.14,0.13,0.14,0.16,0.12,0.16,0.18,0.22,0.27,0.08
"62",0.83,0.84,0.87,0.92,0.96,0.98,0.98,0.96,0.96,0.92,0.87,0.82,0.77,0.65,0.58,0.56,0.54,0.53,0.97
"63",0.27,0.26,0.24,0.19,0.13,0.09,0.06,0.03,0.03,0.03,0.04,0.04,0.04,0.06,0.08,0.08,0.13,0.16,0.03
"64",0.82,0.83,0.82,0.83,0.84,0.84,0.83,0.81,0.83,0.81,0.81,0.83,0.82,0.84,0.84,0.84,0.87,0.85,0.94
"65",0.43,0.34,0.3,0.26,0.28,0.31,0.41,0.49,0.6,0.71,0.8,0.94,0.99,1,0.95,0.92,0.8,0.77,0.67
"66",0.96,0.99,0.98,0.96,0.92,0.88,0.83,0.82,0.71,0.64,0.53,0.46,0.37,0.29,0.23,0.19,0.16,0.18,0.61
"67",0.32,0.23,0.11,0.07,0.03,0.01,0.01,0.01,0,0,0,0.01,0.02,0.06,0.15,0.25,0.4,0.48,0.01
"68",0.01,0.02,0.02,0.03,0.06,0.08,0.1,0.11,0.25,0.31,0.42,0.52,0.57,0.67,0.67,0.71,0.74,0.74,0.19
"69",0.79,0.69,0.57,0.46,0.33,0.24,0.21,0.17,0.15,0.15,0.16,0.19,0.22,0.24,0.24,0.24,0.26,0.29,0.25
"70",0.14,0.12,0.12,0.1,0.09,0.08,0.07,0.07,0.07,0.1,0.1,0.15,0.19,0.26,0.31,0.34,0.38,0.37,0.09
"71",0.9,0.88,0.87,0.85,0.81,0.75,0.64,0.61,0.57,0.55,0.62,0.67,0.74,0.84,0.86,0.89,0.93,0.94,0.87
"72",0.51,0.5,0.44,0.43,0.41,0.38,0.42,0.38,0.37,0.44,0.46,0.57,0.65,0.69,0.7,0.68,0.66,0.63,0.57
"73",0.14,0.13,0.13,0.11,0.1,0.09,0.08,0.09,0.14,0.16,0.29,0.37,0.44,0.53,0.67,0.75,0.8,0.84,0.2
"74",0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.07,0.11,0.18,0
"75",0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.04,0.06,0.07,0.14,0.26,0.35,0.45,0.56,0.71,0.77,0.81,0.08
"76",0.7,0.66,0.65,0.64,0.68,0.7,0.71,0.75,0.79,0.87,0.92,0.92,0.94,0.95,0.95,0.95,0.95,0.98,0.92
"77",0.35,0.39,0.41,0.43,0.42,0.44,0.39,0.3,0.22,0.18,0.11,0.08,0.08,0.08,0.06,0.04,0.07,0.11,0.15
"78",0.83,0.85,0.9,0.93,0.94,0.92,0.85,0.81,0.65,0.48,0.38,0.27,0.18,0.14,0.1,0.07,0.07,0.06,0.45
"79",0.33,0.31,0.27,0.23,0.21,0.19,0.16,0.17,0.18,0.17,0.14,0.1,0.07,0.07,0.08,0.06,0.07,0.08,0.1
"80",0.52,0.51,0.49,0.52,0.52,0.54,0.58,0.64,0.66,0.65,0.61,0.51,0.38,0.29,0.21,0.18,0.12,0.1,0.38
"81",0.24,0.15,0.14,0.11,0.08,0.1,0.09,0.1,0.11,0.16,0.24,0.27,0.41,0.44,0.56,0.6,0.65,0.64,0.18
"82",0.75,0.74,0.7,0.69,0.7,0.68,0.67,0.66,0.6,0.5,0.45,0.34,0.25,0.19,0.15,0.12,0.07,0.07,0.46
"83",0.5,0.48,0.48,0.46,0.42,0.43,0.43,0.44,0.47,0.49,0.59,0.62,0.66,0.76,0.78,0.8,0.81,0.8,0.63
"84",0.79,0.69,0.58,0.52,0.44,0.36,0.27,0.26,0.26,0.27,0.27,0.23,0.29,0.29,0.32,0.28,0.27,0.28,0.35
"85",0.06,0.02,0.01,0.01,0,0,0,0,0,0,0,0.01,0.04,0.06,0.14,0.26,0.38,0.44,0
"86",0.39,0.37,0.36,0.34,0.33,0.34,0.38,0.52,0.61,0.78,0.9,0.99,1,0.91,0.84,0.76,0.67,0.63,0.69
"87",0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0,0,0,0,0,0,0.01,0.04,0.05,0
"88",0.68,0.72,0.69,0.68,0.66,0.59,0.57,0.5,0.39,0.33,0.31,0.3,0.29,0.31,0.3,0.33,0.35,0.41,0.44
"89",0.13,0.07,0.05,0.06,0.06,0.06,0.06,0.04,0.04,0.04,0.06,0.07,0.07,0.08,0.07,0.08,0.11,0.14,0.02
"90",0.75,0.7,0.67,0.59,0.55,0.55,0.53,0.53,0.56,0.64,0.68,0.76,0.8,0.88,0.9,0.9,0.89,0.85,0.83
"91",0.29,0.29,0.35,0.46,0.59,0.74,0.86,0.94,0.95,0.95,0.9,0.91,0.87,0.9,0.91,0.93,0.92,0.91,0.89
"92",0.03,0.03,0.03,0.03,0.04,0.06,0.07,0.07,0.11,0.12,0.14,0.16,0.17,0.2,0.26,0.36,0.42,0.46,0.07
"93",0.52,0.51,0.53,0.53,0.54,0.51,0.46,0.37,0.24,0.19,0.16,0.12,0.08,0.07,0.06,0.06,0.06,0.08,0.17
"94",0.64,0.63,0.59,0.56,0.52,0.44,0.34,0.28,0.21,0.17,0.17,0.16,0.2,0.23,0.25,0.27,0.28,0.34,0.31
"95",0.66,0.69,0.68,0.7,0.69,0.68,0.66,0.67,0.68,0.67,0.67,0.67,0.69,0.73,0.73,0.79,0.83,0.9,0.81
"96",0,0,0,0.01,0.01,0.03,0.04,0.04,0.05,0.07,0.07,0.07,0.07,0.06,0.06,0.05,0.04,0.04,0.03
"97",1,0.99,0.96,0.93,0.86,0.79,0.7,0.55,0.4,0.31,0.28,0.2,0.19,0.18,0.21,0.21,0.21,0.22,0.47
"98",0.08,0.08,0.14,0.13,0.24,0.29,0.41,0.57,0.78,0.9,0.99,1,0.97,0.94,0.93,0.92,0.91,0.87,0.47
"99",0,0,0.01,0.01,0.01,0.02,0.09,0.23,0.4,0.6,0.75,0.78,0.83,0.76,0.69,0.62,0.59,0.58,0.19
"100",0.26,0.22,0.17,0.16,0.15,0.17,0.19,0.22,0.22,0.26,0.3,0.42,0.49,0.63,0.74,0.82,0.84,0.84,0.27
"101",0.08,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.04,0.05,0.05,0.07,0.09,0.13,0.17,0.22,0.02
"102",0.7,0.68,0.65,0.58,0.5,0.47,0.41,0.37,0.33,0.34,0.32,0.33,0.31,0.31,0.35,0.41,0.43,0.42,0.38
"103",0.11,0.08,0.04,0.04,0.05,0.05,0.06,0.07,0.1,0.16,0.18,0.19,0.24,0.26,0.25,0.23,0.24,0.23,0.09
"104",0.47,0.48,0.48,0.45,0.4,0.36,0.33,0.28,0.2,0.17,0.16,0.13,0.13,0.11,0.11,0.12,0.14,0.16,0.15
"105",0.34,0.4,0.45,0.48,0.53,0.53,0.53,0.55,0.55,0.52,0.48,0.41,0.37,0.37,0.34,0.33,0.32,0.34,0.5
"106",0.68,0.69,0.7,0.69,0.71,0.64,0.62,0.6,0.53,0.49,0.52,0.52,0.55,0.58,0.59,0.61,0.62,0.65,0.66
"107",0.02,0,0.01,0.02,0.02,0.05,0.11,0.22,0.3,0.37,0.37,0.34,0.3,0.21,0.17,0.15,0.14,0.13,0.04
"108",0.8,0.84,0.87,0.9,0.92,0.85,0.72,0.59,0.48,0.37,0.22,0.14,0.09,0.08,0.04,0.02,0.02,0,0.31
"109",0.58,0.57,0.56,0.55,0.59,0.62,0.63,0.68,0.74,0.77,0.74,0.72,0.68,0.61,0.55,0.49,0.47,0.42,0.71
"110",0.76,0.69,0.61,0.51,0.42,0.28,0.22,0.11,0.07,0.06,0.02,0.02,0.02,0.02,0.06,0.06,0.07,0.07,0.08
"111",0.15,0.15,0.16,0.15,0.17,0.21,0.29,0.38,0.46,0.51,0.6,0.71,0.69,0.67,0.64,0.6,0.53,0.48,0.43
"112",0.45,0.46,0.44,0.39,0.38,0.34,0.23,0.18,0.13,0.1,0.07,0.07,0.07,0.09,0.13,0.15,0.19,0.26,0.18
"113",0.09,0.1,0.1,0.1,0.11,0.15,0.19,0.23,0.31,0.4,0.54,0.66,0.76,0.84,0.88,0.94,0.99,0.99,0.3
"114",0.38,0.39,0.37,0.31,0.31,0.27,0.26,0.25,0.26,0.22,0.22,0.17,0.13,0.12,0.09,0.08,0.08,0.08,0.19
"115",0.93,0.92,0.92,0.9,0.87,0.83,0.76,0.71,0.68,0.62,0.57,0.49,0.46,0.45,0.44,0.47,0.5,0.51,0.7
"116",0.05,0.06,0.07,0.12,0.16,0.23,0.37,0.55,0.78,0.87,0.98,0.98,0.96,0.92,0.87,0.77,0.76,0.77,0.47
"117",0.97,0.98,0.96,0.93,0.92,0.87,0.83,0.77,0.63,0.48,0.35,0.23,0.19,0.1,0.08,0.07,0.06,0.07,0.38
"118",0.05,0.05,0.05,0.06,0.08,0.11,0.13,0.2,0.25,0.29,0.32,0.34,0.34,0.35,0.33,0.37,0.38,0.39,0.16
"119",0.59,0.62,0.66,0.71,0.76,0.82,0.88,0.89,0.93,0.93,0.93,0.92,0.92,0.93,0.93,0.95,0.94,0.93,0.99
"120",0.22,0.18,0.15,0.12,0.1,0.11,0.15,0.2,0.33,0.37,0.47,0.59,0.7,0.66,0.65,0.59,0.52,0.47,0.32
"121",0.49,0.43,0.35,0.25,0.18,0.18,0.17,0.17,0.17,0.15,0.19,0.22,0.26,0.27,0.29,0.31,0.33,0.32,0.19
"122",0.46,0.49,0.53,0.59,0.64,0.7,0.78,0.81,0.84,0.84,0.83,0.87,0.91,0.93,0.96,0.94,0.94,0.96,0.92
"123",0.92,0.92,0.88,0.84,0.82,0.71,0.67,0.63,0.62,0.62,0.59,0.58,0.68,0.75,0.81,0.83,0.83,0.84,0.88
"124",0.29,0.32,0.32,0.31,0.32,0.3,0.28,0.18,0.11,0.09,0.08,0.08,0.06,0.03,0.02,0,0,0,0.04
"125",0.12,0.08,0.08,0.07,0.07,0.1,0.14,0.2,0.3,0.43,0.6,0.71,0.82,0.9,0.94,0.92,0.96,0.97,0.27
"126",0.48,0.4,0.33,0.33,0.3,0.3,0.29,0.28,0.27,0.24,0.19,0.17,0.14,0.07,0.06,0.05,0.04,0.04,0.14
"127",0.56,0.62,0.66,0.72,0.79,0.83,0.86,0.9,0.93,0.91,0.94,0.94,0.95,0.92,0.92,0.9,0.92,0.94,0.98
"128",0.95,0.96,0.97,0.97,0.9,0.87,0.85,0.79,0.76,0.65,0.63,0.64,0.56,0.51,0.5,0.42,0.36,0.31,0.82
"129",0.74,0.67,0.6,0.57,0.55,0.51,0.48,0.45,0.45,0.42,0.46,0.45,0.48,0.43,0.41,0.39,0.41,0.36,0.55
"130",0.83,0.9,0.91,0.85,0.78,0.62,0.45,0.27,0.15,0.1,0.03,0.01,0.01,0.01,0.01,0,0,0,0.09
"131",0.94,0.94,0.95,0.94,0.92,0.87,0.84,0.71,0.66,0.58,0.6,0.58,0.57,0.59,0.66,0.69,0.71,0.76,0.85
"132",0.43,0.39,0.31,0.29,0.26,0.26,0.23,0.21,0.2,0.19,0.17,0.16,0.16,0.15,0.12,0.12,0.12,0.1,0.15
"133",0.69,0.72,0.78,0.82,0.85,0.87,0.93,0.94,0.89,0.83,0.79,0.78,0.71,0.68,0.63,0.59,0.55,0.6,0.95
"134",0.19,0.16,0.12,0.11,0.1,0.1,0.11,0.15,0.16,0.19,0.23,0.3,0.29,0.3,0.27,0.21,0.17,0.14,0.11
"135",0.09,0.11,0.14,0.19,0.28,0.38,0.45,0.55,0.66,0.74,0.78,0.82,0.83,0.8,0.81,0.79,0.71,0.72,0.54
"136",0.29,0.24,0.23,0.17,0.15,0.11,0.07,0.06,0.05,0.07,0.1,0.14,0.22,0.28,0.32,0.32,0.34,0.34,0.1
"137",0.07,0.03,0.02,0.01,0,0,0,0,0,0,0,0.02,0.03,0.08,0.17,0.28,0.36,0.51,0
"138",0.19,0.15,0.12,0.1,0.08,0.05,0.05,0.06,0.06,0.05,0.05,0.05,0.01,0.01,0.01,0,0.01,0.01,0.03
"139",0.29,0.24,0.17,0.12,0.08,0.04,0.03,0.02,0.01,0.01,0,0,0.02,0.03,0.04,0.09,0.13,0.18,0.02
"140",0.08,0.05,0.05,0.04,0.03,0.01,0.01,0.01,0.03,0.05,0.08,0.08,0.09,0.09,0.07,0.1,0.1,0.14,0.02
"141",0.44,0.39,0.34,0.29,0.24,0.26,0.26,0.24,0.25,0.29,0.36,0.4,0.51,0.65,0.69,0.73,0.78,0.79,0.4
"142",0.91,0.87,0.85,0.83,0.8,0.83,0.77,0.71,0.64,0.53,0.4,0.28,0.23,0.17,0.16,0.15,0.19,0.22,0.5
"143",0.03,0.02,0.02,0,0,0,0,0,0,0,0,0,0.02,0.06,0.09,0.14,0.18,0.23,0
"144",0.64,0.68,0.67,0.71,0.75,0.74,0.75,0.75,0.73,0.68,0.63,0.56,0.54,0.5,0.48,0.5,0.48,0.48,0.73
"145",0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0.05,0.08,0.13,0
"146",0.26,0.17,0.14,0.1,0.07,0.02,0.02,0.04,0.1,0.16,0.3,0.41,0.58,0.74,0.77,0.8,0.82,0.83,0.24
"147",0.09,0.06,0.04,0.04,0.01,0.03,0.03,0.03,0.05,0.08,0.15,0.28,0.4,0.56,0.72,0.85,0.93,0.98,0.09
"148",0.1,0.07,0.04,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0
"149",0.34,0.3,0.29,0.21,0.2,0.18,0.14,0.16,0.13,0.14,0.17,0.23,0.24,0.27,0.31,0.36,0.36,0.39,0.17
"150",0.02,0.02,0.01,0.01,0,0,0,0,0,0,0,0.03,0.06,0.13,0.2,0.23,0.3,0.35,0
"151",0.24,0.21,0.15,0.11,0.11,0.09,0.1,0.09,0.11,0.16,0.25,0.31,0.33,0.4,0.46,0.57,0.65,0.71,0.17
"152",0.06,0.05,0.03,0.02,0.03,0.04,0.02,0.02,0.02,0.03,0.05,0.08,0.12,0.2,0.25,0.32,0.4,0.46,0.03
"153",0.09,0.07,0.07,0.07,0.05,0.05,0.06,0.07,0.08,0.08,0.11,0.14,0.15,0.15,0.17,0.19,0.23,0.24,0.08
"154",0,0,0,0.01,0.01,0.03,0.05,0.05,0.12,0.22,0.47,0.6,0.66,0.7,0.72,0.68,0.66,0.66,0.09
"155",0.22,0.3,0.36,0.51,0.72,0.81,0.9,0.97,0.99,0.93,0.84,0.78,0.71,0.64,0.63,0.61,0.61,0.62,0.8
"156",0.05,0.05,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.04,0.08,0.12,0.15,0.2,0.24,0.32,0.35,0.03
"157",0.3,0.33,0.35,0.35,0.4,0.59,0.73,0.82,0.93,0.99,1,1,0.99,0.99,1,0.99,0.97,0.92,0.88
"158",0.03,0.03,0.01,0.01,0.01,0.01,0.02,0.02,0.04,0.04,0.05,0.08,0.07,0.09,0.1,0.12,0.11,0.09,0.02
"159",0.77,0.74,0.67,0.6,0.49,0.33,0.2,0.15,0.1,0.1,0.1,0.11,0.09,0.13,0.17,0.21,0.23,0.29,0.19
"160",0.38,0.36,0.29,0.25,0.24,0.18,0.1,0.09,0.08,0.05,0.03,0.02,0.03,0.04,0.05,0.04,0.04,0.05,0.05
"161",0.12,0.11,0.09,0.08,0.07,0.05,0.07,0.08,0.12,0.16,0.25,0.32,0.51,0.66,0.81,0.92,0.96,1,0.23
"162",0.06,0.02,0.01,0.01,0,0,0,0,0.01,0.01,0.01,0.03,0.04,0.12,0.14,0.2,0.27,0.34,0.01
"163",0.42,0.44,0.5,0.58,0.65,0.73,0.84,0.89,0.91,0.94,0.97,0.99,1,1,0.99,0.98,0.97,0.94,0.94
"164",0.25,0.21,0.18,0.16,0.18,0.19,0.25,0.25,0.32,0.41,0.48,0.59,0.6,0.58,0.52,0.49,0.41,0.34,0.3
"165",0.28,0.27,0.27,0.3,0.29,0.28,0.28,0.21,0.15,0.1,0.03,0.02,0.01,0.01,0.01,0,0,0.02,0.05
"166",0.77,0.79,0.8,0.81,0.78,0.73,0.65,0.51,0.41,0.36,0.31,0.3,0.37,0.4,0.44,0.52,0.61,0.71,0.62
"167",0.17,0.16,0.13,0.12,0.09,0.08,0.08,0.09,0.1,0.12,0.12,0.14,0.2,0.27,0.33,0.37,0.44,0.49,0.09
"168",0.79,0.8,0.84,0.85,0.88,0.91,0.89,0.86,0.74,0.58,0.44,0.28,0.2,0.13,0.11,0.11,0.15,0.15,0.58
"169",0.85,0.85,0.83,0.81,0.76,0.75,0.7,0.69,0.64,0.56,0.5,0.4,0.35,0.27,0.24,0.23,0.22,0.24,0.6
"170",0.3,0.3,0.34,0.34,0.4,0.44,0.47,0.48,0.48,0.4,0.32,0.2,0.16,0.11,0.08,0.07,0.03,0.03,0.19
"171",0.81,0.73,0.6,0.47,0.35,0.25,0.18,0.14,0.11,0.1,0.12,0.13,0.21,0.32,0.52,0.66,0.71,0.77,0.26
"172",0.8,0.76,0.7,0.69,0.61,0.51,0.41,0.34,0.24,0.13,0.1,0.06,0.04,0.03,0.04,0.04,0.05,0.05,0.16
"173",0.33,0.25,0.22,0.14,0.1,0.06,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.03,0.05,0.07,0.12,0.03
"174",0.58,0.55,0.51,0.41,0.39,0.36,0.38,0.44,0.48,0.57,0.69,0.85,0.95,1,0.99,0.98,0.91,0.8,0.67
"175",0.76,0.79,0.78,0.73,0.69,0.69,0.67,0.65,0.52,0.53,0.49,0.42,0.38,0.36,0.35,0.33,0.3,0.29,0.6
"176",0.38,0.4,0.4,0.41,0.41,0.32,0.32,0.32,0.3,0.25,0.2,0.16,0.17,0.14,0.17,0.17,0.16,0.17,0.27
"177",0.39,0.45,0.51,0.57,0.77,0.83,0.89,0.96,0.97,0.98,0.99,0.98,0.97,0.97,1,0.99,0.98,0.97,0.95
"178",0.84,0.86,0.87,0.84,0.79,0.71,0.64,0.58,0.42,0.39,0.32,0.29,0.3,0.3,0.29,0.34,0.38,0.42,0.46
"179",0.86,0.83,0.74,0.7,0.67,0.65,0.58,0.52,0.48,0.43,0.39,0.35,0.35,0.38,0.37,0.39,0.4,0.43,0.59
"180",0.76,0.78,0.82,0.87,0.91,0.95,0.96,0.93,0.87,0.86,0.76,0.65,0.58,0.52,0.5,0.48,0.48,0.48,0.89
