"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"53",0.32,0.32,0.33,0.35,0.42,0.52,0.65,0.73,0.81,0.87,0.88,0.88,0.93,0.93,0.95,0.91,0.88,0.89,0.79
"54",0.97,0.99,0.99,0.92,0.9,0.82,0.75,0.68,0.58,0.52,0.5,0.44,0.45,0.46,0.48,0.52,0.59,0.64,0.75
"55",0.16,0.18,0.17,0.2,0.21,0.25,0.26,0.37,0.43,0.55,0.61,0.69,0.72,0.77,0.82,0.86,0.89,0.92,0.53
"56",0.21,0.22,0.22,0.22,0.21,0.2,0.19,0.18,0.14,0.14,0.14,0.17,0.22,0.25,0.29,0.34,0.32,0.34,0.14
"57",0.28,0.28,0.26,0.26,0.25,0.23,0.24,0.26,0.27,0.22,0.21,0.22,0.23,0.27,0.28,0.31,0.34,0.42,0.26
"58",0.82,0.78,0.79,0.77,0.72,0.7,0.67,0.56,0.54,0.45,0.4,0.34,0.37,0.36,0.41,0.47,0.53,0.58,0.62
"59",0.12,0.15,0.2,0.21,0.28,0.37,0.51,0.6,0.67,0.76,0.81,0.83,0.88,0.89,0.9,0.92,0.94,0.96,0.58
"60",0.18,0.14,0.13,0.11,0.11,0.08,0.08,0.08,0.12,0.17,0.27,0.42,0.56,0.71,0.84,0.94,0.96,0.96,0.22
"61",0.31,0.27,0.29,0.28,0.36,0.37,0.41,0.48,0.58,0.7,0.84,0.89,0.97,0.99,0.98,0.98,0.92,0.88,0.73
"62",0.01,0.01,0.03,0.05,0.09,0.19,0.34,0.43,0.59,0.65,0.71,0.68,0.66,0.67,0.65,0.62,0.68,0.69,0.23
"63",0.44,0.38,0.32,0.28,0.29,0.31,0.35,0.44,0.51,0.69,0.83,0.9,0.93,0.87,0.71,0.66,0.61,0.55,0.65
"64",0.24,0.19,0.2,0.2,0.18,0.19,0.2,0.23,0.24,0.24,0.25,0.25,0.26,0.3,0.34,0.41,0.45,0.5,0.3
"65",0.85,0.85,0.86,0.8,0.75,0.67,0.58,0.42,0.3,0.21,0.13,0.1,0.09,0.09,0.08,0.08,0.12,0.14,0.25
"66",0.27,0.27,0.25,0.29,0.3,0.34,0.41,0.48,0.59,0.64,0.72,0.75,0.77,0.73,0.77,0.74,0.76,0.77,0.6
"67",0.82,0.85,0.87,0.89,0.91,0.92,0.89,0.83,0.79,0.77,0.65,0.6,0.59,0.56,0.59,0.56,0.58,0.6,0.84
"68",0.48,0.53,0.59,0.64,0.65,0.64,0.64,0.68,0.69,0.77,0.78,0.79,0.8,0.8,0.79,0.82,0.81,0.86,0.83
"69",0.95,0.98,0.99,0.95,0.88,0.76,0.65,0.49,0.29,0.25,0.16,0.09,0.08,0.08,0.07,0.09,0.08,0.09,0.32
"70",0.82,0.82,0.83,0.82,0.83,0.81,0.8,0.74,0.76,0.75,0.74,0.75,0.74,0.73,0.74,0.7,0.67,0.68,0.9
"71",0.28,0.22,0.2,0.18,0.19,0.24,0.26,0.29,0.39,0.43,0.48,0.55,0.67,0.73,0.76,0.79,0.85,0.92,0.48
"72",0.07,0.07,0.09,0.1,0.11,0.13,0.13,0.17,0.16,0.18,0.18,0.15,0.13,0.12,0.11,0.09,0.07,0.07,0.07
"73",0.95,0.97,0.97,0.97,0.99,0.95,0.86,0.8,0.78,0.7,0.62,0.6,0.6,0.59,0.65,0.7,0.74,0.81,0.9
"74",0.02,0.03,0.03,0.03,0.02,0.06,0.07,0.15,0.24,0.41,0.49,0.55,0.58,0.52,0.51,0.46,0.44,0.42,0.11
"75",0.22,0.24,0.23,0.22,0.19,0.16,0.13,0.13,0.12,0.13,0.18,0.22,0.29,0.34,0.43,0.49,0.53,0.61,0.17
"76",0.85,0.79,0.76,0.72,0.62,0.52,0.41,0.36,0.33,0.26,0.22,0.19,0.19,0.22,0.29,0.33,0.37,0.45,0.39
"77",0.54,0.6,0.67,0.7,0.76,0.78,0.82,0.77,0.7,0.6,0.55,0.44,0.41,0.4,0.35,0.36,0.33,0.35,0.63
"78",0.31,0.32,0.33,0.32,0.36,0.32,0.32,0.27,0.22,0.2,0.17,0.13,0.1,0.11,0.17,0.18,0.2,0.23,0.18
"79",0.45,0.42,0.39,0.42,0.41,0.38,0.41,0.44,0.47,0.46,0.46,0.45,0.44,0.38,0.36,0.34,0.32,0.35,0.48
"80",0.52,0.5,0.46,0.39,0.36,0.36,0.37,0.42,0.45,0.51,0.58,0.67,0.69,0.81,0.93,0.97,0.93,0.85,0.67
"81",0.31,0.25,0.22,0.12,0.1,0.05,0.04,0.04,0.04,0.03,0.03,0.06,0.07,0.11,0.16,0.25,0.34,0.46,0.05
"82",0.1,0.1,0.09,0.07,0.09,0.11,0.13,0.2,0.28,0.41,0.51,0.62,0.68,0.71,0.76,0.82,0.85,0.9,0.26
"83",0.16,0.14,0.1,0.1,0.09,0.11,0.11,0.16,0.21,0.25,0.28,0.3,0.35,0.45,0.58,0.61,0.65,0.69,0.21
"84",0.91,0.84,0.79,0.7,0.55,0.42,0.36,0.3,0.25,0.24,0.3,0.3,0.36,0.43,0.51,0.58,0.61,0.63,0.46
"85",0.39,0.43,0.47,0.5,0.54,0.57,0.65,0.64,0.64,0.58,0.52,0.46,0.35,0.28,0.26,0.2,0.17,0.14,0.41
"86",0.32,0.31,0.28,0.27,0.26,0.27,0.27,0.31,0.34,0.37,0.43,0.48,0.58,0.62,0.66,0.68,0.73,0.74,0.42
"87",0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0.01,0.02,0.04,0.04,0.07,0.07,0.1,0
"88",0.2,0.19,0.19,0.22,0.26,0.3,0.36,0.44,0.52,0.57,0.65,0.64,0.63,0.66,0.66,0.68,0.67,0.68,0.58
"89",0.81,0.8,0.81,0.82,0.8,0.77,0.73,0.69,0.66,0.59,0.54,0.47,0.43,0.4,0.39,0.37,0.37,0.38,0.74
"90",0.54,0.51,0.44,0.36,0.31,0.25,0.23,0.23,0.3,0.36,0.45,0.56,0.68,0.78,0.87,0.88,0.86,0.83,0.54
"91",0.32,0.35,0.34,0.35,0.39,0.38,0.41,0.41,0.38,0.4,0.36,0.37,0.29,0.28,0.24,0.23,0.23,0.24,0.31
"92",0.7,0.65,0.63,0.58,0.5,0.48,0.44,0.35,0.29,0.22,0.22,0.2,0.21,0.29,0.37,0.44,0.52,0.57,0.4
"93",0.14,0.12,0.1,0.09,0.08,0.09,0.07,0.05,0.06,0.07,0.1,0.12,0.14,0.19,0.22,0.27,0.3,0.34,0.06
"94",0.21,0.18,0.18,0.21,0.26,0.27,0.28,0.27,0.26,0.24,0.2,0.16,0.15,0.16,0.15,0.12,0.12,0.14,0.16
"95",0.16,0.14,0.15,0.17,0.17,0.17,0.19,0.21,0.2,0.24,0.26,0.29,0.27,0.29,0.26,0.24,0.3,0.32,0.17
"96",0.39,0.35,0.3,0.25,0.22,0.21,0.18,0.15,0.17,0.16,0.2,0.22,0.24,0.28,0.26,0.26,0.25,0.23,0.15
"97",0,0,0.02,0.02,0.02,0.07,0.15,0.22,0.39,0.65,0.78,0.9,0.96,0.98,0.98,0.91,0.88,0.84,0.21
"98",0.74,0.73,0.72,0.66,0.64,0.61,0.57,0.5,0.46,0.39,0.29,0.25,0.21,0.18,0.17,0.16,0.11,0.07,0.28
"99",0.87,0.83,0.78,0.74,0.61,0.5,0.42,0.33,0.24,0.2,0.18,0.2,0.22,0.27,0.34,0.44,0.5,0.57,0.47
"100",0.1,0.06,0.05,0.06,0.07,0.06,0.06,0.08,0.11,0.15,0.21,0.26,0.32,0.44,0.53,0.61,0.69,0.69,0.15
"101",0.31,0.35,0.35,0.37,0.47,0.56,0.69,0.81,0.86,0.87,0.87,0.82,0.78,0.72,0.61,0.59,0.55,0.56,0.72
"102",0.65,0.59,0.55,0.52,0.47,0.37,0.33,0.34,0.35,0.35,0.38,0.42,0.47,0.49,0.55,0.6,0.63,0.68,0.46
"103",0.63,0.67,0.69,0.74,0.78,0.78,0.76,0.73,0.69,0.62,0.54,0.47,0.44,0.42,0.37,0.33,0.33,0.34,0.68
"104",0.21,0.19,0.18,0.22,0.21,0.27,0.31,0.39,0.44,0.49,0.56,0.59,0.55,0.46,0.37,0.32,0.29,0.24,0.37
"105",0.99,1,0.99,0.96,0.9,0.84,0.79,0.71,0.64,0.61,0.65,0.55,0.52,0.52,0.51,0.59,0.64,0.66,0.87
"106",0.3,0.31,0.3,0.31,0.32,0.26,0.25,0.22,0.22,0.25,0.25,0.31,0.35,0.4,0.47,0.53,0.6,0.66,0.31
"107",0.45,0.45,0.46,0.49,0.51,0.53,0.59,0.64,0.67,0.72,0.75,0.79,0.81,0.8,0.86,0.89,0.97,0.98,0.79
"108",0.69,0.69,0.67,0.63,0.64,0.66,0.68,0.77,0.86,0.88,0.91,0.91,0.92,0.94,0.95,0.93,0.94,0.91,0.89
"109",0.11,0.1,0.09,0.11,0.13,0.19,0.23,0.33,0.35,0.42,0.4,0.4,0.39,0.35,0.32,0.3,0.28,0.23,0.2
"110",0.37,0.34,0.31,0.26,0.2,0.17,0.16,0.17,0.19,0.21,0.28,0.35,0.42,0.49,0.53,0.6,0.6,0.65,0.24
"111",0.78,0.78,0.79,0.73,0.71,0.69,0.6,0.53,0.43,0.31,0.25,0.16,0.12,0.11,0.1,0.06,0.04,0.03,0.31
"112",0.74,0.74,0.79,0.84,0.85,0.85,0.82,0.74,0.65,0.48,0.39,0.35,0.32,0.3,0.28,0.25,0.27,0.29,0.56
"113",0.07,0.07,0.05,0.06,0.04,0.03,0.03,0.01,0.01,0.02,0.02,0.03,0.02,0.04,0.07,0.1,0.11,0.11,0.03
"114",1,0.99,0.98,0.96,0.96,0.9,0.91,0.87,0.85,0.85,0.87,0.88,0.93,0.96,1,1,0.99,0.98,1
"115",0.8,0.74,0.7,0.66,0.62,0.59,0.56,0.54,0.51,0.5,0.54,0.59,0.6,0.55,0.58,0.6,0.61,0.56,0.7
"116",0.02,0.01,0.01,0.01,0.01,0.01,0,0.02,0.02,0.02,0.05,0.07,0.08,0.13,0.14,0.15,0.19,0.21,0.01
"117",0.84,0.75,0.61,0.51,0.34,0.2,0.07,0.04,0,0,0,0,0,0,0,0,0,0,0
"118",0.93,0.94,0.94,0.95,0.92,0.92,0.92,0.91,0.91,0.89,0.9,0.87,0.88,0.87,0.88,0.89,0.9,0.92,0.99
"119",0.98,0.97,0.96,0.94,0.86,0.76,0.64,0.48,0.29,0.17,0.1,0.06,0.05,0.05,0.04,0.04,0.04,0.04,0.18
"120",0.13,0.12,0.12,0.14,0.13,0.14,0.15,0.16,0.23,0.33,0.39,0.48,0.56,0.65,0.73,0.78,0.78,0.78,0.3
"121",0.21,0.24,0.28,0.25,0.24,0.26,0.25,0.24,0.23,0.23,0.22,0.26,0.23,0.28,0.35,0.4,0.45,0.47,0.2
"122",0.91,0.84,0.73,0.65,0.52,0.44,0.26,0.21,0.1,0.07,0.04,0.03,0.03,0.03,0.06,0.07,0.1,0.11,0.13
"123",0.24,0.2,0.13,0.09,0.08,0.06,0.06,0.1,0.12,0.19,0.31,0.42,0.57,0.74,0.89,0.96,0.99,1,0.25
"124",0.25,0.24,0.23,0.22,0.23,0.26,0.26,0.31,0.38,0.45,0.57,0.65,0.71,0.73,0.74,0.75,0.65,0.6,0.47
"125",0.47,0.46,0.44,0.42,0.42,0.41,0.41,0.43,0.38,0.32,0.21,0.16,0.07,0.05,0.04,0.04,0.04,0.05,0.21
"126",0.11,0.12,0.12,0.13,0.13,0.16,0.19,0.23,0.24,0.28,0.27,0.28,0.21,0.17,0.17,0.14,0.15,0.14,0.11
"127",0.33,0.3,0.29,0.26,0.25,0.28,0.29,0.33,0.36,0.42,0.51,0.62,0.69,0.75,0.77,0.8,0.79,0.78,0.47
"128",0.26,0.26,0.3,0.31,0.33,0.36,0.42,0.5,0.55,0.59,0.68,0.7,0.68,0.61,0.59,0.62,0.6,0.56,0.55
"129",0.08,0.08,0.09,0.11,0.13,0.14,0.15,0.21,0.25,0.32,0.4,0.46,0.56,0.58,0.67,0.7,0.74,0.74,0.25
"130",0.63,0.55,0.46,0.41,0.36,0.34,0.3,0.27,0.26,0.3,0.31,0.36,0.39,0.45,0.5,0.55,0.56,0.57,0.41
"131",0.77,0.76,0.74,0.68,0.68,0.7,0.71,0.72,0.72,0.74,0.74,0.63,0.58,0.51,0.42,0.38,0.3,0.3,0.75
"132",0.14,0.16,0.17,0.19,0.24,0.29,0.35,0.4,0.44,0.5,0.52,0.48,0.4,0.35,0.31,0.31,0.31,0.31,0.38
"133",0.35,0.33,0.28,0.23,0.16,0.13,0.11,0.12,0.13,0.14,0.18,0.25,0.31,0.33,0.36,0.37,0.36,0.35,0.19
"134",0.24,0.24,0.22,0.23,0.25,0.27,0.32,0.44,0.6,0.7,0.77,0.79,0.74,0.69,0.61,0.57,0.47,0.41,0.5
"135",0.88,0.8,0.73,0.7,0.62,0.58,0.57,0.53,0.54,0.56,0.6,0.61,0.64,0.66,0.7,0.69,0.68,0.63,0.73
"136",0.68,0.66,0.62,0.59,0.54,0.45,0.41,0.38,0.41,0.39,0.44,0.52,0.58,0.63,0.71,0.83,0.94,0.98,0.66
"137",0.42,0.42,0.38,0.35,0.35,0.36,0.39,0.42,0.46,0.52,0.59,0.63,0.71,0.77,0.87,0.91,0.93,0.94,0.63
"138",0.14,0.12,0.11,0.1,0.1,0.11,0.06,0.08,0.09,0.09,0.09,0.08,0.1,0.1,0.12,0.13,0.14,0.15,0.08
"139",0.5,0.48,0.48,0.5,0.49,0.51,0.58,0.73,0.86,0.95,1,0.98,0.85,0.72,0.55,0.39,0.26,0.13,0.72
"140",0.32,0.3,0.35,0.36,0.45,0.51,0.59,0.66,0.74,0.83,0.83,0.86,0.86,0.87,0.84,0.81,0.82,0.82,0.76
"141",0.26,0.23,0.21,0.15,0.1,0.09,0.07,0.07,0.06,0.06,0.08,0.15,0.22,0.3,0.42,0.58,0.69,0.83,0.15
"142",0.72,0.73,0.76,0.77,0.83,0.9,0.9,0.88,0.87,0.83,0.82,0.76,0.72,0.69,0.65,0.59,0.57,0.54,0.87
"143",0.05,0.01,0,0,0,0,0,0.01,0.02,0.02,0.03,0.05,0.07,0.12,0.19,0.21,0.24,0.3,0.01
"144",0.49,0.41,0.42,0.41,0.4,0.4,0.42,0.49,0.56,0.65,0.75,0.81,0.87,0.92,0.97,0.99,1,0.98,0.74
"145",0.35,0.34,0.33,0.33,0.34,0.41,0.46,0.54,0.54,0.57,0.65,0.7,0.75,0.78,0.8,0.86,0.89,0.94,0.65
"146",0.7,0.64,0.57,0.49,0.47,0.39,0.39,0.31,0.22,0.21,0.21,0.18,0.16,0.19,0.23,0.25,0.28,0.33,0.28
"147",0.58,0.57,0.55,0.53,0.49,0.46,0.41,0.38,0.34,0.3,0.25,0.23,0.22,0.19,0.19,0.18,0.17,0.16,0.29
"148",0.24,0.19,0.15,0.15,0.14,0.11,0.09,0.09,0.12,0.12,0.11,0.13,0.14,0.14,0.15,0.17,0.22,0.27,0.1
"149",0.49,0.45,0.41,0.36,0.35,0.31,0.27,0.26,0.25,0.21,0.15,0.14,0.1,0.09,0.06,0.05,0.05,0.05,0.15
"150",0.81,0.77,0.71,0.64,0.57,0.5,0.48,0.44,0.39,0.38,0.34,0.32,0.25,0.21,0.22,0.2,0.19,0.16,0.36
"151",0.4,0.33,0.29,0.31,0.32,0.29,0.3,0.29,0.32,0.35,0.36,0.37,0.41,0.46,0.55,0.63,0.67,0.74,0.36
"152",0.1,0.1,0.09,0.09,0.11,0.12,0.11,0.13,0.18,0.24,0.31,0.41,0.52,0.61,0.76,0.84,0.86,0.89,0.25
"153",0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.03,0.03,0.06,0.07,0.09,0.12,0.16,0.19,0.2,0.23,0.01
"154",0.1,0.13,0.18,0.19,0.21,0.28,0.3,0.34,0.45,0.57,0.66,0.7,0.76,0.82,0.85,0.9,0.92,0.94,0.57
"155",0.01,0.01,0.01,0,0,0,0,0,0,0.03,0.06,0.09,0.12,0.19,0.28,0.34,0.43,0.47,0.01
"156",0.3,0.23,0.19,0.15,0.13,0.12,0.12,0.11,0.11,0.12,0.15,0.2,0.31,0.37,0.43,0.49,0.51,0.52,0.15
"157",0.37,0.36,0.26,0.24,0.22,0.19,0.18,0.17,0.15,0.15,0.19,0.18,0.2,0.22,0.27,0.33,0.34,0.4,0.19
"158",0.05,0.08,0.14,0.17,0.2,0.25,0.36,0.52,0.7,0.78,0.83,0.84,0.8,0.77,0.75,0.73,0.72,0.7,0.42
"159",0.31,0.22,0.19,0.17,0.16,0.16,0.13,0.13,0.11,0.13,0.15,0.17,0.17,0.2,0.23,0.27,0.35,0.39,0.14
"160",0.22,0.19,0.16,0.15,0.13,0.11,0.1,0.1,0.11,0.12,0.11,0.1,0.11,0.1,0.09,0.1,0.11,0.11,0.1
"161",0.32,0.26,0.25,0.21,0.19,0.18,0.2,0.23,0.25,0.3,0.35,0.42,0.46,0.52,0.56,0.66,0.72,0.83,0.33
"162",0.05,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.03,0.04,0.1,0.23,0.25,0.26,0.31,0.36,0.37,0.03
"163",0.01,0.01,0.01,0.01,0.02,0.03,0.06,0.11,0.16,0.32,0.46,0.51,0.61,0.68,0.77,0.79,0.81,0.83,0.16
"164",0.56,0.56,0.52,0.5,0.49,0.47,0.39,0.29,0.26,0.2,0.15,0.1,0.07,0.04,0.02,0.03,0.03,0.03,0.13
"165",0.5,0.52,0.53,0.59,0.65,0.68,0.66,0.62,0.55,0.41,0.28,0.21,0.17,0.16,0.15,0.15,0.16,0.13,0.39
"166",0.9,0.98,0.99,0.97,0.9,0.79,0.63,0.45,0.28,0.23,0.17,0.14,0.12,0.11,0.13,0.15,0.16,0.16,0.34
"167",0.31,0.3,0.28,0.26,0.26,0.27,0.27,0.3,0.32,0.32,0.36,0.35,0.38,0.39,0.42,0.47,0.53,0.53,0.31
"168",0.12,0.1,0.05,0.03,0.01,0.02,0.03,0.04,0.04,0.06,0.06,0.08,0.1,0.11,0.13,0.15,0.16,0.15,0.04
"169",0.14,0.13,0.09,0.07,0.03,0.04,0.04,0.04,0.04,0.07,0.06,0.07,0.09,0.14,0.17,0.18,0.26,0.35,0.04
"170",0,0,0,0,0,0,0,0.01,0.08,0.19,0.37,0.56,0.72,0.8,0.82,0.77,0.72,0.65,0.04
"171",0.06,0.06,0.05,0.05,0.04,0.05,0.07,0.08,0.11,0.15,0.24,0.34,0.38,0.39,0.41,0.43,0.38,0.33,0.12
"172",0.56,0.53,0.51,0.51,0.51,0.53,0.56,0.58,0.64,0.66,0.75,0.86,0.87,0.87,0.9,0.89,0.85,0.82,0.84
"173",0.31,0.3,0.35,0.4,0.48,0.64,0.77,0.89,1,1,0.92,0.8,0.66,0.53,0.39,0.34,0.28,0.23,0.61
"174",0.59,0.5,0.41,0.24,0.21,0.16,0.14,0.12,0.07,0.05,0.04,0.04,0.04,0.05,0.04,0.06,0.09,0.1,0.07
"175",0.06,0.05,0.04,0.05,0.06,0.04,0.05,0.06,0.09,0.13,0.19,0.29,0.37,0.41,0.44,0.41,0.38,0.37,0.09
"176",0.08,0.08,0.08,0.11,0.12,0.14,0.14,0.16,0.16,0.2,0.23,0.27,0.28,0.3,0.31,0.33,0.38,0.42,0.15
"177",0.08,0.08,0.08,0.07,0.06,0.07,0.08,0.11,0.13,0.22,0.35,0.53,0.61,0.71,0.84,0.92,0.96,0.97,0.21
