goid	10	14	18	22	2	6
GO:0009056	0	0	0	4.39088615327045	0	0
GO:0050896	0	0	6.28576527830202	0	0	4.90961141554295
GO:0022900	5.47704558028553	5.37132473999989	0	0	0	4.26517324625273
GO:0055114	0	5.00374746566152	9.74722692364936	7.2093690013614	0	7.57636940427519
GO:0006091	4.38392046746371	0	0	0	0	0
GO:0012501	4.43492647094931	4.88399009039951	4.45272943875171	0	4.99491941578423	0
GO:0009607	0	0	4.37042142915397	0	0	0
GO:0044281	4.87600647686679	0	0	0	0	4.53223268607293
GO:0006915	4.50927405758592	4.96376719045033	4.5340603731339	0	5.08261525295285	0
GO:0009628	0	0	6.74350057088195	0	0	4.89573512762376
GO:1901605	0	0	4.1973221798334	0	0	0
GO:0009767	5.72763930471086	4.55294058077606	0	0	0	5.55705359653042
GO:0009117	4.01574347906922	0	0	0	0	0
GO:0008219	4.05497546681407	4.92299386225649	0	4.25741629927139	4.93784027456869	0
GO:0019748	0	0	7.13713616767787	0	4.03083338711596	5.0389647812997
GO:0055085	0	0	0	4.11500296392637	0	0

