goid	10	14	18	22	2	6
GO:0009877	0	0	0	0	3.86356203924748	0
GO:0015980	3.18488803872009	0	0	0	0	0
GO:0045333	3.2837082166962	0	0	0	0	0
GO:0022900	12.0215304545419	0	0	0	0	0
GO:0022904	3.62598283901333	0	0	0	0	0
GO:0009772	6.36564500603414	0	0	0	0	0
GO:0006928	0	3.71154340943595	0	0	0	0
GO:0006091	7.10817516169817	0	0	0	0	0
GO:0009084	0	0	0	0	0	4.09529489392367
GO:0016051	0	0	0	0	3.07924658004302	0
GO:0005985	3.83118558866137	0	0	0	0	0
GO:0015979	6.83217570196128	0	0	0	0	4.04540422054739
GO:0008152	0	0	0	0	0	3.4419458052244
GO:0033692	0	0	0	0	0	3.05132318793742
GO:0019684	7.3516740528564	0	0	0	0	0
GO:1901605	0	0	0	0	0	3.43105751282699
GO:0009767	10.4320115753087	0	0	0	0	0
GO:0015977	6.86793375537326	0	0	0	0	0
GO:0005975	0	0	4.60523351485466	0	0	0
GO:0034637	3.16854922477477	0	0	0	0	3.11410393213252
GO:0007165	0	0	0	0	3.03593769273183	0
GO:0042773	3.05710446877243	0	0	0	0	0
GO:0044419	0	0	0	0	3.46834391105022	0
GO:0044262	3.64802389438849	0	0	0	0	3.41362483142397
GO:0007017	0	3.487515772221	0	0	0	0
GO:0006520	0	0	0	0	0	3.0676939737374
GO:0044403	0	0	0	0	3.86356203924748	0
GO:0006119	3.05710446877243	0	0	0	0	0
GO:0006629	0	0	0	0	0	5.01342664683472
GO:0044281	0	0	0	0	0	3.75080585753097
GO:0007018	0	3.71154340943595	0	0	0	0
GO:0000271	0	0	0	0	0	3.05132318793742

